"sample_id","group","PC1","PC2","sample_connectivity","connectivity_z","excluded"
"GSM1602858","Sepsis",-14.6262719742856,-26.3261654493552,768.597365165525,0.377790599512287,FALSE
"GSM1602859","Sepsis",-13.3995135139918,2.03216118822708,766.810626135293,0.176995356914805,FALSE
"GSM1602860","Sepsis",8.5385727967429,-11.5290613486916,771.94006484884,0.753446015599788,FALSE
"GSM1602861","Sepsis",-26.3063848120883,-7.60305431795087,769.271714928965,0.453574595974135,FALSE
"GSM1602862","Normal",22.7946064238323,48.301388752884,749.249047327936,-1.79658971474482,FALSE
"GSM1602863","Sepsis",-18.1076353163794,2.72148456096157,773.318353615233,0.908339272272664,FALSE
"GSM1602864","Normal",14.5339661629414,56.2618481441718,742.051013446723,-2.60551084701287,FALSE
"GSM1602865","Sepsis",-26.9234015151141,2.47412220321458,766.569757869541,0.149926377597026,FALSE
"GSM1602866","Sepsis",-19.6991911050776,17.1432702846651,759.890721769736,-0.600669345273251,FALSE
"GSM1602867","Sepsis",-8.6000305015185,-0.68979237360051,767.483415907483,0.252604040241375,FALSE
"GSM1602868","Sepsis",-19.8698076377473,-0.0200273536119321,760.156160955992,-0.570839065138733,FALSE
"GSM1602869","Sepsis",-5.54701846043365,-34.742119287658,762.806838165483,-0.272953719645339,FALSE
"GSM1602870","Normal",26.3606491121002,49.1653474718839,748.908511573689,-1.83485941067144,FALSE
"GSM1602871","Normal",23.1652444927243,42.0128227089387,760.118952223961,-0.575020613897972,FALSE
"GSM1602872","Normal",23.4634148320222,38.3344776513066,761.733202009052,-0.393609858479401,FALSE
"GSM1602873","Sepsis",-10.0179278091098,-17.5926532018156,771.34852032384,0.686967741831358,FALSE
"GSM1602874","Normal",25.092618679828,40.8695513914082,758.224492356282,-0.787921615267065,FALSE
"GSM1602875","Normal",9.67263437729511,52.9571941619302,749.675127954307,-1.74870641377553,FALSE
"GSM1602876","Normal",19.5663118107904,44.5770090530146,757.166540261384,-0.906815166007971,FALSE
"GSM1602877","Sepsis",4.28310939143447,23.4502895196061,756.841520194494,-0.943341195873484,FALSE
"GSM1602878","Sepsis",11.4458127457854,-14.9408733286289,763.836926538609,-0.157191517511166,FALSE
"GSM1602879","Sepsis",25.7268061484704,-30.368516983979,751.293043269833,-1.56688372294808,FALSE
"GSM1602880","Sepsis",26.0309739847009,-4.83826511099889,756.785230167097,-0.949667116735844,FALSE
"GSM1602881","Sepsis",-6.65338896229971,8.28983718524201,773.246821036307,0.90030038058451,FALSE
"GSM1602882","Sepsis",-7.45178918110371,1.84302123048759,775.301729569032,1.13123273856318,FALSE
"GSM1602883","Sepsis",-45.1792438182987,-12.4018518223548,752.082750835502,-1.47813571915646,FALSE
"GSM1602884","Normal",18.3345101878615,51.8838864838334,750.506977305219,-1.65522248053471,FALSE
"GSM1602885","Sepsis",-31.0911364635759,-17.7673278530503,766.409184979759,0.131881060506605,FALSE
"GSM1602886","Sepsis",11.7081998146533,-7.62663475075293,769.029995217021,0.426409930413576,FALSE
"GSM1602887","Sepsis",27.2786859077994,-9.35918933783502,758.572880345803,-0.748769478502665,FALSE
"GSM1602888","Sepsis",-3.86603373200824,17.8814190725242,773.311777616349,0.907600255959176,FALSE
"GSM1602889","Sepsis",-24.21364532174,-4.9361800226669,768.072985657699,0.318860387150259,FALSE
"GSM1602890","Sepsis",-33.7822676505521,-2.88710970607779,765.328773892098,0.0104635491737521,FALSE
"GSM1602891","Normal",25.6310735546532,30.0353607974876,764.14024567405,-0.123104256666239,FALSE
"GSM1602892","Normal",28.1535694718226,32.3987191852417,761.966652305725,-0.367374516797235,FALSE
"GSM1602893","Normal",19.9487458627174,30.5735221077948,767.121451103532,0.211926129594468,FALSE
"GSM1602894","Normal",25.4585560232654,47.1747465259697,752.973590089669,-1.37802245072213,FALSE
"GSM1602895","Normal",14.0765553781688,45.8093451491992,756.494066923476,-0.982388288182386,FALSE
