system,time_ns,median,minimum,maximum,rep1,rep2,rep3
complex,20.54,1.7920952380952382,1.7782380952380954,1.8678571428571429,1.7782380952380954,1.8678571428571429,1.7920952380952382
complex,20.55,1.7899047619047619,1.7777142857142858,1.866142857142857,1.7777142857142858,1.866142857142857,1.7899047619047619
complex,20.56,1.7876190476190477,1.7774761904761904,1.8649047619047618,1.7774761904761904,1.8649047619047618,1.7876190476190477
complex,20.57,1.7864761904761903,1.777190476190476,1.8652380952380954,1.777190476190476,1.8652380952380954,1.7864761904761903
complex,20.58,1.783809523809524,1.7784285714285712,1.8662380952380953,1.7784285714285712,1.8662380952380953,1.783809523809524
complex,20.59,1.7844285714285715,1.7782380952380954,1.8672380952380954,1.7782380952380954,1.8672380952380954,1.7844285714285715
complex,20.6,1.7825238095238096,1.7797142857142858,1.8652857142857142,1.7797142857142858,1.8652857142857142,1.7825238095238096
complex,20.61,1.7830476190476188,1.7824761904761905,1.864142857142857,1.7830476190476188,1.864142857142857,1.7824761904761905
complex,20.62,1.784,1.7825238095238096,1.8638095238095238,1.784,1.8638095238095238,1.7825238095238096
complex,20.63,1.7867142857142857,1.7821904761904763,1.8625714285714288,1.7867142857142857,1.8625714285714288,1.7821904761904763
complex,20.64,1.7874285714285711,1.7819047619047619,1.863190476190476,1.7874285714285711,1.863190476190476,1.7819047619047619
complex,20.65,1.7894761904761904,1.7809523809523808,1.8643333333333332,1.7894761904761904,1.8643333333333332,1.7809523809523808
complex,20.66,1.7909523809523809,1.7787619047619048,1.864095238095238,1.7909523809523809,1.864095238095238,1.7787619047619048
complex,20.67,1.7925238095238092,1.7781428571428572,1.863761904761905,1.7925238095238092,1.863761904761905,1.7781428571428572
complex,20.68,1.7922857142857143,1.7792857142857144,1.864095238095238,1.7922857142857143,1.864095238095238,1.7792857142857144
complex,20.69,1.7927142857142857,1.7773809523809523,1.8626190476190476,1.7927142857142857,1.8626190476190476,1.7773809523809523
complex,20.7,1.7926666666666666,1.7743333333333335,1.8613809523809524,1.7926666666666666,1.8613809523809524,1.7743333333333335
complex,20.71,1.7943333333333331,1.7758571428571428,1.861857142857143,1.7943333333333331,1.861857142857143,1.7758571428571428
complex,20.72,1.793761904761905,1.7754761904761907,1.8626190476190476,1.793761904761905,1.8626190476190476,1.7754761904761907
complex,20.73,1.7927142857142857,1.7766666666666668,1.8636190476190475,1.7927142857142857,1.8636190476190475,1.7766666666666668
complex,20.74,1.7932857142857141,1.777190476190476,1.864142857142857,1.7932857142857141,1.864142857142857,1.777190476190476
complex,20.75,1.7907142857142855,1.7771428571428571,1.8645238095238095,1.7907142857142855,1.8645238095238095,1.7771428571428571
complex,20.76,1.7915238095238095,1.780285714285714,1.868,1.7915238095238095,1.868,1.780285714285714
complex,20.77,1.7905714285714285,1.7827619047619045,1.8691428571428572,1.7905714285714285,1.8691428571428572,1.7827619047619045
complex,20.78,1.7903809523809524,1.7862857142857143,1.8692857142857144,1.7903809523809524,1.8692857142857144,1.7862857142857143
complex,20.79,1.7911904761904762,1.786809523809524,1.8680952380952383,1.7911904761904762,1.8680952380952383,1.786809523809524
complex,20.8,1.7908571428571427,1.7862857142857143,1.868238095238095,1.7908571428571427,1.868238095238095,1.7862857142857143
complex,20.81,1.7879047619047619,1.7877142857142858,1.870904761904762,1.7879047619047619,1.870904761904762,1.7877142857142858
complex,20.82,1.7873809523809523,1.7860952380952382,1.8713333333333335,1.7860952380952382,1.8713333333333335,1.7873809523809523
complex,20.83,1.7878095238095237,1.785809523809524,1.8726666666666667,1.785809523809524,1.8726666666666667,1.7878095238095237
complex,20.84,1.7896190476190472,1.783095238095238,1.8745714285714286,1.783095238095238,1.8745714285714286,1.7896190476190472
complex,20.85,1.7885238095238094,1.7813333333333334,1.8731428571428574,1.7813333333333334,1.8731428571428574,1.7885238095238094
complex,20.86,1.789095238095238,1.7795238095238097,1.870714285714286,1.7795238095238097,1.870714285714286,1.789095238095238
complex,20.87,1.7888095238095236,1.7787619047619048,1.8710000000000002,1.7787619047619048,1.8710000000000002,1.7888095238095236
complex,20.88,1.7879523809523807,1.777809523809524,1.8714761904761905,1.777809523809524,1.8714761904761905,1.7879523809523807
complex,20.89,1.7862857142857143,1.7766666666666668,1.8725238095238093,1.7766666666666668,1.8725238095238093,1.7862857142857143
complex,20.9,1.7867142857142857,1.7762380952380954,1.8743333333333332,1.7762380952380954,1.8743333333333332,1.7867142857142857
complex,20.91,1.7846190476190475,1.7740476190476189,1.8754285714285714,1.7740476190476189,1.8754285714285714,1.7846190476190475
complex,20.92,1.7819999999999998,1.771047619047619,1.8757619047619047,1.771047619047619,1.8757619047619047,1.7819999999999998
complex,20.93,1.781095238095238,1.7705714285714287,1.8755714285714287,1.7705714285714287,1.8755714285714287,1.781095238095238
complex,20.94,1.7807619047619048,1.768952380952381,1.876047619047619,1.768952380952381,1.876047619047619,1.7807619047619048
complex,20.95,1.778952380952381,1.7665714285714285,1.8769523809523807,1.7665714285714285,1.8769523809523807,1.778952380952381
complex,20.96,1.778,1.7639999999999998,1.8768571428571426,1.7639999999999998,1.8768571428571426,1.778
complex,20.97,1.775,1.7623333333333333,1.8757142857142857,1.7623333333333333,1.8757142857142857,1.775
complex,20.98,1.7743809523809524,1.7633333333333334,1.8759523809523808,1.7633333333333334,1.8759523809523808,1.7743809523809524
complex,20.99,1.770714285714286,1.7644761904761905,1.876857142857143,1.7644761904761905,1.876857142857143,1.770714285714286
complex,21.0,1.7697619047619046,1.7630476190476192,1.878238095238095,1.7630476190476192,1.878238095238095,1.7697619047619046
complex,21.01,1.7689999999999997,1.7640952380952382,1.8776666666666666,1.7640952380952382,1.8776666666666666,1.7689999999999997
complex,21.02,1.7684285714285715,1.7668095238095236,1.877809523809524,1.7668095238095236,1.877809523809524,1.7684285714285715
complex,21.03,1.7681428571428572,1.767809523809524,1.8803333333333332,1.7681428571428572,1.8803333333333332,1.767809523809524
complex,21.04,1.7686190476190475,1.7653333333333334,1.8814285714285712,1.7686190476190475,1.8814285714285712,1.7653333333333334
complex,21.05,1.7712857142857144,1.7626666666666668,1.8816190476190475,1.7712857142857144,1.8816190476190475,1.7626666666666668
complex,21.06,1.7733333333333334,1.7647142857142857,1.8823333333333332,1.7733333333333334,1.8823333333333332,1.7647142857142857
complex,21.07,1.7750476190476188,1.7643809523809524,1.8822857142857141,1.7750476190476188,1.8822857142857141,1.7643809523809524
complex,21.08,1.7757619047619049,1.7632380952380953,1.8826666666666667,1.7757619047619049,1.8826666666666667,1.7632380952380953
complex,21.09,1.7769047619047618,1.7640000000000002,1.8823333333333332,1.7769047619047618,1.8823333333333332,1.7640000000000002
complex,21.1,1.7782857142857142,1.7630476190476192,1.8838095238095238,1.7782857142857142,1.8838095238095238,1.7630476190476192
complex,21.11,1.7768095238095238,1.7615238095238095,1.8836190476190477,1.7768095238095238,1.8836190476190477,1.7615238095238095
complex,21.12,1.7795238095238097,1.7633809523809523,1.8839047619047617,1.7795238095238097,1.8839047619047617,1.7633809523809523
complex,21.13,1.7817142857142858,1.7646666666666666,1.8835714285714285,1.7817142857142858,1.8835714285714285,1.7646666666666666
complex,21.14,1.7828095238095238,1.7634285714285713,1.882809523809524,1.7828095238095238,1.882809523809524,1.7634285714285713
complex,21.15,1.7845238095238092,1.763095238095238,1.8822380952380953,1.7845238095238092,1.8822380952380953,1.763095238095238
complex,21.16,1.787047619047619,1.763333333333333,1.881952380952381,1.787047619047619,1.881952380952381,1.763333333333333
complex,21.17,1.787761904761905,1.7639047619047616,1.8822380952380953,1.787761904761905,1.8822380952380953,1.7639047619047616
complex,21.18,1.786238095238095,1.7666666666666668,1.8825238095238095,1.786238095238095,1.8825238095238095,1.7666666666666668
complex,21.19,1.7843809523809524,1.7674761904761904,1.8821904761904764,1.7843809523809524,1.8821904761904764,1.7674761904761904
complex,21.2,1.7820952380952382,1.7679523809523807,1.8793333333333333,1.7820952380952382,1.8793333333333333,1.7679523809523807
complex,21.21,1.7821904761904763,1.7687142857142857,1.8789047619047619,1.7821904761904763,1.8789047619047619,1.7687142857142857
complex,21.22,1.7825238095238096,1.7704761904761905,1.8801428571428573,1.7825238095238096,1.8801428571428573,1.7704761904761905
complex,21.23,1.7824761904761905,1.77247619047619,1.8795714285714284,1.7824761904761905,1.8795714285714284,1.77247619047619
complex,21.24,1.7818571428571428,1.775095238095238,1.8775238095238098,1.7818571428571428,1.8775238095238098,1.775095238095238
complex,21.25,1.781857142857143,1.7778571428571426,1.8758095238095236,1.781857142857143,1.8758095238095236,1.7778571428571426
complex,21.26,1.7802380952380952,1.7794285714285711,1.875,1.7802380952380952,1.875,1.7794285714285711
complex,21.27,1.7791904761904762,1.7776666666666667,1.8772380952380954,1.7791904761904762,1.8772380952380954,1.7776666666666667
complex,21.28,1.7789047619047618,1.7784761904761903,1.878095238095238,1.7789047619047618,1.878095238095238,1.7784761904761903
complex,21.29,1.7795714285714286,1.7787142857142855,1.8776666666666666,1.7787142857142855,1.8776666666666666,1.7795714285714286
complex,21.3,1.7810476190476188,1.7780952380952382,1.8784761904761904,1.7780952380952382,1.8784761904761904,1.7810476190476188
complex,21.31,1.781095238095238,1.7778571428571428,1.876047619047619,1.7778571428571428,1.876047619047619,1.781095238095238
complex,21.32,1.7823333333333333,1.7783333333333333,1.8755238095238094,1.7783333333333333,1.8755238095238094,1.7823333333333333
complex,21.33,1.7834761904761907,1.7760476190476189,1.8765714285714286,1.7760476190476189,1.8765714285714286,1.7834761904761907
complex,21.34,1.7830476190476192,1.7737619047619044,1.8766190476190476,1.7737619047619044,1.8766190476190476,1.7830476190476192
complex,21.35,1.7862857142857143,1.7721904761904759,1.876047619047619,1.7721904761904759,1.876047619047619,1.7862857142857143
complex,21.36,1.7854761904761904,1.7712857142857144,1.8744285714285713,1.7712857142857144,1.8744285714285713,1.7854761904761904
complex,21.37,1.7869047619047622,1.770095238095238,1.8745238095238097,1.770095238095238,1.8745238095238097,1.7869047619047622
complex,21.38,1.7863333333333333,1.7704285714285712,1.8738095238095238,1.7704285714285712,1.8738095238095238,1.7863333333333333
complex,21.39,1.7844761904761903,1.7707619047619048,1.8747619047619046,1.7707619047619048,1.8747619047619046,1.7844761904761903
complex,21.4,1.7822380952380952,1.7691428571428571,1.874190476190476,1.7691428571428571,1.874190476190476,1.7822380952380952
complex,21.41,1.7812857142857144,1.7689523809523808,1.8755714285714287,1.7689523809523808,1.8755714285714287,1.7812857142857144
complex,21.42,1.781190476190476,1.7680476190476189,1.8759523809523808,1.7680476190476189,1.8759523809523808,1.781190476190476
complex,21.43,1.7806190476190475,1.7655238095238095,1.8760000000000001,1.7655238095238095,1.8760000000000001,1.7806190476190475
complex,21.44,1.7792380952380955,1.7645238095238096,1.876666666666667,1.7645238095238096,1.876666666666667,1.7792380952380955
complex,21.45,1.7773333333333332,1.7622380952380952,1.8763333333333332,1.7622380952380952,1.8763333333333332,1.7773333333333332
complex,21.46,1.776142857142857,1.7605238095238094,1.8764761904761909,1.7605238095238094,1.8764761904761909,1.776142857142857
complex,21.47,1.7758571428571428,1.7599047619047619,1.8769047619047623,1.7599047619047619,1.8769047619047623,1.7758571428571428
complex,21.48,1.7767142857142857,1.760095238095238,1.8747142857142858,1.760095238095238,1.8747142857142858,1.7767142857142857
complex,21.49,1.7762857142857142,1.7580952380952382,1.8742857142857143,1.7580952380952382,1.8742857142857143,1.7762857142857142
complex,21.5,1.7777619047619047,1.7560952380952382,1.8732380952380954,1.7560952380952382,1.8732380952380954,1.7777619047619047
complex,21.51,1.7775238095238097,1.754095238095238,1.8702380952380955,1.754095238095238,1.8702380952380955,1.7775238095238097
complex,21.52,1.7789999999999997,1.7530476190476187,1.8705238095238097,1.7530476190476187,1.8705238095238097,1.7789999999999997
complex,21.53,1.7791904761904762,1.7527619047619047,1.8714761904761905,1.7527619047619047,1.8714761904761905,1.7791904761904762
complex,21.54,1.7775238095238093,1.7515714285714286,1.869904761904762,1.7515714285714286,1.869904761904762,1.7775238095238093
complex,21.55,1.776190476190476,1.7504761904761907,1.8691428571428572,1.7504761904761907,1.8691428571428572,1.776190476190476
complex,21.56,1.7744285714285712,1.7504761904761907,1.8702857142857146,1.7504761904761907,1.8702857142857146,1.7744285714285712
complex,21.57,1.777,1.7507142857142857,1.8728571428571432,1.7507142857142857,1.8728571428571432,1.777
complex,21.58,1.7778571428571426,1.750809523809524,1.8726666666666667,1.750809523809524,1.8726666666666667,1.7778571428571426
complex,21.59,1.7801428571428572,1.7502380952380954,1.8732380952380954,1.7502380952380954,1.8732380952380954,1.7801428571428572
complex,21.6,1.7810000000000001,1.7513333333333332,1.8713333333333335,1.7513333333333332,1.8713333333333335,1.7810000000000001
complex,21.61,1.783095238095238,1.7525714285714282,1.8726666666666667,1.7525714285714282,1.8726666666666667,1.783095238095238
complex,21.62,1.784190476190476,1.752809523809524,1.8734285714285714,1.752809523809524,1.8734285714285714,1.784190476190476
complex,21.63,1.788904761904762,1.7523809523809522,1.8740476190476192,1.7523809523809522,1.8740476190476192,1.788904761904762
complex,21.64,1.7897142857142858,1.754904761904762,1.8734761904761903,1.754904761904762,1.8734761904761903,1.7897142857142858
complex,21.65,1.7924285714285713,1.7559999999999998,1.8729047619047616,1.7559999999999998,1.8729047619047616,1.7924285714285713
complex,21.66,1.794142857142857,1.7577619047619049,1.8747619047619046,1.7577619047619049,1.8747619047619046,1.794142857142857
complex,21.67,1.7956666666666667,1.7591428571428571,1.874190476190476,1.7591428571428571,1.874190476190476,1.7956666666666667
complex,21.68,1.7961904761904761,1.7608095238095236,1.8730952380952381,1.7608095238095236,1.8730952380952381,1.7961904761904761
complex,21.69,1.7964761904761903,1.7595238095238097,1.8739047619047617,1.7595238095238097,1.8739047619047617,1.7964761904761903
complex,21.7,1.7964761904761903,1.7583809523809524,1.8745238095238093,1.7583809523809524,1.8745238095238093,1.7964761904761903
complex,21.71,1.7969999999999997,1.7568571428571427,1.8759047619047617,1.7568571428571427,1.8759047619047617,1.7969999999999997
complex,21.72,1.7970000000000002,1.7572380952380953,1.8794761904761903,1.7572380952380953,1.8794761904761903,1.7970000000000002
complex,21.73,1.7972380952380955,1.7555714285714288,1.8808571428571428,1.7555714285714288,1.8808571428571428,1.7972380952380955
complex,21.74,1.7983809523809522,1.7547619047619047,1.8814285714285712,1.7547619047619047,1.8814285714285712,1.7983809523809522
complex,21.75,1.8014285714285716,1.7558095238095237,1.880952380952381,1.7558095238095237,1.880952380952381,1.8014285714285716
complex,21.76,1.8037142857142858,1.7548095238095238,1.880190476190476,1.7548095238095238,1.880190476190476,1.8037142857142858
complex,21.77,1.8049047619047618,1.7531904761904762,1.8796190476190477,1.7531904761904762,1.8796190476190477,1.8049047619047618
complex,21.78,1.803952380952381,1.7510952380952378,1.8797619047619045,1.7510952380952378,1.8797619047619045,1.803952380952381
complex,21.79,1.802761904761905,1.749809523809524,1.8812857142857142,1.749809523809524,1.8812857142857142,1.802761904761905
complex,21.8,1.801095238095238,1.7507619047619047,1.8825238095238095,1.7507619047619047,1.8825238095238095,1.801095238095238
complex,21.81,1.7996190476190477,1.7475238095238095,1.8842857142857143,1.7475238095238095,1.8842857142857143,1.7996190476190477
complex,21.82,1.7991428571428574,1.745666666666667,1.8852380952380954,1.745666666666667,1.8852380952380954,1.7991428571428574
complex,21.83,1.8004761904761906,1.7441904761904763,1.8857619047619048,1.7441904761904763,1.8857619047619048,1.8004761904761906
complex,21.84,1.7981428571428573,1.7431904761904762,1.885,1.7431904761904762,1.885,1.7981428571428573
complex,21.85,1.7973333333333332,1.7403333333333333,1.8843333333333336,1.7403333333333333,1.8843333333333336,1.7973333333333332
complex,21.86,1.7955238095238093,1.7380952380952381,1.8856190476190475,1.7380952380952381,1.8856190476190475,1.7955238095238093
complex,21.87,1.7944761904761903,1.735238095238095,1.8862380952380955,1.735238095238095,1.8862380952380955,1.7944761904761903
complex,21.88,1.792047619047619,1.7331904761904762,1.8869047619047619,1.7331904761904762,1.8869047619047619,1.792047619047619
complex,21.89,1.7912857142857146,1.7305238095238096,1.8876666666666668,1.7305238095238096,1.8876666666666668,1.7912857142857146
complex,21.9,1.791095238095238,1.7300476190476188,1.8881904761904762,1.7300476190476188,1.8881904761904762,1.791095238095238
complex,21.91,1.7912857142857146,1.7282857142857142,1.8903809523809525,1.7282857142857142,1.8903809523809525,1.7912857142857146
complex,21.92,1.7897142857142858,1.7285714285714289,1.8904761904761906,1.7285714285714289,1.8904761904761906,1.7897142857142858
complex,21.93,1.7893809523809523,1.7268095238095238,1.8910476190476193,1.7268095238095238,1.8910476190476193,1.7893809523809523
complex,21.94,1.7897619047619044,1.7263333333333333,1.8930952380952382,1.7263333333333333,1.8930952380952382,1.7897619047619044
complex,21.95,1.7896666666666665,1.7264761904761905,1.8934285714285715,1.7264761904761905,1.8934285714285715,1.7896666666666665
complex,21.96,1.789333333333333,1.7246666666666666,1.8957619047619048,1.7246666666666666,1.8957619047619048,1.789333333333333
complex,21.97,1.790904761904762,1.7252857142857143,1.8991428571428575,1.7252857142857143,1.8991428571428575,1.790904761904762
complex,21.98,1.7905238095238094,1.725095238095238,1.9016666666666664,1.725095238095238,1.9016666666666664,1.7905238095238094
complex,21.99,1.790333333333333,1.7254285714285715,1.9026666666666667,1.7254285714285715,1.9026666666666667,1.790333333333333
complex,22.0,1.7897619047619044,1.7238095238095237,1.9049523809523812,1.7238095238095237,1.9049523809523812,1.7897619047619044
complex,22.01,1.7906190476190478,1.7242857142857144,1.9071904761904763,1.7242857142857144,1.9071904761904763,1.7906190476190478
complex,22.02,1.7924761904761903,1.7257142857142858,1.910238095238095,1.7257142857142858,1.910238095238095,1.7924761904761903
complex,22.03,1.7918571428571428,1.7258571428571425,1.9145714285714288,1.7258571428571425,1.9145714285714288,1.7918571428571428
complex,22.04,1.7917619047619044,1.7268095238095238,1.917952380952381,1.7268095238095238,1.917952380952381,1.7917619047619044
complex,22.05,1.7906190476190473,1.7267142857142854,1.920238095238095,1.7267142857142854,1.920238095238095,1.7906190476190473
complex,22.06,1.792142857142857,1.728047619047619,1.923190476190476,1.728047619047619,1.923190476190476,1.792142857142857
complex,22.07,1.7922857142857145,1.727857142857143,1.9230952380952384,1.727857142857143,1.9230952380952384,1.7922857142857145
complex,22.08,1.7925714285714285,1.7274761904761906,1.9229523809523807,1.7274761904761906,1.9229523809523807,1.7925714285714285
complex,22.09,1.7942857142857143,1.7265238095238098,1.9261904761904762,1.7265238095238098,1.9261904761904762,1.7942857142857143
complex,22.1,1.7941904761904761,1.725666666666667,1.9292857142857143,1.725666666666667,1.9292857142857143,1.7941904761904761
complex,22.11,1.7941904761904761,1.7249047619047622,1.9317619047619048,1.7249047619047622,1.9317619047619048,1.7941904761904761
complex,22.12,1.7935238095238093,1.7263809523809526,1.9323809523809525,1.7263809523809526,1.9323809523809525,1.7935238095238093
complex,22.13,1.7934285714285714,1.7255714285714288,1.9342380952380953,1.7255714285714288,1.9342380952380953,1.7934285714285714
complex,22.14,1.7930952380952379,1.7259523809523811,1.9349999999999998,1.7259523809523811,1.9349999999999998,1.7930952380952379
complex,22.15,1.7926190476190478,1.7264761904761905,1.9346190476190475,1.7264761904761905,1.9346190476190475,1.7926190476190478
complex,22.16,1.7922380952380952,1.7251428571428569,1.9356666666666666,1.7251428571428569,1.9356666666666666,1.7922380952380952
complex,22.17,1.791714285714286,1.7261428571428572,1.9358095238095239,1.7261428571428572,1.9358095238095239,1.791714285714286
complex,22.18,1.7905238095238094,1.7274285714285713,1.935142857142857,1.7274285714285713,1.935142857142857,1.7905238095238094
complex,22.19,1.7917619047619044,1.7282380952380951,1.9349999999999998,1.7282380952380951,1.9349999999999998,1.7917619047619044
complex,22.2,1.7909523809523809,1.7278095238095237,1.9357619047619046,1.7278095238095237,1.9357619047619046,1.7909523809523809
complex,22.21,1.7913333333333334,1.728904761904762,1.9354285714285713,1.728904761904762,1.9354285714285713,1.7913333333333334
complex,22.22,1.7904285714285713,1.7272380952380952,1.937238095238095,1.7272380952380952,1.937238095238095,1.7904285714285713
complex,22.23,1.7908571428571427,1.7269523809523812,1.9363809523809525,1.7269523809523812,1.9363809523809525,1.7908571428571427
complex,22.24,1.7914285714285714,1.7264761904761905,1.935047619047619,1.7264761904761905,1.935047619047619,1.7914285714285714
complex,22.25,1.7908095238095239,1.724904761904762,1.9349047619047617,1.724904761904762,1.9349047619047617,1.7908095238095239
complex,22.26,1.7903809523809524,1.7247142857142859,1.9368571428571433,1.7247142857142859,1.9368571428571433,1.7903809523809524
complex,22.27,1.7884285714285713,1.7224761904761907,1.9376190476190478,1.7224761904761907,1.9376190476190478,1.7884285714285713
complex,22.28,1.786285714285714,1.7220476190476193,1.938285714285714,1.7220476190476193,1.938285714285714,1.786285714285714
complex,22.29,1.784904761904762,1.7224761904761907,1.9400952380952379,1.7224761904761907,1.9400952380952379,1.784904761904762
complex,22.3,1.7822857142857145,1.7219523809523811,1.9408571428571426,1.7219523809523811,1.9408571428571426,1.7822857142857145
complex,22.31,1.781,1.7219523809523811,1.9406666666666665,1.7219523809523811,1.9406666666666665,1.781
complex,22.32,1.780142857142857,1.7216190476190474,1.9413333333333334,1.7216190476190474,1.9413333333333334,1.780142857142857
complex,22.33,1.7812380952380953,1.7219047619047618,1.942190476190476,1.7219047619047618,1.942190476190476,1.7812380952380953
