"gene","logFC","logCPM","F","PValue","FDR"
"SDF2L1",-0.789340437575601,5.14621141367742,0.720867612327666,0.414994616824368,0.752998117317555
"MACF1",0.536796567760094,6.05939227666884,0.720610784915097,0.415042596910347,0.752998117317555
"SCP2",-0.670162923681949,5.99733970335415,0.7170642538973,0.416142757648024,0.754702777952697
"PSMD13",0.572950839249579,5.84446012759197,0.716799188914472,0.416253594025457,0.754702777952697
"FAM76B",0.572950839249579,5.84446012759197,0.716799188914472,0.416253594025457,0.754702777952697
"ARHGEF1",-0.588519500160879,5.94606554202082,0.714800563847985,0.416858466935995,0.755635230591064
"SLC9A3R1",-0.508777568801212,6.32715766623321,0.712945360777045,0.417433605963482,0.756513391472381
"PPM1G",-0.770155099372864,5.42879005873731,0.712279609722228,0.41768418668272,0.756638759024376
"PSMA6",-0.770155099372864,5.42879005873731,0.712279609722228,0.41768418668272,0.756638759024376
"SCAF11",0.438693012555641,7.42008093588511,0.708961758499919,0.418689110738542,0.758244743029523
"ATP5MC3",-0.436421507040086,7.03334045195825,0.708011293142969,0.418991644285619,0.758244743029523
"NMRK1",0.725274917861767,5.42461720247236,0.707609473422462,0.419176637333801,0.758244743029523
"TTN",-1.01789789117256,4.88968903233869,0.706783695551194,0.419425700993446,0.758244743029523
"CUL4B",-1.01789789117256,4.88968903233869,0.706783695551194,0.419425700993446,0.758244743029523
"ARCN1",-1.01789789117256,4.88968903233869,0.706783695551194,0.419425700993446,0.758244743029523
"LRRC8C",-0.785084144296669,5.14350071194255,0.706093762699896,0.419661469499797,0.758244743029523
"CCNT2",-0.785084144296669,5.14350071194255,0.706093762699896,0.419661469499797,0.758244743029523
"KIAA2026",-0.785084144296669,5.14350071194255,0.706093762699896,0.419661469499797,0.758244743029523
"HIPK3",-0.785084144296669,5.14350071194255,0.706093762699896,0.419661469499797,0.758244743029523
"SLC7A5",-0.785084144296669,5.14350071194255,0.706093762699896,0.419661469499797,0.758244743029523
"ELAVL1",-0.785084144296669,5.14350071194255,0.706093762699896,0.419661469499797,0.758244743029523
"PSMB8",0.491227854370661,6.48572827627308,0.705583906416052,0.419774237513105,0.758284254944635
"ATOX1",0.434812443162541,6.82936114678767,0.702715245977511,0.420684666544856,0.759764340402076
"QPCT",0.581648569062342,5.94485804873053,0.7019432301377,0.420963848437367,0.760103987806172
"EMILIN2",-0.757224132894887,5.66393666880832,0.701548565667907,0.421085270775215,0.760158694829441
"KMT2A",-0.578008945679334,5.93922269590344,0.698620763133037,0.422012638278525,0.760990479655465
"XRN2",0.432590699707307,6.77177192830408,0.697452907633282,0.42237519705979,0.760990479655465
"GIGYF1",-0.652280744653658,5.60056303220912,0.694991588012597,0.423200907611927,0.760990479655465
"AL121944.1",-0.7936037501473,5.14892459864547,0.693307468033124,0.423768951387344,0.760990479655465
"ERV3-1",-0.7936037501473,5.14892459864547,0.693307468033124,0.423768951387344,0.760990479655465
"SLC25A28",-0.7936037501473,5.14892459864547,0.693307468033124,0.423768951387344,0.760990479655465
"SPTBN1",-1.2812345193071,4.47505022314442,0.692375816629708,0.423851895153252,0.760990479655465
"DBR1",-1.2812345193071,4.47505022314442,0.692375816629708,0.423851895153252,0.760990479655465
"LINC02273",-1.2812345193071,4.47505022314442,0.692375816629708,0.423851895153252,0.760990479655465
"CDC37L1",-1.2812345193071,4.47505022314442,0.692375816629708,0.423851895153252,0.760990479655465
"UCK1",-1.2812345193071,4.47505022314442,0.692375816629708,0.423851895153252,0.760990479655465
"SLC25A45",-1.2812345193071,4.47505022314442,0.692375816629708,0.423851895153252,0.760990479655465
"BCCIP",-1.2812345193071,4.47505022314442,0.692375816629708,0.423851895153252,0.760990479655465
"MLEC",-1.2812345193071,4.47505022314442,0.692375816629708,0.423851895153252,0.760990479655465
"NBR1",-1.2812345193071,4.47505022314442,0.692375816629708,0.423851895153252,0.760990479655465
"IL10RB",-1.2812345193071,4.47505022314442,0.692375816629708,0.423851895153252,0.760990479655465
"U2SURP",-0.454471557986793,6.89069472010991,0.690185334194487,0.424723887666022,0.760990479655465
"BBX",-0.580259911014055,6.09941026433952,0.689362698679911,0.425002179404024,0.760990479655465
"WDR45B",-0.580259911014055,6.09941026433952,0.689362698679911,0.425002179404024,0.760990479655465
"ASXL1",-0.580259911014055,6.09941026433952,0.689362698679911,0.425002179404024,0.760990479655465
"ATP5F1E",0.27684149706328,10.6238124431398,0.688553705274623,0.42525129486196,0.760990479655465
"NINJ1",0.344667891522673,8.05360880832165,0.684264999575981,0.426652997828602,0.760990479655465
"EMC3",0.450720057173887,6.50512677156897,0.683338297522594,0.426966998437574,0.760990479655465
"ANAPC15",-0.592027793582822,5.9483482922792,0.68331118130836,0.426984040058023,0.760990479655465
"PAFAH1B1",0.631205858778374,5.58912480362685,0.682481007623697,0.427295966607792,0.760990479655465
"CHD6",0.631205858778374,5.58912480362685,0.682481007623697,0.427295966607792,0.760990479655465
"TAGAP",-0.622188285562084,6.27022930277902,0.679690140497033,0.42816421972992,0.760990479655465
"TNFRSF25",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"IFFO2",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"SLC9A1",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"POLR3C",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"ABL2",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"AL390728.6",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"MRPL19",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"ZC3H8",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"FAM117B",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"ATIC",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"DALRD3",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"ARHGEF3",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"LRP2BP",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"FASTKD3",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"PWWP2A",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"SERPINB9",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"DNAJC30",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"GCC1",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"YIPF6",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"APOOL",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"RAB33A",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"MINCR",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"SLC35D2",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"GNG10",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"ZNF195",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"RRM1",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"APBB1",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"ARFIP2",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"IGHMBP2",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"MRE11",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"TFCP2",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"SUPT20H",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"KLF12",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"MBNL2",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"NAXD",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"SCAPER",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"WDR61",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"MTHFS",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"MEFV",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"CPNE2",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"TMEM208",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"CAMKK1",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"AC003102.1",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"SRP68",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"TRAPPC8",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"GAMT",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"MLLT1",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"ZNF146",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"CCDC9",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"RUVBL2",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"PRR12",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"ZNF525",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"ZNF776",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"SRRD",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"RBM11",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"SLC5A3",-0.982955010698458,4.35348936933075,0.675681606230021,0.429117623627345,0.760990479655465
"CMIP",-1.17696694781001,4.9735220789464,0.673529539664815,0.430248567770089,0.762677937935677
"PQLC1",0.411930073549326,6.89700384508232,0.67336257373038,0.430252023007108,0.762677937935677
"MPPE1",0.614538370491013,5.59902450760757,0.668061297788786,0.432070426377216,0.765726589104545
"SARAF",-0.316001547595472,9.24455210075936,0.667634198547994,0.432155452110309,0.765726589104545
"ZNF721",-0.656130619670628,5.60304277381488,0.665040742462747,0.433061095721851,0.766909523435933
"EVI2A",-0.656130619670628,5.60304277381488,0.665040742462747,0.433061095721851,0.766909523435933
"MKNK1",0.493465841884455,6.25675544286608,0.664397860833746,0.433258837834894,0.766909523435933
"LEPROT",-0.472196673659077,6.42248097833259,0.664213907960278,0.433309052652985,0.766909523435933
"WAS",-0.472196673659077,6.42248097833259,0.664213907960278,0.433309052652985,0.766909523435933
"RAB35",0.909034567551866,5.0562403355879,0.663435390500527,0.433519727275176,0.766909523435933
"SMYD3",-1.30510020637121,4.49001993843667,0.662754849948972,0.433650470156713,0.766909523435933
"CDKN2A",-1.30510020637121,4.49001993843667,0.662754849948972,0.433650470156713,0.766909523435933
"MRPS11",-1.30510020637121,4.49001993843667,0.662754849948972,0.433650470156713,0.766909523435933
"ZBTB1",-0.635737958658729,5.97478509803163,0.662681354545396,0.433834329199935,0.767062285129301
"PRNP",0.396796233994307,6.95826000828922,0.658553744476258,0.435213777415649,0.767062285129301
"SEPT1",0.51112024045715,6.32830628847704,0.657511549218002,0.435578600952933,0.767062285129301
"PRPF8",-0.57451025520041,5.93694356416446,0.656138100093142,0.436047134856281,0.767062285129301
"PSMD14",0.682974519333976,5.14156881410351,0.654532639868161,0.436590406375193,0.767062285129301
"CREB1",0.682974519333976,5.14156881410351,0.654532639868161,0.436590406375193,0.767062285129301
"ILKAP",0.682974519333976,5.14156881410351,0.654532639868161,0.436590406375193,0.767062285129301
"THUMPD3",0.682974519333976,5.14156881410351,0.654532639868161,0.436590406375193,0.767062285129301
"PROK2",0.682974519333976,5.14156881410351,0.654532639868161,0.436590406375193,0.767062285129301
"TIMM17B",0.682974519333976,5.14156881410351,0.654532639868161,0.436590406375193,0.767062285129301
"PIM2",0.682974519333976,5.14156881410351,0.654532639868161,0.436590406375193,0.767062285129301
"SMCR8",0.682974519333976,5.14156881410351,0.654532639868161,0.436590406375193,0.767062285129301
"AP2A1",0.682974519333976,5.14156881410351,0.654532639868161,0.436590406375193,0.767062285129301
"CUL3",0.476768254271657,6.17951286597539,0.653341700451088,0.436999928386017,0.767062285129301
"USP33",-0.780834872618121,5.14079249617732,0.650717837341762,0.437932465061877,0.767062285129301
"GPATCH4",-0.780834872618121,5.14079249617732,0.650717837341762,0.437932465061877,0.767062285129301
"RNF216",-0.780834872618121,5.14079249617732,0.650717837341762,0.437932465061877,0.767062285129301
"RNF113A",-0.780834872618121,5.14079249617732,0.650717837341762,0.437932465061877,0.767062285129301
"ORAI1",-0.780834872618121,5.14079249617732,0.650717837341762,0.437932465061877,0.767062285129301
"GNPTG",-0.780834872618121,5.14079249617732,0.650717837341762,0.437932465061877,0.767062285129301
"KIF22",-0.780834872618121,5.14079249617732,0.650717837341762,0.437932465061877,0.767062285129301
"CHD1",0.368095930546617,7.3833297557278,0.649962592163147,0.438133577253794,0.767062285129301
"CLK1",-0.451949352983445,6.88900673485806,0.64838604624136,0.438674281170091,0.767062285129301
"IQSEC1",-0.496313593012606,6.31896492340618,0.647481487817205,0.438990138403649,0.767062285129301
"DOCK5",0.635467924828974,5.70930671974258,0.643934273864163,0.440252832461942,0.767062285129301
"HP1BP3",-0.532583756769358,6.21224391875084,0.643500456272481,0.440361473631427,0.767062285129301
"DMAP1",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"GORASP2",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"CWC27",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"TBC1D7",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"PHACTR2",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"NOL8",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"ECD",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"RALGAPA1",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"MAP2K1",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"HAGH",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"DRG2",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"NMT1",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"C19orf25",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"ERCC1",-0.842288957557233,4.80318036718937,0.643042144857104,0.440525934804746,0.767062285129301
"MIGA1",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"ODR4",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"MGAT5",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"GALNT3",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"DUSP28",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"SEC13",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"SLC41A3",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"LCORL",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"NEK1",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"LYRM4",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"BICRAL",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"STARD3NL",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"TXLNG",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"WDR44",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"CCNQ",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"LONRF1",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"ABHD17B",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"QSOX2",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"RIC8A",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"SC5D",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"ANKRD26",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"PRDX3",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"RHNO1",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"C12orf4",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"ATXN2",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"RPUSD2",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"RMDN3",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"SULT1A1",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"PLD2",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"CNBD2",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"MBD3",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"CD320",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"CD22",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"HDHD5",-0.99273673915314,4.35956646565616,0.641247633368803,0.440785780597,0.767062285129301
"PIGA",0.703162454250083,5.29240208252502,0.642281835543503,0.44081714156196,0.767062285129301
"DHX8",0.703162454250083,5.29240208252502,0.642281835543503,0.44081714156196,0.767062285129301
"ZNF217",0.703162454250083,5.29240208252502,0.642281835543503,0.44081714156196,0.767062285129301
"HECA",0.409122862274064,6.89869111559672,0.639860692834975,0.44161367177626,0.7676349226396
"SORL1",0.508347227156058,7.38116097370454,0.637839999070541,0.442312201932445,0.7676349226396
"RPL35",-0.292009343865564,10.2144647246794,0.636579883108049,0.44274776601925,0.7676349226396
"VPS13D",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"SNIP1",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"ABCD3",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"RNPEP",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"RBBP5",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"CNPPD1",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"MRFAP1L1",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"FNIP2",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"AK6",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"HDDC2",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"TBPL1",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"POP7",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"NUP160",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"ARHGAP21",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"WASHC2A",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"MICU1",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"TNFRSF12A",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"TAOK1",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"MRPS26",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"PACSIN2",-0.846842671227712,4.80604643983319,0.634728333001288,0.443410961237531,0.7676349226396
"NCOA3",0.503298645829697,5.98034950502544,0.634665890810919,0.443446738456034,0.7676349226396
"NFIC",0.503298645829697,5.98034950502544,0.634665890810919,0.443446738456034,0.7676349226396
"UBE2B",0.390546031214367,7.95027681171226,0.633202054037868,0.443926799039695,0.768033739528401
"TRAM1",-0.441124992899513,6.79785090079981,0.632214932951923,0.444274848634412,0.768033739528401
"PBXIP1",0.678420805663497,5.14427770834392,0.632224311761658,0.44428577078802,0.768033739528401
"ITGA4",0.678420805663497,5.14427770834392,0.632224311761658,0.44428577078802,0.768033739528401
"SYNJ2",0.678420805663497,5.14427770834392,0.632224311761658,0.44428577078802,0.768033739528401
"IFT88",0.678420805663497,5.14427770834392,0.632224311761658,0.44428577078802,0.768033739528401
"G3BP2",-0.423506626595276,6.87020621221309,0.631873065342113,0.444394099104159,0.768033739528401
"ALYREF",-0.518135365808542,6.33330595153921,0.631306978982901,0.444597493612025,0.768033739528401
"BCL11A",-0.797874079440503,5.15164026406276,0.631448226564709,0.444597809659871,0.768033739528401
"TMEM91",-0.797874079440503,5.15164026406276,0.631448226564709,0.444597809659871,0.768033739528401
"ATP5MF",0.405577323035359,6.72652754520563,0.630468666212413,0.444889570748805,0.768378633371953
"EIF4E3",-0.774171823000555,5.4313691019279,0.629665419425758,0.445210604465485,0.76877393137054
"DBF4",0.499528182244806,5.98260323336666,0.624511343840015,0.447012181895565,0.771725087204637
"EDF1",-0.388936609397432,7.2681272358223,0.621986729020375,0.447876429173439,0.773057143009482
"MYO9B",-0.398838718793916,7.00833645236093,0.621396813740552,0.448086628475671,0.773259961676468
"IFRD1",-0.418259971432699,6.78296030611147,0.620560877948148,0.448384666283542,0.773614247391377
"TCF25",-0.428869948321979,7.71493258282161,0.617477571127365,0.449479621790164,0.774884486059909
"PRPS1",0.687518668001653,5.13886240763049,0.617227031698924,0.449584178922751,0.774884486059909
"ATP6V1H",0.687518668001653,5.13886240763049,0.617227031698924,0.449584178922751,0.774884486059909
"LPAR2",0.687518668001653,5.13886240763049,0.617227031698924,0.449584178922751,0.774884486059909
"SFXN1",0.587899660773028,5.4800127345744,0.617340193743125,0.449585340749216,0.774884486059909
"VDAC3",-0.659984636963601,5.60552403439743,0.616015992356362,0.450036048581284,0.774998531028969
"PLEKHB2",0.402601205413907,6.72832020485777,0.615642556423038,0.450140848054029,0.774998531028969
"MAP7D1",0.536392423286518,5.7518854100154,0.615562538376789,0.450208928478348,0.774998531028969
"COX20",0.536392423286518,5.7518854100154,0.615562538376789,0.450208928478348,0.774998531028969
"PARP8",0.536392423286518,5.7518854100154,0.615562538376789,0.450208928478348,0.774998531028969
"MARK3",0.536392423286518,5.7518854100154,0.615562538376789,0.450208928478348,0.774998531028969
"KRR1",0.417809394128731,6.59116069393814,0.614259389741185,0.450638115907364,0.775439681423194
"PI4K2A",0.725397751981353,5.27921869550616,0.614058694324734,0.450744067995812,0.775439681423194
"GUCD1",0.725397751981353,5.27921869550616,0.614058694324734,0.450744067995812,0.775439681423194
"TNFAIP8",0.540388629127623,5.74949887684768,0.608524239095852,0.452738426124423,0.778535598381434
"SRPRA",0.540388629127623,5.74949887684768,0.608524239095852,0.452738426124423,0.778535598381434
"STX16",-0.569569883749273,5.7557587131252,0.608236653745715,0.452823630226171,0.778535598381434
"NDUFS1",0.901919269419332,4.88768372683059,0.607011029061907,0.453093029331818,0.778838254829184
"PHB2",-0.493200027156056,6.31691765162273,0.602750530001443,0.454794127683065,0.781591105014653
"NDUFA4",0.301341260836501,9.0229641963374,0.602485971174271,0.454881900604908,0.781591105014653
"N4BP2L2",0.378024177724616,7.02006537561315,0.601898522138445,0.455099552934641,0.781804050778578
"XRN1",0.635356885715006,5.58665372637854,0.600092120389812,0.455809596988548,0.78282749662907
"TAGLN2",0.32914930125905,8.8107861422405,0.599741366837522,0.455882999115802,0.78282749662907
"COX17",0.422467187182827,6.44801119980374,0.598937176153164,0.45618820541219,0.783029220071706
"SHOC2",0.422467187182827,6.44801119980374,0.598937176153164,0.45618820541219,0.783029220071706
"EPN1",0.573793504171444,6.12981393797303,0.595264194066679,0.457548007696561,0.785017408822341
"CSF2RA",0.532391071318478,5.75427317965861,0.594588737450639,0.457817033555585,0.785017408822341
"AC025159.1",0.532391071318478,5.75427317965861,0.594588737450639,0.457817033555585,0.785017408822341
"BFAR",0.532391071318478,5.75427317965861,0.594588737450639,0.457817033555585,0.785017408822341
"HSBP1",0.532391071318478,5.75427317965861,0.594588737450639,0.457817033555585,0.785017408822341
"C1D",-0.437791979789299,6.50983877652722,0.592751326968639,0.458455019476407,0.78509645040721
"ATP5F1A",-0.410291830605502,6.77767660722186,0.59244441124949,0.458566046891122,0.78509645040721
"GID8",0.495753978341235,5.98485780290954,0.592470228216609,0.458583178973815,0.78509645040721
"BST1",-0.565871558115075,5.75337013487846,0.591779109207121,0.458834866247485,0.78509645040721
"ATP5S",-0.565871558115075,5.75337013487846,0.591779109207121,0.458834866247485,0.78509645040721
"CD84",-0.837744808889556,4.80031755276937,0.590821768346119,0.459177359985904,0.78509645040721
"CEP68",-0.837744808889556,4.80031755276937,0.590821768346119,0.459177359985904,0.78509645040721
"SLC25A46",-0.837744808889556,4.80031755276937,0.590821768346119,0.459177359985904,0.78509645040721
"P2RY8",-0.837744808889556,4.80031755276937,0.590821768346119,0.459177359985904,0.78509645040721
"SMARCC2",-0.837744808889556,4.80031755276937,0.590821768346119,0.459177359985904,0.78509645040721
"SMG6",-0.837744808889556,4.80031755276937,0.590821768346119,0.459177359985904,0.78509645040721
"NOL4L",-0.837744808889556,4.80031755276937,0.590821768346119,0.459177359985904,0.78509645040721
"DHPS",-0.837744808889556,4.80031755276937,0.590821768346119,0.459177359985904,0.78509645040721
"DAZAP2",0.295129959636004,8.88964648662383,0.590770739598145,0.459180721833707,0.78509645040721
"CXCL16",0.366528383744765,7.42386917882173,0.590255529172819,0.459373228123564,0.785264645288272
"PREX1",0.392207124311071,6.85221806908895,0.588323182821223,0.460092457100271,0.786332980358628
"TLE4",0.361989563033891,7.50060364032195,0.586354303879249,0.460820816066027,0.786592514059834
"CHTOP",-0.646782618011659,5.35783519685369,0.585593175798563,0.461152062013311,0.786592514059834
"RETREG2",-0.646782618011659,5.35783519685369,0.585593175798563,0.461152062013311,0.786592514059834
"COPS8",-0.646782618011659,5.35783519685369,0.585593175798563,0.461152062013311,0.786592514059834
"LRRC58",-0.646782618011659,5.35783519685369,0.585593175798563,0.461152062013311,0.786592514059834
"PPM1K",-0.646782618011659,5.35783519685369,0.585593175798563,0.461152062013311,0.786592514059834
"SERBP1",-0.378817447304491,7.26137293409926,0.585106179853371,0.461285668820857,0.786592514059834
"RPN1",0.596405225730507,5.47493982628495,0.585120362529641,0.461334487208641,0.786592514059834
