"gene","HC1","HC2","NSES"
"RANBP6",5.23916589294564,4.10973135280164,4.04905405047373
"UHRF2",4.76169449409717,4.54624760585208,5.2520788307383
"KDM4C",5.02009356627595,5.57787780722941,5.61139554019353
"DMAC1",4.04312272295644,5.15237377129022,4.45565018125735
"ZDHHC21",4.44669159404492,4.10973135280164,3.48082754210608
"TTC39B",4.44669159404492,4.10973135280164,3.48082754210608
"PSIP1",6.22915951780443,5.38075636542466,6.02358031004547
"RRAGA",4.76169449409717,4.54624760585208,5.44289479092054
"HAUS6",4.44669159404492,4.54624760585208,5.0321216312624
"PLIN2",6.32802562553263,6.39857908435901,7.82480317925061
"DENND4C",5.02009356627595,3.48082754210608,5.61139554019353
"RPS6",11.9335213599663,11.5913387399881,11.6026323432431
"HACD4",6.32802562553263,7.12170072754468,5.44289479092054
"MTAP",4.04312272295644,3.48082754210608,4.04905405047373
"CDKN2A",3.48082754210608,5.38075636542466,4.04905405047373
"CAAP1",5.02009356627595,4.10973135280164,4.04905405047373
"PLAA",4.76169449409717,3.48082754210608,5.0321216312624
"C9orf72",5.59729726055919,6.04581683429422,6.02358031004547
"TOPORS",5.88397211596874,5.15237377129022,5.44289479092054
"SMIM27",5.74774357290188,5.15237377129022,5.61139554019353
"NDUFB6",5.23916589294564,5.75127484793027,5.61139554019353
"APTX",4.44669159404492,4.10973135280164,4.77248964499869
"DNAJA1",7.27458251778023,7.05708256566736,6.43647455431806
"SMU1",6.58949650157832,5.75127484793027,6.13839840344629
"B4GALT1",6.74071719423792,6.91845641928387,6.60568442928479
"BAG1",6.42054890480812,5.57787780722941,5.76225821868372
"CHMP5",5.02009356627595,4.88091111817509,5.0321216312624
"NFX1",5.23916589294564,4.54624760585208,5.61139554019353
"AQP3",5.23916589294564,5.57787780722941,3.48082754210608
"NOL6",4.44669159404492,4.54624760585208,3.48082754210608
"UBE2R2",7.11760247419472,6.59343660024882,6.02358031004547
"UBAP2",4.76169449409717,4.10973135280164,3.48082754210608
"DCAF12",4.44669159404492,4.10973135280164,3.48082754210608
"UBAP1",6.0084396527514,6.39857908435901,6.43647455431806
"RPP25L",4.04312272295644,4.88091111817509,3.48082754210608
"DCTN3",6.50749437901301,6.7650800441311,7.18873819124436
"IL11RA",4.04312272295644,4.10973135280164,3.48082754210608
"AL162231.1",3.48082754210608,4.54624760585208,4.04905405047373
"VCP",6.32802562553263,6.04581683429422,6.34379405572357
"PIGO",3.48082754210608,4.10973135280164,4.04905405047373
"STOML2",5.02009356627595,5.90604956903415,5.0321216312624
"FAM214B",5.02009356627595,4.54624760585208,4.77248964499869
"RUSC2",4.04312272295644,4.10973135280164,3.48082754210608
"SIT1",4.04312272295644,4.54624760585208,3.48082754210608
"CCDC107",5.02009356627595,5.15237377129022,4.45565018125735
"TLN1",5.74774357290188,5.57787780722941,7.0192906112945
"CREB3",4.04312272295644,4.88091111817509,4.45565018125735
"RGP1",4.76169449409717,4.10973135280164,4.77248964499869
"HINT2",4.04312272295644,6.17323145804348,4.04905405047373
"TMEM8B",4.44669159404492,4.54624760585208,3.48082754210608
"RECK",4.44669159404492,4.88091111817509,4.04905405047373
"GLIPR2",6.12301650389485,6.91845641928387,6.52355884335602
"CLTA",6.22915951780443,6.59343660024882,6.13839840344629
"GNE",4.04312272295644,4.10973135280164,4.45565018125735
"RNF38",5.23916589294564,3.48082754210608,5.44289479092054
"EBLN3P",5.02009356627595,5.75127484793027,6.13839840344629
"ZCCHC7",5.02009356627595,4.54624760585208,5.44289479092054
"GRHPR",5.23916589294564,5.15237377129022,5.2520788307383
"POLR1E",4.04312272295644,4.54624760585208,3.48082754210608
"TOMM5",5.74774357290188,5.75127484793027,6.02358031004547
"EXOSC3",3.48082754210608,4.10973135280164,4.04905405047373
"DCAF10",4.44669159404492,4.10973135280164,4.45565018125735
"SLC25A51",5.23916589294564,4.10973135280164,4.77248964499869
"CBWD5",4.76169449409717,4.10973135280164,3.48082754210608
"ZNF658",3.48082754210608,4.10973135280164,4.04905405047373
"CBWD3",4.04312272295644,3.48082754210608,4.04905405047373
"FAM122A",4.44669159404492,4.10973135280164,3.48082754210608
"FXN",5.42931587612097,4.10973135280164,4.45565018125735
"PTAR1",6.12301650389485,6.17323145804348,6.82725912892822
"SMC5",5.02009356627595,4.54624760585208,4.04905405047373
"KLF9",6.22915951780443,5.57787780722941,6.89415022931637
"CEMIP2",4.44669159404492,5.15237377129022,5.76225821868372
"ABHD17B",4.04312272295644,4.88091111817509,4.04905405047373
"C9orf85",4.44669159404492,4.54624760585208,3.48082754210608
"ZFAND5",7.22413018314228,7.12170072754468,6.82725912892822
"ALDH1A1",4.44669159404492,4.54624760585208,3.48082754210608
"ANXA1",8.29676873575056,9.72600697007864,8.47598576562938
"CARNMT1",4.04312272295644,4.10973135280164,4.45565018125735
"NMRK1",4.44669159404492,5.75127484793027,5.76225821868372
"OSTF1",4.76169449409717,6.59343660024882,5.2520788307383
"PCSK5",4.44669159404492,4.54624760585208,3.48082754210608
"RFK",4.44669159404492,4.54624760585208,4.77248964499869
"PRUNE2",4.04312272295644,3.48082754210608,4.04905405047373
"VPS13A",4.76169449409717,4.10973135280164,4.77248964499869
"GNAQ",4.44669159404492,5.57787780722941,6.24474840414067
"CEP78",4.04312272295644,4.10973135280164,3.48082754210608
"TLE4",7.62500261942969,7.05708256566736,7.71807704304384
"TLE1",4.04312272295644,4.54624760585208,6.13839840344629
"FRMD3",4.04312272295644,4.54624760585208,4.77248964499869
"IDNK",4.04312272295644,4.54624760585208,5.0321216312624
"UBQLN1",6.12301650389485,6.39857908435901,6.52355884335602
"GKAP1",4.04312272295644,4.54624760585208,3.48082754210608
"HNRNPK",8.27214798029008,8.09522828931356,8.15989596130091
"AGTPBP1",5.59729726055919,5.90604956903415,7.82480317925061
"NAA35",4.04312272295644,3.48082754210608,4.04905405047373
"ISCA1",6.42054890480812,6.98943389654848,6.52355884335602
"TUT7",4.44669159404492,5.15237377129022,6.13839840344629
"DAPK1",5.02009356627595,4.54624760585208,4.04905405047373
"CTSL",5.59729726055919,5.90604956903415,6.60568442928479
"SPIN1",4.44669159404492,4.10973135280164,4.77248964499869
"C9orf47",4.04312272295644,5.15237377129022,3.48082754210608
"S1PR3",4.76169449409717,5.15237377129022,3.48082754210608
"CKS2",3.48082754210608,4.10973135280164,4.04905405047373
"SECISBP2",6.0084396527514,6.04581683429422,6.02358031004547
"SEMA4D",5.59729726055919,6.04581683429422,7.07801244681066
"GADD45G",4.44669159404492,4.54624760585208,5.0321216312624
"SYK",6.12301650389485,5.57787780722941,4.77248964499869
"NFIL3",6.81077107757232,7.29981607294753,6.95807684073785
"SPTLC1",4.04312272295644,5.57787780722941,5.2520788307383
"IARS",4.04312272295644,4.54624760585208,4.04905405047373
"NOL8",5.02009356627595,4.88091111817509,4.45565018125735
"BICD2",5.02009356627595,5.38075636542466,4.45565018125735
"ZNF484",4.04312272295644,4.10973135280164,3.48082754210608
"FGD3",5.74774357290188,4.54624760585208,5.0321216312624
"SUSD3",4.04312272295644,4.54624760585208,4.04905405047373
"CARD19",6.42054890480812,7.45833812720662,7.07801244681066
"NINJ1",7.90672381440756,7.96039397540402,8.26472877260971
"FAM120AOS",4.44669159404492,5.15237377129022,4.77248964499869
"FAM120A",6.42054890480812,5.90604956903415,4.04905405047373
"PHF2",4.44669159404492,4.10973135280164,4.04905405047373
"ZNF169",4.04312272295644,4.10973135280164,3.48082754210608
"MFSD14B",3.48082754210608,5.15237377129022,4.45565018125735
"FBP1",5.23916589294564,6.04581683429422,4.45565018125735
"LINC00476",5.02009356627595,5.75127484793027,4.45565018125735
"SLC35D2",4.76169449409717,4.10973135280164,4.04905405047373
"HABP4",5.02009356627595,4.54624760585208,3.48082754210608
"AAED1",4.76169449409717,6.04581683429422,5.0321216312624
"ZNF510",4.44669159404492,4.10973135280164,3.48082754210608
"ZNF782",3.48082754210608,4.10973135280164,4.04905405047373
"MFSD14C",5.23916589294564,3.48082754210608,4.77248964499869
"TSTD2",3.48082754210608,4.54624760585208,5.0321216312624
"NCBP1",4.76169449409717,3.48082754210608,4.45565018125735
"XPA",4.04312272295644,5.38075636542466,4.45565018125735
"TRMO",4.44669159404492,4.54624760585208,4.04905405047373
"ANP32B",8.22160892576638,7.9246200614143,7.2410691759742
"NANS",4.76169449409717,5.57787780722941,5.76225821868372
"TBC1D2",3.48082754210608,4.10973135280164,4.77248964499869
"GALNT12",4.44669159404492,3.48082754210608,4.45565018125735
"TGFBR1",5.23916589294564,5.75127484793027,6.68338572932004
"ALG2",4.04312272295644,4.54624760585208,3.48082754210608
"SEC61B",7.73719113034671,8.60499656022724,7.71807704304384
"NR4A3",5.02009356627595,5.57787780722941,3.48082754210608
"STX17",4.76169449409717,4.10973135280164,5.0321216312624
"ERP44",4.76169449409717,6.04581683429422,5.76225821868372
"INVS",4.44669159404492,3.48082754210608,4.04905405047373
"MSANTD3",4.76169449409717,3.48082754210608,4.04905405047373
"MRPL50",5.42931587612097,4.88091111817509,4.45565018125735
"RNF20",4.44669159404492,4.10973135280164,4.04905405047373
"NIPSNAP3A",5.02009356627595,3.48082754210608,4.04905405047373
"ABCA1",6.32802562553263,5.38075636542466,6.89415022931637
"FSD1L",4.04312272295644,3.48082754210608,4.04905405047373
"TMEM38B",3.48082754210608,5.15237377129022,5.44289479092054
"RAD23B",5.74774357290188,6.17323145804348,7.34035923371007
"KLF4",7.62500261942969,7.12170072754468,5.76225821868372
"FAM206A",4.44669159404492,3.48082754210608,4.04905405047373
"TMEM245",4.04312272295644,3.48082754210608,4.04905405047373
"TXN",7.11760247419472,7.60115352295449,9.06042644605418
"ECPAS",4.76169449409717,4.10973135280164,5.44289479092054
"GNG10",4.76169449409717,4.10973135280164,4.04905405047373
"UGCG",5.02009356627595,4.54624760585208,7.13443732297078
"SUSD1",4.76169449409717,3.48082754210608,4.04905405047373
"PTBP3",7.11760247419472,6.04581683429422,6.52355884335602
"HSDL2",4.44669159404492,4.54624760585208,4.77248964499869
"KIAA1958",4.04312272295644,3.48082754210608,4.04905405047373
"INIP",4.04312272295644,4.10973135280164,4.45565018125735
"SNX30",6.22915951780443,5.15237377129022,4.04905405047373
"SLC31A2",5.59729726055919,5.90604956903415,5.0321216312624
"FKBP15",4.04312272295644,3.48082754210608,4.04905405047373
"SLC31A1",3.48082754210608,4.54624760585208,5.89882800467142
"CDC26",5.74774357290188,5.15237377129022,5.89882800467142
"PRPF4",4.04312272295644,3.48082754210608,4.45565018125735
"POLE3",5.88397211596874,3.48082754210608,6.24474840414067
"AKNA",5.59729726055919,5.15237377129022,5.0321216312624
"ATP6V1G1",8.45826572970658,8.81496847093785,7.89180564163304
"TMEM268",4.44669159404492,4.10973135280164,3.48082754210608
"TNFSF8",4.04312272295644,4.10973135280164,4.04905405047373
"TLR4",6.22915951780443,5.57787780722941,5.0321216312624
"CDK5RAP2",4.76169449409717,3.48082754210608,5.44289479092054
"MEGF9",4.04312272295644,5.15237377129022,4.77248964499869
"FBXW2",5.02009356627595,4.88091111817509,5.0321216312624
"PSMD5",4.44669159404492,3.48082754210608,4.45565018125735
"PHF19",5.23916589294564,4.88091111817509,4.77248964499869
"CNTRL",4.76169449409717,4.88091111817509,4.77248964499869
"RAB14",6.94143204317514,6.04581683429422,7.29156821160196
"GSN",4.04312272295644,4.10973135280164,6.60568442928479
"STOM",5.23916589294564,4.54624760585208,5.76225821868372
"NDUFA8",4.44669159404492,4.10973135280164,3.48082754210608
"RBM18",4.76169449409717,4.54624760585208,4.77248964499869
"PDCL",4.76169449409717,4.54624760585208,4.77248964499869
"RC3H2",6.0084396527514,5.57787780722941,5.44289479092054
"RABGAP1",5.42931587612097,3.48082754210608,4.45565018125735
"STRBP",4.44669159404492,4.54624760585208,5.2520788307383
"DENND1A",5.23916589294564,4.88091111817509,4.45565018125735
"NEK6",4.04312272295644,4.10973135280164,4.45565018125735
"PSMB7",5.42931587612097,6.04581683429422,6.52355884335602
"NR6A1",4.04312272295644,4.10973135280164,3.48082754210608
"RPL35",10.4890681359948,10.0912759377335,10.0155266332335
"ARPC5L",6.42054890480812,6.68180946011435,8.18682692380507
"GOLGA1",4.44669159404492,4.10973135280164,3.48082754210608
"SCAI",4.04312272295644,3.48082754210608,4.77248964499869
"PPP6C",5.74774357290188,6.04581683429422,5.89882800467142
"HSPA5",7.8074123352807,7.68906901793238,7.52052684447922
"GAPVD1",5.23916589294564,5.38075636542466,6.75711516621442
"MAPKAP1",4.44669159404492,4.88091111817509,3.48082754210608
"PBX3",5.02009356627595,4.88091111817509,3.48082754210608
"MVB12B",4.76169449409717,3.48082754210608,4.04905405047373
"ZBTB43",7.00257720273518,6.98943389654848,8.04684440909023
"ZBTB34",5.23916589294564,5.15237377129022,4.04905405047373
"RPL12",12.0966489492736,12.3432514494071,11.3550508925935
"LRSAM1",4.04312272295644,3.48082754210608,4.04905405047373
"TOR2A",4.44669159404492,4.54624760585208,5.2520788307383
"CDK9",5.23916589294564,4.88091111817509,5.76225821868372
"FPGS",4.04312272295644,5.15237377129022,3.48082754210608
"FAM102A",4.76169449409717,5.15237377129022,3.48082754210608
"NAIF1",3.48082754210608,4.10973135280164,4.04905405047373
"SLC25A25-AS1",4.04312272295644,4.54624760585208,3.48082754210608
"PTGES2",5.02009356627595,4.10973135280164,3.48082754210608
"C9orf16",7.84128146380367,8.33212024469413,8.5400480502349
"CIZ1",4.44669159404492,5.38075636542466,3.48082754210608
"GOLGA2",4.44669159404492,4.54624760585208,5.2520788307383
"TRUB2",3.48082754210608,4.10973135280164,4.45565018125735
"COQ4",4.44669159404492,4.10973135280164,3.48082754210608
"URM1",5.02009356627595,5.90604956903415,4.45565018125735
"ODF2",4.44669159404492,5.15237377129022,3.48082754210608
"SPTAN1",5.74774357290188,5.15237377129022,6.13839840344629
"SET",8.14231728865831,7.73109607375254,7.642271251609
"AL441992.1",4.04312272295644,4.54624760585208,3.48082754210608
"ZER1",4.76169449409717,3.48082754210608,4.45565018125735
"LRRC8A",4.76169449409717,4.88091111817509,4.77248964499869
"NUP188",4.04312272295644,4.10973135280164,4.04905405047373
"SH3GLB2",5.23916589294564,5.15237377129022,4.45565018125735
"PTPA",4.44669159404492,3.48082754210608,4.45565018125735
"IER5L",5.59729726055919,4.88091111817509,4.04905405047373
"LINC01503",4.44669159404492,3.48082754210608,4.04905405047373
"NTMT1",5.23916589294564,4.88091111817509,4.77248964499869
"ASB6",4.44669159404492,4.10973135280164,4.04905405047373
"PTGES",3.48082754210608,4.54624760585208,4.45565018125735
"TOR1B",3.48082754210608,4.10973135280164,5.0321216312624
"TOR1A",4.76169449409717,4.88091111817509,4.04905405047373
"C9orf78",7.46040582824618,7.35461507607964,6.95807684073785
"USP20",4.44669159404492,3.48082754210608,4.04905405047373
"FNBP1",7.66337634622253,6.68180946011435,6.43647455431806
"GPR107",4.44669159404492,3.48082754210608,5.2520788307383
"FUBP3",5.02009356627595,4.54624760585208,4.04905405047373
"ABL1",4.04312272295644,4.54624760585208,4.45565018125735
"NUP214",6.87758025613716,5.90604956903415,6.13839840344629
"AL157938.3",5.02009356627595,4.54624760585208,4.45565018125735
"FAM78A",5.02009356627595,4.10973135280164,3.48082754210608
"PRRC2B",5.74774357290188,5.57787780722941,5.44289479092054
"UCK1",5.23916589294564,3.48082754210608,4.04905405047373
"RAPGEF1",5.88397211596874,5.38075636542466,5.0321216312624
"SETX",5.74774357290188,4.88091111817509,5.44289479092054
"TTF1",4.76169449409717,4.54624760585208,5.44289479092054
"DDX31",4.04312272295644,4.10973135280164,3.48082754210608
"GTF3C4",4.04312272295644,5.15237377129022,4.77248964499869
"TSC1",4.04312272295644,4.54624760585208,4.45565018125735
"GTF3C5",4.04312272295644,4.88091111817509,4.45565018125735
"RALGDS",5.88397211596874,5.38075636542466,5.44289479092054
"SURF6",3.48082754210608,4.54624760585208,4.77248964499869
"MED22",3.48082754210608,4.10973135280164,4.45565018125735
"RPL7A",11.5743666932392,11.6111667893172,10.9499436259676
"SURF1",5.59729726055919,6.29030069184318,5.44289479092054
"SURF2",4.76169449409717,4.10973135280164,4.45565018125735
"SURF4",5.23916589294564,6.17323145804348,6.95807684073785
"REXO4",5.02009356627595,4.54624760585208,4.04905405047373
"CACFD1",4.04312272295644,4.10973135280164,4.77248964499869
"BRD3",4.04312272295644,4.10973135280164,4.45565018125735
"RXRA",6.32802562553263,5.90604956903415,5.89882800467142
"FCN1",8.41393853650324,9.11392947575568,7.29156821160196
"CAMSAP1",5.02009356627595,4.10973135280164,4.04905405047373
"UBAC1",5.42931587612097,4.88091111817509,5.2520788307383
"NACC2",5.74774357290188,5.38075636542466,4.04905405047373
"QSOX2",4.04312272295644,4.88091111817509,4.04905405047373
"DNLZ",4.04312272295644,4.10973135280164,3.48082754210608
"CARD9",4.04312272295644,4.10973135280164,3.48082754210608
"ENTR1",3.48082754210608,4.10973135280164,4.45565018125735
"PMPCA",5.02009356627595,4.54624760585208,5.2520788307383
"SEC16A",4.76169449409717,4.10973135280164,5.61139554019353
"NOTCH1",5.42931587612097,4.88091111817509,5.61139554019353
"AGPAT2",5.59729726055919,4.88091111817509,5.0321216312624
"SNHG7",6.58949650157832,7.18354829977047,6.52355884335602
"TMEM141",4.04312272295644,5.15237377129022,3.48082754210608
"RABL6",5.59729726055919,4.10973135280164,4.04905405047373
"PHPT1",6.22915951780443,5.90604956903415,3.48082754210608
"EDF1",7.54505030375629,7.18354829977047,7.0192906112945
"TRAF2",4.04312272295644,4.10973135280164,3.48082754210608
"FBXW5",5.59729726055919,4.88091111817509,5.44289479092054
"PAXX",6.66708727658494,6.84380549892419,4.77248964499869
"FUT7",4.04312272295644,3.48082754210608,4.04905405047373
"UAP1L1",4.04312272295644,3.48082754210608,4.45565018125735
"MAN1B1-DT",4.44669159404492,4.10973135280164,5.0321216312624
"MAN1B1",4.76169449409717,3.48082754210608,4.77248964499869
"DPP7",5.88397211596874,6.39857908435901,5.0321216312624
"SSNA1",5.23916589294564,5.90604956903415,5.2520788307383
"TMEM203",5.42931587612097,4.10973135280164,4.45565018125735
"BX255925.3",4.04312272295644,3.48082754210608,4.04905405047373
"TUBB4B",5.59729726055919,6.59343660024882,6.82725912892822
"NELFB",4.44669159404492,4.54624760585208,3.48082754210608
"TOR4A",4.44669159404492,4.10973135280164,4.45565018125735
"NRARP",4.04312272295644,4.54624760585208,3.48082754210608
"EXD3",3.48082754210608,4.10973135280164,4.04905405047373
"NOXA1",3.48082754210608,4.10973135280164,4.45565018125735
"NSMF",5.02009356627595,3.48082754210608,4.04905405047373
"MRPL41",6.22915951780443,5.90604956903415,5.76225821868372
"DPH7",4.04312272295644,3.48082754210608,4.04905405047373
"ARRDC1",4.76169449409717,4.88091111817509,3.48082754210608
"EHMT1",5.02009356627595,5.15237377129022,5.44289479092054
"LINC01001",4.04312272295644,5.38075636542466,5.76225821868372
"BET1L",4.76169449409717,4.54624760585208,4.77248964499869
"RIC8A",4.04312272295644,4.88091111817509,4.04905405047373
"SIRT3",4.44669159404492,4.10973135280164,4.04905405047373
"PSMD13",5.88397211596874,5.38075636542466,6.13839840344629
"PGGHG",4.76169449409717,4.88091111817509,4.77248964499869
"IFITM2",8.87276770794654,9.20621449717066,12.3081864252644
"IFITM1",6.42054890480812,6.49929514702503,8.38588893233763
"AC136475.1",4.44669159404492,4.54624760585208,4.45565018125735
"IFITM3",5.88397211596874,7.12170072754468,8.15989596130091
"AC136475.5",4.04312272295644,4.10973135280164,4.77248964499869
"SIGIRR",6.50749437901301,6.49929514702503,5.76225821868372
"PTDSS2",4.44669159404492,4.54624760585208,4.04905405047373
"RNH1",6.42054890480812,7.05708256566736,5.2520788307383
"HRAS",4.04312272295644,4.10973135280164,5.0321216312624
"RASSF7",4.04312272295644,3.48082754210608,4.04905405047373
"PHRF1",5.02009356627595,4.10973135280164,5.0321216312624
"IRF7",4.44669159404492,4.88091111817509,4.04905405047373
"DEAF1",4.04312272295644,3.48082754210608,4.45565018125735
"EPS8L2",3.48082754210608,4.54624760585208,4.04905405047373
"TMEM80",3.48082754210608,4.54624760585208,4.04905405047373
"TALDO1",6.66708727658494,7.77193341779901,7.52052684447922
"GATD1",4.04312272295644,3.48082754210608,4.04905405047373
"RPLP2",11.9393971434778,11.4970557182184,11.2050487639602
"PNPLA2",5.88397211596874,5.38075636542466,5.61139554019353
"CD151",4.04312272295644,4.88091111817509,5.2520788307383
"POLR2L",7.7007557739535,7.77193341779901,7.34035923371007
"TSPAN4",4.04312272295644,3.48082754210608,4.04905405047373
"CHID1",4.76169449409717,5.15237377129022,4.04905405047373
"AP2A2",4.04312272295644,4.10973135280164,4.45565018125735
"TOLLIP",5.42931587612097,5.38075636542466,5.61139554019353
"TOLLIP-AS1",3.48082754210608,4.10973135280164,4.45565018125735
"MOB2",4.76169449409717,4.54624760585208,4.77248964499869
"DUSP8",5.23916589294564,4.54624760585208,4.77248964499869
"IFITM10",3.48082754210608,4.54624760585208,4.04905405047373
"AC068580.4",4.04312272295644,4.10973135280164,3.48082754210608
"CTSD",7.5855802476278,8.43741517347219,10.2118553190927
"TNNI2",6.22915951780443,5.38075636542466,4.77248964499869
"LSP1",8.73542486138149,8.77534793457969,9.58050082167573
"TNNT3",4.44669159404492,4.10973135280164,3.48082754210608
"MRPL23",6.0084396527514,6.17323145804348,4.04905405047373
"ASCL2",4.44669159404492,3.48082754210608,4.45565018125735
"C11orf21",4.04312272295644,3.48082754210608,4.04905405047373
"TSPAN32",4.04312272295644,4.54624760585208,4.04905405047373
"CD81",6.22915951780443,6.91845641928387,5.76225821868372
"TSSC4",5.02009356627595,4.54624760585208,6.02358031004547
"KCNQ1",4.76169449409717,4.10973135280164,4.45565018125735
"KCNQ1OT1",4.44669159404492,4.10973135280164,4.04905405047373
"CDKN1C",4.44669159404492,5.38075636542466,4.04905405047373
"SLC22A18AS",4.04312272295644,4.10973135280164,3.48082754210608
"SLC22A18",3.48082754210608,4.10973135280164,4.04905405047373
"PHLDA2",5.74774357290188,5.57787780722941,4.04905405047373
"NAP1L4",5.59729726055919,5.38075636542466,5.89882800467142
"CARS",5.74774357290188,4.10973135280164,3.48082754210608
"ZNF195",4.76169449409717,4.10973135280164,4.04905405047373
"NUP98",5.74774357290188,4.54624760585208,5.44289479092054
"PGAP2",3.48082754210608,4.10973135280164,4.04905405047373
"RHOG",7.41614535969745,7.99530224026488,9.34974326360896
"STIM1",5.42931587612097,4.10973135280164,4.45565018125735
"RRM1",4.76169449409717,4.10973135280164,4.04905405047373
"TRIM21",4.44669159404492,4.88091111817509,4.04905405047373
"OR52I1",3.48082754210608,4.10973135280164,4.04905405047373
"HBB",4.76169449409717,3.48082754210608,6.13839840344629
"TRIM22",5.74774357290188,4.88091111817509,4.45565018125735
"FAM160A2",3.48082754210608,4.88091111817509,5.61139554019353
"SMPD1",3.48082754210608,5.15237377129022,4.77248964499869
"APBB1",4.76169449409717,4.10973135280164,4.04905405047373
"ARFIP2",4.76169449409717,4.10973135280164,4.04905405047373
"TIMM10B",5.74774357290188,4.54624760585208,6.13839840344629
"DNHD1",4.04312272295644,3.48082754210608,4.45565018125735
"RRP8",5.23916589294564,4.10973135280164,5.0321216312624
"ILK",4.04312272295644,3.48082754210608,5.44289479092054
"TAF10",6.50749437901301,6.68180946011435,6.68338572932004
"TPP1",6.74071719423792,5.90604956903415,5.44289479092054
"DCHS1",4.04312272295644,3.48082754210608,4.04905405047373
"MRPL17",4.44669159404492,5.15237377129022,4.04905405047373
"PPFIBP2",3.48082754210608,4.10973135280164,4.04905405047373
"EIF3F",8.54303224000836,8.12705593801163,8.13245269690794
"RIC3",5.23916589294564,5.38075636542466,4.77248964499869
"RPL27A",10.5517815885637,9.8551443199517,9.99281510294939
"TMEM9B",6.22915951780443,6.39857908435901,5.2520788307383
"NRIP3",5.59729726055919,4.88091111817509,6.89415022931637
"DENND5A",5.23916589294564,5.15237377129022,6.24474840414067
"TMEM41B",6.0084396527514,5.15237377129022,6.43647455431806
"IPO7",4.44669159404492,4.10973135280164,3.48082754210608
"ZNF143",4.76169449409717,4.10973135280164,5.0321216312624
"SWAP70",5.23916589294564,5.38075636542466,3.48082754210608
"AC026250.1",4.44669159404492,4.10973135280164,4.45565018125735
"SBF2",5.59729726055919,5.75127484793027,4.77248964499869
"ADM",5.23916589294564,5.75127484793027,6.60568442928479
"MTRNR2L8",5.23916589294564,4.54624760585208,6.89415022931637
"RNF141",5.74774357290188,6.04581683429422,5.89882800467142
"CTR9",5.23916589294564,5.38075636542466,3.48082754210608
"EIF4G2",7.5855802476278,7.96039397540402,7.95583395397303
"ZBED5",4.44669159404492,4.54624760585208,4.77248964499869
"USP47",6.0084396527514,5.38075636542466,6.95807684073785
"ARNTL",5.02009356627595,4.88091111817509,5.76225821868372
"FAR1",6.81077107757232,6.39857908435901,6.95807684073785
"RRAS2",3.48082754210608,4.54624760585208,5.0321216312624
"COPB1",4.76169449409717,5.38075636542466,5.61139554019353
"PSMA1",6.50749437901301,6.7650800441311,7.07801244681066
"PDE3B",6.42054890480812,4.88091111817509,5.76225821868372
"C11orf58",7.41614535969745,7.45833812720662,7.29156821160196
"RPS13",12.4300650153932,12.5079297690209,11.6298738269621
"PIK3C2A",5.02009356627595,5.15237377129022,6.02358031004547
"NUCB2",6.12301650389485,4.88091111817509,6.24474840414067
"SERGEF",4.44669159404492,3.48082754210608,4.04905405047373
"HPS5",4.04312272295644,4.10973135280164,4.04905405047373
"GTF2H1",3.48082754210608,4.54624760585208,5.0321216312624
"LDHA",7.27458251778023,7.85029573341863,9.63040128830293
"TSG101",5.42931587612097,6.04581683429422,7.13443732297078
"SPTY2D1",6.74071719423792,6.04581683429422,6.52355884335602
"HTATIP2",4.44669159404492,4.88091111817509,5.0321216312624
"SVIP",6.32802562553263,6.39857908435901,7.34035923371007
"LIN7C",4.04312272295644,4.10973135280164,4.04905405047373
"METTL15",4.04312272295644,4.10973135280164,3.48082754210608
"ARL14EP",4.76169449409717,4.88091111817509,4.77248964499869
"IMMP1L",4.44669159404492,4.10973135280164,3.48082754210608
"EIF3M",7.62500261942969,7.68906901793238,6.60568442928479
"PRRG4",4.04312272295644,3.48082754210608,4.45565018125735
"QSER1",3.48082754210608,4.10973135280164,4.04905405047373
"HIPK3",5.42931587612097,5.15237377129022,4.77248964499869
"CD59",4.44669159404492,4.54624760585208,7.0192906112945
"FBXO3",5.42931587612097,5.15237377129022,5.0321216312624
"LMO2",5.23916589294564,6.49929514702503,5.0321216312624
"CAPRIN1",5.42931587612097,5.38075636542466,4.77248964499869
"NAT10",4.44669159404492,4.10973135280164,3.48082754210608
"CAT",5.02009356627595,4.88091111817509,3.48082754210608
"APIP",4.04312272295644,3.48082754210608,4.04905405047373
"PDHX",4.04312272295644,3.48082754210608,4.04905405047373
"CD44",9.15451771697479,9.42683879570969,9.14525569501578
"TRIM44",5.59729726055919,5.57787780722941,4.77248964499869
"COMMD9",5.23916589294564,4.88091111817509,4.45565018125735
"TRAF6",4.04312272295644,3.48082754210608,4.77248964499869
"API5",4.76169449409717,4.54624760585208,5.44289479092054
"TTC17",5.59729726055919,3.48082754210608,5.0321216312624
"HSD17B12",4.04312272295644,4.10973135280164,4.77248964499869
"ALKBH3",3.48082754210608,4.10973135280164,4.45565018125735
"ACCS",4.04312272295644,4.10973135280164,3.48082754210608
"CD82",6.0084396527514,6.04581683429422,8.15989596130091
"TP53I11",4.44669159404492,4.10973135280164,5.2520788307383
"CRY2",4.76169449409717,4.10973135280164,3.48082754210608
"PEX16",5.74774357290188,5.15237377129022,5.0321216312624
"PHF21A",4.76169449409717,4.88091111817509,6.43647455431806
"DGKZ",5.02009356627595,4.88091111817509,5.89882800467142
"AMBRA1",4.04312272295644,3.48082754210608,4.04905405047373
