"gene","logFC","logCPM","F","PValue","FDR"
"FNTA",-0.52470570489541,5.60437362477826,0.390681226647162,0.531959056753792,0.969870968700136
"KLF2",-0.330118393227919,9.36999770080891,0.390367399301008,0.532123859191477,0.969870968700136
"DPYD",-0.676068618822066,5.10845119914138,0.390171044239543,0.532227007775715,0.969870968700136
"DRG2",-0.633956710422007,5.20977891764171,0.390028879760518,0.53230171974078,0.969870968700136
"DMXL1",0.538872256629288,5.60417871435466,0.389922026338094,0.532357891722402,0.969870968700136
"NUP153",-0.572379409851596,5.38601168577035,0.389771264318972,0.532437152961704,0.969870968700136
"PLAGL2",0.718437024989343,5.0363658814246,0.389602124129589,0.532526102986812,0.969870968700136
"CRELD2",0.718437024989343,5.0363658814246,0.389602124129589,0.532526102986812,0.969870968700136
"CCDC82",-0.569658790807412,5.41446016845449,0.389525086748278,0.532566629214649,0.969870968700136
"PPP4R1",0.664284725964734,5.20775622060273,0.389383531480791,0.532641105011266,0.969870968700136
"SMARCD2",-0.598041172541793,5.31914021645325,0.388979483480277,0.532853788618752,0.969870968700136
"CTR9",-0.547057799967286,5.53617546139521,0.388729995178199,0.532985193921651,0.969870968700136
"NMRK1",0.499321398103665,5.84861848467433,0.388719800348957,0.532990567984867,0.969870968700136
"NEPRO",-0.674944164252774,5.09890453137077,0.387878908939787,0.533433889700353,0.969870968700136
"ADRM1",-0.452455543901229,6.01922540990666,0.387745365050734,0.533504365232957,0.969870968700136
"DELE1",-0.673004236468097,5.12070803889062,0.387625529163664,0.533567605970745,0.969870968700136
"NELFCD",0.660780703666882,5.21721077788903,0.386330936186645,0.534251753112813,0.969870968700136
"UBE2B",-0.34923399895641,7.8825830752206,0.385986207238168,0.534434203151086,0.969870968700136
"AC245297.3",-0.434021444320429,6.19998081672448,0.385570341489401,0.534654445137739,0.969870968700136
"ALKBH5",-0.488027853896836,5.77609705293603,0.385367741556705,0.534761800317032,0.969870968700136
"ADH5",-0.538909028598194,5.54435794742298,0.385241029105952,0.5348289627425,0.969870968700136
"CCDC69",-0.406578011294892,6.56522509165381,0.384251972166073,0.535353745033776,0.969870968700136
"C2orf49",0.536366912885288,5.57460400165554,0.383799880892363,0.535593926916848,0.969870968700136
"IL2RB",0.824781706764042,4.86618760256908,0.383028766359155,0.536004042560446,0.969870968700136
"ELOF1",0.641140119919476,5.19276595339679,0.383003610140509,0.53601743750682,0.969870968700136
"RAP1A",-0.386007624795428,6.81092901769877,0.382475118263249,0.536298869314843,0.969870968700136
"SH3BP1",-0.461446208608977,5.97134891255386,0.382441687331374,0.536316679006714,0.969870968700136
"TAOK3",-0.416466847062524,6.3774816593743,0.38221275053063,0.536438681624106,0.969870968700136
"CHMP3",0.426980577771606,6.38815684913201,0.381343217897132,0.536902520684175,0.969870968700136
"CEP120",0.65607706312748,5.20039011005748,0.380833878950462,0.537174553388827,0.969870968700136
"TMCC3",-0.593328476841967,5.28834450755595,0.379590664589666,0.537839610597227,0.969870968700136
"PCF11",-0.416254462616073,6.38964433391503,0.379360940288704,0.537962672396919,0.969870968700136
"ZNF687",0.708340698724609,5.03092407973015,0.37917342441935,0.538063148899423,0.969870968700136
"TRMT10B",0.820561725088705,4.86350312214308,0.379117696120926,0.538093015249755,0.969870968700136
"KDELR2",0.506613072562818,5.73982432594011,0.379046510030498,0.53813118430756,0.969870968700136
"DIP2A",0.707669989974014,5.04329320224779,0.37879770848693,0.538264586891354,0.969870968700136
"SERF2",0.323976933170021,10.6086975875004,0.378617445279785,0.538361290761743,0.969870968700136
"SELENOH",-0.445036021736752,6.10057001559415,0.37839882278442,0.538478604670916,0.969870968700136
"ELF1",-0.337444377155272,8.32620472345278,0.378129003215654,0.538623458261197,0.969870968700136
"TRAFD1",0.59401860611835,5.37619831127102,0.377577153213385,0.53891993632379,0.969870968700136
"PSMD7",-0.365042990169574,7.20847147971371,0.377437291542242,0.538995128605504,0.969870968700136
"KDM5A",0.412528109839125,6.5011619275826,0.375963249478286,0.539788727842557,0.969870968700136
"TAF6L",0.651403231990776,5.22401879507185,0.37595092499889,0.539795366596778,0.969870968700136
"TENT5A",0.466009986270944,6.01637461689722,0.374928810716117,0.540346930810216,0.969870968700136
"MRPL1",0.703571495971184,5.04062712606055,0.374714989458099,0.540462437877898,0.969870968700136
"POMP",0.343099758059443,8.37193166231436,0.373967647194737,0.540866544237607,0.969870968700136
"SEMA6B",-0.534212197089391,5.50213050058427,0.373677226787812,0.541023723835964,0.969870968700136
"LAMB3",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"AC017002.3",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"ARIH2OS",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"GPR27",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"RFC4",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"NCR3",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"FGD2",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"RNGTT",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"PDSS2",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"AFDN",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"CLEC5A",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"TBC1D25",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"AC090204.1",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"PTP4A3",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"EPS8L2",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"TMEM80",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"IFITM10",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"MUS81",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"AP002807.1",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"ASCC1",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"DYRK4",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"ANO6",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"DHRS4",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"JMJD8",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"TELO2",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"ZFP90",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"TPGS2",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"PYGB",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"ZNF93",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"ZNF329",-0.998080100133359,4.53005777302803,0.373610623092606,0.541059783502913,0.969870968700136
"TRAF7",0.704287212448509,5.03221443973,0.373558792276285,0.54108784462628,0.969870968700136
"DCAF5",0.497691138785146,5.72678705410995,0.373147071381315,0.541310878890781,0.969870968700136
"SS18",0.525807039231775,5.59655543075732,0.371491240796172,0.542209545918205,0.969870968700136
"CPSF6",-0.510904524778513,5.60860880751925,0.371285780043633,0.542321245711034,0.969870968700136
"ATG4D",-0.528138429309096,5.50268409174301,0.371215131993398,0.542359663440955,0.969870968700136
"IFI27L2",-0.453794835831555,5.98684835401524,0.371080826058855,0.542432715524412,0.969870968700136
"SNIP1",-0.615970527426529,5.22962673166328,0.37075701594869,0.542608905285934,0.969870968700136
"ANKRD44",-0.455831358443749,5.98959547374578,0.370578105992865,0.542706307377799,0.969870968700136
"KXD1",0.558910885759306,5.49319489904832,0.370572056484003,0.542709599767986,0.969870968700136
"TATDN1",-0.510972669080458,5.60052665566528,0.370495751541892,0.542751148785058,0.969870968700136
"TMEM30A",-0.49864280351267,5.68692818503122,0.37046919551308,0.542765610941063,0.969870968700136
"SEPT2",-0.374080136976636,6.91954629088487,0.370449273541406,0.542776463501874,0.969870968700136
"SERPINB2",-0.489344712556959,5.68102608709381,0.370270757191909,0.542882231994684,0.969870968700136
"DCAF1",0.808764398298156,4.87085375650601,0.369798509070749,0.54313107589656,0.969870968700136
"METRNL",-0.372531598590603,6.93233676359451,0.369537070553837,0.543273674162531,0.969870968700136
"REPS1",0.808189041830731,4.88396621220173,0.369321537751444,0.543391265371376,0.969870968700136
"C9orf78",-0.354509933764849,7.49415744607251,0.369063545833467,0.543532107860105,0.969870968700136
"VAMP5",-0.382168408067689,6.80782397925761,0.369006916937623,0.543563029018299,0.969870968700136
"HSH2D",0.590179131764453,5.33254058832574,0.368938246163362,0.543600525843499,0.969870968700136
"RAB37",-0.654503956714552,5.12446610622027,0.368264713466666,0.543968589191557,0.969870968700136
"CREB1",0.523930489821924,5.59712230031982,0.368147954502716,0.544032448330483,0.969870968700136
"EIF5A",-0.340267152512167,7.9733476280482,0.368127335015913,0.54404372841499,0.969870968700136
"TANK",-0.364595456840548,7.08680844820181,0.367722260578716,0.544265369453523,0.969870968700136
"AC137767.1",0.643035083015686,5.2165553976584,0.367634295290123,0.544313517067356,0.969870968700136
"MUC20-OT1",-0.428134884014767,6.15107739171105,0.367403313911605,0.54444000121207,0.969870968700136
"MALAT1",-0.294900760506764,15.7379826026701,0.366813296657317,0.544763327543629,0.969870968700136
"FAM91A1",-0.402890461309947,6.4263503829589,0.366646048091509,0.5448550428807,0.969870968700136
"NDUFS1",0.589225280362466,5.32334927671224,0.366140416097994,0.545132491367265,0.969870968700136
"ARHGEF3",0.642329179046715,5.20441852927332,0.366125731938032,0.545140551389459,0.969870968700136
"DHX8",0.497136260362713,5.72350562130701,0.366005539254336,0.545206548276676,0.969870968700136
"UBL3",-0.392305945167655,6.5930632859544,0.364566532076118,0.545997801322458,0.969870968700136
"SDR42E2",0.69347516970645,5.03518215821605,0.364492680015501,0.546038459415628,0.969870968700136
"TSPOAP1",0.69347516970645,5.03518215821605,0.364492680015501,0.546038459415628,0.969870968700136
"SF3A1",-0.479668357550751,5.78752893403252,0.364294650776981,0.54614753485766,0.969870968700136
"OSGIN2",-0.432164129600313,6.10720775124087,0.36399892036439,0.5463104932612,0.969870968700136
"RGS19",0.422760613077589,6.23260702232151,0.363764411024217,0.546439780450385,0.969870968700136
"LYRM1",0.538271892071479,5.45437472657025,0.363522888718653,0.546572989893285,0.969870968700136
"SLC25A34",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"EYA3",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"FLAD1",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"AL591895.1",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"MORN2",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"WDPCP",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"SMYD5",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"SLC4A5",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"WDR75",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"ABI2",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"PECR",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"AAMP",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"CCDC14",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"AFAP1",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"EXOC3-AS1",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"HARS2",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"RNF5",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"UHRF1BP1",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"OSTM1",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"MFSD4B",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"EEPD1",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"PLOD3",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"LAMB1",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"PNPLA4",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"PRPS2",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"SLC10A3",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"MRPS28",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"LIN7C",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"AL137145.1",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"BTRC",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"AC092747.4",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"RBMS2",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"TTC9",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"ENTPD5",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"ACYP1",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"TRMT61A",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"SRCAP",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"RANBP10",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"SNAI3",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"GID4",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"ZNF548",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"ZC3H7B",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"TUBGCP6",-0.981952183769063,4.524976071783,0.36350917983723,0.54658055143106,0.969870968700136
"YWHAB",-0.333021105601391,8.20022063489481,0.362880434326017,0.546927634022863,0.969870968700136
"TP53BP1",0.640336045472734,5.20640692201953,0.362755077964855,0.546996876138809,0.969870968700136
"PPP6C",-0.438501349387558,6.05626687275859,0.362492944572259,0.547141737729218,0.969870968700136
"DNAJC27-AS1",0.802025634614972,4.85840463623143,0.361970341718176,0.547430735784893,0.969870968700136
"PIK3CB",0.458663884742941,5.91062542622024,0.361865595940822,0.547488706303677,0.969870968700136
"NMT1",-0.60870381419909,5.22298808184652,0.361859836216909,0.547491887202042,0.969870968700136
"TRAF3IP2",0.799669593064952,4.87855228525166,0.361757527879175,0.547551147122386,0.969870968700136
"TMBIM4",-0.398855149242302,6.51941186495064,0.361489430875792,0.547696949417869,0.969870968700136
"CDC26",-0.486479859359447,5.66100785204662,0.360936994043728,0.548003039640695,0.969870968700136
"ADIPOR1",-0.38772057716316,6.60011425314886,0.360733787209065,0.548115714974938,0.969870968700136
"MED8",-0.5725376252593,5.34775678005102,0.360703837460512,0.548132319070965,0.969870968700136
"DHX57",-0.646406883759698,5.13429663402957,0.359865479266495,0.548597646193607,0.969870968700136
"PIN4",0.688630237561494,5.04488633933754,0.359860906601263,0.548600187285394,0.969870968700136
"PARP1",0.798247822173341,4.85210370838144,0.359841245495466,0.548611105657424,0.969870968700136
"USP16",-0.360611851922381,7.13303775972127,0.359725824894065,0.548675241603238,0.969870968700136
"LARP1",0.464106982838328,5.9078018371659,0.359687694318359,0.548696427971864,0.969870968700136
"BRD7",0.463556849281533,5.90639031727876,0.359582623174185,0.548754819180032,0.969870968700136
"DDX42",0.469474376479594,5.87619217532351,0.359558632468213,0.54876815307148,0.969870968700136
"PSMD1",-0.52430761609457,5.49034173686707,0.359109195317771,0.549018057894404,0.969870968700136
"PRKAA1",0.441282673536517,6.17780431456064,0.358919805855161,0.549123434944317,0.969870968700136
"CMC1",0.483872170202123,5.81925719870971,0.358852840572553,0.549160701455808,0.969870968700136
"ASAH1",-0.33382306797659,8.02627228311325,0.358806793896982,0.549186331381927,0.969870968700136
"ODC1",-0.365407272507937,6.97285372319951,0.357464377829775,0.549934473931242,0.969870968700136
"AL121944.1",-0.519398017503812,5.52922740921424,0.356986511965151,0.550201249742104,0.969870968700136
"ZBTB25",0.618438474490195,5.17967822276573,0.356905663903944,0.550246407609474,0.969870968700136
"HMOX2",0.618438474490195,5.17967822276573,0.356905663903944,0.550246407609474,0.969870968700136
"SUMF2",-0.472059377781203,5.77775550584998,0.356744746599625,0.550336315042707,0.969870968700136
"SAMD9",0.5910974466361,5.36197881267834,0.356396718852323,0.550530850136757,0.969870968700136
"KDM5B",-0.539819646370719,5.41343916421697,0.356320463287218,0.550573490950979,0.969870968700136
"STIM2",-0.474588831377155,5.75345342350886,0.354887017251979,0.55137622244369,0.969870968700136
"ABCA1",0.39884463691772,6.48452818288559,0.354555161698254,0.551562376990432,0.969870968700136
"CACUL1",0.420733958731732,6.24393192595626,0.35451725867573,0.551583645689746,0.969870968700136
"QRICH1",-0.501877834022234,5.62944818874743,0.354404422593641,0.551646968593854,0.969870968700136
"WAC-AS1",-0.539531206897611,5.44443904281198,0.353525907841109,0.552140476403955,0.969870968700136
"ENO1-AS1",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"TMEM269",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"LRIG2",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"WARS2",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"TMEM115",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"STX18-AS1",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"ZNF827",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"FCHO2",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"IQCE",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"AC078846.1",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"SNX12",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"MIR503HG",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"FAM84B",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"INVS",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"FAM206A",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"LINC01503",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"SERGEF",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"FUT11",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"FAM216A",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"AL138963.3",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"ZNF219",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"DAAM1",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"HDGFL3",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"ZNF785",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"CENPT",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"ULK2",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"AC005670.2",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"AL121899.1",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"CEBPB-AS1",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"SUGP1",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"ZNF626",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"EIF4ENIF1",-0.965934875303177,4.51989518033749,0.353284662252277,0.552276142861815,0.969870968700136
"SRGAP2C",-0.639095110816653,5.13258582704406,0.352871067226768,0.552508872340201,0.969870968700136
"CUL4A",-0.425942737053193,6.13583722666304,0.352253988815018,0.55285645875507,0.969870968700136
"RBM43",0.442414372236716,6.0834747473522,0.352101999459402,0.552942132691759,0.969870968700136
"ARHGEF1",-0.412905015704272,6.24707113950149,0.350705454850787,0.553730510644996,0.969870968700136
"TPD52L2",-0.397731543348227,6.31435249480555,0.350392584291498,0.553907423371886,0.969870968700136
"TSG101",0.405730451515751,6.30650395935407,0.349518725628414,0.55441036672356,0.969870968700136
"UFD1",0.393251804985296,6.50921318277834,0.349284993378161,0.554534569015792,0.969870968700136
"HIVEP1",0.492034500678817,5.69324073589008,0.349160562753289,0.55460510679424,0.969870968700136
"CYHR1",0.786008326149086,4.86308186053376,0.349128043107848,0.55462353577071,0.969870968700136
"COA3",0.786008326149086,4.86308186053376,0.349128043107848,0.55462353577071,0.969870968700136
"PIP4K2A",-0.564893528240246,5.3235356446442,0.349097201994541,0.554641028079217,0.969870968700136
"NUP98",0.465872054938804,5.89681470249795,0.348770950889979,0.554826087460442,0.969870968700136
"EBP",-0.562161857345355,5.35292669561423,0.348563964961054,0.554943548565455,0.969870968700136
"NIFK",-0.3969587800597,6.39677978810349,0.348453646521477,0.555006179698567,0.969870968700136
"MBD3",0.624813855171869,5.21784214861805,0.348179647672221,0.555161776561415,0.969870968700136
"PNPLA2",-0.455718078894716,5.83798813109326,0.347942115748058,0.55529673928384,0.969870968700136
"ZNF22",-0.497145263363285,5.62335937261581,0.347482525597713,0.555558041210288,0.969870968700136
"UCHL5",0.782230513707455,4.85675613677557,0.347005681170475,0.555829393463108,0.969870968700136
"TDRD3",0.782230513707455,4.85675613677557,0.347005681170475,0.555829393463108,0.969870968700136
"ETFDH",0.625854035215931,5.19829347072625,0.34699801498217,0.555833763450913,0.969870968700136
"STIM1",-0.596502690889914,5.20982754935549,0.34694506246006,0.555863911460318,0.969870968700136
"ATP6V1F",-0.338303170234248,7.56123997881762,0.346617717690255,0.556050369630964,0.969870968700136
"ELP6",0.781415805312959,4.86979347445539,0.346578547373256,0.556072677524011,0.969870968700136
"EIF1B",-0.327047944322095,8.0355431984685,0.346243740797361,0.556263526397869,0.969870968700136
"NUMB",-0.387127415113738,6.48055965148307,0.346067355539687,0.556364114667498,0.969870968700136
"VPS37A",0.675284147870319,5.02837659680245,0.34541433106501,0.556736813487245,0.969870968700136
"COIL",-0.533014936426982,5.44435163355096,0.345398966314692,0.556745591301092,0.969870968700136
"RPL38",-0.304109542327124,10.2121352208365,0.345323321809866,0.556788801261071,0.969870968700136
"MSI2",-0.464498700514751,5.75939506011246,0.34466399031817,0.557165652771058,0.969870968700136
"MGAT4B",0.569298908271057,5.34491734027498,0.344280998272128,0.557384780485525,0.969870968700136
"EXOC7",-0.631175003354764,5.12573571089557,0.343781234842652,0.557670962610258,0.969870968700136
"ATG7",0.62218404437159,5.20771185472947,0.343779276833616,0.557672087416455,0.969870968700136
"LENG8",-0.370945599963954,6.71160447216292,0.343628546195425,0.557758463018254,0.969870968700136
"IKZF1",-0.333099616299705,7.72673497308424,0.343414791410214,0.557880990582624,0.969870968700136
"RTN3",0.361921723416644,7.06983029335344,0.342990391694409,0.55812441465243,0.969870968700136
"PRCP",-0.532972760459528,5.4209420579173,0.342838737741076,0.558211443170622,0.969870968700136
"KLF10",0.395506984218031,6.49371716708778,0.342423914793365,0.558449645447142,0.969870968700136
"SMC5",0.547282623160223,5.49162556928973,0.342258677653239,0.558544578055541,0.969870968700136
"GTF2F1",0.456007852388701,5.89269600282587,0.341132540837261,0.559192412237213,0.969870968700136
"ENO1",0.332033078750378,8.04659429746738,0.340581901787788,0.559509701411731,0.969870968700136
"LRCH1",0.775668109621402,4.84431899933839,0.340216604731884,0.559720370987845,0.969870968700136
"SLMAP",0.528246458962159,5.45212643369993,0.340110554436067,0.559781570413282,0.969870968700136
"PWP1",-0.4258416391462,6.07025261966978,0.339967570281266,0.559864095083037,0.969870968700136
"HSPA6",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"EAF2",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"AC108673.3",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"FAIM",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"MAP1B",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"HLA-DOA",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"AIRN",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"FAM120C",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"CDKN2B",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"C11orf80",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"SEPHS1",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"AC022167.3",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"ABHD3",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"AC011825.4",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"FAM209A",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"POLRMT",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"ABCA7",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"TINCR",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"SPIB",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"ZNF677",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"LRP5L",-0.94072642471887,4.55318924227517,0.339920637899508,0.559891183616441,0.969870968700136
"TTI2",0.668486328387547,5.03400144755443,0.339826966126411,0.559945260622975,0.969870968700136
"DHRSX",0.774855272646713,4.85735862104389,0.339815844190173,0.559951679142757,0.969870968700136
"ZNF787",0.458678340696688,5.77717862854153,0.339209420331315,0.560302047624453,0.969870968700136
"NRIP3",0.443351190223748,5.86368013982714,0.339130037339182,0.560396511251016,0.969870968700136
"SPAST",0.565063406314266,5.34220775000294,0.339003032738982,0.560421380323561,0.969870968700136
"FAM172A",0.565063406314266,5.34220775000294,0.339003032738982,0.560421380323561,0.969870968700136
