"iteration","seed","AUC","mean_difference","standardized_mean_difference"
931,20281649,0.99859022556391,2.05876391556892,6.23930857324706
932,20281650,0.997525062656642,1.90933018031704,5.8676402485599
933,20281651,0.997869674185464,1.80187786867607,5.5774923914538
934,20281652,0.998339598997494,1.8146455474317,5.63499178253939
935,20281653,0.998527568922306,1.79979484155326,5.84874609349791
936,20281654,0.998778195488722,1.9042515324906,6.15354504172125
937,20281655,0.999342105263158,1.94650317327569,6.26332996457234
938,20281656,0.997619047619048,1.89649096508145,5.94199606946998
939,20281657,0.99718045112782,1.84154467776942,5.40240028671645
940,20281658,0.998997493734336,1.91004201469048,6.06075299096074
941,20281659,0.997932330827068,1.93826794234712,5.82644233975775
942,20281660,0.99827694235589,1.88342089485213,5.94512118612101
943,20281661,0.999279448621554,1.96574011572494,6.3445907990397
944,20281662,0.999154135338346,1.92267266432832,6.20504136737594
945,20281663,0.998558897243108,1.89561570350815,5.76099616163194
946,20281664,0.998151629072682,1.78881195109524,5.49481255761925
947,20281665,0.997994987468672,1.74283325836466,5.45082113897585
948,20281666,0.998872180451128,1.92279440828509,6.19562535817879
949,20281667,0.998684210526316,1.96752014242105,6.11124193229885
950,20281668,0.998997493734336,1.78072847363972,5.92226096545345
951,20281669,0.997368421052632,1.80044845153697,5.51226334323156
952,20281670,0.997681704260652,1.85978199343672,5.76581060981991
953,20281671,0.998778195488722,1.82929398631704,5.89793642222414
954,20281672,0.99874686716792,1.86453680551629,5.98627129085937
955,20281673,0.998621553884712,1.89016730792607,5.64624425951425
956,20281674,0.998621553884712,1.80439009336028,5.84762888521436
957,20281675,0.998840852130326,2.03172478649123,6.40058209122865
958,20281676,0.998088972431078,1.80514179264474,5.54332391287538
959,20281677,0.997744360902256,1.74601083455952,5.306448756051
960,20281678,0.99921679197995,1.84123588868045,5.95980273323649
961,20281679,0.998621553884712,1.89050235504887,5.8907923044246
962,20281680,0.998026315789474,1.78286217407957,5.6158562550145
963,20281681,0.998339598997494,1.76205810600689,6.01123410065379
964,20281682,0.997431077694236,1.77065986275125,5.45711139551077
965,20281683,0.99890350877193,1.91827201620238,6.35757770475842
966,20281684,0.997869674185464,1.88266910417105,5.89732937031727
967,20281685,0.997838345864662,1.75845669795802,5.45044379539474
968,20281686,0.998339598997494,1.77267940744987,5.5299938231492
969,20281687,0.998026315789474,1.83997912555326,5.63434742229476
970,20281688,0.998872180451128,1.87207861698622,5.95646836557673
971,20281689,0.998464912280702,1.89752046429073,5.86590770949269
972,20281690,0.99827694235589,2.0168739141178,6.06090005335257
973,20281691,0.99749373433584,1.7808897782287,5.45686913893627
974,20281692,0.999780701754386,1.90483869901692,6.51165596658311
975,20281693,0.998809523809524,1.98122203342356,6.49709865226737
976,20281694,0.998778195488722,1.8780463349881,5.84888857885611
977,20281695,0.998997493734336,1.9676897581911,5.98009014220432
978,20281696,0.999624060150376,2.003768797349,6.5235866953569
979,20281697,0.998182957393484,1.99241179388722,6.18189351494035
980,20281698,0.999091478696742,1.83164948581642,5.99049849790852
981,20281699,0.998402255639098,1.92192456972243,5.91244126272059
982,20281700,0.998026315789474,1.93425156792732,5.93818264051782
983,20281701,0.998245614035088,1.90716844848434,5.64576336613203
984,20281702,0.997869674185464,1.67267296646679,5.56380619358174
985,20281703,0.99765037593985,2.00672115605451,5.99858388938705
986,20281704,0.998496240601504,1.73782344956892,5.64239947072535
987,20281705,0.997368421052632,1.82319982143171,5.46827551183846
988,20281706,0.998558897243108,1.94806179525125,6.21746416499661
989,20281707,0.998151629072682,1.7441699354812,5.37526884002615
990,20281708,0.99733709273183,1.77044877069424,5.36395376300528
991,20281709,0.996209273182957,1.77193208682895,5.33895646680641
992,20281710,0.999154135338346,1.97367923644048,6.38367847006298
993,20281711,0.99968671679198,2.05151029035965,6.78541458393892
994,20281712,0.998558897243108,1.82133852782331,5.80384722720114
995,20281713,0.999028822055138,1.84267339847243,5.93507768228027
996,20281714,0.998809523809524,1.93393746890414,6.11989323928941
997,20281715,0.997744360902256,1.76578471583521,5.58701712292884
998,20281716,0.998527568922306,1.8844086047005,5.96744406798803
999,20281717,0.998840852130326,1.86268703481266,5.87348657392585
1000,20281718,0.997681704260652,1.8737821690495,5.89547238318407
