"dataset","sample_id","group","S100A8","independent_score","antigen_score","monocyte_core_score","combined_score"
"GSE65682","GSM1692166","Sepsis",13.24434358,1.26804572848121,0.872374428602318,1.10386839610536,0.395671299878892
"GSE65682","GSM1692167","Sepsis",13.04151829,1.20829581603346,1.22936954140197,1.15645712126138,-0.02107372536851
"GSE65682","GSM1692168","Sepsis",12.04112528,1.09061483543011,1.21936112724543,1.16335030505459,-0.128746291815327
"GSE65682","GSM1692169","Sepsis",12.8177505,1.2118466471733,1.04053038166608,1.14573580202128,0.171316265507216
"GSE65682","GSM1692170","Sepsis",12.91975561,1.25843472657192,0.906815350141085,1.06943483210025,0.351619376430831
"GSE65682","GSM1692171","Sepsis",12.46545465,1.18549902000976,1.23274153124162,1.14912631427023,-0.0472425112318675
"GSE65682","GSM1692172","Sepsis",12.05592477,1.10851473270871,1.13655255514299,1.004559318911,-0.0280378224342814
"GSE65682","GSM1692173","Sepsis",12.91843295,1.21902648286063,1.13118289124855,1.08809884896334,0.0878435916120797
"GSE65682","GSM1692174","Sepsis",13.16005402,1.25601194518813,0.899580303972179,1.03733048475443,0.356431641215953
"GSE65682","GSM1692175","Sepsis",12.98177414,1.20243197310182,1.16725928083963,1.04010221422068,0.0351726922621893
"GSE65682","GSM1692176","Sepsis",12.13407773,1.00959558131221,1.28032493938106,1.04146778141659,-0.270729358068851
"GSE65682","GSM1692177","Sepsis",13.15258508,1.24625048421734,1.10006371685357,1.04145859907026,0.146186767363768
"GSE65682","GSM1692178","Sepsis",13.05832052,1.25095197990954,1.19769320229344,1.09572286270436,0.0532587776161029
"GSE65682","GSM1692179","Sepsis",13.10703915,1.22234539728885,1.07308141290121,1.08746206195393,0.149263984387634
"GSE65682","GSM1692180","Sepsis",13.1134088,1.21199868558839,1.05842859591845,1.04087116531809,0.153570089669942
"GSE65682","GSM1692181","Sepsis",12.81420272,1.18870314505428,0.970063498632067,1.11845628257622,0.218639646422216
"GSE65682","GSM1692182","Sepsis",13.09022604,1.23493637837129,1.16387147269614,1.14434181651281,0.0710649056751476
"GSE65682","GSM1692183","Sepsis",12.91626124,1.1060810319732,1.14462365346914,1.05849562551476,-0.0385426214959428
"GSE65682","GSM1692184","Sepsis",13.29132003,1.26150180000968,1.04870152590296,1.17523359636673,0.212800274106723
"GSE65682","GSM1692185","Sepsis",12.8323147,1.21711187037643,1.20915743632165,1.11348091774525,0.00795443405477925
"GSE65682","GSM1692186","Sepsis",13.20947221,1.27704474284911,0.723851464567484,1.16146082923464,0.553193278281626
"GSE65682","GSM1692187","Sepsis",13.14947739,1.2468215130414,1.15861742293452,1.17506043822955,0.0882040901068821
"GSE65682","GSM1692188","Sepsis",12.23935292,1.04840541644045,1.22303633495238,0.978410463263068,-0.174630918511935
"GSE65682","GSM1692189","Sepsis",12.73636539,1.1360643508079,1.17910041121684,1.22628636088802,-0.0430360604089324
"GSE65682","GSM1692190","Sepsis",13.07605016,1.20766631830466,1.10224381586279,1.10932130757015,0.105422502441874
"GSE65682","GSM1692191","Sepsis",13.30186817,1.26015759091337,0.950658087843305,1.09565757518078,0.309499503070068
"GSE65682","GSM1692192","Sepsis",13.16589118,1.27694838582446,1.09439213301798,1.12953282190157,0.182556252806475
"GSE65682","GSM1692193","Sepsis",12.56745997,1.18148154156602,1.21246814758075,1.12569165816674,-0.0309866060147292
"GSE65682","GSM1692194","Sepsis",12.79141968,1.21684006143925,0.99356892392244,1.07988528173534,0.22327113751681
"GSE65682","GSM1692195","Sepsis",13.13934952,1.15406231911309,1.14467128198131,1.10884242333969,0.00939103713177891
"GSE65682","GSM1692196","Sepsis",12.9249794,1.26677756925145,0.980507399002972,1.14615312736844,0.286270170248474
"GSE65682","GSM1692197","Sepsis",12.46136251,1.09824374959947,1.26101547721504,1.03310064738619,-0.162771727615577
"GSE65682","GSM1692198","Sepsis",13.08283614,1.25023516095243,1.09700649214928,1.13192528603843,0.153228668803142
"GSE65682","GSM1692199","Sepsis",13.11752711,1.23595714255202,1.17299496586547,1.1376613770839,0.0629621766865469
"GSE65682","GSM1692200","Sepsis",13.10602964,1.23338473831414,1.0608094310329,1.1505649357514,0.172575307281246
"GSE65682","GSM1692201","Sepsis",13.1188805,1.21095227546678,1.16565683976507,1.15456960174183,0.0452954357017101
"GSE65682","GSM1692202","Sepsis",13.21677419,1.20313396842528,1.18810837991204,1.20875907481743,0.015025588513244
"GSE65682","GSM1692203","Sepsis",13.06253648,1.24107327596255,1.15691710060361,1.10516939754971,0.0841561753589379
"GSE65682","GSM1692204","Sepsis",13.04657959,1.18186528013703,1.17177183117118,1.10080757873502,0.0100934489658484
"GSE65682","GSM1692205","Sepsis",12.87725006,1.14637391439026,1.1798861632588,1.1292392522012,-0.0335122488685362
"GSE65682","GSM1692206","Sepsis",12.95225573,1.21017679866894,1.15680151366633,1.1635735265787,0.0533752850026079
"GSE65682","GSM1692207","Sepsis",13.11633727,1.26128057498284,0.882154567340564,1.13589257300303,0.379126007642279
"GSE65682","GSM1692208","Sepsis",13.02293904,1.26816060799765,1.06138457567216,1.0834739154868,0.206776032325484
"GSE65682","GSM1692209","Sepsis",12.79299869,1.16426137187196,1.27738027150202,1.09527674189493,-0.113118899630063
"GSE65682","GSM1692210","Sepsis",12.5492792,1.0781427025765,1.28552804287821,1.13412114825418,-0.20738534030171
"GSE65682","GSM1692211","Sepsis",13.06043026,1.16863090706113,1.14165396378661,1.10411814055713,0.0269769432745177
"GSE65682","GSM1692212","Sepsis",13.05079443,1.25904815393471,0.969933634157463,1.12729513553614,0.289114519777251
"GSE65682","GSM1692213","Sepsis",12.85659973,1.27028135889537,1.09347289444954,1.1034495534721,0.176808464445832
"GSE65682","GSM1692214","Sepsis",12.96665599,1.23071272352196,1.04804460601958,1.09036428193185,0.182668117502377
"GSE65682","GSM1692215","Sepsis",12.77489291,1.20039475417239,1.21775131430142,1.05310031538613,-0.0173565601290291
"GSE65682","GSM1692216","Sepsis",12.6156588,1.13741703510382,1.20676408720718,1.10312029070339,-0.0693470521033586
"GSE65682","GSM1692217","Sepsis",13.21261041,1.28320700311517,1.07465422486983,1.10492966134198,0.208552778245347
"GSE65682","GSM1692218","Sepsis",12.76838554,1.22679464109289,1.14253194938426,1.11602835361018,0.0842626917086307
"GSE65682","GSM1692219","Sepsis",13.12837502,1.20784052074356,1.08471280065742,1.09509326340994,0.123127720086144
"GSE65682","GSM1692220","Sepsis",12.96060014,1.17865627352375,1.24319478185832,1.14882080584611,-0.0645385083345746
"GSE65682","GSM1692221","Sepsis",13.04576336,1.23583772697936,1.06219230742871,1.09536134339196,0.17364541955065
"GSE65682","GSM1692222","Sepsis",12.88875096,1.23773400234307,1.22798775867208,1.21224834127652,0.00974624367098986
"GSE65682","GSM1692223","Sepsis",12.84185233,1.26364030772689,1.08607733541439,1.14195667261992,0.177562972312497
"GSE65682","GSM1692224","Sepsis",13.20281241,1.25081065533523,1.06739488833107,1.04176952904083,0.183415767004167
"GSE65682","GSM1692225","Sepsis",12.86894707,1.23390533635191,1.11349303730129,1.09417171338569,0.120412299050619
"GSE65682","GSM1692226","Sepsis",13.163687,1.26596706901267,0.981721829387598,1.14325219674986,0.284245239625067
"GSE65682","GSM1692227","Sepsis",12.8950292,1.20238839792936,1.08332691283022,1.17240370121261,0.119061485099141
"GSE65682","GSM1692228","Sepsis",13.166903,1.1924067213353,1.23333737671559,1.15530157208692,-0.0409306553802897
"GSE65682","GSM1692229","Sepsis",12.68447389,1.23269193855588,1.15122881235643,1.12896311532154,0.0814631261994534
"GSE65682","GSM1692230","Sepsis",12.55867835,1.11964731046709,1.18358684341041,1.15711895136041,-0.063939532943321
"GSE65682","GSM1692231","Sepsis",12.60840774,1.16782075068964,1.23184752694326,1.15043904058788,-0.0640267762536166
"GSE65682","GSM1692232","Sepsis",12.94081552,1.27214205893429,1.01933318953114,1.19790902299328,0.25280886940315
"GSE65682","GSM1692233","Sepsis",12.77560159,1.16094783079865,1.16599180286725,1.12927183709257,-0.00504397206859153
"GSE65682","GSM1692234","Sepsis",12.84193761,1.14067580919061,1.03181901380742,1.10240492187873,0.108856795383191
"GSE65682","GSM1692235","Sepsis",12.81264409,1.17602466215922,0.748498424798712,0.989177619582929,0.427526237360506
"GSE65682","GSM1692237","Sepsis",13.13530892,1.17786548148321,0.983754452341589,1.1202360197607,0.194111029141625
"GSE65682","GSM1692238","Sepsis",13.13861681,1.26142118737586,0.775909496592617,1.10471565583609,0.485511690783243
"GSE65682","GSM1692239","Sepsis",12.5947727,1.19571020898384,1.17421450441327,1.09697921150969,0.0214957045705626
"GSE65682","GSM1692240","Sepsis",13.20068813,1.26358646000762,1.13678068056896,1.10892262088744,0.126805779438662
"GSE65682","GSM1692241","Sepsis",13.02934881,1.23864854044606,1.08430104674389,1.14901742439417,0.154347493702169
"GSE65682","GSM1692242","Sepsis",12.59229182,1.18789566585591,1.242388788874,1.17933236451386,-0.0544931230180932
"GSE65682","GSM1692243","Sepsis",13.15630408,1.27884774158296,1.16250464548697,1.14825460170279,0.116343096095995
"GSE65682","GSM1692244","Sepsis",12.71015071,1.14562580039917,1.20327423276061,1.10898224515286,-0.0576484323614397
"GSE65682","GSM1692245","Sepsis",12.51835593,1.18146484867416,1.15589454841859,1.10200438575065,0.0255703002555709
"GSE65682","GSM1692246","Sepsis",12.58192101,1.02099391975081,1.23484801264536,1.11730485538213,-0.21385409289455
"GSE65682","GSM1692247","Sepsis",12.1405201,1.07413573174546,1.23562969343039,1.15124489433417,-0.161493961684925
"GSE65682","GSM1692248","Sepsis",13.29472318,1.24985840327588,1.15765797097274,1.13032262477713,0.0922004323031358
"GSE65682","GSM1692249","Sepsis",12.94020807,1.21056133727952,1.15320695825682,1.10409423484487,0.0573543790227022
"GSE65682","GSM1692250","Sepsis",11.64190638,0.689933649361487,1.32963352424057,0.674323117734522,-0.639699874879078
"GSE65682","GSM1692251","Sepsis",13.07198136,1.21604343143703,1.12243363631852,1.10960749524013,0.093609795118506
"GSE65682","GSM1692252","Sepsis",12.46411304,1.19554279364422,1.23835685215704,1.13669979596737,-0.0428140585128145
"GSE65682","GSM1692253","Sepsis",12.50632805,1.10020982749547,1.19760497691383,1.10891381467924,-0.0973951494183556
"GSE65682","GSM1692254","Sepsis",12.91051263,1.16998817722756,1.05940639429882,1.00807129368445,0.110581782928733
"GSE65682","GSM1692255","Sepsis",13.04156868,1.24174171522136,0.960714836807021,1.11722001963292,0.281026878414342
"GSE65682","GSM1692256","Sepsis",12.72284322,1.20594638476094,1.18985956477203,1.1117418816982,0.0160868199889157
"GSE65682","GSM1692257","Sepsis",12.8251809,1.27521611727503,1.17770093956936,1.08482202096855,0.0975151777056675
"GSE65682","GSM1692258","Sepsis",12.91058844,1.19115433937445,1.17890955851606,1.00152994799847,0.0122447808583859
"GSE65682","GSM1692259","Sepsis",13.04813373,1.25696637682694,1.10566887050454,1.18869253600428,0.151297506322399
"GSE65682","GSM1692260","Sepsis",12.54650684,1.22392892196385,1.04354470725672,1.15226337543039,0.180384214707129
"GSE65682","GSM1692261","Sepsis",13.26546291,1.27764749008123,0.861485263826086,1.09851812073956,0.416162226255148
"GSE65682","GSM1692262","Sepsis",12.4292995,1.15756827685169,1.14890578084302,1.18098621291014,0.00866249600866875
"GSE65682","GSM1692263","Sepsis",12.80165406,1.16231255185664,1.19322742775755,1.12071176320299,-0.0309148759009064
"GSE65682","GSM1692264","Sepsis",13.06267602,1.21574085769296,1.10496078644948,1.0947701129278,0.110780071243478
"GSE65682","GSM1692265","Sepsis",12.72345878,1.20964672790066,1.13605113740043,1.13410245382563,0.0735955905002335
"GSE65682","GSM1692266","Sepsis",12.68337782,1.18541725019342,1.16766933762428,1.10968134580678,0.0177479125691349
"GSE65682","GSM1692267","Sepsis",12.70267625,1.25953199529115,1.08214466156665,1.17707808090079,0.177387333724501
"GSE65682","GSM1692268","Sepsis",12.99701939,1.23613024806159,1.26711359697842,1.11350129791994,-0.0309833489168321
"GSE65682","GSM1692269","Sepsis",12.68396803,1.15485688882459,1.06867733629582,1.10332365929849,0.0861795525287696
"GSE65682","GSM1692270","Sepsis",12.89434242,1.18421350048228,1.15474132791155,1.06636920320482,0.0294721725707254
"GSE65682","GSM1692271","Sepsis",12.90628531,1.21108491602719,1.12134115994693,1.14212436038518,0.0897437560802674
"GSE65682","GSM1692272","Sepsis",13.00999613,1.11177614757064,1.30897722319315,1.01638936014417,-0.197201075622507
"GSE65682","GSM1692273","Sepsis",12.93590011,1.23031024915366,1.20361166429628,1.19423640047347,0.0266985848573811
"GSE65682","GSM1692274","Sepsis",12.93832247,1.12316085289084,1.17914373927913,1.13770697179209,-0.0559828863882867
"GSE65682","GSM1692275","Sepsis",12.59525462,1.11609517432909,1.13761031756275,1.08958821884348,-0.0215151432336604
"GSE65682","GSM1692276","Sepsis",12.76957948,1.24715952843186,1.11898153335139,1.10091530702657,0.128177995080468
"GSE65682","GSM1692277","Sepsis",12.92501877,1.19372098846749,1.16511797457416,1.13918836899357,0.0286030138933377
"GSE65682","GSM1692278","Sepsis",13.25623719,1.25549236807281,1.01493869709632,1.19429756797932,0.240553670976486
"GSE65682","GSM1692279","Sepsis",13.14729277,1.21724903598307,1.1537514549714,1.1621217652633,0.0634975810116751
"GSE65682","GSM1692280","Sepsis",12.93178552,1.17024660901136,1.24690299350434,1.15392421592225,-0.0766563844929773
"GSE65682","GSM1692281","Sepsis",12.21923064,1.08599592434656,1.27744551595055,1.13342247496751,-0.191449591603998
"GSE65682","GSM1692282","Sepsis",12.22820284,1.08379496712881,1.3007513425366,1.11535019028484,-0.216956375407789
"GSE65682","GSM1692283","Sepsis",13.02283591,1.21609757949847,1.16955806845223,1.1518975410756,0.0465395110462388
"GSE65682","GSM1692284","Sepsis",13.27870105,1.29394828127883,0.723531500046545,1.18226197129163,0.570416781232287
"GSE65682","GSM1692286","Sepsis",12.89723855,1.11951982788469,1.24351521839783,1.09256568687614,-0.123995390513136
"GSE65682","GSM1692287","Sepsis",13.05395806,1.19037632462538,1.12868484956203,1.22050994381839,0.0616914750633435
"GSE65682","GSM1692288","Sepsis",13.30858782,1.27905466832943,0.912055446074783,1.11811707255474,0.366999222254643
"GSE65682","GSM1692289","Sepsis",13.02722973,1.27013246817005,1.02214443106849,1.15982654872855,0.247988037101563
"GSE65682","GSM1692290","Sepsis",12.90768966,1.21595276314438,1.14720125338868,1.16824105932458,0.0687515097556979
"GSE65682","GSM1692291","Sepsis",12.84450333,1.19563002106071,1.20161191377929,1.14678925006635,-0.00598189271858218
"GSE65682","GSM1692292","Sepsis",12.43885015,1.15202814237902,1.2254906908735,1.16059960044252,-0.0734625484944835
"GSE65682","GSM1692293","Sepsis",12.9852232,1.1566351003725,1.15791354456333,1.09000463427973,-0.0012784441908309
"GSE65682","GSM1692294","Sepsis",13.29753226,1.23765150621053,1.14926815408385,1.17706046070392,0.0883833521266766
"GSE65682","GSM1692295","Sepsis",13.03734699,1.23910693154535,1.1529292998488,1.14529930764435,0.0861776316965539
"GSE65682","GSM1692296","Sepsis",13.17993268,1.2494611658864,1.04507139540396,1.16339571832674,0.204389770482433
"GSE65682","GSM1692297","Sepsis",12.6658843,1.18745983329598,1.20246510336859,1.18108359244653,-0.0150052700726153
"GSE65682","GSM1692298","Sepsis",12.8255077,1.20411364724816,1.2561298682097,1.06289961127863,-0.0520162209615351
"GSE65682","GSM1692299","Sepsis",13.15518964,1.27121157700207,0.909490055642056,1.04994549931001,0.361721521360012
"GSE65682","GSM1692300","Sepsis",12.75599514,1.17834174971793,1.15886551732296,1.132490191598,0.0194762323949638
"GSE65682","GSM1692301","Sepsis",12.94486465,1.22883196141557,0.943666547916246,1.12426580969778,0.285165413499319
"GSE65682","GSM1692302","Sepsis",13.16352319,1.273967455961,0.928854279208212,1.15405121807844,0.345113176752791
"GSE65682","GSM1692303","Sepsis",12.74776474,1.24598302385338,0.981134905778228,1.1113195577067,0.264848118075152
"GSE65682","GSM1692304","Sepsis",12.96451848,1.26206379921365,1.04516572405143,1.1446054806807,0.21689807516222
"GSE65682","GSM1692305","Sepsis",12.88729963,1.24833616431663,0.999616311640444,1.05072160193487,0.248719852676185
"GSE65682","GSM1692306","Sepsis",13.00674644,1.26538144500366,1.07423466901286,1.11428829257572,0.191146775990795
"GSE65682","GSM1692307","Sepsis",12.90351898,1.25485388413239,1.15421021241587,1.09306248210409,0.100643671716525
"GSE65682","GSM1692308","Sepsis",13.29145463,1.27374942780036,0.870408533874333,1.12394066632099,0.403340893926031
"GSE65682","GSM1692309","Sepsis",12.45401209,1.25264028032115,1.13427816193784,1.13390306821913,0.118362118383314
"GSE65682","GSM1692310","Sepsis",13.00494479,1.20899647382544,1.13349532146462,1.08955988381329,0.0755011523608176
"GSE65682","GSM1692311","Sepsis",12.6967291,1.1569624723434,1.17714826890212,1.12201856661636,-0.0201857965587182
"GSE65682","GSM1692312","Sepsis",12.73322385,1.22571277525665,0.908892499188197,1.01852783729628,0.316820276068453
"GSE65682","GSM1692313","Sepsis",12.85532199,1.19311531340406,1.18838638450087,1.17697013593187,0.00472892890318821
"GSE65682","GSM1692314","Sepsis",12.9217056,1.24376149079134,1.08623644072285,1.12936950392598,0.157525050068485
"GSE65682","GSM1692315","Sepsis",12.61186326,1.01372583313147,1.20336704395335,1.07342586292621,-0.189641210821882
"GSE65682","GSM1692316","Sepsis",13.06313939,1.26763307122725,1.10854411928204,1.07175423534757,0.159088951945209
"GSE65682","GSM1692317","Sepsis",12.80352324,1.1933119907775,1.19679074626852,1.15103714503592,-0.00347875549102739
"GSE65682","GSM1692318","Sepsis",13.17082152,1.2596522063318,1.10890679917281,1.18966993132214,0.150745407158994
"GSE65682","GSM1692319","Sepsis",12.89932335,1.26828099744514,1.00648330191754,1.12461014450975,0.261797695527609
"GSE65682","GSM1692320","Sepsis",12.83898317,1.14124788142884,1.26312275200332,1.06816918147447,-0.121874870574487
"GSE65682","GSM1692321","Sepsis",12.52542833,1.14690351248335,1.04364857348312,1.06874353038413,0.103254939000237
"GSE65682","GSM1692322","Sepsis",13.09587344,1.23515186508184,1.08698568335942,1.14954956449498,0.148166181722419
"GSE65682","GSM1692323","Sepsis",12.87478034,1.19471501772431,1.2307235988758,1.12721198234812,-0.0360085811514899
"GSE65682","GSM1692324","Sepsis",12.83613201,1.19632313861566,1.19314654714694,1.19463493175281,0.0031765914687143
"GSE65682","GSM1692326","Sepsis",12.94488662,1.21822795322283,1.14305615792593,1.0762895151179,0.0751717952969009
"GSE65682","GSM1692327","Sepsis",13.03645261,1.22829936100977,1.07215396150171,1.0049578192012,0.156145399508069
"GSE65682","GSM1692328","Sepsis",12.99733488,1.1569735543422,1.1910194555041,1.11761057151211,-0.0340459011618912
"GSE65682","GSM1692329","Sepsis",13.32472248,1.27669698458569,0.499659753320575,1.12058649401504,0.777037231265114
"GSE65682","GSM1692330","Sepsis",12.84614964,1.2186884683732,1.1431344256715,1.1068918942261,0.0755540427017003
"GSE65682","GSM1692331","Sepsis",12.9134701,1.21842203954862,1.22338759659515,1.09317037099147,-0.00496555704653545
"GSE65682","GSM1692332","Sepsis",13.29759599,1.25117395088277,0.731505465319547,1.19394368686404,0.519668485563225
"GSE65682","GSM1692333","Sepsis",12.70523645,1.2053565185153,1.18332874802567,1.09890359687817,0.0220277704896326
"GSE65682","GSM1692334","Sepsis",12.4849355,1.15657254001171,1.23423589341288,1.16364874517481,-0.0776633534011708
"GSE65682","GSM1692335","Sepsis",13.15021618,1.19021882816408,1.04813766397206,1.13836507296178,0.142081164192027
"GSE65682","GSM1692336","Sepsis",12.69976755,1.08616330972668,1.1903793075648,1.03644199847418,-0.104215997838121
"GSE65682","GSM1692337","Sepsis",13.2500263,1.27987087336922,0.917903606771707,1.20018308484241,0.361967266597515
"GSE65682","GSM1692338","Sepsis",12.64021277,0.840668948595968,1.29781877816402,1.09386129626406,-0.457149829568053
"GSE65682","GSM1692339","Sepsis",12.71324419,1.21763468464204,1.22487793642916,1.04317090108682,-0.00724325178711638
"GSE65682","GSM1692340","Sepsis",12.80629421,1.22994942749506,1.23068579317207,1.19005259532342,-0.000736365677010298
"GSE65682","GSM1692341","Sepsis",13.11375329,1.25710284665876,1.05326661014393,1.1289730896303,0.203836236514827
"GSE65682","GSM1692342","Sepsis",12.86127422,1.21877368112864,1.12411857194814,1.10000915866286,0.0946551091804997
"GSE65682","GSM1692343","Sepsis",13.06312526,1.26667386536587,0.708107448845722,1.11731853158506,0.558566416520143
"GSE65682","GSM1692344","Sepsis",12.59806775,1.14447528146923,1.18672972525602,1.17630890322467,-0.0422544437867924
"GSE65682","GSM1692345","Sepsis",12.91201602,1.14667235253444,1.17933874723988,1.04457079743043,-0.0326663947054402
"GSE65682","GSM1692346","Sepsis",12.18537307,1.13177930999228,1.14178162447637,1.15625513548076,-0.010002314484084
"GSE65682","GSM1692347","Sepsis",13.1360876,1.24251475614498,1.00454867176833,1.07303082101669,0.237966084376655
"GSE65682","GSM1692348","Sepsis",13.08108407,1.20204582091976,1.10143740014219,1.12031287503025,0.100608420777575
"GSE65682","GSM1692349","Sepsis",13.1358042,1.25123632476694,1.20156283213061,1.08591866372232,0.0496734926363218
"GSE65682","GSM1692350","Sepsis",13.24132737,1.22490991674945,0.953366920074302,1.02765247635928,0.271542996675144
"GSE65682","GSM1692352","Sepsis",12.60833509,1.05990441576572,1.2094538736701,1.05084345967307,-0.149549457904385
"GSE65682","GSM1692353","Sepsis",12.86234006,1.15282054247489,0.836558958638094,0.995633363907257,0.3162615838368
"GSE65682","GSM1692354","Sepsis",13.08570637,1.12101283852052,1.25924032420702,0.922259134003103,-0.138227485686506
"GSE65682","GSM1692355","Sepsis",12.79468137,1.12342831326884,1.17604649125711,1.12777130167816,-0.052618177988274
"GSE65682","GSM1692356","Sepsis",12.89207742,1.25367899123359,1.11423033960127,1.09573315453159,0.139448651632316
"GSE65682","GSM1692357","Sepsis",13.12142314,1.26972524772906,1.05392915545467,1.17039017950856,0.215796092274382
"GSE65682","GSM1692358","Sepsis",12.73766108,1.11743957338519,1.1687530830529,1.06140879513147,-0.0513135096677115
"GSE65682","GSM1692359","Sepsis",13.21654384,1.25507712971134,1.08128230846571,1.14823837075048,0.173794821245632
"GSE65682","GSM1692360","Sepsis",13.08608399,1.20708541287133,1.13766226607158,1.13219931962884,0.0694231467997508
"GSE65682","GSM1692361","Sepsis",13.1786454,1.28442413033484,0.912393696340131,1.14872498647077,0.372030433994706
"GSE65682","GSM1692362","Sepsis",13.35839162,1.27540493238534,0.96074128877674,1.15432165664503,0.3146636436086
"GSE65682","GSM1692363","Sepsis",12.98705164,1.17783754447324,1.13904174266667,1.10920940850194,0.0387958018065702
"GSE65682","GSM1692364","Sepsis",13.53619721,1.26422621927258,0.980940635455408,1.16747618791443,0.283285583817173
"GSE65682","GSM1692365","Sepsis",12.75339298,1.23427816921682,1.06889350591075,1.09725445100453,0.165384663306063
"GSE65682","GSM1692366","Sepsis",12.96169271,1.21432634986779,1.21165832204676,1.07416864448442,0.00266802782103737
"GSE65682","GSM1692367","Sepsis",12.83132413,1.19661496048584,1.20443900569422,1.16580804506673,-0.00782404520838198
"GSE65682","GSM1692368","Sepsis",12.91567934,1.21673139783557,1.09159404263544,1.15320301539256,0.125137355200129
"GSE65682","GSM1692369","Sepsis",12.96445162,1.21043974776814,1.14922023345277,1.09029992764001,0.061219514315372
"GSE65682","GSM1692370","Sepsis",12.78694382,1.21607353609028,1.13900783457024,1.12656112937776,0.0770657015200418
"GSE65682","GSM1692371","Sepsis",12.82761552,1.18067943240064,0.989312067370247,1.09060706010633,0.191367365030394
"GSE65682","GSM1692372","Sepsis",12.94756376,1.24865556990143,1.2057279519133,1.06402123406708,0.0429276179881313
"GSE65682","GSM1692373","Sepsis",13.00490886,1.22524900140117,1.11497722288705,1.06229077871247,0.110271778514118
"GSE65682","GSM1692374","Sepsis",13.21970544,1.28911084329179,0.992241126733936,1.16188392482761,0.296869716557854
"GSE65682","GSM1692375","Sepsis",13.03968442,1.24740390973917,0.989009581634105,0.982428497339798,0.258394328105064
"GSE65682","GSM1692376","Sepsis",12.28293611,1.18333309088915,1.25001154976843,1.16989776714604,-0.0666784588792806
"GSE65682","GSM1692377","Sepsis",12.50319175,1.13947031001813,1.22536323090682,1.20257884618375,-0.0858929208886809
"GSE65682","GSM1692378","Sepsis",13.01210428,1.21068775919853,1.13755649119312,1.13928714507791,0.0731312680054133
"GSE65682","GSM1692379","Sepsis",13.32479101,1.27764121900401,0.905873940756597,1.07979432641905,0.371767278247417
"GSE65682","GSM1692380","Sepsis",12.77645738,1.18457346325384,1.12230383842642,1.0807915992392,0.0622696248274173
"GSE65682","GSM1692381","Sepsis",12.94409522,1.24833220220034,1.09045680205237,1.09103979147962,0.157875400147972
"GSE65682","GSM1692382","Sepsis",13.00856705,1.20697991436208,1.07483602345287,1.07404876722113,0.132143890909213
"GSE65682","GSM1692383","Sepsis",13.20983551,1.25039052286544,1.07242244904572,1.0788856720207,0.177968073819714
"GSE65682","GSM1692384","Sepsis",12.85163596,1.16646086283683,1.13495628685724,1.09338884529804,0.03150457597959
"GSE65682","GSM1692385","Sepsis",13.13634278,1.23845228880849,1.04845757091473,1.09363721731861,0.189994717893761
"GSE65682","GSM1692386","Sepsis",13.16634655,1.26403994141813,1.01006966612796,1.1537483023682,0.253970275290169
"GSE65682","GSM1692387","Sepsis",13.06886759,1.26677775048698,0.864020542260079,1.0912023854312,0.402757208226904
"GSE65682","GSM1692388","Sepsis",13.02602756,1.25501989366878,0.916040269943865,1.14313209796778,0.33897962372492
"GSE65682","GSM1692389","Sepsis",12.90361927,1.08515088668863,1.29010469496937,1.12756897328762,-0.204953808280733
"GSE65682","GSM1692390","Sepsis",12.70853667,1.12400498376808,1.2341218944679,1.10858478644957,-0.110116910699822
"GSE65682","GSM1692391","Sepsis",13.51222343,1.28344640524199,0.782252165432721,1.14627525519544,0.50119423980927
"GSE65682","GSM1692392","Sepsis",13.10309618,1.22651700618171,1.07456982040575,1.13937458780451,0.151947185775957
"GSE65682","GSM1692393","Sepsis",12.61095426,1.19645104090476,1.24100958802378,1.11654424496039,-0.0445585471190117
"GSE65682","GSM1692394","Sepsis",12.7515151,1.1163243397286,1.20159962808752,1.0957028826088,-0.0852752883589143
"GSE65682","GSM1692395","Sepsis",12.81359497,1.2111209946644,1.14808892379271,1.11622682634985,0.0630320708716818
"GSE65682","GSM1692396","Sepsis",13.10891874,1.19882682815526,1.16435544554391,1.19998702542538,0.0344713826113483
"GSE65682","GSM1692397","Sepsis",13.19827739,1.26313156606449,1.08538181594497,1.09873582006697,0.177749750119516
"GSE65682","GSM1692398","Sepsis",13.2171895,1.28261794946375,1.02327849105425,1.10373022265014,0.259339458409496
"GSE65682","GSM1692399","Sepsis",12.83375275,1.24248157662893,1.13590539045839,1.07259530263955,0.106576186170538
"GSE65682","GSM1692400","Sepsis",12.42376398,1.1572569017146,1.22075478838913,1.12285001525593,-0.0634978866745302
"GSE65682","GSM1692402","Sepsis",12.59864809,1.17484960451617,1.15231731666363,1.08563483886857,0.0225322878525351
"GSE65682","GSM1692404","Sepsis",12.77192177,1.24527811475032,1.1008714119845,1.19415688867574,0.144406702765817
"GSE65682","GSM1692405","Sepsis",12.7949983,1.16293642065056,1.15682096323105,1.11874614672062,0.00611545741950525
"GSE65682","GSM1692406","Sepsis",12.84710837,1.1981220351366,1.20050413874051,1.19653918151738,-0.002382103603908
"GSE65682","GSM1692407","Sepsis",12.78046044,1.12781621690184,1.17617753014351,1.1684593563718,-0.0483613132416745
"GSE65682","GSM1692408","Sepsis",13.31301653,1.27696269974205,1.02648210281009,1.1744827466964,0.250480596931963
