"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0000398","mRNA splicing, via spliceosome","2/231","233/9179",0.00858369098712446,0.341080950523011,-1.63686403213712,0.982498480757753,0.99283716914455,0.900554172639378,"JMJD6/UBL5",2
"BP","GO:0006401","RNA catabolic process","2/231","236/9179",0.00847457627118644,0.336745175728227,-1.65848608700564,0.98363551773215,0.99365941682804,0.901299993409714,"EXOSC4/MAPK14",2
"BP","GO:0000375","RNA splicing, via transesterification reactions","2/231","237/9179",0.00843881856540084,0.335324310007854,-1.66564967429606,0.983998390639824,0.993699327780538,0.901336194688155,"JMJD6/UBL5",2
"BP","GO:0034504","protein localization to nucleus","2/231","238/9179",0.00840336134453781,0.333915384335552,-1.67279169256846,0.984353468779815,0.993731343482382,0.901365234569801,"MAPK14/TXN",2
"BP","GO:0000819","sister chromatid segregation","1/231","165/9179",0.00606060606060606,0.240823822642004,-1.58103977488804,0.985651022019418,0.99471447969316,0.902256989476249,"CDK5RAP2",1
"BP","GO:0006364","rRNA processing","1/231","167/9179",0.00598802395209581,0.237939705005573,-1.59681280822993,0.986377075181699,0.995120404475825,0.902625184048498,"EXOSC4",1
"BP","GO:0010498","proteasomal protein catabolic process","5/231","439/9179",0.0113895216400911,0.452573243006045,-1.88851132547282,0.987806945747245,0.995486895276461,0.902957609978957,"ERLIN1/FEM1C/PSMA6/TRIB1/UBE2J1",5
"BP","GO:0043009","chordate embryonic development","4/231","380/9179",0.0105263157894737,0.41827295511506,-1.8608502420589,0.987948462333098,0.995486895276461,0.902957609978957,"ACVR1B/ADM/MAFG/SOCS3",4
"BP","GO:0060271","cilium assembly","1/231","172/9179",0.00581395348837209,0.231022853115876,-1.63570358019411,0.98803613100983,0.995486895276461,0.902957609978957,"IFT20",1
"BP","GO:0060562","epithelial tube morphogenesis","1/231","172/9179",0.00581395348837209,0.231022853115876,-1.63570358019411,0.98803613100983,0.995486895276461,0.902957609978957,"ADM",1
"BP","GO:0141188","nucleic acid catabolic process","2/231","254/9179",0.0078740157480315,0.312881344377407,-1.7842738675081,0.989096388650373,0.996228516002162,0.903630297968289,"EXOSC4/MAPK14",2
"BP","GO:0010975","regulation of neuron projection development","2/231","256/9179",0.0078125,0.310436958874459,-1.79785863951375,0.989580494403695,0.996389534502803,0.90377634999689,"FGF13/SNX3",2
"BP","GO:0009792","embryo development ending in birth or egg hatching","4/231","392/9179",0.0102040816326531,0.405468680978885,-1.93292270164055,0.990442739620074,0.996666292236292,0.904027383438677,"ACVR1B/ADM/MAFG/SOCS3",4
"BP","GO:0040029","epigenetic regulation of gene expression","1/231","181/9179",0.00552486187845304,0.219535528927794,-1.70387001219699,0.990531656704616,0.996666292236292,0.904027383438677,"TDRD9",1
"BP","GO:0044782","cilium organization","1/231","185/9179",0.00540540540540541,0.214788814788815,-1.73345642474386,0.991467300831705,0.996666292236292,0.904027383438677,"IFT20",1
"BP","GO:0006260","DNA replication","1/231","189/9179",0.00529100529100529,0.210243019766829,-1.7626316261626,0.992310846891621,0.996666292236292,0.904027383438677,"DACH1",1
"BP","GO:0033044","regulation of chromosome organization","1/231","189/9179",0.00529100529100529,0.210243019766829,-1.7626316261626,0.992310846891621,0.996666292236292,0.904027383438677,"CDK5RAP2",1
"BP","GO:0140014","mitotic nuclear division","1/231","189/9179",0.00529100529100529,0.210243019766829,-1.7626316261626,0.992310846891621,0.996666292236292,0.904027383438677,"CDK5RAP2",1
"BP","GO:0008380","RNA splicing","3/231","341/9179",0.00879765395894428,0.349582968351297,-1.96656871006202,0.992649849772835,0.996666292236292,0.904027383438677,"ENY2/JMJD6/UBL5",3
"BP","GO:1903320","regulation of protein modification by small protein conjugation or removal","1/231","192/9179",0.00520833333333333,0.206957972582973,-1.78425316526431,0.992888533152472,0.996666292236292,0.904027383438677,"TSPO",1
"BP","GO:0043161","proteasome-mediated ubiquitin-dependent protein catabolic process","3/231","344/9179",0.00872093023255814,0.346534279673815,-1.98479557697129,0.993099884998231,0.996666292236292,0.904027383438677,"FEM1C/PSMA6/TRIB1",3
"BP","GO:0007059","chromosome segregation","2/231","276/9179",0.0072463768115942,0.287941527071962,-1.92982994852373,0.993404087503463,0.996666292236292,0.904027383438677,"CDK5RAP2/PLSCR1",2
"BP","GO:1901873","regulation of post-translational protein modification","1/231","195/9179",0.00512820512820513,0.203774003774004,-1.80565932830993,0.993422991578185,0.996666292236292,0.904027383438677,"TSPO",1
"BP","GO:0016072","rRNA metabolic process","1/231","198/9179",0.00505050505050505,0.200686518868337,-1.82685641116971,0.993917443865732,0.996790197339441,0.904139771714539,"EXOSC4",1
"BP","GO:0098813","nuclear chromosome segregation","1/231","200/9179",0.005,0.198679653679654,-1.84087462354339,0.994226335259319,0.996790197339441,0.904139771714539,"CDK5RAP2",1
"BP","GO:0006302","double-strand break repair","1/231","202/9179",0.00495049504950495,0.196712528395697,-1.85480430246568,0.994519604634795,0.996790197339441,0.904139771714539,"HMGB2",1
"BP","GO:0000209","protein polyubiquitination","1/231","209/9179",0.00478468899521531,0.190124070506846,-1.90288455812485,0.995434032891555,0.997381409545402,0.904676031471466,"UBE2J1",1
"BP","GO:0000226","microtubule cytoskeleton organization","3/231","368/9179",0.00815217391304348,0.323934217955957,-2.12675417003554,0.995858932911802,0.997481910312245,0.904767190815361,"CDK5RAP2/FGF13/GADD45A",3
"BP","GO:0042254","ribosome biogenesis","1/231","234/9179",0.00427350427350427,0.16981166981167,-2.06686166104748,0.997623813432929,0.998924072557638,0.906075305849804,"EXOSC4",1
"BP","GO:0006511","ubiquitin-dependent protein catabolic process","4/231","497/9179",0.00804828973843058,0.31980628358898,-2.50505893760254,0.998865507457575,0.999491542535208,0.906590030189334,"AGTPBP1/FEM1C/PSMA6/TRIB1",4
"BP","GO:0051276","chromosome organization","2/231","361/9179",0.00554016620498615,0.220143660586874,-2.42884717484685,0.999104210965909,0.999491542535208,0.906590030189334,"CDK5RAP2/HMGB2",2
"BP","GO:0006397","mRNA processing","2/231","364/9179",0.00549450549450549,0.218329289757861,-2.44500865811055,0.999166293090843,0.999491542535208,0.906590030189334,"JMJD6/UBL5",2
"BP","GO:0022613","ribonucleoprotein complex biogenesis","1/231","348/9179",0.0028735632183908,0.114183709011295,-2.7067327120079,0.999881924209242,0.999881924209242,0.906944126365825,"EXOSC4",1
"CC","GO:0042581","specific granule","32/237","142/9516",0.225352112676056,9.04831520770191,15.4423949803133,3.50730341272042e-22,1.17845394667406e-19,1.06326671880366e-19,"ANXA3/ARG1/ATP8B4/BPI/BST1/C3AR1/CD177/CD59/CEACAM1/CHIT1/CKAP4/CLEC4D/CLEC5A/CRISP3/FCAR/FOLR3/GPR84/HP/ITGAM/LCN2/LRG1/LTF/MMP8/OLFM4/OSCAR/P2RX1/PGLYRP1/QSOX1/RETN/STOM/STXBP2/TCN1",32
"CC","GO:0070820","tertiary granule","28/237","140/9516",0.2,8.03037974683544,13.3925101620327,4.91836850153553e-18,8.2628590825797e-16,7.45521120232755e-16,"ATP8B4/CD177/CD55/CD59/CEACAM1/CHIT1/CLEC4D/CLEC5A/CR1/CRISP3/FCAR/FCER1G/FOLR3/GPR84/HP/ITGAM/LRG1/LTF/MMP8/MMP9/OLFM4/OSCAR/PGLYRP1/QSOX1/STOM/STXBP2/TCN1/TNFAIP6",28
"CC","GO:0035580","specific granule lumen","16/237","54/9516",0.296296296296296,11.8968588842007,12.833192735442,1.20234551322092e-13,1.34662697480743e-11,1.21500178178114e-11,"ARG1/BPI/CHIT1/CRISP3/FOLR3/HP/LCN2/LRG1/LTF/MMP8/OLFM4/OSCAR/PGLYRP1/QSOX1/RETN/TCN1",16
"CC","GO:1904724","tertiary granule lumen","14/237","49/9516",0.285714285714286,11.4719710669078,11.7448714321767,7.50060184706487e-12,6.30050555153449e-10,5.68466666303864e-10,"CHIT1/CRISP3/FOLR3/HP/LRG1/LTF/MMP8/MMP9/OLFM4/OSCAR/PGLYRP1/QSOX1/TCN1/TNFAIP6",14
"CC","GO:0034774","secretory granule lumen","28/237","252/9516",0.111111111111111,4.46132208157525,8.89961034388092,2.30311558623934e-11,1.54769367395284e-09,1.39641534491985e-09,"ALOX5/ARG1/BPI/CHIT1/CRISP3/FOLR3/GM2A/GMFG/GYG1/HEBP2/HGF/HK3/HP/LCN2/LRG1/LTF/MAPK14/MMP8/OLFM4/OSCAR/PGLYRP1/QSOX1/RETN/S100A12/S100A8/S100P/SERPINB1/TCN1",28
"CC","GO:0060205","cytoplasmic vesicle lumen","28/237","257/9516",0.108949416342412,4.37452593212826,8.76446218304377,3.69361632884874e-11,1.94578192928667e-09,1.75559271815338e-09,"ALOX5/ARG1/BPI/CHIT1/CRISP3/FOLR3/GM2A/GMFG/GYG1/HEBP2/HGF/HK3/HP/LCN2/LRG1/LTF/MAPK14/MMP8/OLFM4/OSCAR/PGLYRP1/QSOX1/RETN/S100A12/S100A8/S100P/SERPINB1/TCN1",28
"CC","GO:0031983","vesicle lumen","28/237","258/9516",0.108527131782946,4.35757040525954,8.73784577248125,4.05371235268056e-11,1.94578192928667e-09,1.75559271815338e-09,"ALOX5/ARG1/BPI/CHIT1/CRISP3/FOLR3/GM2A/GMFG/GYG1/HEBP2/HGF/HK3/HP/LCN2/LRG1/LTF/MAPK14/MMP8/OLFM4/OSCAR/PGLYRP1/QSOX1/RETN/S100A12/S100A8/S100P/SERPINB1/TCN1",28
"CC","GO:0035579","specific granule membrane","14/237","81/9516",0.172839506172839,6.93983434911705,8.57973497066286,9.9732473206497e-09,4.18876387467287e-07,3.77933582677252e-07,"ATP8B4/BST1/C3AR1/CD177/CD59/CEACAM1/CKAP4/CLEC4D/CLEC5A/FCAR/GPR84/ITGAM/P2RX1/STOM",14
"CC","GO:0030667","secretory granule membrane","22/237","246/9516",0.0894308943089431,3.59082021199959,6.57950081310517,1.90077991982689e-07,7.09624503402038e-06,6.40262709836425e-06,"ATP11B/ATP8B4/BST1/C3AR1/CA4/CD177/CD55/CD59/CD63/CEACAM1/CKAP4/CLEC4D/CLEC5A/CR1/FCAR/FCER1G/GPR84/ITGAM/P2RX1/SIGLEC9/STOM/VNN1",22
"CC","GO:0070821","tertiary granule membrane","11/237","64/9516",0.171875,6.90110759493671,7.5698913416171,4.21164984117225e-07,1.41511434663388e-05,1.27679489921854e-05,"ATP8B4/CD177/CD59/CEACAM1/CLEC4D/CLEC5A/FCAR/FCER1G/GPR84/ITGAM/STOM",11
"CC","GO:0009986","cell surface","29/237","488/9516",0.0594262295081967,2.38607594936709,5.02376303022891,1.10459675596335e-05,0.000337404100003352,0.000304424751882723,"ACVR1B/ANXA1/CA4/CD163/CD55/CD59/CD63/CEACAM1/CLEC4D/CLEC4E/CLEC5A/CR1/FCER1G/FCGR1A/FLOT1/FOLR3/IL18R1/IL18RAP/IL1R1/IL1R2/ITGA7/ITGAM/KCNE1/LDLR/LILRA5/LTF/P2RX1/PDGFC/SORT1",29
"CC","GO:0005766","primary lysosome","12/237","131/9516",0.0916030534351145,3.67803652526814,4.93245335907994,9.97133465139048e-05,0.00257720649451323,0.00232529909279389,"ARG1/ATP11B/BPI/C3AR1/CD63/CKAP4/GM2A/HEBP2/RETN/STOM/STXBP2/VNN1",12
"CC","GO:0042582","azurophil granule","12/237","131/9516",0.0916030534351145,3.67803652526814,4.93245335907994,9.97133465139048e-05,0.00257720649451323,0.00232529909279389,"ARG1/ATP11B/BPI/C3AR1/CD63/CKAP4/GM2A/HEBP2/RETN/STOM/STXBP2/VNN1",12
"CC","GO:0101002","ficolin-1-rich granule","13/237","168/9516",0.0773809523809524,3.10699216395419,4.40338026221332,0.000283338836473081,0.00680013207535394,0.00613545751159754,"ALOX5/CD55/CLEC4D/CR1/FCAR/FCER1G/GMFG/GYG1/HK3/LRG1/MAPK14/MMP9/TNFAIP6",13
"CC","GO:0045121","membrane raft","13/237","178/9516",0.0730337078651685,2.93244204238373,4.159273947384,0.000495809108922165,0.0111061240398565,0.0100205630434796,"CD177/CD55/CR1/ENTPD1/ERLIN1/FLOT1/ITGAM/KCNE1/KCNMA1/MS4A4A/P2RX1/PLSCR1/STOM",13
"CC","GO:0098857","membrane microdomain","13/237","180/9516",0.0722222222222222,2.89985935302391,4.11249387581223,0.000551517143590798,0.0115818600154068,0.0104497985101414,"CD177/CD55/CR1/ENTPD1/ERLIN1/FLOT1/ITGAM/KCNE1/KCNMA1/MS4A4A/P2RX1/PLSCR1/STOM",13
"CC","GO:0005774","vacuolar membrane","20/237","367/9516",0.0544959128065395,2.18811437243473,3.70964584258599,0.000830182612573955,0.0155571150292064,0.0140364947631938,"ATP11B/ATP6V1C1/BLOC1S1/C3AR1/CD63/CKAP4/DRAM1/FLOT1/LDLR/RRAGD/SAR1B/SH3GLB1/SLC36A1/SLC36A4/SLC37A3/SORT1/STOM/VNN1/WDFY3/WIPI1",20
"CC","GO:0044853","plasma membrane raft","7/237","62/9516",0.112903225806452,4.53327888934259,4.46060684312281,0.000833416876564629,0.0155571150292064,0.0140364947631938,"CD177/CR1/ENTPD1/FLOT1/ITGAM/KCNMA1/MS4A4A",7
"CC","GO:0035577","azurophil granule membrane","6/237","53/9516",0.113207547169811,4.54549796990685,4.13645913079043,0.0019320380815307,0.0341665681786482,0.0308269788078029,"ATP11B/C3AR1/CD63/CKAP4/STOM/VNN1",6
"CC","GO:0098552","side of membrane","21/237","431/9516",0.0487238979118329,1.95635701489031,3.2473133576512,0.00249302058787625,0.0418827458763211,0.0377889436478085,"BLOC1S1/BST1/CA4/CD163/CD177/CD55/CD59/CLEC4D/CLEC4E/FCER1G/FCGR1A/FLOT1/FOLR3/GM2A/IL1R1/ITGA7/ITGAM/LDLR/P2RX1/SOCS3/VNN1",21
"CC","GO:0009897","external side of plasma membrane","14/237","241/9516",0.0580912863070539,2.33247544513893,3.34841099008569,0.00279564590916532,0.0447303345466451,0.0403581965834392,"CA4/CD163/CD59/CLEC4D/CLEC4E/FCER1G/FCGR1A/FLOT1/FOLR3/IL1R1/ITGA7/ITGAM/LDLR/P2RX1",14
"CC","GO:0045177","apical part of cell","13/237","226/9516",0.0575221238938053,2.30962249355887,3.18434761094796,0.0042583062754975,0.0608946919826551,0.0549425792324708,"ANXA1/ATP6V1C1/CA4/CEACAM1/GM2A/KCNE1/KCNMA1/LDLR/PDE4D/PLB1/SLC22A4/SLC26A6/SLC36A1",13
"CC","GO:0005765","lysosomal membrane","17/237","337/9516",0.0504451038575668,2.02546670172407,3.06313974396035,0.00448324348139648,0.0608946919826551,0.0549425792324708,"ATP11B/ATP6V1C1/BLOC1S1/C3AR1/CD63/CKAP4/DRAM1/FLOT1/LDLR/RRAGD/SAR1B/SLC36A1/SLC36A4/SLC37A3/SORT1/STOM/VNN1",17
"CC","GO:0098852","lytic vacuole membrane","17/237","337/9516",0.0504451038575668,2.02546670172407,3.06313974396035,0.00448324348139648,0.0608946919826551,0.0549425792324708,"ATP11B/ATP6V1C1/BLOC1S1/C3AR1/CD63/CKAP4/DRAM1/FLOT1/LDLR/RRAGD/SAR1B/SLC36A1/SLC36A4/SLC37A3/SORT1/STOM/VNN1",17
"CC","GO:0071682","endocytic vesicle lumen","3/237","14/9516",0.214285714285714,8.60397830018083,4.55014624668558,0.00453085505823327,0.0608946919826551,0.0549425792324708,"HP/LTF/PGLYRP1",3
"CC","GO:0009925","basal plasma membrane","10/237","163/9516",0.0613496932515337,2.46330667080842,3.01149169215411,0.00753508176986707,0.0973764413336667,0.0878584433085715,"ANXA1/CEACAM1/FLOT1/GM2A/HPGD/LDLR/LIN7A/NAIP/SLC22A4/SLC26A6",10
"CC","GO:0101003","ficolin-1-rich granule membrane","5/237","51/9516",0.0980392156862745,3.93646066021345,3.36029145696963,0.00849535357711622,0.10486853674629,0.0946182286432692,"CD55/CLEC4D/CR1/FCAR/FCER1G",5
"CC","GO:1904813","ficolin-1-rich granule lumen","8/237","117/9516",0.0683760683760684,2.74542897327707,3.03586369641391,0.00873904472885751,0.10486853674629,0.0946182286432692,"ALOX5/GMFG/GYG1/HK3/LRG1/MAPK14/MMP9/TNFAIP6",8
"CC","GO:0016324","apical plasma membrane","11/237","195/9516",0.0564102564102564,2.26497890295359,2.85231388554336,0.00952228454737275,0.110327158893698,0.0995433012574719,"ANXA1/CA4/CEACAM1/GM2A/KCNE1/KCNMA1/PDE4D/PLB1/SLC22A4/SLC26A6/SLC36A1",11
"CC","GO:0045178","basal part of cell","10/237","171/9516",0.0584795321637427,2.34806425346066,2.8428043870639,0.0103891345149507,0.116358306567448,0.104984938256344,"ANXA1/CEACAM1/FLOT1/GM2A/HPGD/LDLR/LIN7A/NAIP/SLC22A4/SLC26A6",10
"CC","GO:1990351","transporter complex","12/237","227/9516",0.052863436123348,2.12256733396532,2.73570226168032,0.0112758285379618,0.122215431895328,0.110269562612326,"ASPH/ATP11B/ATP6V1C1/ATP8B4/COX7B/KCNE1/KCNMA1/NDUFA4/NDUFB1/NDUFB3/PDE4D/SLC26A6",12
"CC","GO:0030139","endocytic vesicle","13/237","258/9516",0.0503875968992248,2.02315768815622,2.66269742729234,0.0124034306926276,0.13023602227259,0.117506185509104,"ANXA3/CD163/CLEC4E/ENTPD7/FCGR1A/HP/LDLR/LTF/PGLYRP1/RAB20/RAB32/RABGEF1/SNX3",13
"CC","GO:0005769","early endosome","14/237","300/9516",0.0466666666666667,1.8737552742616,2.4575772981323,0.0178458625547494,0.181703327830176,0.163942852177602,"ANXA1/ATP11B/ATP9A/BLOC1S1/FCGR1A/FLOT1/LDLR/LTF/RAB20/RAB32/RABGEF1/SERPINB1/SNX3/SORT1",14
"CC","GO:0043186","P granule","2/237","10/9516",0.2,8.03037974683544,3.55474016322935,0.0243632090884352,0.221244277127411,0.199618896656311,"ANKRD34B/TDRD9",2
"CC","GO:0045495","pole plasm","2/237","10/9516",0.2,8.03037974683544,3.55474016322935,0.0243632090884352,0.221244277127411,0.199618896656311,"ANKRD34B/TDRD9",2
"CC","GO:0060293","germ plasm","2/237","10/9516",0.2,8.03037974683544,3.55474016322935,0.0243632090884352,0.221244277127411,0.199618896656311,"ANKRD34B/TDRD9",2
"CC","GO:1990531","phospholipid-translocating ATPase complex","2/237","10/9516",0.2,8.03037974683544,3.55474016322935,0.0243632090884352,0.221244277127411,0.199618896656311,"ATP11B/ATP8B4",2
"CC","GO:0030666","endocytic vesicle membrane","8/237","143/9516",0.0559440559440559,2.24626006904488,2.39974652993257,0.0264032086643857,0.233459950295621,0.210640556657703,"ANXA3/CD163/CLEC4E/ENTPD7/FCGR1A/LDLR/RAB20/RAB32",8
"CC","GO:0016323","basolateral plasma membrane","8/237","146/9516",0.0547945205479452,2.20010404022889,2.33535825173754,0.029406291497919,0.253346511366687,0.228583318526334,"ANXA1/FLOT1/GM2A/HPGD/LDLR/LIN7A/NAIP/SLC26A6",8
"CC","GO:0035578","azurophil granule lumen","5/237","72/9516",0.0694444444444444,2.78832630098453,2.43423781501148,0.0333456356677153,0.277317448942781,0.250211232128825,"ARG1/BPI/GM2A/HEBP2/RETN",5
"CC","GO:0045335","phagocytic vesicle","7/237","123/9516",0.0569105691056911,2.2850674076361,2.29247329613497,0.0338393315674226,0.277317448942781,0.250211232128825,"ANXA3/CLEC4E/LTF/PGLYRP1/RAB20/RAB32/SNX3",7
"CC","GO:1902495","transmembrane transporter complex","10/237","208/9516",0.0480769230769231,1.93037974683544,2.16816190701718,0.0351605354217735,0.281284283374188,0.253790330863929,"ASPH/ATP6V1C1/COX7B/KCNE1/KCNMA1/NDUFA4/NDUFB1/NDUFB3/PDE4D/SLC26A6",10
"CC","GO:0001931","uropod","2/237","13/9516",0.153846153846154,6.17721518987342,2.98514554203613,0.0402147041253427,0.30709410422989,0.277077387275089,"BST1/FLOT1",2
"CC","GO:0044194","cytolytic granule","2/237","13/9516",0.153846153846154,6.17721518987342,2.98514554203613,0.0402147041253427,0.30709410422989,0.277077387275089,"SERPINB1/STXBP2",2
"CC","GO:0030658","transport vesicle membrane","8/237","158/9516",0.0506329113924051,2.03300753084442,2.09251457965249,0.0437619793725861,0.326756112648643,0.294817545246896,"ATP6V1C1/CA4/CD59/CEACAM1/KIF1B/MCTP1/MCTP2/SAR1B",8
"CC","GO:0031254","cell trailing edge","2/237","14/9516",0.142857142857143,5.73598553345389,2.83396742451118,0.0461620123031943,0.336673161809073,0.303765258775103,"BST1/FLOT1",2
"CC","GO:0031526","brush border membrane","3/237","33/9516",0.0909090909090909,3.65017261219793,2.43717232626431,0.0480961659727247,0.336673161809073,0.303765258775103,"CA4/PLB1/SLC26A6",3
"CC","GO:0098636","protein complex involved in cell adhesion","3/237","33/9516",0.0909090909090909,3.65017261219793,2.43717232626431,0.0480961659727247,0.336673161809073,0.303765258775103,"EMILIN2/ITGA7/ITGAM",3
"CC","GO:0045277","respiratory chain complex IV","2/237","15/9516",0.133333333333333,5.3535864978903,2.69672170073943,0.052408404709474,0.352184479647665,0.317760432764811,"COX7B/NDUFA4",2
"CC","GO:0061702","canonical inflammasome complex","2/237","15/9516",0.133333333333333,5.3535864978903,2.69672170073943,0.052408404709474,0.352184479647665,0.317760432764811,"NAIP/NLRC4",2
"CC","GO:0005903","brush border","4/237","60/9516",0.0666666666666667,2.67679324894515,2.08223332164718,0.0619597860373324,0.403756438883938,0.364291523805056,"CA4/MYL6/PLB1/SLC26A6",4
"CC","GO:0030312","external encapsulating structure","10/237","232/9516",0.0431034482758621,1.73068529026626,1.80067266971346,0.0646058046065859,0.403756438883938,0.364291523805056,"ANXA1/COL17A1/CRISP3/EMILIN2/LRRN1/MMP8/MMP9/PLSCR1/S100A8/SERPINB1",10
"CC","GO:0031012","extracellular matrix","10/237","232/9516",0.0431034482758621,1.73068529026626,1.80067266971346,0.0646058046065859,0.403756438883938,0.364291523805056,"ANXA1/COL17A1/CRISP3/EMILIN2/LRRN1/MMP8/MMP9/PLSCR1/S100A8/SERPINB1",10
"CC","GO:0098862","cluster of actin-based cell projections","5/237","87/9516",0.0574712643678161,2.30758038702168,1.95804734262163,0.0656317569527371,0.403756438883938,0.364291523805056,"CA4/IFT20/MYL6/PLB1/SLC26A6",5
"CC","GO:0098802","plasma membrane signaling receptor complex","6/237","115/9516",0.0521739130434783,2.09488167308751,1.88780469602517,0.0671908682767515,0.403756438883938,0.364291523805056,"ACVR1B/CEACAM1/IL18R1/IL18RAP/ITGA7/ITGAM",6
"CC","GO:0030135","coated vesicle","10/237","234/9516",0.0427350427350427,1.71589310829817,1.77199833803982,0.0676130415520306,0.403756438883938,0.364291523805056,"ATP6V1C1/CD59/CNIH4/FCGR1A/HIP1/LDLR/SAR1B/SNX3/SORT1/WIPI1",10
"CC","GO:0000139","Golgi membrane","18/237","495/9516",0.0363636363636364,1.46006904487917,1.68006565332723,0.0684943958820965,0.403756438883938,0.364291523805056,"ACER3/B3GNT5/B4GALT5/CD55/CD59/GALNT14/GRINA/IFT20/NDST2/PDGFC/QSOX1/SH3GLB1/ST6GALNAC3/UGCG/USP32/WIPI1/ZDHHC19/ZDHHC3",18
"CC","GO:0005901","caveola","3/237","39/9516",0.0769230769230769,3.08860759493671,2.08872708359708,0.0723798689704177,0.407408114220122,0.367586268469283,"ENTPD1/FLOT1/KCNMA1",3
"CC","GO:0098797","plasma membrane protein complex","12/237","303/9516",0.0396039603960396,1.59017420729415,1.66851066121898,0.0760687445150192,0.407408114220122,0.367586268469283,"ACVR1B/CEACAM1/FCER1G/FLOT1/IL18R1/IL18RAP/ITGA7/ITGAM/KCNE1/KCNMA1/LIN7A/PDE4D",12
"CC","GO:0000421","autophagosome membrane","3/237","40/9516",0.075,3.01139240506329,2.03724029462765,0.0768709137567911,0.407408114220122,0.367586268469283,"SH3GLB1/WDFY3/WIPI1",3
"CC","GO:0016328","lateral plasma membrane","3/237","40/9516",0.075,3.01139240506329,2.03724029462765,0.0768709137567911,0.407408114220122,0.367586268469283,"ANXA1/CEACAM1/FGF13",3
"CC","GO:0034703","cation channel complex","4/237","65/9516",0.0615384615384615,2.47088607594937,1.90162472494142,0.0783112332297006,0.407408114220122,0.367586268469283,"ASPH/KCNE1/KCNMA1/PDE4D",4
"CC","GO:0042470","melanosome","5/237","92/9516",0.0543478260869565,2.18216840946615,1.82088956301689,0.0792577202155624,0.407408114220122,0.367586268469283,"CAPG/CD63/FLOT1/RAB32/STOM",5
"CC","GO:0048770","pigment granule","5/237","92/9516",0.0543478260869565,2.18216840946615,1.82088956301689,0.0792577202155624,0.407408114220122,0.367586268469283,"CAPG/CD63/FLOT1/RAB32/STOM",5
"CC","GO:0001533","cornified envelope","2/237","19/9516",0.105263157894737,4.22651565622918,2.24980739647944,0.0800265938646667,0.407408114220122,0.367586268469283,"ANXA1/SERPINB2",2
"CC","GO:0031528","microvillus membrane","2/237","19/9516",0.105263157894737,4.22651565622918,2.24980739647944,0.0800265938646667,0.407408114220122,0.367586268469283,"CEACAM1/S100P",2
"CC","GO:0030136","clathrin-coated vesicle","7/237","152/9516",0.0460526315789474,1.84910059960027,1.68646845015872,0.0853015792249016,0.427781054023387,0.385967868291778,"ATP6V1C1/FCGR1A/HIP1/LDLR/SNX3/SORT1/WIPI1",7
"CC","GO:0030670","phagocytic vesicle membrane","4/237","68/9516",0.0588235294117647,2.36187639612807,1.80115127068439,0.0890552877627944,0.438578787195554,0.395710183935838,"ANXA3/CLEC4E/RAB20/RAB32",4
"CC","GO:0043235","receptor complex","9/237","216/9516",0.0416666666666667,1.67299578059072,1.59891628057521,0.0906359527366422,0.438578787195554,0.395710183935838,"ACVR1B/CEACAM1/GPR160/GPR84/IL18R1/IL18RAP/ITGA7/ITGAM/LDLR",9
"CC","GO:0005775","vacuolar lumen","6/237","125/9516",0.048,1.92729113924051,1.66779696072514,0.0918098475473846,0.438578787195554,0.395710183935838,"ARG1/BPI/GM2A/GYG1/HEBP2/RETN",6
"CC","GO:0001891","phagocytic cup","2/237","21/9516",0.0952380952380952,3.82399035563592,2.07039568560612,0.0951839084960605,0.438578787195554,0.395710183935838,"ANXA1/CLEC4E",2
"CC","GO:0008305","integrin complex","2/237","21/9516",0.0952380952380952,3.82399035563592,2.07039568560612,0.0951839084960605,0.438578787195554,0.395710183935838,"ITGA7/ITGAM",2
"CC","GO:0062023","collagen-containing extracellular matrix","8/237","187/9516",0.0427807486631016,1.71772828809314,1.5841317640492,0.0953685219010906,0.438578787195554,0.395710183935838,"ANXA1/COL17A1/EMILIN2/MMP8/MMP9/PLSCR1/S100A8/SERPINB1",8
"CC","GO:0098803","respiratory chain complex","4/237","70/9516",0.0571428571428571,2.29439421338156,1.73707909627537,0.0965917567037828,0.438578787195554,0.395710183935838,"COX7B/NDUFA4/NDUFB1/NDUFB3",4
"CC","GO:1904115","axon cytoplasm","3/237","46/9516",0.0652173913043478,2.61860209135938,1.7586199903056,0.106225748907052,0.475891355103595,0.429375658740085,"AGTPBP1/BLOC1S1/KIF1B",3
"CC","GO:0030672","synaptic vesicle membrane","4/237","75/9516",0.0533333333333333,2.14143459915612,1.58599074098591,0.116678012134862,0.509140416588487,0.459374811959537,"ATP6V1C1/KIF1B/MCTP1/MCTP2",4
"CC","GO:0099501","exocytic vesicle membrane","4/237","75/9516",0.0533333333333333,2.14143459915612,1.58599074098591,0.116678012134862,0.509140416588487,0.459374811959537,"ATP6V1C1/KIF1B/MCTP1/MCTP2",4
"CC","GO:0090543","Flemming body","2/237","24/9516",0.0833333333333333,3.34599156118143,1.83899768956555,0.119269488381297,0.513776257642508,0.463557525692489,"CAPG/EXOC6",2
