"gene","module","module_membership","gene_significance","gene_significance_p","gene_significance_FDR"
"MAGOH","grey",0.106902812827498,0.284717808964741,2.01359173396076e-16,8.83462430935459e-16
"MAGOHB","blue",0.615979635544813,-0.230932385982212,3.60687285629878e-11,1.12178723468592e-10
"MAGT1","yellow",0.617117180315271,-0.0767975418134991,0.0296528904469374,0.0390188887432809
"MAK","yellow",0.37726464704502,0.0344550465992704,0.329798043904991,0.367072207856642
"MAK16","turquoise",0.645399498168183,-0.455806752447763,2.14876453495708e-42,4.55359341503835e-41
"MAL","turquoise",0.449368559651918,-0.319293566854916,1.82786028175307e-20,1.01327789223577e-19
"MALAT1","green",0.596824150875299,-0.176046491796169,5.24778190303658e-07,1.20159628931266e-06
"MALT1","blue",0.713703000381039,-0.376533080494038,2.04769337293565e-28,1.77886720811215e-27
"MAML1","yellow",0.730040541016238,-0.272141992892841,4.38368755351839e-15,1.76658990507847e-14
"MAML2","turquoise",0.602842263176201,-0.347999077252007,3.01966190734943e-24,2.04551548509988e-23
"MAML3","yellow",0.530226861246427,0.0373597656903545,0.29063368607587,0.326645839371163
"MAMSTR","brown",0.633844192364416,0.132898981244772,0.000160308752128318,0.000285336917708347
"MAN1A1","yellow",0.601652287347491,0.165937801939654,2.30391431798138e-06,4.97046610685269e-06
"MAN1A2","yellow",0.511414401922032,0.0527240440905349,0.135742949731974,0.161401342117391
"MAN1B1","turquoise",0.62025052162229,-0.273387194709873,3.25407775567832e-15,1.31999090407734e-14
"MAN1C1","turquoise",0.465027638161805,-0.501498860591876,2.6598511744047e-52,1.15876564731779e-50
"MAN2A1","turquoise",0.615970033202838,-0.218630503482031,3.90623660536089e-10,1.13450277021621e-09
"MAN2A2","grey",-0.270007564236473,0.2978699499247,6.76602131604804e-18,3.22846106688791e-17
"MAN2B1","green",0.578941276432174,-0.198010014091423,1.5593547842363e-08,4.02867696571103e-08
"MAN2B2","grey",0.145703012002808,-0.307909641161441,4.4980807106214e-19,2.30187807195512e-18
"MAN2C1","grey",0.0172202331959183,-0.114064566710429,0.00121305987489875,0.00194020044683205
"MANBA","green",0.60351924997897,-0.16009094915696,5.2122727185721e-06,1.08920513532358e-05
"MANBAL","green",0.453111612969842,-0.146296281643016,3.19662126263418e-05,6.13615144583292e-05
"MANEA","blue",0.657462486362046,-0.190209847290465,5.70227329778929e-08,1.4104039843139e-07
"MANEAL","brown",0.646843869578395,0.0752951718175304,0.033004315676051,0.043147877667073
"MANF","grey",0.456363120007914,-0.0221861434893274,0.530397031018294,0.567659448153867
"MANSC1","red",0.70834518803425,0.283857020634815,2.49888007141388e-16,1.08985394703756e-15
"MAOA","pink",0.435490548844137,0.201390479534472,8.74392184787674e-09,2.30269708169141e-08
"MAOB","grey",0.20023794397998,0.163801933562539,3.11479213444168e-06,6.64886138861968e-06
"MAP1A","brown",0.541858628370363,0.176442529848819,4.9435392140938e-07,1.13617054422368e-06
"MAP1LC3A","brown",0.474432468745859,0.11798473171761,0.000814649086136044,0.00133317590286668
"MAP1LC3B","pink",0.532581407884969,0.345337628345118,7.03998436074069e-24,4.69292245298749e-23
"MAP1LC3C","brown",0.820194949407186,0.112393461446066,0.00143220673469483,0.00226995276222461
"MAP1S","red",0.52559817982601,0.0898443953392078,0.0109109224194808,0.0152930390902878
"MAP2K1","yellow",0.705890237306738,-0.130419765064824,0.000212641450375352,0.00037293402528416
"MAP2K2","brown",0.693751477742495,0.217493519236036,4.83457363554774e-10,1.39582085328859e-09
"MAP2K3","pink",0.799273336362381,0.240950221304848,4.67517824794779e-12,1.5446409328362e-11
"MAP2K4","yellow",0.523565140061636,-0.11126751837188,0.00159980734084816,0.00252330312616414
"MAP2K5","turquoise",0.460335521939783,-0.289894004815711,5.4098738157e-17,2.44215374600109e-16
"MAP2K6","black",0.889607489890237,0.462566274048277,9.10556199008445e-44,2.12243690121671e-42
"MAP2K7","pink",0.763588130217272,-0.0843204856041711,0.0169194708620492,0.0230825703180855
"MAP3K1","yellow",0.533445952141405,0.035790433002985,0.311387772803648,0.348068800981109
"MAP3K10","brown",0.583277123980858,0.0897764024704952,0.0109715202463574,0.0153724588435034
"MAP3K11","green",0.594316640149452,0.0191302950096885,0.588530401217294,0.623203015439186
"MAP3K14","turquoise",0.598311388207641,-0.480082010104301,1.80054608805999e-47,5.523717174339e-46
"MAP3K2","green",0.795596827855484,0.0241147535807954,0.495267855931823,0.533754276592334
"MAP3K3","red",0.812650280906253,0.0645543528514257,0.0676684318894542,0.0844072754989371
"MAP3K4","blue",0.784753819997777,-0.536476594476963,5.7335783538545e-61,4.94057387711918e-59
"MAP3K5","red",0.774545653566999,0.0615688617248352,0.0814140601606911,0.100177590405622
"MAP3K7","yellow",0.827474510568518,-0.138117921602139,8.70306340106559e-05,0.000159685611393593
"MAP3K8","yellow",0.76357290051591,0.094482456273193,0.00741684909946008,0.0106412897400309
"MAP3K9","brown",0.707470836892883,0.0831899961635647,0.0184570756569296,0.0250316479138477
"MAP4","grey",0.364153671993359,-0.0990700976349691,0.00498253131528758,0.00733085806451414
"MAP4K1","turquoise",0.697970694013929,-0.537695046313726,2.74098572612072e-61,2.4900474204968e-59
"MAP4K2","grey",0.129678850100604,-0.0246015913760738,0.486600459859621,0.525234483659842
"MAP4K3","blue",0.646111256182444,-0.136342570304313,0.000107395321130216,0.000194553372750812
"MAP4K4","red",0.579137774299541,0.148535353547351,2.406971832911e-05,4.69105320304075e-05
"MAP4K5","pink",0.791334875086805,-0.0122751205378829,0.728518120371505,0.756401510820737
"MAP7D1","green",0.818608212224264,-0.226404044095062,8.81005032376615e-11,2.66713975056098e-10
"MAP7D3","turquoise",0.627431700191563,-0.389206937232343,2.09658399208561e-30,2.05950274964386e-29
"MAPK1","yellow",0.725383493901771,-0.153144314575141,1.32496031972576e-05,2.65604002512251e-05
"MAPK11","brown",0.649279669768008,0.019432417398635,0.582654187063693,0.617650331813606
"MAPK13","brown",0.544461547628959,0.208077859486272,2.70246490196171e-09,7.3823277823052e-09
"MAPK14","black",0.812865903691416,0.455611341946834,2.35191354023504e-42,4.95720769388749e-41
"MAPK1IP1L","yellow",0.511320492208811,-0.110990581447859,0.00164370314898411,0.00258488421939678
"MAPK3","red",0.790476154272069,0.210848919100556,1.64204697699216e-09,4.55998780174671e-09
"MAPK6","yellow",0.527420310210273,0.133883373877977,0.000143102771883494,0.000256033799038574
"MAPK7","grey",0.124468394378738,-0.0603558161659396,0.0876095669864096,0.107316454010007
"MAPK8","blue",0.433749117496023,-0.222760378448355,1.78287554887811e-10,5.29351876293453e-10
"MAPK8IP3","grey",0.0772644515628905,0.0156869115827392,0.657345166304253,0.689098130773731
"MAPK9","blue",0.703047658168858,-0.218089340133121,4.32410291810219e-10,1.25245086745525e-09
"MAPKAP1","grey",0.402247880736732,-0.212312173241086,1.25870793830949e-09,3.53143364353576e-09
"MAPKAPK2","red",0.628426263039288,0.2954838435382,1.26888240576911e-17,5.96232273985894e-17
"MAPKAPK3","grey",0.288040095857948,-0.0991943746740242,0.00492802741281208,0.00725339779587349
"MAPKAPK5","blue",0.720459653521971,-0.286036927242856,1.4442237798068e-16,6.37471129022821e-16
"MAPKSP1","yellow",0.841805953411332,0.199605756839738,1.18820964691651e-08,3.09711495823279e-08
"MAPRE1","black",0.682157160056967,0.0398632476420131,0.259489378990199,0.294381029272617
"MAPRE2","turquoise",0.422923115589567,-0.325935166641751,2.64404840644415e-21,1.53242350519876e-20
"MAPT","brown",0.631244147700921,0.0782748570610038,0.0266465174267751,0.0352609008270525
"March 1","blue",0.519407347485275,-0.0627555420185325,0.0757014174646871,0.0936597245849523
"March 2","pink",0.721269558249133,0.258205401921852,1.10943680110071e-13,4.04778638608319e-13
"March 3","pink",0.65412600850981,0.13948454612429,7.38971244319301e-05,0.000136657787788826
"March 5","yellow",0.792760204770526,0.198395670053052,1.46050671087256e-08,3.78079923673858e-08
"March 6","pink",0.413438539407141,0.0892161926794965,0.0114822689725008,0.0160477889193485
"March 7","yellow",0.865501540500829,0.0682357487575649,0.0534030675423795,0.0677525764348972
"March 8","pink",0.868178998023873,0.163351401784925,3.31773500366691e-06,7.06148501779378e-06
"March 9","turquoise",0.720320172346014,-0.428243686972064,4.18313895171986e-37,6.13544497812328e-36
"MARCKS","grey",-0.0865110391518749,0.190167906108118,5.74134309040103e-08,1.41946834760358e-07
"MARCKSL1","turquoise",0.40528653650882,-0.373469814160377,6.01412287205455e-28,5.07411849802788e-27
"MARCO","grey",0.227611882575359,0.209700477709008,2.0203278219379e-09,5.56432943485083e-09
"MARK2","green",0.731778055877724,0.0469148579903145,0.18441976831416,0.214939360007324
"MARK3","pink",0.851651653870155,0.225527050307929,1.04507145957289e-10,3.14595233360767e-10
"MARS","green",0.708357579151109,-0.215944448845445,6.45211555784315e-10,1.8473574938276e-09
"MAST3","green",0.759491787262335,-0.00297227298501233,0.933022646211161,0.94162008189361
"MAST4","grey",0.162939621191318,0.0687436275331647,0.0516477223139676,0.065760501716361
"MASTL","grey",0.413645785962928,-0.00244019313694524,0.944991512187158,0.952223175522038
"MAT2A","blue",0.657698868676987,-0.272312178711692,4.20912511254205e-15,1.69857910447246e-14
"MAT2B","blue",0.411222337913172,-0.236084180096086,1.27608142126014e-11,4.10046563634426e-11
"MATK","turquoise",0.679470413860707,-0.505926040068902,2.41465703658068e-53,1.16450065068679e-51
"MATR3","blue",0.828691315478945,-0.24248581645382,3.38986604138161e-12,1.13041227560568e-11
"MAVS","green",0.569906608316045,-0.130773664705815,0.000204298445926689,0.000358838952010621
"MAX","grey",-0.14502280229951,-0.110567455692513,0.00171291052739747,0.00268650943128626
"MAZ","pink",0.523097693714299,-0.136951103488369,9.99564072884471e-05,0.000181949229110486
"MB","brown",0.703507576804457,0.117866712806738,0.000824617535038756,0.0013487359236733
"MBD1","blue",0.608967534300193,-0.268924652768469,9.40003694720674e-15,3.71155771510498e-14
"MBD2","yellow",0.764091894766177,0.0344945756931804,0.329243170268669,0.366524243600126
"MBD3","turquoise",0.668367846155964,-0.217832091642178,4.53771177673939e-10,1.31302331633602e-09
"MBD3L5","brown",0.58467477805029,0.098681878097279,0.00515631416770164,0.00756091663304498
"MBD4","green",0.683656461882434,-0.0585441325314498,0.0975635709319177,0.118629123028755
"MBD6","red",0.676585378071987,0.128451672462064,0.000265169572082852,0.00046003289640843
"MBIP","turquoise",0.359337384396142,-0.344924522825387,8.02260286532481e-24,5.34186835106486e-23
"MBL1P","brown",0.562256667517203,0.132905520286978,0.000160188303349986,0.00028516584034004
"MBLAC2","blue",0.588847495594124,-0.480653605649116,1.35169511268027e-47,4.22413734013337e-46
"MBNL1","yellow",0.542062030765451,-0.108304748789327,0.00213055711629887,0.00329871830438716
"MBNL2","blue",0.604341690253461,-0.200538261730132,1.01264250929273e-08,2.65187878578804e-08
"MBNL3","pink",0.782225143987968,0.0436329790831823,0.217080225990186,0.249947255686676
"MBOAT1","yellow",0.689021477514103,0.13995058651883,6.98634492166196e-05,0.000129648418269131
"MBOAT2","black",0.551864227982438,0.569761208123087,3.24123310350486e-70,6.12645334515701e-68
"MBOAT7","red",0.82794897350744,0.0462341455260335,0.190876694751294,0.221853439587178
"MBP","green",0.626346602478601,-0.302548925208301,1.93804107690326e-18,9.56290668641234e-18
"MBTD1","yellow",0.776058012481143,-0.102946202784167,0.00351600111833144,0.0052737766678262
"MBTPS1","blue",0.631857100851324,-0.358835309818097,8.83776660400204e-26,6.55090365795698e-25
"MBTPS2","blue",0.657548852065291,-0.185091881754571,1.29725328394069e-07,3.11784685268062e-07
"MC2R","brown",0.665857752456424,0.139079228777799,7.75830121524105e-05,0.000143135283283076
"MCCC1","blue",0.746914865410978,-0.471873276635681,1.04229128182794e-45,2.82745637308834e-44
"MCCC2","turquoise",0.773607993455844,-0.522905459868685,1.74327146792376e-57,1.18775571701155e-55
"MCCD1","brown",0.766650525383414,0.0746316999689035,0.0345843929779991,0.0450778001678536
"MCFD2","blue",0.675765447945069,-0.156878755426478,8.0639078877004e-06,1.6547178521443e-05
"MCHR1","grey",-0.218614180504158,0.150532151089852,1.86241751537619e-05,3.67435536408982e-05
"MCL1","green",0.687580053996449,-0.0530992993907362,0.132976861423618,0.15832122716889
"MCM10","pink",0.454711385308427,0.150653217578635,1.83348530213802e-05,3.61971264416366e-05
"MCM2","grey",0.170863369656897,0.0357639102376963,0.311746713040236,0.348375271348097
"MCM3","brown",0.535092068913909,-0.0665755836404715,0.0594913408591175,0.0748688813926115
"MCM3AP","turquoise",0.679473947183975,-0.304176548801677,1.24782775775708e-18,6.21210428766151e-18
"MCM3APAS","turquoise",0.449173813714606,-0.23004332669552,4.30452242175532e-11,1.32959141435294e-10
"MCM4","grey",0.488059886243764,-0.00102043430842338,0.976981646934887,0.97965670577821
"MCM5","brown",0.621640057719162,0.0412470430623963,0.243301408146787,0.277520848946097
"MCM6","turquoise",0.388783653188121,-0.07933142922012,0.0246609778658378,0.0328187598920909
"MCM7","turquoise",0.622276323552879,-0.271406603226297,5.22341084908151e-15,2.09204209639051e-14
"MCM8","grey",0.482283605397471,-0.110245349113883,0.00176737722372978,0.00276638088485232
"MCM9","yellow",0.659218964559556,-0.0953246314593912,0.00690276302870138,0.00995555642489824
"MCOLN1","pink",0.673777515848024,0.18598923241924,1.12498443831579e-07,2.71772678470888e-07
"MCOLN2","turquoise",0.546098630711403,-0.266130033271679,1.8084233878142e-14,6.98513964462579e-14
"MCRS1","pink",0.385545449070092,-0.0853215835578968,0.015652746342888,0.021459351239156
"MCTP1","black",0.443718285346091,0.274455401571055,2.51697390244473e-15,1.02810795269257e-14
"MCTP2","black",0.761266571285332,0.444403398171557,3.79788332657208e-40,6.91108613417674e-39
"MCTS1","black",0.663912327577287,0.203828352170828,5.72535316432841e-09,1.52802126469516e-08
"MCTS1 ","black",0.655665975295409,0.191863840488656,4.35082656640338e-08,1.08483694748258e-07
"MDC1","grey",-0.102675249946394,-0.210128128289569,1.8704862170314e-09,5.16864606870809e-09
"MDFIC","blue",0.664811307717559,-0.427470897966716,5.79289506597303e-37,8.36046025592832e-36
"MDGA1","brown",0.708080880871645,0.138298332939849,8.51786953411229e-05,0.000156434591866889
"MDH1","blue",0.811759590519988,-0.304809412557113,1.05070629443764e-18,5.26206284808321e-18
"MDH2","turquoise",0.739472957633405,-0.423477490296866,3.07421491630954e-36,4.2235316065922e-35
"MDK","brown",0.795810687967244,0.133279814700449,0.000153433786839644,0.000273806996798201
"MDM1","yellow",0.706097545014521,-0.0660992583385659,0.0613406854249743,0.0769978033949522
"MDM2","yellow",0.507241637105027,0.0912234562832997,0.009744287063412,0.013758228927244
"MDM4","green",0.714310812391455,-0.155874844829721,9.22597973913343e-06,1.87772241338841e-05
"MDN1","turquoise",0.779578165265357,-0.547477048534381,6.55493436720312e-64,7.38627652396667e-62
"MDP1","black",0.473738124122237,0.144183828648716,4.16208270841854e-05,7.88226361667047e-05
"ME1","grey",0.00908938041986734,0.080066956746827,0.0233554694339697,0.0311901558880171
"ME2","yellow",0.602605852689691,0.0526664963313499,0.136171041002246,0.161844668306828
"ME3","brown",0.609368820942648,0.0838009667492131,0.0176115655257622,0.0239765260683559
"MEA1","grey",0.718495244599209,0.00472665037835866,0.893680264706436,0.90691366661714
"MEAF6","blue",0.864055902219948,-0.434543414749514,2.85177427418818e-38,4.54075308684936e-37
"MECP2","turquoise",0.490109787380826,-0.327621618270866,1.6058945608537e-21,9.45227441418607e-21
"MED1","blue",0.624273185945354,-0.37854006166774,1.0045688282018e-28,8.89836893249955e-28
"MED10","blue",0.722180004913102,-0.247650373977904,1.13119706498475e-12,3.90011721228487e-12
"MED11","red",0.614125867645295,0.10553168627816,0.00276871682510367,0.00422096949048912
"MED12","red",0.609913866647485,0.0429866225392914,0.223974438630289,0.257127394818609
"MED13","yellow",0.676854502803872,-0.00131956138280509,0.970236885957709,0.973976877380366
"MED13L","green",0.640710351456643,-0.162168654126078,3.91250528814147e-06,8.26584630822606e-06
"MED14","yellow",0.507863143239189,-0.106527493416003,0.00252182467173932,0.0038657541625338
"MED15","grey",-0.114929362619296,-0.123183065752843,0.000471618747587727,0.000794665722930348
"MED16","brown",0.496055451527962,0.0869660404656577,0.0137522061056961,0.018996004638455
"MED17","yellow",0.643944176072126,-0.276919162743115,1.38585127645871e-15,5.73676831819839e-15
"MED18","black",0.565996633251726,0.0359003906310179,0.309902587332473,0.346573949894956
"MED19","turquoise",0.643607778174657,-0.223931863890745,1.42320425652621e-10,4.25147353612814e-10
"MED20","yellow",0.495310541244895,-0.116011741215641,0.000996894245208972,0.00161183825325662
"MED21","blue",0.554680392994349,-0.00850495195000949,0.809953860041827,0.831160182647125
"MED22","red",0.504685083899955,-0.040577099693809,0.251047900476117,0.285550843994915
"MED23","yellow",0.903949457587915,-0.0996860406052711,0.00471763640740491,0.00695946387945344
"MED24","turquoise",0.579038660080048,-0.399427814372981,4.49055660485348e-32,4.88624260466833e-31
"MED25","pink",0.746163596465034,-0.0813354556892452,0.0212443813526217,0.028544245020795
"MED26","green",0.550766307035459,-0.182879595818096,1.83775761238181e-07,4.36583852817807e-07
"MED27","grey",0.323236912164983,-0.0939133727985235,0.00778337494068954,0.0111276529132537
"MED28","yellow",0.437651270878741,0.00338077209808188,0.923843768685696,0.933965245447522
"MED29","blue",0.441064938692006,-0.304645365342835,1.09863967623108e-18,5.48804704422505e-18
"MED30","yellow",0.694930862693957,-0.0247873299995221,0.483315364702688,0.521880840223975
"MED31","yellow",0.489244312557737,-0.0455994484170015,0.197045364247786,0.228224414273553
"MED4","yellow",0.802833577321546,-0.198796335749242,1.36425347546837e-08,3.53839931658397e-08
"MED6","blue",0.649633241433675,-0.292188103674386,2.99512868525018e-17,1.37216235584233e-16
"MED7","yellow",0.569033039760747,0.188735398427889,7.24271304730778e-08,1.77679200756541e-07
"MED8","grey",0.484665666075393,-0.0343786537197201,0.330872089841103,0.368162744098736
"MED9","grey",0.0595781950723196,-0.18444415984845,1.437149461783e-07,3.44416248315645e-07
"MEF2A","black",0.7382727019432,0.342358707609549,1.79826693961179e-23,1.17928876694519e-22
"MEF2C","blue",0.673108160287035,-0.371922963918002,1.0316972359118e-27,8.58697436622899e-27
"MEF2D","green",0.735880422119172,-0.252297757853451,4.1231562987712e-13,1.45364827512935e-12
"MEFV","red",0.662025209580988,0.101883565209896,0.00387304414100497,0.00577458069827446
"MEGF6","grey",-0.475130246400941,-0.165214655394347,2.55265943188459e-06,5.48791338878289e-06
"MEGF8","grey",-0.127063589693653,-0.0945862770929636,0.00735167382298378,0.0105581207759249
"MEGF9","yellow",0.695888006178782,0.124817427342843,0.000395405423340197,0.00067321751505503
"MEI1","grey",0.380192275055781,-0.0221854615010752,0.530409672948617,0.567659448153867
"MEIS1","grey",0.0322504944738354,-0.0688950099998376,0.0511339289205881,0.06516295269904
"MEIS2","brown",0.540367352396404,0.0503652957408593,0.154155744657402,0.181727308282878
"MEIS3","brown",0.780160622156151,0.0834320508424405,0.0181179504678226,0.0246115986475499
"MEN1","turquoise",0.677696112204995,-0.43650854908856,1.2195912262762e-38,1.97955534359152e-37
"MEPCE","turquoise",0.472280282827226,-0.244982924019974,2.00026615425688e-12,6.79059068995838e-12
"MERTK","black",0.707155248338227,0.195913635136875,2.22104049096414e-08,5.67314156791821e-08
"MESDC1","yellow",0.578045200660968,-0.240695501956511,4.9301953465005e-12,1.62660358292904e-11
"MESDC2","turquoise",0.776586935569394,-0.322262659793327,7.74738069409077e-21,4.36917970904955e-20
"MESP1","brown",0.779052547934312,0.0688548048887066,0.0512699670568178,0.0653292099531204
"MEST","brown",0.605924808031145,0.0726112969348408,0.0397988887711197,0.0514850620939123
"METAP1","blue",0.842606186147604,-0.487327381920809,4.564520901812e-49,1.61606104073519e-47
"METAP2","blue",0.872245550121732,-0.284308525446585,2.23151207337277e-16,9.76151175358547e-16
"METRN","brown",0.673854223918415,-0.0142781827290368,0.686402163407322,0.716546138693248
"METRNL","red",0.51925513010228,0.187917809063758,8.2629544695812e-08,2.01778627691232e-07
"METT10D","blue",0.643223925909013,-0.527085718771572,1.53221459620121e-58,1.10839647240012e-56
"METT5D1","blue",0.664642070811919,-0.339262722177457,4.71510308658677e-23,3.0310637998744e-22
"METTL1","brown",0.524056057068609,-0.111332972777838,0.0015895911144873,0.00250786460294516
"METTL11A","turquoise",0.723044399167854,-0.29722575626412,8.02256717229115e-18,3.80787625322317e-17
"METTL13","blue",0.722986586601914,-0.495153446977699,7.79709366130007e-51,3.09742849548392e-49
"METTL14","blue",0.658772471360312,-0.234356684329051,1.8129423527865e-11,5.75456972705986e-11
"METTL2A","turquoise",0.61835428415175,-0.372838259213939,7.49927710005118e-28,6.29541750254296e-27
"METTL2B","turquoise",0.629855125473226,-0.402218202407285,1.53585624691326e-32,1.71416184357871e-31
"METTL3","blue",0.837962514881293,-0.38233957225241,2.5734170644914e-29,2.3505747917985e-28
"METTL4","blue",0.513785307832126,-0.173428954813288,7.76155264297435e-07,1.75154314313531e-06
"METTL5","blue",0.651792479317326,-0.0595223182674305,0.0920825522414985,0.112407857262304
"METTL6","blue",0.489192043605651,-0.00973557796799829,0.783097891435116,0.805717663716253
"METTL7A","grey",0.0359912696175569,-0.114916957418327,0.00111359999326994,0.00178967064195425
"METTL7B","black",0.599703353836269,0.280585679429587,5.63845801675749e-16,2.40542735705792e-15
"METTL8","blue",0.666885736388215,-0.372432031901015,8.64088119804243e-28,7.2124278318988e-27
"METTL9","black",0.715761597525561,0.586669270899642,2.48017430049496e-75,7.64872700723696e-73
"MEX3C","blue",0.805246359245879,-0.398207969403881,7.15490669533975e-32,7.72084268533025e-31
"MFAP1","yellow",0.581048762832737,-0.259232312944863,8.80053397229975e-14,3.23403755476264e-13
"MFAP2","brown",0.74037493355034,0.159265423664635,5.8356444472684e-06,1.21448974032212e-05
"MFAP3","yellow",0.807706207436072,0.094878137080032,0.00717119237666079,0.0103153557704784
"MFAP3L","grey",-0.0347409972376449,0.04041243908358,0.252977872864371,0.287606489338141
"MFF","black",0.83366536484404,0.243571542164167,2.69704012664223e-12,9.06152902641065e-12
"MFGE8","brown",0.630223542723699,0.0874206348072077,0.0132640749275907,0.0183607009303608
"MFHAS1","pink",0.65966600345145,-0.167543734888766,1.83189650401042e-06,3.98662862219092e-06
"MFN1","yellow",0.621647612491264,0.103140010457368,0.00345420188384876,0.00519038234091853
"MFN2","red",0.34786538959673,0.257449470904001,1.31482770546454e-13,4.77190024166581e-13
"MFNG","turquoise",0.777922697319747,-0.431842064015354,9.08408061833429e-38,1.40258683486508e-36
"MFSD1","yellow",0.701186927020499,0.0446307590909626,0.206738993660042,0.238744015244583
"MFSD10","grey",0.284440294949162,0.191346716799515,4.73600365464827e-08,1.17786983932137e-07
"MFSD11","black",0.707526642824101,0.147781341102709,2.64950580986007e-05,5.14065539499175e-05
"MFSD2B","brown",0.688731440855938,0.156367645259404,8.63689331831505e-06,1.76457030678755e-05
"MFSD5","turquoise",0.507670126693048,-0.240750660404763,4.873842954934e-12,1.6084642520099e-11
"MFSD6","blue",0.728085370464623,-0.377849628549766,1.2841708585594e-28,1.12559448702001e-27
"MFSD7","grey",-0.142777946578987,0.15771242827758,7.20637897876147e-06,1.48708496658048e-05
"MFSD8","blue",0.780679300495986,-0.353179569707478,5.67816455992475e-25,4.00616559167719e-24
"MFSD9","grey",-0.0351392007104074,0.132698290982566,0.000164047091383821,0.000291548053370792
"MGA","turquoise",0.832960715303308,-0.488787930793949,2.15281029027386e-49,7.76270270514443e-48
"MGAM","red",0.708949738214364,0.387006813843577,4.71211437467811e-30,4.51154153242261e-29
"MGAT1","brown",0.550939738079012,0.0795560608152737,0.0242557383771843,0.0323051480898082
"MGAT2","blue",0.811854240153024,-0.26452859644053,2.62206657006415e-14,9.9766227709681e-14
"MGAT3","brown",0.72009541168819,0.111232143824953,0.00160535373438106,0.00253064620223833
"MGAT4A","yellow",0.767380495037398,-0.207481875168638,3.00543658049759e-09,8.18134989241608e-09
"MGAT4B","grey",0.379278029553466,0.0489092861734533,0.166432115043363,0.195334797816041
"MGAT5B","brown",0.7934909633284,0.0897096489939234,0.011031303674858,0.0154506809807173
"MGC27345","turquoise",0.570086073773221,-0.431051588498656,1.27250764438639e-37,1.94426559120783e-36
"MGC29506","grey",0.413980476993543,0.0507372402740665,0.151132669999173,0.178414804041534
"MGC31957","red",0.714974746509679,0.0504116236826213,0.153776720725961,0.181298731407197
"MGC31957 ","red",0.721948043839632,0.0481717828042811,0.172923700809487,0.202426615701366
"MGC39372","grey",-0.0424719362253676,-0.102036641459214,0.0038196616183281,0.00569933976383843
"MGC39584","grey",-0.177070425399365,0.121119994926721,0.000587364995280145,0.000978997351683689
"MGC4294","brown",0.672671676239611,0.0961839671947652,0.00641136271021331,0.00929310570203955
"MGEA5","green",0.775682108088745,-0.163086314468834,3.44299547533069e-06,7.31480492664981e-06
"MGLL","grey",0.258514529813338,0.147381843738525,2.78723418889211e-05,5.39003258409681e-05
"MGMT","turquoise",0.724574830791598,-0.369739870872334,2.19877494136893e-27,1.80318009362508e-26
"MGRN1","green",0.667450150568897,0.00666455694627011,0.850527566811921,0.868764277474845
"MGST1","grey",0.386871183182461,0.268454857481701,1.04986540306913e-14,4.12726355537309e-14
"MGST2","grey",0.389615487708793,0.0640251962732662,0.0699553343613945,0.0869913585930796
"MGST3","turquoise",0.485499668605991,-0.00488603361447133,0.890117488335466,0.904002673178207
"MIA","grey",-0.239361790501773,0.0238015749489086,0.500886719790636,0.538769295018491
"MIA3","green",0.509225407248307,-0.242214574848587,3.58850630423109e-12,1.19402911355151e-11
"MIB1","blue",0.528410685663193,-0.136180115804991,0.000109467663271244,0.000198093197324847
"MIB2","turquoise",0.566219496230538,-0.301472581343644,2.58908373823812e-18,1.26739650494622e-17
"MICA","grey",0.190158399985067,-0.13839557792521,8.41959468375031e-05,0.000154678209905737
"MICAL1","red",0.813079323447982,0.325254284019455,3.23083372536472e-21,1.8669694490902e-20
"MICAL2","pink",0.811588912171362,-0.0275602978785504,0.435727968691936,0.473946172740003
"MICALCL","pink",0.713867856725676,0.0701772067050486,0.0469511240297604,0.0602057361313887
"MICALL1","grey",0.162309613727734,-0.143768100003279,4.38209166149041e-05,8.2737149250843e-05
"MICALL2","pink",0.698736280618636,0.139002658994448,7.82985289157426e-05,0.000144364452543044
"MICB","grey",0.210914233161578,-0.166097489389894,2.25220603345361e-06,4.86518018544569e-06
"MID1IP1","green",0.617452320257078,-0.366094072950401,7.68074263905e-27,6.12317163177054e-26
"MIDN","red",0.840085586076809,0.124166904806605,0.000424249394004921,0.000719609009747239
"MIER1","yellow",0.651209624342685,0.298796442365286,5.29182672557705e-18,2.54576836605244e-17
"MIER3","blue",0.619593439934235,-0.0584812482479227,0.0979246454599424,0.119043456446583
"MIF","turquoise",0.721236630480486,-0.271579080970778,5.01329407098024e-15,2.0140827294418e-14
"MIF ","turquoise",0.527511879201548,-0.183474730301801,1.67408058257984e-07,3.99156670340858e-07
"MIF4GD","turquoise",0.683451629126616,-0.299479204320058,4.4127198566588e-18,2.13336072608022e-17
"MIIP","brown",0.500554222638879,0.367361303004052,4.98169023453904e-27,4.01240054010742e-26
"MINA","blue",0.581952018372648,-0.324462297434748,4.07648231023744e-21,2.34177922518003e-20
"MINK1","brown",0.482905124775614,0.0215546699259207,0.54216758961629,0.579026882594851
"MINPP1","pink",0.435416200624275,-0.105398799465923,0.00280328017386619,0.00426977389622275
"MIOS","blue",0.611484085344375,-0.0536095742426883,0.129285645759229,0.154145740426534
"MIOX","brown",0.752803753023197,0.0919091276997138,0.00920663178747025,0.0130383707453008
"MIP","brown",0.631623756694494,0.0588015862243211,0.0960963625672132,0.116978630198938
