"fold","strategy","algorithm","ROC_AUC","PR_AUC","sensitivity","specificity","balanced_accuracy","PPV","NPV","F1","MCC","Brier","calibration_slope"
"Fold5.Rep12","weighted","LASSO",0.999269005847953,0.999956859206933,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.0125542829943948,4.4456606093749
"Fold5.Rep12","weighted","glmBoost",1,1,0.947368421052632,1,0.973684210526316,1,0.529411764705882,0.972972972972973,0.70820052782817,0.0669782661712957,17047.4107811055
"Fold5.Rep12","weighted","Ranger",0.999269005847953,0.999956859206933,0.993421052631579,0.888888888888889,0.941154970760234,0.993421052631579,0.888888888888889,0.993421052631579,0.882309941520468,0.00537691925465839,2.09452253925831
"Fold5.Rep12","weighted","XGBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00726536219086725,191.447416766062
"Fold1.Rep13","weighted","LASSO",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.00878103914145384,15.5546186031321
"Fold1.Rep13","weighted","glmBoost",1,1,0.947368421052632,1,0.973684210526316,1,0.5,0.972972972972973,0.688247201611685,0.0744802616974703,46.8638809314928
"Fold1.Rep13","weighted","Ranger",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.006231825,38.6120789781811
"Fold1.Rep13","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00674487833884113,40.2829802034193
"Fold2.Rep13","weighted","LASSO",0.998355263157895,0.999914280512879,0.973684210526316,1,0.986842105263158,1,0.666666666666667,0.986666666666667,0.805681579172283,0.0195521285234292,3.11854380820988
"Fold2.Rep13","weighted","glmBoost",0.999177631578947,0.999956859206933,0.934210526315789,1,0.967105263157895,1,0.444444444444444,0.965986394557823,0.644363777972174,0.0824420757535316,10.8629431863789
"Fold2.Rep13","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.003509575,20.7134515659132
"Fold2.Rep13","weighted","XGBoost",0.997532894736842,0.999872253003179,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00906939614863376,1.7456699698433
"Fold3.Rep13","weighted","LASSO",0.999177631578947,0.999956859206933,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.0101924406759553,13.603683326209
"Fold3.Rep13","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0150381554435376,56.3405368385328
"Fold3.Rep13","weighted","Ranger",1,1,1,0.75,0.875,0.987012987012987,1,0.993464052287582,0.86038348441828,0.00619795,79.2371342862957
"Fold3.Rep13","weighted","XGBoost",0.994243421052632,0.999699120311369,0.993421052631579,0.75,0.871710526315789,0.986928104575163,0.857142857142857,0.99016393442623,0.79214905343386,0.0195750520287935,1.14160069033269
"Fold4.Rep13","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00801844528431495,224.042501747782
"Fold4.Rep13","weighted","glmBoost",0.999269005847953,0.999956859206933,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.0150531652496434,4.53160481393982
"Fold4.Rep13","weighted","Ranger",0.999269005847953,0.999956859206933,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.0034984099378882,2.78162372573469
"Fold4.Rep13","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00320367856639472,20.6726327691155
"Fold5.Rep13","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.000685405326957183,9.98103302785459
"Fold5.Rep13","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.0309500942836501,26.0990321620747
"Fold5.Rep13","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.000479627329192546,10.8360455006722
"Fold5.Rep13","weighted","XGBoost",1,1,1,1,1,1,1,1,1,8.99377353231584e-05,6.34377219772431
"Fold1.Rep14","weighted","LASSO",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0111206094409646,145.037487362687
"Fold1.Rep14","weighted","glmBoost",1,1,0.980263157894737,1,0.990131578947368,1,0.727272727272727,0.990033222591362,0.844345107338866,0.0670501508322755,108.853569084754
"Fold1.Rep14","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.001184425,17.4761402803932
"Fold1.Rep14","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.000342655978295386,9.96754325217537
"Fold2.Rep14","weighted","LASSO",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.00961346096181624,19.8611196324936
"Fold2.Rep14","weighted","glmBoost",1,1,0.973684210526316,1,0.986842105263158,1,0.666666666666667,0.986666666666667,0.805681579172283,0.0405560300441794,58.8356835441335
"Fold2.Rep14","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.003469925,26.1862892616887
"Fold2.Rep14","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.000648949244897925,13.7288104413766
"Fold3.Rep14","weighted","LASSO",0.998538011695906,0.999913433654095,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.0124145901141892,1.31086057376327
"Fold3.Rep14","weighted","glmBoost",0.998538011695906,0.999914280512879,0.953947368421053,1,0.976973684210526,1,0.5625,0.976430976430976,0.732526719469564,0.0719578671108209,3.32675296793007
"Fold3.Rep14","weighted","Ranger",0.999269005847953,0.999956859206933,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00506439751552795,13.6854976768536
"Fold3.Rep14","weighted","XGBoost",0.999269005847953,0.999956859206933,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00639424137649367,1.27079841015699
"Fold4.Rep14","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.0102802637724949,560.67605123732
"Fold4.Rep14","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0326941035554624,326.320609716486
"Fold4.Rep14","weighted","Ranger",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.003614025,62.8900091575255
"Fold4.Rep14","weighted","XGBoost",0.999177631578947,0.999956859206933,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.00535814871767255,1.9550569100452
"Fold5.Rep14","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.00725197315952643,21.8125673209006
"Fold5.Rep14","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.0330781999551414,29.2843789032578
"Fold5.Rep14","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00128327950310559,17.3285970047716
"Fold5.Rep14","weighted","XGBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00443420242231716,28.4962756778361
"Fold1.Rep15","weighted","LASSO",0.999269005847953,0.999956859206933,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.010274858727307,5.14571764865897
"Fold1.Rep15","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.015060910163381,76.5289385307074
"Fold1.Rep15","weighted","Ranger",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00460012422360249,57.6642106354185
"Fold1.Rep15","weighted","XGBoost",0.995614035087719,0.99974027832892,0.993421052631579,0.777777777777778,0.885599415204678,0.986928104575163,0.875,0.99016393442623,0.815302364859394,0.0164977270277118,1.23948548741504
"Fold2.Rep15","weighted","LASSO",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0104448308829699,23.3333527462885
"Fold2.Rep15","weighted","glmBoost",0.995065789473684,0.999749372591632,0.967105263157895,1,0.983552631578947,1,0.615384615384615,0.983277591973244,0.771454276289177,0.0696311877773937,3.67326636138668
"Fold2.Rep15","weighted","Ranger",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.004733425,41.2119583780607
"Fold2.Rep15","weighted","XGBoost",0.999177631578947,0.999956859206933,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00794939182157154,4.73211179001581
"Fold3.Rep15","weighted","LASSO",0.999269005847953,0.999956859206933,0.980263157894737,1,0.990131578947368,1,0.75,0.990033222591362,0.857436509848428,0.0143256894154414,0.827261333433958
"Fold3.Rep15","weighted","glmBoost",1,1,0.973684210526316,1,0.986842105263158,1,0.692307692307692,0.986666666666667,0.821029274037114,0.0269259439014059,22.4210892507059
"Fold3.Rep15","weighted","Ranger",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00447388819875776,14.2704998244577
"Fold3.Rep15","weighted","XGBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.00534274060417754,10.8654884958361
"Fold4.Rep15","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.000175893217563008,9.12447824643598
"Fold4.Rep15","weighted","glmBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.0320846873588562,33.5254113979321
"Fold4.Rep15","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.0012005,13.7147136851488
"Fold4.Rep15","weighted","XGBoost",1,1,1,1,1,1,1,1,1,9.44232657646841e-05,7.28989051767992
"Fold5.Rep15","weighted","LASSO",0.999177631578947,0.999956859206933,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.00934112174985631,1.59008538327272
"Fold5.Rep15","weighted","glmBoost",1,1,0.980263157894737,1,0.990131578947368,1,0.727272727272727,0.990033222591362,0.844345107338866,0.0361777016368423,103.690593648134
"Fold5.Rep15","weighted","Ranger",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.0032075,24.7234428648926
"Fold5.Rep15","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00433189064028454,24.9781453999714
"Fold1.Rep16","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00391437387007667,26.4409491758548
"Fold1.Rep16","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0189526365582378,52.2410626165371
"Fold1.Rep16","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00190145,16.7896471371054
"Fold1.Rep16","weighted","XGBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.0022305348077233,15.4574244613013
"Fold2.Rep16","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00438733085282571,17.839124016991
"Fold2.Rep16","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.01864685775536,35.8979936481013
"Fold2.Rep16","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.001204825,13.5029049368482
"Fold2.Rep16","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00412292946156515,29.6978912744767
"Fold3.Rep16","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00666820966159752,19.8758682941983
"Fold3.Rep16","weighted","glmBoost",1,1,0.980263157894737,1,0.990131578947368,1,0.727272727272727,0.990033222591362,0.844345107338866,0.0170761223659563,31.6187304086206
"Fold3.Rep16","weighted","Ranger",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00292915,31.6413546688318
"Fold3.Rep16","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00137870064597073,15.8945086219068
"Fold4.Rep16","weighted","LASSO",0.996345029239766,0.999789809273067,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.0524900732457666,4.40734141538035
"Fold4.Rep16","weighted","glmBoost",0.99780701754386,0.999872253003179,0.973684210526316,1,0.986842105263158,1,0.692307692307692,0.986666666666667,0.821029274037114,0.0602031407791449,3.87564866990771
"Fold4.Rep16","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00176173913043478,14.908242852196
"Fold4.Rep16","weighted","XGBoost",0.999269005847953,0.999956859206933,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.0104776153707342,1.61567750675646
"Fold5.Rep16","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.00478264912847844,43.6363048657655
"Fold5.Rep16","weighted","glmBoost",1,1,0.967105263157895,1,0.983552631578947,1,0.642857142857143,0.983277591973244,0.78848622455677,0.04201163197618,188.82332127374
"Fold5.Rep16","weighted","Ranger",0.99780701754386,0.999872253003179,1,0.666666666666667,0.833333333333333,0.980645161290323,1,0.990228013029316,0.808556393123086,0.00923401242236025,3.08012456697846
"Fold5.Rep16","weighted","XGBoost",0.993421052631579,0.999606464616834,1,0.777777777777778,0.888888888888889,0.987012987012987,1,0.993464052287582,0.876171654230361,0.0138349592515464,2.63693387695236
"Fold1.Rep17","weighted","LASSO",0.999177631578947,0.999956859206933,0.973684210526316,1,0.986842105263158,1,0.666666666666667,0.986666666666667,0.805681579172283,0.0201574828550014,2.18044102080831
"Fold1.Rep17","weighted","glmBoost",1,1,0.973684210526316,1,0.986842105263158,1,0.666666666666667,0.986666666666667,0.805681579172283,0.0283949797482786,712.305555465511
"Fold1.Rep17","weighted","Ranger",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00357325,19.483337037249
"Fold1.Rep17","weighted","XGBoost",0.999177631578947,0.999956859206933,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.00821660443623494,3.93630579160396
"Fold2.Rep17","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.00272111203961435,15.5356668685793
"Fold2.Rep17","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.818181818181818,0.993377483443709,0.898563446809731,0.0163609027506123,41.4060721873265
"Fold2.Rep17","weighted","Ranger",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00261274534161491,36.1157515476518
"Fold2.Rep17","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00381398490802236,22.5819319599671
"Fold3.Rep17","weighted","LASSO",1,1,0.980263157894737,1,0.990131578947368,1,0.727272727272727,0.990033222591362,0.844345107338866,0.0158296663016766,72.6130817086302
"Fold3.Rep17","weighted","glmBoost",1,1,0.973684210526316,1,0.986842105263158,1,0.666666666666667,0.986666666666667,0.805681579172283,0.0239218021176508,79.9880388619742
"Fold3.Rep17","weighted","Ranger",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.00715088802083333,28.2963905650899
"Fold3.Rep17","weighted","XGBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.00810260279624047,20.9239995134971
"Fold4.Rep17","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.000292046197084347,9.13890584687684
"Fold4.Rep17","weighted","glmBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.0599275553729228,52.1946426119065
"Fold4.Rep17","weighted","Ranger",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.003073075,25.0768533084983
"Fold4.Rep17","weighted","XGBoost",1,1,1,0.875,0.9375,0.993464052287582,1,0.99672131147541,0.932352425723039,0.0031582856363793,33.5438034893252
"Fold5.Rep17","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00393927933557587,36.2733703558518
"Fold5.Rep17","weighted","glmBoost",1,1,0.947368421052632,1,0.973684210526316,1,0.529411764705882,0.972972972972973,0.70820052782817,0.0644332922496439,173.012662565663
"Fold5.Rep17","weighted","Ranger",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00324700292615597,25.6263006270805
"Fold5.Rep17","weighted","XGBoost",0.999269005847953,0.999956859206933,0.993421052631579,0.888888888888889,0.941154970760234,0.993421052631579,0.888888888888889,0.993421052631579,0.882309941520468,0.00888411132268919,1.85813965226026
"Fold1.Rep18","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.00812371658932766,39.4357305124903
"Fold1.Rep18","weighted","glmBoost",1,1,1,1,1,1,1,1,1,0.0151825469529717,41.4315459982297
"Fold1.Rep18","weighted","Ranger",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00289580124223603,26.8538340729091
"Fold1.Rep18","weighted","XGBoost",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00202975123269052,15.4214455031528
"Fold2.Rep18","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00380703007963663,13.8661654894963
"Fold2.Rep18","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0313786319782743,106.89610029321
"Fold2.Rep18","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.0015785955625,17.0084275255068
"Fold2.Rep18","weighted","XGBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.006049025525913,68.9424368372332
"Fold3.Rep18","weighted","LASSO",0.999177631578947,0.999956859206933,0.980263157894737,1,0.990131578947368,1,0.727272727272727,0.990033222591362,0.844345107338866,0.00899142152597796,1.55076051489258
"Fold3.Rep18","weighted","glmBoost",1,1,0.980263157894737,1,0.990131578947368,1,0.727272727272727,0.990033222591362,0.844345107338866,0.0382770341173959,84.0582007250599
"Fold3.Rep18","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.0016344,20.0038700597468
"Fold3.Rep18","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.000257491411947505,10.5524158615095
"Fold4.Rep18","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.000886073663109033,8.6904952461212
"Fold4.Rep18","weighted","glmBoost",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0232354626550569,26.8905115420017
"Fold4.Rep18","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.000744975,13.1856640791083
"Fold4.Rep18","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00019711058723815,9.05805039873399
"Fold5.Rep18","weighted","LASSO",1,1,0.980263157894737,1,0.990131578947368,1,0.75,0.990033222591362,0.857436509848428,0.016499456582814,619.780123025521
"Fold5.Rep18","weighted","glmBoost",1,1,0.940789473684211,1,0.970394736842105,1,0.5,0.969491525423729,0.685853291048534,0.0835191556234738,979.541282831044
"Fold5.Rep18","weighted","Ranger",1,1,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00775102310559006,167.620933694145
"Fold5.Rep18","weighted","XGBoost",0.988304093567251,0.999298079201246,0.993421052631579,0.777777777777778,0.885599415204678,0.986928104575163,0.875,0.99016393442623,0.815302364859394,0.0187514408133765,1.38743139623828
"Fold1.Rep19","weighted","LASSO",1,1,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.00525359618986564,18.7096568988524
"Fold1.Rep19","weighted","glmBoost",1,1,0.980263157894737,1,0.990131578947368,1,0.727272727272727,0.990033222591362,0.844345107338866,0.0198147118201805,33.1203559759622
"Fold1.Rep19","weighted","Ranger",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.0028286,22.309989760489
"Fold1.Rep19","weighted","XGBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00689073900871505,77.4412663371125
"Fold2.Rep19","weighted","LASSO",0.995888157894737,0.999789809273067,0.986842105263158,1,0.993421052631579,1,0.8,0.993377483443709,0.888523316638638,0.0624819627498047,4.15943408139216
"Fold2.Rep19","weighted","glmBoost",0.997532894736842,0.999872253003179,0.967105263157895,1,0.983552631578947,1,0.615384615384615,0.983277591973244,0.771454276289177,0.0772155017407968,4.04346936430405
"Fold2.Rep19","weighted","Ranger",0.996710526315789,0.999827998926745,1,0.625,0.8125,0.980645161290323,1,0.990228013029316,0.782881361258813,0.0102066,3.33022254183933
"Fold2.Rep19","weighted","XGBoost",0.986019736842105,0.999249432983707,0.986842105263158,0.75,0.868421052631579,0.986842105263158,0.75,0.986842105263158,0.736842105263158,0.0172945945495764,1.39901864513083
"Fold3.Rep19","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.00235762655235549,18.9520632756727
"Fold3.Rep19","weighted","glmBoost",1,1,0.967105263157895,1,0.983552631578947,1,0.615384615384615,0.983277591973244,0.771454276289177,0.0650895223248012,68.0899374421923
"Fold3.Rep19","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.001262806,19.3866758197116
"Fold3.Rep19","weighted","XGBoost",1,1,1,1,1,1,1,1,1,8.09806739144146e-05,6.76394342533267
"Fold4.Rep19","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.00624552511702949,20.9751813957135
"Fold4.Rep19","weighted","glmBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.0289434801625797,32.5568135228956
"Fold4.Rep19","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00164269659075224,15.2968684937896
"Fold4.Rep19","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00157273332498642,12.650596432652
"Fold5.Rep19","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.00270949181981146,12.1502835801663
"Fold5.Rep19","weighted","glmBoost",1,1,0.980263157894737,1,0.990131578947368,1,0.75,0.990033222591362,0.857436509848428,0.0636176011130469,85.0175137549689
"Fold5.Rep19","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00225063354037267,17.4794864598561
"Fold5.Rep19","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00305338359775053,12.8964951349184
"Fold1.Rep20","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.000409682525785635,12.2690476805415
"Fold1.Rep20","weighted","glmBoost",1,1,0.973684210526316,1,0.986842105263158,1,0.666666666666667,0.986666666666667,0.805681579172283,0.0645386829092245,396.726163071735
"Fold1.Rep20","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.0021616,23.9580959242395
"Fold1.Rep20","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.00107930817716327,18.1181808280853
"Fold2.Rep20","weighted","LASSO",0.999177631578947,0.999956859206933,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00607046142562337,3.36281249457132
"Fold2.Rep20","weighted","glmBoost",0.999177631578947,0.999956859206933,0.973684210526316,1,0.986842105263158,1,0.666666666666667,0.986666666666667,0.805681579172283,0.0353566446487584,4.14561566802683
"Fold2.Rep20","weighted","Ranger",0.999177631578947,0.999956859206933,0.993421052631579,0.875,0.934210526315789,0.993421052631579,0.875,0.993421052631579,0.868421052631579,0.005056025,1.85120653193104
"Fold2.Rep20","weighted","XGBoost",0.999177631578947,0.999956859206933,0.993421052631579,0.875,0.934210526315789,0.993421052631579,0.875,0.993421052631579,0.868421052631579,0.00364369217864247,1.918378319792
"Fold3.Rep20","weighted","LASSO",1,1,0.980263157894737,1,0.990131578947368,1,0.727272727272727,0.990033222591362,0.844345107338866,0.01554279657295,47.7234937334233
"Fold3.Rep20","weighted","glmBoost",1,1,0.953947368421053,1,0.976973684210526,1,0.533333333333333,0.976430976430976,0.713282503517759,0.0709469596662405,98.941060113484
"Fold3.Rep20","weighted","Ranger",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.003486875,13.6558466002454
"Fold3.Rep20","weighted","XGBoost",1,1,0.993421052631579,1,0.996710526315789,1,0.888888888888889,0.996699669966997,0.939702578304707,0.00693552252898526,60.1277785336636
"Fold4.Rep20","weighted","LASSO",1,1,1,1,1,1,1,1,1,0.00923428590074657,21.9852410856331
"Fold4.Rep20","weighted","glmBoost",1,1,0.967105263157895,1,0.983552631578947,1,0.642857142857143,0.983277591973244,0.78848622455677,0.0697929184571985,38.5723283220503
"Fold4.Rep20","weighted","Ranger",1,1,1,1,1,1,1,1,1,0.00275789136645963,24.5006609288044
"Fold4.Rep20","weighted","XGBoost",1,1,1,1,1,1,1,1,1,0.0013557674779908,18.0538616716322
"Fold5.Rep20","weighted","LASSO",1,1,0.993421052631579,1,0.996710526315789,1,0.9,0.996699669966997,0.945557479674515,0.0122700408867497,481.823034455903
"Fold5.Rep20","weighted","glmBoost",1,1,0.934210526315789,1,0.967105263157895,1,0.473684210526316,0.965986394557823,0.665222350513923,0.0696359507154887,509.559918733958
"Fold5.Rep20","weighted","Ranger",0.999269005847953,0.999956859206933,1,0.888888888888889,0.944444444444444,0.993464052287582,1,0.99672131147541,0.939722915326088,0.00453925465838509,2.84745876662577
"Fold5.Rep20","weighted","XGBoost",0.99780701754386,0.999869719557262,0.993421052631579,0.888888888888889,0.941154970760234,0.993421052631579,0.888888888888889,0.993421052631579,0.882309941520468,0.0107451944939468,0.959499983177855
