"fold","strategy","algorithm","gene"
"Fold2.Rep01","weighted","glmBoost","FAM102A"
"Fold2.Rep01","weighted","glmBoost","THEM4"
"Fold2.Rep01","weighted","glmBoost","LRRN3"
"Fold2.Rep01","weighted","glmBoost","CD96"
"Fold2.Rep01","weighted","glmBoost","DCAF16"
"Fold2.Rep01","weighted","glmBoost","GATA2"
"Fold2.Rep01","weighted","glmBoost","PTCH1"
"Fold2.Rep01","weighted","glmBoost","PJA1"
"Fold2.Rep01","weighted","glmBoost","KIAA0748"
"Fold2.Rep01","weighted","glmBoost","SBK1"
"Fold2.Rep01","weighted","glmBoost","FBXL16"
"Fold2.Rep01","weighted","glmBoost","SIRPG"
"Fold2.Rep01","weighted","glmBoost","OSGEPL1"
"Fold2.Rep01","weighted","glmBoost","KLF12"
"Fold2.Rep01","weighted","glmBoost","NELL2"
"Fold2.Rep01","weighted","glmBoost","NAT10"
"Fold2.Rep01","weighted","glmBoost","PAFAH2"
"Fold2.Rep01","weighted","glmBoost","CSRP2BP"
"Fold2.Rep01","weighted","glmBoost","MAN1C1"
"Fold2.Rep01","weighted","glmBoost","PLEKHA1"
"Fold2.Rep01","weighted","glmBoost","C2orf89"
"Fold2.Rep01","weighted","glmBoost","CCR6"
"Fold2.Rep01","weighted","glmBoost","TBC1D4"
"Fold2.Rep01","weighted","glmBoost","LEF1"
"Fold2.Rep01","weighted","glmBoost","TXN"
"Fold2.Rep01","weighted","glmBoost","TTC27"
"Fold2.Rep01","weighted","glmBoost","TIGIT"
"Fold2.Rep01","weighted","glmBoost","PRKCQ"
"Fold2.Rep01","weighted","glmBoost","UBASH3A"
"Fold2.Rep01","weighted","glmBoost","STMN3"
"Fold2.Rep01","weighted","glmBoost","KIAA0182"
"Fold2.Rep01","weighted","glmBoost","DYRK2"
"Fold2.Rep01","weighted","glmBoost","RABL2A"
"Fold2.Rep01","weighted","glmBoost","POLR1B"
"Fold2.Rep01","weighted","glmBoost","NLRC3"
"Fold2.Rep01","weighted","glmBoost","IL11RA"
"Fold2.Rep01","weighted","glmBoost","KDM2B"
"Fold2.Rep01","weighted","glmBoost","IKZF2"
"Fold2.Rep01","weighted","glmBoost","MTR"
"Fold2.Rep01","weighted","glmBoost","SIDT1"
"Fold2.Rep01","weighted","glmBoost","RNF125"
"Fold2.Rep01","weighted","glmBoost","FAM50B"
"Fold2.Rep01","weighted","glmBoost","BCKDHB"
"Fold2.Rep01","weighted","glmBoost","FAM43A"
"Fold2.Rep01","weighted","glmBoost","RABL2B"
"Fold2.Rep01","weighted","glmBoost","PAQR8"
"Fold2.Rep01","weighted","glmBoost","UPP1"
"Fold2.Rep01","weighted","glmBoost","METTL9"
"Fold2.Rep01","weighted","glmBoost","ZNHIT6"
"Fold2.Rep01","weighted","glmBoost","ZNF549"
"Fold2.Rep01","weighted","glmBoost","GADD45A"
"Fold2.Rep01","weighted","glmBoost","NPAT"
"Fold2.Rep01","weighted","glmBoost","RNASEN"
"Fold2.Rep01","weighted","glmBoost","FLT3LG"
"Fold2.Rep01","weighted","glmBoost","SIGLECP3"
"Fold2.Rep01","weighted","glmBoost","SLC7A6"
"Fold2.Rep01","weighted","glmBoost","Septin 1"
"Fold2.Rep01","weighted","glmBoost","CD6"
"Fold2.Rep01","weighted","glmBoost","SSBP2"
"Fold2.Rep01","weighted","glmBoost","TRA@"
"Fold2.Rep01","weighted","glmBoost","SAMD3"
"Fold2.Rep01","weighted","glmBoost","PASK"
"Fold2.Rep01","weighted","glmBoost","RFTN1"
"Fold2.Rep01","weighted","glmBoost","NR1D2"
"Fold2.Rep01","weighted","glmBoost","SGK223"
"Fold2.Rep01","weighted","glmBoost","CLEC4D"
"Fold2.Rep01","weighted","glmBoost","GAL3ST4"
"Fold2.Rep01","weighted","glmBoost","PATZ1"
"Fold2.Rep01","weighted","glmBoost","GCET2"
"Fold2.Rep01","weighted","glmBoost","EVL"
"Fold2.Rep01","weighted","glmBoost","CKAP4"
"Fold2.Rep01","weighted","glmBoost","TMEM109"
"Fold2.Rep01","weighted","glmBoost","PRSS23"
"Fold2.Rep01","weighted","glmBoost","RASGRP1"
"Fold2.Rep01","weighted","glmBoost","ABHD15"
"Fold2.Rep01","weighted","glmBoost","BACH2"
"Fold2.Rep01","weighted","glmBoost","EOMES"
"Fold2.Rep01","weighted","glmBoost","TNFRSF25"
"Fold2.Rep01","weighted","glmBoost","CD5"
"Fold2.Rep01","weighted","glmBoost","DDHD2"
"Fold2.Rep01","weighted","glmBoost","HP"
"Fold2.Rep01","weighted","glmBoost","INPP4B"
"Fold2.Rep01","weighted","glmBoost","SRPK1"
"Fold2.Rep01","weighted","glmBoost","C12orf65"
"Fold2.Rep01","weighted","glmBoost","MDN1"
"Fold2.Rep01","weighted","glmBoost","GLOD4"
"Fold2.Rep01","weighted","glmBoost","SCLY"
"Fold2.Rep01","weighted","glmBoost","WBP11"
"Fold2.Rep01","weighted","Ranger","S100A8"
"Fold2.Rep01","weighted","Ranger","S100A12"
"Fold2.Rep01","weighted","Ranger","NMT2"
"Fold2.Rep01","weighted","Ranger","EPHX2"
"Fold2.Rep01","weighted","Ranger","C19orf59"
"Fold2.Rep01","weighted","Ranger","ANXA3"
"Fold2.Rep01","weighted","Ranger","GATA3"
"Fold2.Rep01","weighted","Ranger","ARG1"
"Fold2.Rep01","weighted","Ranger","P2RY10"
"Fold2.Rep01","weighted","Ranger","CD160"
"Fold2.Rep01","weighted","Ranger","ABLIM1"
"Fold2.Rep01","weighted","Ranger","C5orf32"
"Fold2.Rep01","weighted","Ranger","FAM102A"
"Fold2.Rep01","weighted","Ranger","THEM4"
"Fold2.Rep01","weighted","Ranger","LRRN3"
"Fold2.Rep01","weighted","Ranger","CD96"
"Fold2.Rep01","weighted","Ranger","DCAF16"
"Fold2.Rep01","weighted","Ranger","GATA2"
"Fold2.Rep01","weighted","Ranger","PTCH1"
"Fold2.Rep01","weighted","Ranger","PJA1"
"Fold2.Rep01","weighted","Ranger","KIAA0748"
"Fold2.Rep01","weighted","Ranger","SBK1"
"Fold2.Rep01","weighted","Ranger","FBXL16"
"Fold2.Rep01","weighted","Ranger","SIRPG"
"Fold2.Rep01","weighted","Ranger","OSGEPL1"
"Fold2.Rep01","weighted","Ranger","KLF12"
"Fold2.Rep01","weighted","Ranger","NELL2"
"Fold2.Rep01","weighted","Ranger","NAT10"
"Fold2.Rep01","weighted","Ranger","PAFAH2"
"Fold2.Rep01","weighted","Ranger","CSRP2BP"
"Fold2.Rep01","weighted","Ranger","MAN1C1"
"Fold2.Rep01","weighted","Ranger","PLEKHA1"
"Fold2.Rep01","weighted","Ranger","C2orf89"
"Fold2.Rep01","weighted","Ranger","CCR6"
"Fold2.Rep01","weighted","Ranger","TBC1D4"
"Fold2.Rep01","weighted","Ranger","LEF1"
"Fold2.Rep01","weighted","Ranger","TXN"
"Fold2.Rep01","weighted","Ranger","TTC27"
"Fold2.Rep01","weighted","Ranger","TIGIT"
"Fold2.Rep01","weighted","Ranger","PRKCQ"
"Fold2.Rep01","weighted","Ranger","UBASH3A"
"Fold2.Rep01","weighted","Ranger","STMN3"
"Fold2.Rep01","weighted","Ranger","KIAA0182"
"Fold2.Rep01","weighted","Ranger","DYRK2"
"Fold2.Rep01","weighted","Ranger","RABL2A"
"Fold2.Rep01","weighted","Ranger","POLR1B"
"Fold2.Rep01","weighted","Ranger","NLRC3"
"Fold2.Rep01","weighted","Ranger","IL11RA"
"Fold2.Rep01","weighted","Ranger","KDM2B"
"Fold2.Rep01","weighted","Ranger","IKZF2"
"Fold2.Rep01","weighted","Ranger","MTR"
"Fold2.Rep01","weighted","Ranger","SIDT1"
"Fold2.Rep01","weighted","Ranger","RNF125"
"Fold2.Rep01","weighted","Ranger","FAM50B"
"Fold2.Rep01","weighted","Ranger","BCKDHB"
"Fold2.Rep01","weighted","Ranger","FAM43A"
"Fold2.Rep01","weighted","Ranger","RABL2B"
"Fold2.Rep01","weighted","Ranger","PAQR8"
"Fold2.Rep01","weighted","Ranger","UPP1"
"Fold2.Rep01","weighted","Ranger","METTL9"
"Fold2.Rep01","weighted","Ranger","ZNHIT6"
"Fold2.Rep01","weighted","Ranger","ZNF549"
"Fold2.Rep01","weighted","Ranger","GADD45A"
"Fold2.Rep01","weighted","Ranger","NPAT"
"Fold2.Rep01","weighted","Ranger","RNASEN"
"Fold2.Rep01","weighted","Ranger","FLT3LG"
"Fold2.Rep01","weighted","Ranger","SIGLECP3"
"Fold2.Rep01","weighted","Ranger","SLC7A6"
"Fold2.Rep01","weighted","Ranger","Septin 1"
"Fold2.Rep01","weighted","Ranger","CD6"
"Fold2.Rep01","weighted","Ranger","SSBP2"
"Fold2.Rep01","weighted","Ranger","TRA@"
"Fold2.Rep01","weighted","Ranger","SAMD3"
"Fold2.Rep01","weighted","Ranger","PASK"
"Fold2.Rep01","weighted","Ranger","RFTN1"
"Fold2.Rep01","weighted","Ranger","NR1D2"
"Fold2.Rep01","weighted","Ranger","SGK223"
"Fold2.Rep01","weighted","Ranger","CLEC4D"
"Fold2.Rep01","weighted","Ranger","GAL3ST4"
"Fold2.Rep01","weighted","Ranger","PATZ1"
"Fold2.Rep01","weighted","Ranger","GCET2"
"Fold2.Rep01","weighted","Ranger","EVL"
"Fold2.Rep01","weighted","Ranger","CKAP4"
"Fold2.Rep01","weighted","Ranger","TMEM109"
"Fold2.Rep01","weighted","Ranger","PRSS23"
"Fold2.Rep01","weighted","Ranger","RASGRP1"
"Fold2.Rep01","weighted","Ranger","ABHD15"
"Fold2.Rep01","weighted","Ranger","BACH2"
"Fold2.Rep01","weighted","Ranger","EOMES"
"Fold2.Rep01","weighted","Ranger","TNFRSF25"
"Fold2.Rep01","weighted","Ranger","CD5"
"Fold2.Rep01","weighted","Ranger","DDHD2"
"Fold2.Rep01","weighted","Ranger","HP"
"Fold2.Rep01","weighted","Ranger","INPP4B"
"Fold2.Rep01","weighted","Ranger","SRPK1"
"Fold2.Rep01","weighted","Ranger","C12orf65"
"Fold2.Rep01","weighted","Ranger","MDN1"
"Fold2.Rep01","weighted","Ranger","GLOD4"
"Fold2.Rep01","weighted","Ranger","SCLY"
"Fold2.Rep01","weighted","Ranger","WBP11"
"Fold2.Rep01","weighted","XGBoost","S100A8"
"Fold2.Rep01","weighted","XGBoost","S100A12"
"Fold2.Rep01","weighted","XGBoost","NMT2"
"Fold2.Rep01","weighted","XGBoost","EPHX2"
"Fold2.Rep01","weighted","XGBoost","C19orf59"
"Fold2.Rep01","weighted","XGBoost","ANXA3"
"Fold2.Rep01","weighted","XGBoost","GATA3"
"Fold2.Rep01","weighted","XGBoost","ARG1"
"Fold2.Rep01","weighted","XGBoost","P2RY10"
"Fold2.Rep01","weighted","XGBoost","CD160"
"Fold2.Rep01","weighted","XGBoost","ABLIM1"
"Fold2.Rep01","weighted","XGBoost","C5orf32"
"Fold2.Rep01","weighted","XGBoost","FAM102A"
"Fold2.Rep01","weighted","XGBoost","THEM4"
"Fold2.Rep01","weighted","XGBoost","LRRN3"
"Fold2.Rep01","weighted","XGBoost","CD96"
"Fold2.Rep01","weighted","XGBoost","DCAF16"
"Fold2.Rep01","weighted","XGBoost","GATA2"
"Fold2.Rep01","weighted","XGBoost","PTCH1"
"Fold2.Rep01","weighted","XGBoost","PJA1"
"Fold2.Rep01","weighted","XGBoost","KIAA0748"
"Fold2.Rep01","weighted","XGBoost","SBK1"
"Fold2.Rep01","weighted","XGBoost","FBXL16"
"Fold2.Rep01","weighted","XGBoost","SIRPG"
"Fold2.Rep01","weighted","XGBoost","OSGEPL1"
"Fold2.Rep01","weighted","XGBoost","KLF12"
"Fold2.Rep01","weighted","XGBoost","NELL2"
"Fold2.Rep01","weighted","XGBoost","NAT10"
"Fold2.Rep01","weighted","XGBoost","PAFAH2"
"Fold2.Rep01","weighted","XGBoost","CSRP2BP"
"Fold2.Rep01","weighted","XGBoost","MAN1C1"
"Fold2.Rep01","weighted","XGBoost","PLEKHA1"
"Fold2.Rep01","weighted","XGBoost","C2orf89"
"Fold2.Rep01","weighted","XGBoost","CCR6"
"Fold2.Rep01","weighted","XGBoost","TBC1D4"
"Fold2.Rep01","weighted","XGBoost","LEF1"
"Fold2.Rep01","weighted","XGBoost","TXN"
"Fold2.Rep01","weighted","XGBoost","TTC27"
"Fold2.Rep01","weighted","XGBoost","TIGIT"
"Fold2.Rep01","weighted","XGBoost","PRKCQ"
"Fold2.Rep01","weighted","XGBoost","UBASH3A"
"Fold2.Rep01","weighted","XGBoost","STMN3"
"Fold2.Rep01","weighted","XGBoost","KIAA0182"
"Fold2.Rep01","weighted","XGBoost","DYRK2"
"Fold2.Rep01","weighted","XGBoost","RABL2A"
"Fold2.Rep01","weighted","XGBoost","POLR1B"
"Fold2.Rep01","weighted","XGBoost","NLRC3"
"Fold2.Rep01","weighted","XGBoost","IL11RA"
"Fold2.Rep01","weighted","XGBoost","KDM2B"
"Fold2.Rep01","weighted","XGBoost","IKZF2"
"Fold2.Rep01","weighted","XGBoost","MTR"
"Fold2.Rep01","weighted","XGBoost","SIDT1"
"Fold2.Rep01","weighted","XGBoost","RNF125"
"Fold2.Rep01","weighted","XGBoost","FAM50B"
"Fold2.Rep01","weighted","XGBoost","BCKDHB"
"Fold2.Rep01","weighted","XGBoost","FAM43A"
"Fold2.Rep01","weighted","XGBoost","RABL2B"
"Fold2.Rep01","weighted","XGBoost","PAQR8"
"Fold2.Rep01","weighted","XGBoost","UPP1"
"Fold2.Rep01","weighted","XGBoost","METTL9"
"Fold2.Rep01","weighted","XGBoost","ZNHIT6"
"Fold2.Rep01","weighted","XGBoost","ZNF549"
"Fold2.Rep01","weighted","XGBoost","GADD45A"
"Fold2.Rep01","weighted","XGBoost","NPAT"
"Fold2.Rep01","weighted","XGBoost","RNASEN"
"Fold2.Rep01","weighted","XGBoost","FLT3LG"
"Fold2.Rep01","weighted","XGBoost","SIGLECP3"
"Fold2.Rep01","weighted","XGBoost","SLC7A6"
"Fold2.Rep01","weighted","XGBoost","Septin 1"
"Fold2.Rep01","weighted","XGBoost","CD6"
"Fold2.Rep01","weighted","XGBoost","SSBP2"
"Fold2.Rep01","weighted","XGBoost","TRA@"
"Fold2.Rep01","weighted","XGBoost","SAMD3"
"Fold2.Rep01","weighted","XGBoost","PASK"
"Fold2.Rep01","weighted","XGBoost","RFTN1"
"Fold2.Rep01","weighted","XGBoost","NR1D2"
"Fold2.Rep01","weighted","XGBoost","SGK223"
"Fold2.Rep01","weighted","XGBoost","CLEC4D"
"Fold2.Rep01","weighted","XGBoost","GAL3ST4"
"Fold2.Rep01","weighted","XGBoost","PATZ1"
"Fold2.Rep01","weighted","XGBoost","GCET2"
"Fold2.Rep01","weighted","XGBoost","EVL"
"Fold2.Rep01","weighted","XGBoost","CKAP4"
"Fold2.Rep01","weighted","XGBoost","TMEM109"
"Fold2.Rep01","weighted","XGBoost","PRSS23"
"Fold2.Rep01","weighted","XGBoost","RASGRP1"
"Fold2.Rep01","weighted","XGBoost","ABHD15"
"Fold2.Rep01","weighted","XGBoost","BACH2"
"Fold2.Rep01","weighted","XGBoost","EOMES"
"Fold2.Rep01","weighted","XGBoost","TNFRSF25"
"Fold2.Rep01","weighted","XGBoost","CD5"
"Fold2.Rep01","weighted","XGBoost","DDHD2"
"Fold2.Rep01","weighted","XGBoost","HP"
"Fold2.Rep01","weighted","XGBoost","INPP4B"
"Fold2.Rep01","weighted","XGBoost","SRPK1"
"Fold2.Rep01","weighted","XGBoost","C12orf65"
"Fold2.Rep01","weighted","XGBoost","MDN1"
"Fold2.Rep01","weighted","XGBoost","GLOD4"
"Fold2.Rep01","weighted","XGBoost","SCLY"
"Fold2.Rep01","weighted","XGBoost","WBP11"
"Fold3.Rep01","weighted","LASSO","S100A8"
"Fold3.Rep01","weighted","LASSO","S100A12"
"Fold3.Rep01","weighted","LASSO","NMT2"
"Fold3.Rep01","weighted","LASSO","EPHX2"
"Fold3.Rep01","weighted","LASSO","ANXA3"
"Fold3.Rep01","weighted","LASSO","C19orf59"
"Fold3.Rep01","weighted","LASSO","GATA3"
"Fold3.Rep01","weighted","LASSO","LRRN3"
"Fold3.Rep01","weighted","LASSO","ARG1"
"Fold3.Rep01","weighted","LASSO","C5orf32"
"Fold3.Rep01","weighted","LASSO","P2RY10"
"Fold3.Rep01","weighted","LASSO","GATA2"
"Fold3.Rep01","weighted","LASSO","THEM4"
"Fold3.Rep01","weighted","LASSO","PTCH1"
"Fold3.Rep01","weighted","LASSO","CD160"
"Fold3.Rep01","weighted","LASSO","ABLIM1"
"Fold3.Rep01","weighted","LASSO","CD96"
"Fold3.Rep01","weighted","LASSO","DCAF16"
"Fold3.Rep01","weighted","LASSO","NELL2"
"Fold3.Rep01","weighted","LASSO","FAM102A"
"Fold3.Rep01","weighted","LASSO","LEF1"
"Fold3.Rep01","weighted","LASSO","C2orf89"
"Fold3.Rep01","weighted","LASSO","PJA1"
"Fold3.Rep01","weighted","LASSO","TBC1D4"
"Fold3.Rep01","weighted","LASSO","POLR1B"
"Fold3.Rep01","weighted","LASSO","KIAA0748"
"Fold3.Rep01","weighted","LASSO","IKZF2"
"Fold3.Rep01","weighted","LASSO","NAT10"
"Fold3.Rep01","weighted","LASSO","FBXL16"
"Fold3.Rep01","weighted","LASSO","ZNF549"
"Fold3.Rep01","weighted","LASSO","PLEKHA1"
"Fold3.Rep01","weighted","LASSO","OSGEPL1"
"Fold3.Rep01","weighted","LASSO","TTC27"
"Fold3.Rep01","weighted","LASSO","SIRPG"
"Fold3.Rep01","weighted","LASSO","FAM50B"
"Fold3.Rep01","weighted","LASSO","NR1D2"
"Fold3.Rep01","weighted","LASSO","DYRK2"
"Fold3.Rep01","weighted","LASSO","RNASEN"
"Fold3.Rep01","weighted","LASSO","KLF12"
"Fold3.Rep01","weighted","LASSO","KIAA0182"
"Fold3.Rep01","weighted","LASSO","ZNHIT6"
"Fold3.Rep01","weighted","LASSO","BCKDHB"
"Fold3.Rep01","weighted","LASSO","SBK1"
"Fold3.Rep01","weighted","LASSO","TXN"
"Fold3.Rep01","weighted","LASSO","PRKCQ"
"Fold3.Rep01","weighted","LASSO","MTR"
"Fold3.Rep01","weighted","LASSO","PAQR8"
"Fold3.Rep01","weighted","LASSO","RABL2B"
"Fold3.Rep01","weighted","LASSO","CSRP2BP"
"Fold3.Rep01","weighted","LASSO","NPAT"
"Fold3.Rep01","weighted","LASSO","FAM43A"
"Fold3.Rep01","weighted","LASSO","RNF125"
"Fold3.Rep01","weighted","LASSO","Septin 1"
"Fold3.Rep01","weighted","LASSO","UBASH3A"
"Fold3.Rep01","weighted","LASSO","FLT3LG"
"Fold3.Rep01","weighted","LASSO","MAN1C1"
"Fold3.Rep01","weighted","LASSO","KDM2B"
"Fold3.Rep01","weighted","LASSO","CCR6"
"Fold3.Rep01","weighted","LASSO","PATZ1"
"Fold3.Rep01","weighted","LASSO","UPP1"
"Fold3.Rep01","weighted","LASSO","NLRC3"
"Fold3.Rep01","weighted","LASSO","RABL2A"
"Fold3.Rep01","weighted","LASSO","IL11RA"
"Fold3.Rep01","weighted","LASSO","FCER1A"
"Fold3.Rep01","weighted","LASSO","C12orf65"
"Fold3.Rep01","weighted","LASSO","STMN3"
"Fold3.Rep01","weighted","LASSO","ANAPC1"
"Fold3.Rep01","weighted","LASSO","SIDT1"
"Fold3.Rep01","weighted","LASSO","ABHD15"
"Fold3.Rep01","weighted","LASSO","PTGDR"
"Fold3.Rep01","weighted","LASSO","SSBP2"
"Fold3.Rep01","weighted","LASSO","TIGIT"
"Fold3.Rep01","weighted","LASSO","TCTN3"
"Fold3.Rep01","weighted","LASSO","GCET2"
"Fold3.Rep01","weighted","LASSO","SGK223"
"Fold3.Rep01","weighted","LASSO","PAFAH2"
"Fold3.Rep01","weighted","LASSO","BACH2"
"Fold3.Rep01","weighted","LASSO","SAMD3"
"Fold3.Rep01","weighted","LASSO","GLOD4"
"Fold3.Rep01","weighted","LASSO","OXNAD1"
"Fold3.Rep01","weighted","LASSO","Septin 9"
"Fold3.Rep01","weighted","LASSO","RFTN1"
"Fold3.Rep01","weighted","LASSO","MBOAT2"
"Fold3.Rep01","weighted","LASSO","C19orf29"
"Fold3.Rep01","weighted","LASSO","GADD45A"
"Fold3.Rep01","weighted","LASSO","OSBPL3"
"Fold3.Rep01","weighted","LASSO","TRA@"
"Fold3.Rep01","weighted","LASSO","SLC7A6"
"Fold3.Rep01","weighted","LASSO","MTPAP"
"Fold3.Rep01","weighted","LASSO","ZNF33B"
"Fold3.Rep01","weighted","LASSO","WDR82"
"Fold3.Rep01","weighted","LASSO","TTC3"
"Fold3.Rep01","weighted","LASSO","SYNJ2BP"
"Fold3.Rep01","weighted","LASSO","RASGRP1"
"Fold3.Rep01","weighted","LASSO","TAF3"
"Fold3.Rep01","weighted","LASSO","RBM14"
"Fold3.Rep01","weighted","LASSO","EVL"
"Fold3.Rep01","weighted","LASSO","SCLY"
"Fold3.Rep01","weighted","LASSO","CLEC4D"
"Fold3.Rep01","weighted","LASSO","BCOR"
"Fold3.Rep01","weighted","glmBoost","S100A8"
"Fold3.Rep01","weighted","glmBoost","S100A12"
"Fold3.Rep01","weighted","glmBoost","NMT2"
"Fold3.Rep01","weighted","glmBoost","EPHX2"
"Fold3.Rep01","weighted","glmBoost","ANXA3"
"Fold3.Rep01","weighted","glmBoost","C19orf59"
"Fold3.Rep01","weighted","glmBoost","GATA3"
"Fold3.Rep01","weighted","glmBoost","LRRN3"
"Fold3.Rep01","weighted","glmBoost","ARG1"
"Fold3.Rep01","weighted","glmBoost","C5orf32"
"Fold3.Rep01","weighted","glmBoost","P2RY10"
"Fold3.Rep01","weighted","glmBoost","GATA2"
"Fold3.Rep01","weighted","glmBoost","THEM4"
"Fold3.Rep01","weighted","glmBoost","PTCH1"
"Fold3.Rep01","weighted","glmBoost","CD160"
"Fold3.Rep01","weighted","glmBoost","ABLIM1"
"Fold3.Rep01","weighted","glmBoost","CD96"
"Fold3.Rep01","weighted","glmBoost","DCAF16"
"Fold3.Rep01","weighted","glmBoost","NELL2"
"Fold3.Rep01","weighted","glmBoost","FAM102A"
"Fold3.Rep01","weighted","glmBoost","LEF1"
"Fold3.Rep01","weighted","glmBoost","C2orf89"
"Fold3.Rep01","weighted","glmBoost","PJA1"
"Fold3.Rep01","weighted","glmBoost","TBC1D4"
"Fold3.Rep01","weighted","glmBoost","POLR1B"
"Fold3.Rep01","weighted","glmBoost","KIAA0748"
"Fold3.Rep01","weighted","glmBoost","IKZF2"
"Fold3.Rep01","weighted","glmBoost","NAT10"
"Fold3.Rep01","weighted","glmBoost","FBXL16"
"Fold3.Rep01","weighted","glmBoost","ZNF549"
"Fold3.Rep01","weighted","glmBoost","PLEKHA1"
"Fold3.Rep01","weighted","glmBoost","OSGEPL1"
"Fold3.Rep01","weighted","glmBoost","TTC27"
"Fold3.Rep01","weighted","glmBoost","SIRPG"
"Fold3.Rep01","weighted","glmBoost","FAM50B"
"Fold3.Rep01","weighted","glmBoost","NR1D2"
"Fold3.Rep01","weighted","glmBoost","DYRK2"
"Fold3.Rep01","weighted","glmBoost","RNASEN"
"Fold3.Rep01","weighted","glmBoost","KLF12"
"Fold3.Rep01","weighted","glmBoost","KIAA0182"
"Fold3.Rep01","weighted","glmBoost","ZNHIT6"
"Fold3.Rep01","weighted","glmBoost","BCKDHB"
"Fold3.Rep01","weighted","glmBoost","SBK1"
"Fold3.Rep01","weighted","glmBoost","TXN"
"Fold3.Rep01","weighted","glmBoost","PRKCQ"
"Fold3.Rep01","weighted","glmBoost","MTR"
"Fold3.Rep01","weighted","glmBoost","PAQR8"
"Fold3.Rep01","weighted","glmBoost","RABL2B"
"Fold3.Rep01","weighted","glmBoost","CSRP2BP"
"Fold3.Rep01","weighted","glmBoost","NPAT"
"Fold3.Rep01","weighted","glmBoost","FAM43A"
"Fold3.Rep01","weighted","glmBoost","RNF125"
"Fold3.Rep01","weighted","glmBoost","Septin 1"
"Fold3.Rep01","weighted","glmBoost","UBASH3A"
"Fold3.Rep01","weighted","glmBoost","FLT3LG"
"Fold3.Rep01","weighted","glmBoost","MAN1C1"
"Fold3.Rep01","weighted","glmBoost","KDM2B"
"Fold3.Rep01","weighted","glmBoost","CCR6"
"Fold3.Rep01","weighted","glmBoost","PATZ1"
"Fold3.Rep01","weighted","glmBoost","UPP1"
"Fold3.Rep01","weighted","glmBoost","NLRC3"
"Fold3.Rep01","weighted","glmBoost","RABL2A"
"Fold3.Rep01","weighted","glmBoost","IL11RA"
"Fold3.Rep01","weighted","glmBoost","FCER1A"
"Fold3.Rep01","weighted","glmBoost","C12orf65"
"Fold3.Rep01","weighted","glmBoost","STMN3"
"Fold3.Rep01","weighted","glmBoost","ANAPC1"
"Fold3.Rep01","weighted","glmBoost","SIDT1"
"Fold3.Rep01","weighted","glmBoost","ABHD15"
"Fold3.Rep01","weighted","glmBoost","PTGDR"
"Fold3.Rep01","weighted","glmBoost","SSBP2"
"Fold3.Rep01","weighted","glmBoost","TIGIT"
"Fold3.Rep01","weighted","glmBoost","TCTN3"
"Fold3.Rep01","weighted","glmBoost","GCET2"
"Fold3.Rep01","weighted","glmBoost","SGK223"
"Fold3.Rep01","weighted","glmBoost","PAFAH2"
"Fold3.Rep01","weighted","glmBoost","BACH2"
"Fold3.Rep01","weighted","glmBoost","SAMD3"
"Fold3.Rep01","weighted","glmBoost","GLOD4"
"Fold3.Rep01","weighted","glmBoost","OXNAD1"
"Fold3.Rep01","weighted","glmBoost","Septin 9"
"Fold3.Rep01","weighted","glmBoost","RFTN1"
"Fold3.Rep01","weighted","glmBoost","MBOAT2"
"Fold3.Rep01","weighted","glmBoost","C19orf29"
"Fold3.Rep01","weighted","glmBoost","GADD45A"
"Fold3.Rep01","weighted","glmBoost","OSBPL3"
"Fold3.Rep01","weighted","glmBoost","TRA@"
"Fold3.Rep01","weighted","glmBoost","SLC7A6"
"Fold3.Rep01","weighted","glmBoost","MTPAP"
"Fold3.Rep01","weighted","glmBoost","ZNF33B"
"Fold3.Rep01","weighted","glmBoost","WDR82"
"Fold3.Rep01","weighted","glmBoost","TTC3"
"Fold3.Rep01","weighted","glmBoost","SYNJ2BP"
"Fold3.Rep01","weighted","glmBoost","RASGRP1"
"Fold3.Rep01","weighted","glmBoost","TAF3"
"Fold3.Rep01","weighted","glmBoost","RBM14"
"Fold3.Rep01","weighted","glmBoost","EVL"
"Fold3.Rep01","weighted","glmBoost","SCLY"
"Fold3.Rep01","weighted","glmBoost","CLEC4D"
"Fold3.Rep01","weighted","glmBoost","BCOR"
"Fold3.Rep01","weighted","Ranger","S100A8"
"Fold3.Rep01","weighted","Ranger","S100A12"
"Fold3.Rep01","weighted","Ranger","NMT2"
"Fold3.Rep01","weighted","Ranger","EPHX2"
"Fold3.Rep01","weighted","Ranger","ANXA3"
"Fold3.Rep01","weighted","Ranger","C19orf59"
"Fold3.Rep01","weighted","Ranger","GATA3"
"Fold3.Rep01","weighted","Ranger","LRRN3"
"Fold3.Rep01","weighted","Ranger","ARG1"
"Fold3.Rep01","weighted","Ranger","C5orf32"
"Fold3.Rep01","weighted","Ranger","P2RY10"
"Fold3.Rep01","weighted","Ranger","GATA2"
"Fold3.Rep01","weighted","Ranger","THEM4"
"Fold3.Rep01","weighted","Ranger","PTCH1"
"Fold3.Rep01","weighted","Ranger","CD160"
"Fold3.Rep01","weighted","Ranger","ABLIM1"
"Fold3.Rep01","weighted","Ranger","CD96"
"Fold3.Rep01","weighted","Ranger","DCAF16"
"Fold3.Rep01","weighted","Ranger","NELL2"
"Fold3.Rep01","weighted","Ranger","FAM102A"
"Fold3.Rep01","weighted","Ranger","LEF1"
"Fold3.Rep01","weighted","Ranger","C2orf89"
