"sample_id","group","PC1","PC2"
"GSM1692012","Sepsis",-4.74612112939839,-13.3773183562302
"GSM1692015","Sepsis",-21.1745769264545,8.93801569311975
"GSM1692016","Sepsis",-13.0439054253399,-11.2496019723573
"GSM1692017","Sepsis",-34.9184275253497,-3.86025178958298
"GSM1692018","Sepsis",-7.59813114956223,-2.7266485320782
"GSM1692019","Sepsis",13.106352456454,-27.0637787716182
"GSM1692020","Sepsis",-8.84466100259316,38.3044676450098
"GSM1692021","Sepsis",42.57833307944,9.03096163509965
"GSM1692022","Sepsis",-7.28848215518526,-18.7734180038878
"GSM1692023","Sepsis",-15.2465217402165,-1.72946003702312
"GSM1692024","Sepsis",-5.62987223724454,-26.0912834819768
"GSM1692025","Sepsis",5.14842365219079,12.255834570114
"GSM1692026","Sepsis",-8.15470100093766,1.56883407354625
"GSM1692027","Sepsis",-2.63382708480733,23.9136616155262
"GSM1692028","Sepsis",27.5297833097245,-27.9435705434397
"GSM1692029","Sepsis",-4.29665714663166,-14.2382031471385
"GSM1692030","Sepsis",14.280561288656,-13.7335803686632
"GSM1692032","Sepsis",13.8678317030735,-9.36113238018552
"GSM1692033","Sepsis",20.802574752475,1.08975019251086
"GSM1692034","Sepsis",-23.7099182840911,5.59964509539172
"GSM1692035","Sepsis",16.8176489954435,-2.71534355600141
"GSM1692036","Sepsis",15.9925638203629,-8.47136199612198
"GSM1692037","Sepsis",19.2982262825499,-23.8104196670658
"GSM1692038","Sepsis",4.63330011840093,-36.463474833907
"GSM1692039","Sepsis",14.4361603148302,-2.4433869239545
"GSM1692040","Sepsis",-15.19445552415,4.32820860466512
"GSM1692041","Sepsis",-9.35416886944449,30.8473044411369
"GSM1692042","Sepsis",9.60483945071018,3.72633233823542
"GSM1692043","Sepsis",3.58116275252483,-31.3266946649259
"GSM1692044","Sepsis",-1.3692049391798,9.95620677169668
"GSM1692045","Sepsis",-31.8358134794135,-7.7046103425308
"GSM1692046","Sepsis",-22.3349908848719,16.8560756965559
"GSM1692047","Sepsis",-12.9233340821181,-10.8243394494227
