"iteration","seed","algorithm","ROC_AUC","PR_AUC","sensitivity","specificity","balanced_accuracy","PPV","NPV","F1","MCC","Brier","calibration_slope"
112,20270830,"glmBoost",1,1,1,1,1,1,1,1,1,0.000800970028950327,8.49004087270805
112,20270830,"Ranger",1,1,1,1,1,1,1,1,1,0.00112037037037037,8.89378483269439
112,20270830,"XGBoost",1,1,1,1,1,1,1,1,1,0.00154836444526702,8.00277456349619
113,20270831,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.021462701899995,27.8402235867367
113,20270831,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0237791686028552,36.8134609656626
113,20270831,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0251898148148148,127.03870051518
113,20270831,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0392372425182129,269.745317794283
114,20270832,"LASSO",1,1,1,1,1,1,1,1,1,0.00641816868979683,11.4518229666712
114,20270832,"glmBoost",1,1,1,1,1,1,1,1,1,0.0109482169145871,18.5934858503596
114,20270832,"Ranger",1,1,1,1,1,1,1,1,1,0.00562824074074074,14.8659639272539
114,20270832,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0344793703760904,35.0041402476248
115,20270833,"LASSO",1,1,1,1,1,1,1,1,1,0.00197324027938668,12.1047598074848
115,20270833,"glmBoost",1,1,1,1,1,1,1,1,1,0.00463999388806394,15.5190395802164
115,20270833,"Ranger",1,1,1,1,1,1,1,1,1,0.00734212962962963,19.2140134019916
115,20270833,"XGBoost",1,1,1,1,1,1,1,1,1,0.0021519907914259,9.36492474040969
116,20270834,"LASSO",1,1,1,1,1,1,1,1,1,0.0021652832424783,9.47751297762237
116,20270834,"glmBoost",1,1,1,1,1,1,1,1,1,0.00599243856300222,13.5599828024734
116,20270834,"Ranger",1,1,1,1,1,1,1,1,1,0.0112694444444444,13.073488274307
116,20270834,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0240008172657257,437.108940474129
117,20270835,"LASSO",1,1,0.75,1,0.875,1,0.8,0.857142857142857,0.774596669241483,0.0618614849114254,68.2528381743193
117,20270835,"glmBoost",1,1,0.75,1,0.875,1,0.8,0.857142857142857,0.774596669241483,0.0606398599482219,45.4255170430761
117,20270835,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0367824074074074,29.7333170440402
117,20270835,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0476601673922115,535.036139692377
118,20270836,"LASSO",1,1,1,1,1,1,1,1,1,0.00309724575101464,14.2390295559655
118,20270836,"glmBoost",1,1,1,1,1,1,1,1,1,0.00524441790300297,17.1201328282036
118,20270836,"Ranger",1,1,1,1,1,1,1,1,1,0.00562592592592593,13.8940560057281
118,20270836,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0290243854929128,47.2414479233754
119,20270837,"LASSO",1,1,1,1,1,1,1,1,1,0.00307311507528846,10.9739413107217
119,20270837,"glmBoost",1,1,1,1,1,1,1,1,1,0.00720518930888751,15.098960672211
119,20270837,"Ranger",1,1,1,1,1,1,1,1,1,0.0128555555555556,24.1239534483879
119,20270837,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0351295305502039,50.303717659239
120,20270838,"LASSO",1,1,1,1,1,1,1,1,1,0.0114799611695893,21.9606229244582
120,20270838,"glmBoost",1,1,1,1,1,1,1,1,1,0.0133322447106483,22.8116380323955
120,20270838,"Ranger",1,1,1,1,1,1,1,1,1,0.0194212962962963,36.6801251957649
120,20270838,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0136652037711108,30.4366733103129
121,20270839,"LASSO",1,1,1,1,1,1,1,1,1,0.00147953103650782,9.9014141338201
121,20270839,"glmBoost",1,1,1,1,1,1,1,1,1,0.00320666775454512,11.6982272823961
121,20270839,"Ranger",1,1,1,1,1,1,1,1,1,0.00611203703703704,16.9425531399577
121,20270839,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.023520652826673,21.1053834035381
122,20270840,"LASSO",1,1,1,1,1,1,1,1,1,0.000222131574822071,7.2934043404239
122,20270840,"glmBoost",1,1,1,1,1,1,1,1,1,0.00145937292049631,10.0655505276946
122,20270840,"Ranger",1,1,1,1,1,1,1,1,1,0.00362916666666667,12.0837695850491
122,20270840,"XGBoost",1,1,1,1,1,1,1,1,1,0.00180620659043006,8.8157685018913
123,20270841,"LASSO",1,1,1,1,1,1,1,1,1,0.00231238120181017,11.5601603022919
123,20270841,"glmBoost",1,1,1,1,1,1,1,1,1,0.00541171169894185,15.343158300587
123,20270841,"Ranger",1,1,1,1,1,1,1,1,1,0.00497638888888889,13.7210104716462
123,20270841,"XGBoost",1,1,1,1,1,1,1,1,1,0.00204580692309538,9.4968925214791
124,20270842,"LASSO",1,1,1,1,1,1,1,1,1,0.0307952819187351,25.9378522943066
124,20270842,"glmBoost",1,1,1,1,1,1,1,1,1,0.00330425431005853,11.5929601507303
124,20270842,"Ranger",1,1,1,1,1,1,1,1,1,0.00133011779835391,10.0346804584887
124,20270842,"XGBoost",1,1,1,1,1,1,1,1,1,0.0015834110918982,8.27023825875033
125,20270843,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0149008371898775,32.2181419949721
125,20270843,"glmBoost",1,1,1,1,1,1,1,1,1,0.00949256524356985,22.1232178924814
125,20270843,"Ranger",1,1,1,1,1,1,1,1,1,0.0128810185185185,25.7487044829618
125,20270843,"XGBoost",0.993055555555556,0.993329774360539,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.833333333333333,0.0501977261810088,1.15330750877399
126,20270844,"LASSO",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0249262072169973,52.722302531386
126,20270844,"glmBoost",1,1,1,1,1,1,1,1,1,0.024092526374141,50.4279000612249
126,20270844,"Ranger",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0270574074074074,36.7228030137839
126,20270844,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0402401487078847,413.527673538611
127,20270845,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0229823387995622,31.5473582276278
127,20270845,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0257339986975114,56.8420257502659
127,20270845,"Ranger",0.993055555555556,0.993329774360539,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.038224537037037,15.0664440515184
127,20270845,"XGBoost",1,1,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0745813508090071,135.673524212651
128,20270846,"LASSO",1,1,1,1,1,1,1,1,1,0.00971422263041032,15.0741117960567
128,20270846,"glmBoost",1,1,1,1,1,1,1,1,1,0.0156792317844015,23.3388388848369
128,20270846,"Ranger",1,1,1,1,1,1,1,1,1,0.00757037037037037,18.7010080862458
128,20270846,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0329880841565549,31.0214245389943
129,20270847,"LASSO",1,1,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0472145705855284,22.6404679537983
129,20270847,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0406208822972764,30.8978338637462
129,20270847,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0252226851851852,22.1134397173139
129,20270847,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0252005854106511,22.4263213660607
130,20270848,"LASSO",1,1,1,1,1,1,1,1,1,0.00272523834142948,11.2127444794174
130,20270848,"glmBoost",1,1,1,1,1,1,1,1,1,0.00545158878606856,13.3337336876224
130,20270848,"Ranger",1,1,1,1,1,1,1,1,1,0.00991712962962963,22.4292265707829
130,20270848,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0340807487213275,40.2044645257696
131,20270849,"LASSO",1,1,1,1,1,1,1,1,1,0.013704074573956,27.0094376586314
131,20270849,"glmBoost",1,1,1,1,1,1,1,1,1,0.00930507179402675,21.3272950557892
131,20270849,"Ranger",1,1,1,1,1,1,1,1,1,0.0114703703703704,18.9908489039585
131,20270849,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0357609286786597,48.5016812123523
132,20270850,"LASSO",1,1,1,1,1,1,1,1,1,0.00425437360083332,13.3370879692928
132,20270850,"glmBoost",1,1,1,1,1,1,1,1,1,0.00387759652291683,13.0219312029647
132,20270850,"Ranger",1,1,1,1,1,1,1,1,1,0.003159375,10.6755603725014
132,20270850,"XGBoost",1,1,1,1,1,1,1,1,1,0.0028075423873474,10.4798833216645
133,20270851,"LASSO",1,1,1,1,1,1,1,1,1,0.0139103578814866,12.0500989340086
133,20270851,"glmBoost",1,1,1,1,1,1,1,1,1,0.0164050222327185,13.4493812417133
133,20270851,"Ranger",1,1,1,1,1,1,1,1,1,0.012249537037037,13.0963220736459
133,20270851,"XGBoost",1,1,1,1,1,1,1,1,1,0.00168106688538958,8.49579237704473
134,20270852,"LASSO",1,1,1,1,1,1,1,1,1,0.00524716363309096,15.3057320588649
134,20270852,"glmBoost",1,1,1,1,1,1,1,1,1,0.00543314161855864,15.3526121846746
134,20270852,"Ranger",1,1,1,1,1,1,1,1,1,0.0211444444444444,41.606465288524
134,20270852,"XGBoost",1,1,1,1,1,1,1,1,1,0.00191255771578535,9.02199184591673
135,20270853,"LASSO",1,1,1,1,1,1,1,1,1,0.000367206724993872,7.21427980150413
135,20270853,"glmBoost",1,1,1,1,1,1,1,1,1,0.00144029099457944,9.25661107437219
135,20270853,"Ranger",1,1,1,1,1,1,1,1,1,0.00146990740740741,10.6509399305956
135,20270853,"XGBoost",1,1,1,1,1,1,1,1,1,0.00158801161100807,8.26458190532611
136,20270854,"LASSO",1,1,1,1,1,1,1,1,1,0.0377886352997557,30.5477238487989
136,20270854,"glmBoost",1,1,1,1,1,1,1,1,1,0.0111340598421982,15.9925717307349
136,20270854,"Ranger",1,1,1,1,1,1,1,1,1,0.00669537037037037,19.0044734677806
136,20270854,"XGBoost",1,1,1,1,1,1,1,1,1,0.00247908437603774,10.6560508616151
137,20270855,"LASSO",1,1,1,1,1,1,1,1,1,0.00634939884152822,15.0144579532811
137,20270855,"glmBoost",1,1,1,1,1,1,1,1,1,0.00735083384751767,17.3449788624347
137,20270855,"Ranger",1,1,1,1,1,1,1,1,1,0.00721898148148148,11.3649253732394
137,20270855,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0335304083609659,37.3370170326201
138,20270856,"LASSO",1,1,1,1,1,1,1,1,1,0.000992524443685284,8.599489346272
138,20270856,"glmBoost",1,1,1,1,1,1,1,1,1,0.000483506323813143,7.69469398666855
138,20270856,"Ranger",1,1,1,1,1,1,1,1,1,0.000672375,8.04961689049268
138,20270856,"XGBoost",1,1,1,1,1,1,1,1,1,0.00149168210392041,7.95247731093589
139,20270857,"LASSO",1,1,0.75,1,0.875,1,0.8,0.857142857142857,0.774596669241483,0.0581795823458482,22.3995386103094
139,20270857,"glmBoost",1,1,0.75,1,0.875,1,0.8,0.857142857142857,0.774596669241483,0.057298090622371,31.0243841432239
139,20270857,"Ranger",1,1,1,1,1,1,1,1,1,0.0253740740740741,17.440023250667
139,20270857,"XGBoost",1,1,0.75,1,0.875,1,0.8,0.857142857142857,0.774596669241483,0.10564422108697,405.6189324222
140,20270858,"LASSO",1,1,1,1,1,1,1,1,1,0.000225749908279623,7.13990109346942
140,20270858,"glmBoost",1,1,1,1,1,1,1,1,1,0.000896357232981801,9.17476058031253
140,20270858,"Ranger",1,1,1,1,1,1,1,1,1,0.00422361111111111,14.480606014735
140,20270858,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0324555548818353,33.0706644649582
141,20270859,"LASSO",1,1,1,1,1,1,1,1,1,0.000219842844091708,6.94997877321231
141,20270859,"glmBoost",1,1,1,1,1,1,1,1,1,0.00071548928367785,8.24215744610778
141,20270859,"Ranger",1,1,1,1,1,1,1,1,1,0.000653703703703704,8.10982055960722
141,20270859,"XGBoost",1,1,1,1,1,1,1,1,1,0.00144240817450045,7.9200293641006
142,20270860,"LASSO",1,1,1,1,1,1,1,1,1,0.00937171103560726,15.1687039333303
142,20270860,"glmBoost",1,1,1,1,1,1,1,1,1,0.00750741101335147,14.5817677386635
142,20270860,"Ranger",1,1,1,1,1,1,1,1,1,0.015650462962963,17.9988188684014
142,20270860,"XGBoost",1,1,1,1,1,1,1,1,1,0.00146452202216715,8.00291579893989
143,20270861,"LASSO",1,1,1,1,1,1,1,1,1,0.0468138700808861,85.2866151819071
143,20270861,"glmBoost",1,1,1,1,1,1,1,1,1,0.0275550354601256,67.6816708198959
143,20270861,"Ranger",1,1,1,1,1,1,1,1,1,0.0317056712962963,56.7081132631877
143,20270861,"XGBoost",0.989583333333333,0.989646765359279,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.833333333333333,0.0685953553092758,0.911189069285014
144,20270862,"LASSO",0.993055555555556,0.993329774360539,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0441556230508381,2.4535555720297
144,20270862,"glmBoost",0.993055555555556,0.993329774360539,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0404209151210877,5.62095824859643
144,20270862,"Ranger",1,1,1,1,1,1,1,1,1,0.0132226851851852,18.6067651272404
144,20270862,"XGBoost",0.993055555555556,0.993329774360539,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0729680878663064,5.95537122967318
145,20270863,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0351068595857486,108.974365906625
145,20270863,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0241931809467902,47.9546632770103
145,20270863,"Ranger",1,1,1,1,1,1,1,1,1,0.0209527777777778,33.1744518671776
145,20270863,"XGBoost",0.986111111111111,0.98607882627807,0.833333333333333,0.916666666666667,0.875,0.909090909090909,0.846153846153846,0.869565217391304,0.752617809006382,0.0872690280312999,0.938615155800613
146,20270864,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0172950047215817,36.7391531023516
146,20270864,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.02050483186085,48.13366117826
146,20270864,"Ranger",1,1,1,1,1,1,1,1,1,0.0112356481481482,16.665570110588
146,20270864,"XGBoost",0.986111111111111,0.987648671307713,0.916666666666667,0.833333333333333,0.875,0.846153846153846,0.909090909090909,0.88,0.752617809006382,0.100151921356272,0.766116142000636
147,20270865,"LASSO",1,1,1,1,1,1,1,1,1,0.00964136296997465,18.0832554119144
147,20270865,"glmBoost",1,1,1,1,1,1,1,1,1,0.0149188145706146,21.2007815177861
147,20270865,"Ranger",1,1,1,1,1,1,1,1,1,0.00941898148148148,17.6887245834318
147,20270865,"XGBoost",1,1,1,0.75,0.875,0.8,1,0.888888888888889,0.774596669241483,0.0905274945634238,71.3204326692679
148,20270866,"LASSO",1,1,1,1,1,1,1,1,1,0.00116977170895244,9.66180900832368
148,20270866,"glmBoost",1,1,1,1,1,1,1,1,1,0.003330642927857,12.0600604775886
148,20270866,"Ranger",1,1,1,1,1,1,1,1,1,0.0047125,14.4434114078121
148,20270866,"XGBoost",1,1,0.833333333333333,1,0.916666666666667,1,0.857142857142857,0.909090909090909,0.845154254728517,0.0618317071120977,67.8107431869193
149,20270867,"LASSO",1,1,1,1,1,1,1,1,1,0.00274218336711816,11.2533531345237
149,20270867,"glmBoost",1,1,1,1,1,1,1,1,1,0.00668342819357889,13.9536218129101
149,20270867,"Ranger",1,1,1,1,1,1,1,1,1,0.00566157407407407,16.9408532529667
149,20270867,"XGBoost",1,1,1,1,1,1,1,1,1,0.00444195997155757,11.7895614880847
150,20270868,"LASSO",1,1,1,1,1,1,1,1,1,9.33467791464118e-05,6.25269477526475
150,20270868,"glmBoost",1,1,1,1,1,1,1,1,1,0.000289579282907325,7.42741790016314
150,20270868,"Ranger",1,1,1,1,1,1,1,1,1,0.000623611111111111,7.94030432365037
150,20270868,"XGBoost",1,1,1,1,1,1,1,1,1,0.0113463983084793,14.3553812880414
151,20270869,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0172528009534591,37.002527994766
151,20270869,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.016410051065597,34.3472812582156
151,20270869,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0147310185185185,32.1435043092485
151,20270869,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0264941705596992,22.6736700130274
152,20270870,"LASSO",1,1,1,1,1,1,1,1,1,0.00933861500464254,13.6270487736416
152,20270870,"glmBoost",1,1,1,1,1,1,1,1,1,0.010201104552194,18.2541743191006
152,20270870,"Ranger",1,1,1,1,1,1,1,1,1,0.00341712962962963,10.4797455183622
152,20270870,"XGBoost",1,1,1,1,1,1,1,1,1,0.00202299562409857,8.83411720279461
153,20270871,"LASSO",1,1,1,1,1,1,1,1,1,0.000801661706228354,9.21430287371837
153,20270871,"glmBoost",1,1,1,1,1,1,1,1,1,0.00239821319534224,11.3729655732903
153,20270871,"Ranger",1,1,1,1,1,1,1,1,1,0.00360972222222222,12.4575475521028
153,20270871,"XGBoost",1,1,1,1,1,1,1,1,1,0.00279087367368779,9.74518370889088
154,20270872,"LASSO",1,1,1,1,1,1,1,1,1,0.00738802687515173,17.6135979100657
154,20270872,"glmBoost",1,1,1,1,1,1,1,1,1,0.00279661609170429,12.4362574205883
154,20270872,"Ranger",1,1,1,1,1,1,1,1,1,0.00266226851851852,12.1131931022127
154,20270872,"XGBoost",1,1,1,1,1,1,1,1,1,0.00146123600581797,7.9539312679696
155,20270873,"LASSO",1,1,1,1,1,1,1,1,1,0.0205240932784214,28.0747639051089
155,20270873,"glmBoost",1,1,1,1,1,1,1,1,1,0.00959525121056135,19.2740319450781
155,20270873,"Ranger",1,1,1,1,1,1,1,1,1,0.0160356481481481,57.8874819058693
155,20270873,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0244693089918715,226.947608246076
156,20270874,"LASSO",1,1,1,1,1,1,1,1,1,0.00458342401154388,12.3647758388401
156,20270874,"glmBoost",1,1,1,1,1,1,1,1,1,0.00620984729159889,14.4634056599509
156,20270874,"Ranger",1,1,1,1,1,1,1,1,1,0.00723055555555556,17.543632438454
156,20270874,"XGBoost",1,1,1,1,1,1,1,1,1,0.00186638885747509,8.93422517886119
157,20270875,"LASSO",1,1,1,1,1,1,1,1,1,0.0131062159696882,19.0055203939988
157,20270875,"glmBoost",1,1,1,1,1,1,1,1,1,0.0141553494901193,20.5013838222726
157,20270875,"Ranger",1,1,1,1,1,1,1,1,1,0.0133236111111111,24.4164408747839
157,20270875,"XGBoost",1,1,1,1,1,1,1,1,1,0.00313763234795384,12.0011508855482
158,20270876,"LASSO",0.993055555555556,0.993329774360539,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0278268607255891,2.32980755555581
158,20270876,"glmBoost",0.993055555555556,0.993329774360539,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0285602561829872,2.28387475540013
158,20270876,"Ranger",1,1,1,1,1,1,1,1,1,0.00996388888888889,28.0112037729152
158,20270876,"XGBoost",1,1,1,1,1,1,1,1,1,0.00245447185345372,10.9481686499619
159,20270877,"LASSO",1,1,1,1,1,1,1,1,1,0.0258542709569604,28.6332883002532
159,20270877,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.024464383603839,26.4147701257499
159,20270877,"Ranger",1,1,1,1,1,1,1,1,1,0.0111888888888889,22.0831307912749
159,20270877,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0324593327879001,34.1478672760498
160,20270878,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0277814217474188,53.1769652579816
160,20270878,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0248250048032219,51.3514039626709
160,20270878,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0226694444444444,147.136082094257
160,20270878,"XGBoost",1,1,1,1,1,1,1,1,1,0.00200108233911243,9.01103199395615
161,20270879,"LASSO",1,1,1,1,1,1,1,1,1,0.00933478404586929,16.0183578903931
161,20270879,"glmBoost",1,1,1,1,1,1,1,1,1,0.0124319611076929,20.0485473505783
161,20270879,"Ranger",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0154523148148148,32.5790431267596
161,20270879,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0388695774803461,136.372765739784
162,20270880,"LASSO",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.017394521018635,23.4027324866058
162,20270880,"glmBoost",1,1,1,1,1,1,1,1,1,0.0109466983767412,18.8601366347525
162,20270880,"Ranger",1,1,1,1,1,1,1,1,1,0.0181937242798354,40.7578692773851
162,20270880,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0359308181838227,51.6486752719753
163,20270881,"LASSO",1,1,1,1,1,1,1,1,1,0.00469953281826659,13.7111624269236
163,20270881,"glmBoost",1,1,1,1,1,1,1,1,1,0.00853260623431206,17.7334002145507
163,20270881,"Ranger",1,1,1,1,1,1,1,1,1,0.0108976851851852,21.3196504663416
163,20270881,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0263944028702099,167.625740412899
164,20270882,"LASSO",1,1,1,1,1,1,1,1,1,0.00860884709501411,14.3568529251222
164,20270882,"glmBoost",1,1,1,1,1,1,1,1,1,0.0106235569359999,16.2750236073226
164,20270882,"Ranger",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0163509259259259,23.6032380772791
164,20270882,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0376417165964562,63.3142701211513
165,20270883,"LASSO",1,1,1,1,1,1,1,1,1,0.00286467429466238,11.6262348617839
165,20270883,"glmBoost",1,1,1,1,1,1,1,1,1,0.00245094716052677,10.6874882585207
165,20270883,"Ranger",1,1,1,1,1,1,1,1,1,0.00102511574074074,9.57448043346509
165,20270883,"XGBoost",1,1,1,1,1,1,1,1,1,0.00138377043766221,7.85931048133032
166,20270884,"LASSO",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0191422178103508,23.2466090619065
166,20270884,"glmBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0206039551814372,27.7562731291021
166,20270884,"Ranger",1,1,1,1,1,1,1,1,1,0.00751805555555555,18.2074205030156
166,20270884,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.032683560035354,32.9275908576299
167,20270885,"LASSO",1,1,1,1,1,1,1,1,1,0.00239967656128766,10.560036577151
167,20270885,"glmBoost",1,1,1,1,1,1,1,1,1,0.00461302825380113,12.5178330190474
167,20270885,"Ranger",1,1,1,1,1,1,1,1,1,0.00581851851851852,12.9060840252151
167,20270885,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0265864010604286,23.1385820528052
168,20270886,"LASSO",1,1,1,1,1,1,1,1,1,0.00628832677146481,15.6731491690343
168,20270886,"glmBoost",1,1,1,1,1,1,1,1,1,0.00665955402326231,15.7066022254272
168,20270886,"Ranger",1,1,1,1,1,1,1,1,1,0.0104087962962963,18.5445826332527
168,20270886,"XGBoost",1,1,1,0.916666666666667,0.958333333333333,0.923076923076923,1,0.96,0.9198662110078,0.0170067669017166,16.9846341113282
169,20270887,"LASSO",0.979166666666667,0.982751782128262,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0402912116626487,1.20616204594728
169,20270887,"glmBoost",0.986111111111111,0.987648671307713,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0390496608660756,1.547497724106
169,20270887,"Ranger",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0282613811728395,40.3612628923742
169,20270887,"XGBoost",0.993055555555556,0.993329774360539,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.916666666666667,0.833333333333333,0.0425512289410696,1.26075601002815
170,20270888,"LASSO",1,1,1,1,1,1,1,1,1,0.0110305272285868,14.5735360974211
170,20270888,"glmBoost",1,1,1,1,1,1,1,1,1,0.0087347387573486,13.3887884136906
170,20270888,"Ranger",1,1,1,1,1,1,1,1,1,0.00378796296296296,10.2807536048228
170,20270888,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0296691119667435,27.2135429889819
171,20270889,"LASSO",1,1,1,1,1,1,1,1,1,0.00340393915036464,12.71346257457
171,20270889,"glmBoost",1,1,1,1,1,1,1,1,1,0.00302353542961546,12.5227588373218
171,20270889,"Ranger",1,1,1,1,1,1,1,1,1,0.00433333333333333,13.2380241637556
171,20270889,"XGBoost",1,1,0.916666666666667,1,0.958333333333333,1,0.923076923076923,0.956521739130435,0.9198662110078,0.0213578472637989,25.4578023290146
172,20270890,"LASSO",1,1,1,1,1,1,1,1,1,0.00189723658968729,9.13253842366518
172,20270890,"glmBoost",1,1,1,1,1,1,1,1,1,0.00267670493014437,12.2972627607656
172,20270890,"Ranger",1,1,1,1,1,1,1,1,1,0.00578981481481482,11.5165761605613
172,20270890,"XGBoost",1,1,1,1,1,1,1,1,1,0.00149829411191682,7.96106877260561
173,20270891,"LASSO",1,1,1,1,1,1,1,1,1,0.00382258114896205,11.2976938456611
