"fold","strategy","algorithm","gene","importance","rank","selected"
"Fold5.Rep10","weighted","glmBoost","EPHX2",0.0153668716624328,10,TRUE
"Fold5.Rep10","weighted","glmBoost","CD160",0.0110903771864463,11,TRUE
"Fold5.Rep10","weighted","glmBoost","SIGLECP3",0.0110378997039573,12,TRUE
"Fold5.Rep10","weighted","Ranger","DCAF16",1.09564519505896e-05,1,TRUE
"Fold5.Rep10","weighted","Ranger","PATZ1",5.43478260869557e-06,2,TRUE
"Fold5.Rep10","weighted","Ranger","GATA2",1.70240285958689e-07,3,TRUE
"Fold5.Rep10","weighted","Ranger","NR1D2",0,4,TRUE
"Fold5.Rep10","weighted","Ranger","BCKDHB",0,5,TRUE
"Fold5.Rep10","weighted","Ranger","MTR",0,6,TRUE
"Fold5.Rep10","weighted","Ranger","C12orf65",0,7,TRUE
"Fold5.Rep10","weighted","Ranger","IL11RA",0,8,TRUE
"Fold5.Rep10","weighted","Ranger","INPP4B",0,9,TRUE
"Fold5.Rep10","weighted","Ranger","DDHD2",0,10,TRUE
"Fold5.Rep10","weighted","Ranger","ABHD15",-5.3763440860215e-06,11,TRUE
"Fold5.Rep10","weighted","Ranger","PAQR8",-5.81309180732825e-06,12,TRUE
"Fold5.Rep10","weighted","Ranger","ZNHIT6",-1.08695652173914e-05,13,TRUE
"Fold5.Rep10","weighted","Ranger","NAT10",-1.10345037517314e-05,14,TRUE
"Fold5.Rep10","weighted","Ranger","KDM2B",-1.1081692951153e-05,15,TRUE
"Fold5.Rep10","weighted","Ranger","CCR6",-1.10957217605416e-05,16,TRUE
"Fold5.Rep10","weighted","Ranger","Septin 1",-1.14285714285716e-05,17,TRUE
"Fold5.Rep10","weighted","Ranger","TBC1D4",-1.60817848920398e-05,18,TRUE
"Fold5.Rep10","weighted","Ranger","CD160",-1.62601626016259e-05,19,TRUE
"Fold5.Rep10","weighted","Ranger","FANCF",-1.68451256479771e-05,20,TRUE
"Fold5.Rep10","weighted","Ranger","IKZF2",-1.70454545454546e-05,21,FALSE
"Fold5.Rep10","weighted","Ranger","GTPBP3",-1.72910662824208e-05,22,FALSE
"Fold5.Rep10","weighted","Ranger","FBXO21",-2.08004795624157e-05,23,FALSE
"Fold5.Rep10","weighted","Ranger","ZNF33B",-2.1954065340211e-05,24,FALSE
"Fold5.Rep10","weighted","Ranger","RNASEN",-2.21014940116064e-05,25,FALSE
"Fold5.Rep10","weighted","Ranger","NELL2",-2.25196549638733e-05,26,FALSE
"Fold5.Rep10","weighted","Ranger","RABL2A",-2.28571428571429e-05,27,FALSE
"Fold5.Rep10","weighted","Ranger","DYRK2",-2.74878297294239e-05,28,FALSE
"Fold5.Rep10","weighted","Ranger","GAL3ST4",-2.79650436953809e-05,29,FALSE
"Fold5.Rep10","weighted","Ranger","THEM4",-3.34333087713037e-05,30,FALSE
"Fold5.Rep10","weighted","Ranger","HEATR2",-3.34641730162395e-05,31,FALSE
"Fold5.Rep10","weighted","Ranger","SIGLECP3",-3.36484661393017e-05,32,FALSE
"Fold5.Rep10","weighted","Ranger","GLOD4",-3.38028169014084e-05,33,FALSE
"Fold5.Rep10","weighted","Ranger","PRKCQ",-3.41294141661563e-05,34,FALSE
"Fold5.Rep10","weighted","Ranger","BCOR",-3.42857142857142e-05,35,FALSE
"Fold5.Rep10","weighted","Ranger","SIRPG",-3.46858730150945e-05,36,FALSE
"Fold5.Rep10","weighted","Ranger","OSGEPL1",-3.49881710322479e-05,37,FALSE
"Fold5.Rep10","weighted","Ranger","SCLY",-3.85733692105292e-05,38,FALSE
"Fold5.Rep10","weighted","Ranger","DHRS3",-3.91437569973785e-05,39,FALSE
"Fold5.Rep10","weighted","Ranger","KLF12",-4.35836444658557e-05,40,FALSE
"Fold5.Rep10","weighted","Ranger","BACH2",-4.42612942612943e-05,41,FALSE
"Fold5.Rep10","weighted","Ranger","TIGIT",-5.10750779184912e-05,42,FALSE
"Fold5.Rep10","weighted","Ranger","ZNF549",-5.22063898022977e-05,43,FALSE
"Fold5.Rep10","weighted","Ranger","RABL2B",-5.49232759832528e-05,44,FALSE
"Fold5.Rep10","weighted","Ranger","UBASH3A",-5.65722270081923e-05,45,FALSE
"Fold5.Rep10","weighted","Ranger","ANAPC1",-6.763385257661e-05,46,FALSE
"Fold5.Rep10","weighted","Ranger","C2orf89",-6.94523934817526e-05,47,FALSE
"Fold5.Rep10","weighted","Ranger","POLR1B",-7.64143759965059e-05,48,FALSE
"Fold5.Rep10","weighted","Ranger","LRRN3",-7.7978529826719e-05,49,FALSE
"Fold5.Rep10","weighted","Ranger","SIDT1",-8.71344170509518e-05,50,FALSE
"Fold5.Rep10","weighted","Ranger","TTC27",-8.86060459749083e-05,51,FALSE
"Fold5.Rep10","weighted","Ranger","GCET2",-8.97520570694195e-05,52,FALSE
"Fold5.Rep10","weighted","Ranger","GADD45A",-9.01861616990058e-05,53,FALSE
"Fold5.Rep10","weighted","Ranger","RNF125",-9.43398322578031e-05,54,FALSE
"Fold5.Rep10","weighted","Ranger","FAM50B",-0.000106807292196988,55,FALSE
"Fold5.Rep10","weighted","Ranger","SLC7A6",-0.000109516976167999,56,FALSE
"Fold5.Rep10","weighted","Ranger","TMEM109",-0.000110112122470293,57,FALSE
"Fold5.Rep10","weighted","Ranger","TXN",-0.00011182646048767,58,FALSE
"Fold5.Rep10","weighted","Ranger","FLT3LG",-0.000119600539539606,59,FALSE
"Fold5.Rep10","weighted","Ranger","TTC3",-0.000122502942000142,60,FALSE
"Fold5.Rep10","weighted","Ranger","NPAT",-0.000127770144037046,61,FALSE
"Fold5.Rep10","weighted","Ranger","PASK",-0.000128335942530391,62,FALSE
"Fold5.Rep10","weighted","Ranger","KIAA0182",-0.000130997240904226,63,FALSE
"Fold5.Rep10","weighted","Ranger","RFTN1",-0.000141568426535496,64,FALSE
"Fold5.Rep10","weighted","Ranger","PARP1",-0.000144542338043947,65,FALSE
"Fold5.Rep10","weighted","Ranger","NLRC3",-0.000159289985002243,66,FALSE
"Fold5.Rep10","weighted","Ranger","PTCH1",-0.000162709684179893,67,FALSE
"Fold5.Rep10","weighted","Ranger","CD96",-0.000165785784719881,68,FALSE
"Fold5.Rep10","weighted","Ranger","CSRP2BP",-0.000166562784351414,69,FALSE
"Fold5.Rep10","weighted","Ranger","FAM102A",-0.000166726594592202,70,FALSE
"Fold5.Rep10","weighted","Ranger","TCTN1",-0.000171560564334806,71,FALSE
"Fold5.Rep10","weighted","Ranger","SGK223",-0.000177032110677328,72,FALSE
"Fold5.Rep10","weighted","Ranger","LEF1",-0.000194488256110179,73,FALSE
"Fold5.Rep10","weighted","Ranger","RASGRP1",-0.000216247379632035,74,FALSE
"Fold5.Rep10","weighted","Ranger","ABLIM1",-0.000216726201351959,75,FALSE
"Fold5.Rep10","weighted","Ranger","STMN3",-0.000225469101788602,76,FALSE
"Fold5.Rep10","weighted","Ranger","EVL",-0.000226948276808175,77,FALSE
"Fold5.Rep10","weighted","Ranger","SBK1",-0.000239014304311254,78,FALSE
"Fold5.Rep10","weighted","Ranger","PJA1",-0.000245323150249267,79,FALSE
"Fold5.Rep10","weighted","Ranger","SSBP2",-0.000252937186545926,80,FALSE
"Fold5.Rep10","weighted","Ranger","ARG1",-0.000255421026933449,81,FALSE
"Fold5.Rep10","weighted","Ranger","PLEKHA1",-0.000255501013112011,82,FALSE
"Fold5.Rep10","weighted","Ranger","SRPK1",-0.000309215656267454,83,FALSE
"Fold5.Rep10","weighted","Ranger","FAM43A",-0.000316218946376874,84,FALSE
"Fold5.Rep10","weighted","Ranger","PAFAH2",-0.000318971767855541,85,FALSE
"Fold5.Rep10","weighted","Ranger","EPHX2",-0.000321425286267262,86,FALSE
"Fold5.Rep10","weighted","Ranger","S100A12",-0.000383580863651046,87,FALSE
"Fold5.Rep10","weighted","Ranger","DOCK10",-0.00038919697995499,88,FALSE
"Fold5.Rep10","weighted","Ranger","GATA3",-0.000433206665300301,89,FALSE
"Fold5.Rep10","weighted","Ranger","S100A8",-0.000448739257308615,90,FALSE
"Fold5.Rep10","weighted","Ranger","ANXA3",-0.000454002372005644,91,FALSE
"Fold5.Rep10","weighted","Ranger","P2RY10",-0.000494582480870263,92,FALSE
"Fold5.Rep10","weighted","Ranger","NMT2",-0.000510666687274627,93,FALSE
"Fold5.Rep10","weighted","Ranger","FBXL16",-0.000520699595127121,94,FALSE
"Fold5.Rep10","weighted","Ranger","MAN1C1",-0.000530374460864496,95,FALSE
"Fold5.Rep10","weighted","Ranger","C19orf59",-0.000531521065941323,96,FALSE
"Fold5.Rep10","weighted","Ranger","KIAA0748",-0.000607405818214741,97,FALSE
"Fold5.Rep10","weighted","Ranger","C5orf32",-0.000630452995261634,98,FALSE
"Fold5.Rep10","weighted","Ranger","TRA@",-0.000701830898308358,99,FALSE
"Fold5.Rep10","weighted","Ranger","UPP1",-0.000802633177347241,100,FALSE
"Fold5.Rep10","weighted","XGBoost","S100A8",0.331768776409862,1,TRUE
"Fold5.Rep10","weighted","XGBoost","C5orf32",0.29513825343563,2,TRUE
"Fold5.Rep10","weighted","XGBoost","TRA@",0.144984280588262,3,TRUE
"Fold5.Rep10","weighted","XGBoost","C19orf59",0.080750407721046,4,TRUE
"Fold5.Rep10","weighted","XGBoost","NMT2",0.040501746461311,5,TRUE
"Fold5.Rep10","weighted","XGBoost","UPP1",0.0303655323296821,6,TRUE
"Fold5.Rep10","weighted","XGBoost","KIAA0748",0.022562410779609,7,TRUE
"Fold5.Rep10","weighted","XGBoost","TMEM109",0.0192539818252929,8,TRUE
"Fold5.Rep10","weighted","XGBoost","FBXL16",0.0131486619934483,9,TRUE
"Fold5.Rep10","weighted","XGBoost","SSBP2",0.010233505851838,10,TRUE
"Fold5.Rep10","weighted","XGBoost","S100A12",0.00482829734071191,11,TRUE
"Fold5.Rep10","weighted","XGBoost","GADD45A",0.0031782048862372,12,TRUE
"Fold5.Rep10","weighted","XGBoost","FAM43A",0.00064524136727013,13,TRUE
"Fold5.Rep10","weighted","XGBoost","TBC1D4",0.000474491196785944,14,TRUE
"Fold5.Rep10","weighted","XGBoost","IKZF2",0.000367834622780938,15,TRUE
"Fold5.Rep10","weighted","XGBoost","GATA3",0.00026858121039291,16,TRUE
"Fold5.Rep10","weighted","XGBoost","SIGLECP3",0.00026536360243212,17,TRUE
"Fold5.Rep10","weighted","XGBoost","FAM102A",0.000168738263868248,18,TRUE
"Fold5.Rep10","weighted","XGBoost","P2RY10",0.000162154346630321,19,TRUE
"Fold5.Rep10","weighted","XGBoost","RABL2A",0.000128803082738752,20,TRUE
"Fold5.Rep10","weighted","XGBoost","LRRN3",0.000116951920739351,21,FALSE
"Fold5.Rep10","weighted","XGBoost","SBK1",0.000110121370161439,22,FALSE
"Fold5.Rep10","weighted","XGBoost","RFTN1",0.000108429337832342,23,FALSE
"Fold5.Rep10","weighted","XGBoost","MAN1C1",0.000105921667685973,24,FALSE
"Fold5.Rep10","weighted","XGBoost","GATA2",0.000103679218544132,25,FALSE
"Fold5.Rep10","weighted","XGBoost","CD160",8.68371299009454e-05,26,FALSE
"Fold5.Rep10","weighted","XGBoost","POLR1B",8.51137482271713e-05,27,FALSE
"Fold5.Rep10","weighted","XGBoost","GCET2",6.49558421717264e-05,28,FALSE
"Fold5.Rep10","weighted","XGBoost","NR1D2",2.27224489067597e-05,29,FALSE
"Fold1.Rep11","weighted","LASSO","C19orf59",1.38375412272677,1,TRUE
"Fold1.Rep11","weighted","LASSO","PID1",0.712181170604437,2,TRUE
"Fold1.Rep11","weighted","LASSO","S100A8",0.701533563852012,3,TRUE
"Fold1.Rep11","weighted","LASSO","CD160",0.250216902769371,4,TRUE
"Fold1.Rep11","weighted","LASSO","CCR6",0.210448515049791,5,TRUE
"Fold1.Rep11","weighted","LASSO","TBC1D4",0.20977581659955,6,TRUE
"Fold1.Rep11","weighted","LASSO","PAFAH2",0.126576869176084,7,TRUE
"Fold1.Rep11","weighted","LASSO","CSRP2BP",0.118982345965608,8,TRUE
"Fold1.Rep11","weighted","LASSO","ARG1",0.0978399990103696,9,TRUE
"Fold1.Rep11","weighted","LASSO","PAQR8",0.0632061469183156,10,TRUE
"Fold1.Rep11","weighted","LASSO","FAM43A",0.0470156198813951,11,TRUE
"Fold1.Rep11","weighted","LASSO","GATA2",0.0354820294407311,12,TRUE
"Fold1.Rep11","weighted","glmBoost","S100A8",0.257567466201897,1,TRUE
"Fold1.Rep11","weighted","glmBoost","C19orf59",0.160904894060643,2,TRUE
"Fold1.Rep11","weighted","glmBoost","PID1",0.15204649150892,3,TRUE
"Fold1.Rep11","weighted","glmBoost","P2RY10",0.076321982727975,4,TRUE
"Fold1.Rep11","weighted","glmBoost","CD160",0.0642995533698832,5,TRUE
"Fold1.Rep11","weighted","glmBoost","CCR6",0.0561314368469774,6,TRUE
"Fold1.Rep11","weighted","glmBoost","PAFAH2",0.0467601204495328,7,TRUE
"Fold1.Rep11","weighted","glmBoost","NMT2",0.0366574252951296,8,TRUE
"Fold1.Rep11","weighted","glmBoost","EPHX2",0.0350471714540731,9,TRUE
"Fold1.Rep11","weighted","glmBoost","GATA3",0.0266412680251951,10,TRUE
"Fold1.Rep11","weighted","glmBoost","PAQR8",0.0220516466697103,11,TRUE
"Fold1.Rep11","weighted","glmBoost","ARG1",0.0166442411211348,12,TRUE
"Fold1.Rep11","weighted","glmBoost","TBC1D4",0.0118354508888478,13,TRUE
"Fold1.Rep11","weighted","glmBoost","OSGEPL1",0.0105020584489287,14,TRUE
"Fold1.Rep11","weighted","glmBoost","CSRP2BP",0.00444900698765308,15,TRUE
"Fold1.Rep11","weighted","Ranger","GATA2",3.33589211523377e-05,1,TRUE
"Fold1.Rep11","weighted","Ranger","RABL2A",1.15517784073025e-05,2,TRUE
"Fold1.Rep11","weighted","Ranger","LYRM7",5.4794520547945e-06,3,TRUE
"Fold1.Rep11","weighted","Ranger","CD160",0,4,TRUE
"Fold1.Rep11","weighted","Ranger","NR1D2",0,5,TRUE
"Fold1.Rep11","weighted","Ranger","GCET2",0,6,TRUE
"Fold1.Rep11","weighted","Ranger","ANAPC1",0,7,TRUE
"Fold1.Rep11","weighted","Ranger","IL11RA",0,8,TRUE
"Fold1.Rep11","weighted","Ranger","BCOR",0,9,TRUE
"Fold1.Rep11","weighted","Ranger","ZNF33B",0,10,TRUE
"Fold1.Rep11","weighted","Ranger","SCLY",0,11,TRUE
"Fold1.Rep11","weighted","Ranger","GTPBP3",0,12,TRUE
"Fold1.Rep11","weighted","Ranger","PATZ1",0,13,TRUE
"Fold1.Rep11","weighted","Ranger","NUP160",-5.43478260869557e-06,14,TRUE
"Fold1.Rep11","weighted","Ranger","TBC1D4",-5.45436903428898e-06,15,TRUE
"Fold1.Rep11","weighted","Ranger","PLCG1",-5.60224089635852e-06,16,TRUE
"Fold1.Rep11","weighted","Ranger","TIGIT",-1.11420612813371e-05,17,TRUE
"Fold1.Rep11","weighted","Ranger","NAT10",-1.73598132781807e-05,18,TRUE
"Fold1.Rep11","weighted","Ranger","RABL2B",-1.7564978552415e-05,19,TRUE
"Fold1.Rep11","weighted","Ranger","HEATR2",-2.20480624099719e-05,20,TRUE
"Fold1.Rep11","weighted","Ranger","CSRP2BP",-2.29974160206718e-05,21,FALSE
"Fold1.Rep11","weighted","Ranger","ZNHIT6",-2.33174712538291e-05,22,FALSE
"Fold1.Rep11","weighted","Ranger","NELL2",-2.6046174636513e-05,23,FALSE
"Fold1.Rep11","weighted","Ranger","C12orf65",-2.63852242744063e-05,24,FALSE
"Fold1.Rep11","weighted","Ranger","BACH2",-2.73615113672752e-05,25,FALSE
"Fold1.Rep11","weighted","Ranger","RNASEN",-2.84317905555076e-05,26,FALSE
"Fold1.Rep11","weighted","Ranger","OSGEPL1",-2.88607800320448e-05,27,FALSE
"Fold1.Rep11","weighted","Ranger","ABHD15",-3.27033145727746e-05,28,FALSE
"Fold1.Rep11","weighted","Ranger","KLF12",-3.2843414736188e-05,29,FALSE
"Fold1.Rep11","weighted","Ranger","INPP4B",-3.29593537140707e-05,30,FALSE
"Fold1.Rep11","weighted","Ranger","EPHX2",-3.31652381328593e-05,31,FALSE
"Fold1.Rep11","weighted","Ranger","ZNF549",-3.38355464759958e-05,32,FALSE
"Fold1.Rep11","weighted","Ranger","OSBPL3",-3.39396197706825e-05,33,FALSE
"Fold1.Rep11","weighted","Ranger","LEF1",-3.83596290497412e-05,34,FALSE
"Fold1.Rep11","weighted","Ranger","PTCH1",-3.90596349960597e-05,35,FALSE
"Fold1.Rep11","weighted","Ranger","POLR1B",-3.95610301868066e-05,36,FALSE
"Fold1.Rep11","weighted","Ranger","SLC7A6",-4.34132953127784e-05,37,FALSE
"Fold1.Rep11","weighted","Ranger","MDN1",-4.42354831210021e-05,38,FALSE
"Fold1.Rep11","weighted","Ranger","C2orf89",-4.44660691044851e-05,39,FALSE
"Fold1.Rep11","weighted","Ranger","PTGDR",-4.47033256874849e-05,40,FALSE
"Fold1.Rep11","weighted","Ranger","FAM50B",-4.52777644403897e-05,41,FALSE
"Fold1.Rep11","weighted","Ranger","SMAD3",-4.94544513614257e-05,42,FALSE
"Fold1.Rep11","weighted","Ranger","PLEKHA1",-4.95770775675155e-05,43,FALSE
"Fold1.Rep11","weighted","Ranger","FAM102A",-5.1123785024104e-05,44,FALSE
"Fold1.Rep11","weighted","Ranger","THEM4",-5.24491582242534e-05,45,FALSE
"Fold1.Rep11","weighted","Ranger","GLOD4",-5.56159379608823e-05,46,FALSE
"Fold1.Rep11","weighted","Ranger","Septin 1",-5.57788984381782e-05,47,FALSE
"Fold1.Rep11","weighted","Ranger","TAF3",-5.60696912468712e-05,48,FALSE
"Fold1.Rep11","weighted","Ranger","MAN1C1",-6.18994168981144e-05,49,FALSE
"Fold1.Rep11","weighted","Ranger","TTC27",-6.29879639108724e-05,50,FALSE
"Fold1.Rep11","weighted","Ranger","SIDT1",-6.57534246575342e-05,51,FALSE
"Fold1.Rep11","weighted","Ranger","SAMD3",-6.72798655831037e-05,52,FALSE
"Fold1.Rep11","weighted","Ranger","LRRN3",-7.17028571525507e-05,53,FALSE
"Fold1.Rep11","weighted","Ranger","ABLIM1",-7.96474230885089e-05,54,FALSE
"Fold1.Rep11","weighted","Ranger","C19orf29",-9.39585808170538e-05,55,FALSE
"Fold1.Rep11","weighted","Ranger","UBASH3A",-9.89749057907519e-05,56,FALSE
"Fold1.Rep11","weighted","Ranger","PARP1",-9.91724155675724e-05,57,FALSE
"Fold1.Rep11","weighted","Ranger","TXN",-0.00010400171623981,58,FALSE
"Fold1.Rep11","weighted","Ranger","IKZF2",-0.000105124304635262,59,FALSE
"Fold1.Rep11","weighted","Ranger","DCAF16",-0.000106574430448288,60,FALSE
"Fold1.Rep11","weighted","Ranger","PAQR8",-0.000110503530893596,61,FALSE
"Fold1.Rep11","weighted","Ranger","KIAA1147",-0.000121134208568124,62,FALSE
"Fold1.Rep11","weighted","Ranger","DYRK2",-0.000121606511852332,63,FALSE
"Fold1.Rep11","weighted","Ranger","TTC3",-0.000122562273147273,64,FALSE
"Fold1.Rep11","weighted","Ranger","SBK1",-0.0001273526264025,65,FALSE
"Fold1.Rep11","weighted","Ranger","CCR6",-0.000135067265257776,66,FALSE
"Fold1.Rep11","weighted","Ranger","KIAA0182",-0.000137650062931945,67,FALSE
"Fold1.Rep11","weighted","Ranger","PJA1",-0.000143642067444148,68,FALSE
"Fold1.Rep11","weighted","Ranger","MTR",-0.000143877890640111,69,FALSE
"Fold1.Rep11","weighted","Ranger","NMT2",-0.000152058277504419,70,FALSE
"Fold1.Rep11","weighted","Ranger","FLT3LG",-0.000153156419159975,71,FALSE
"Fold1.Rep11","weighted","Ranger","RFTN1",-0.000153419755797148,72,FALSE
"Fold1.Rep11","weighted","Ranger","SIRPG",-0.000176526362170656,73,FALSE
"Fold1.Rep11","weighted","Ranger","BCKDHB",-0.000188669039438535,74,FALSE
"Fold1.Rep11","weighted","Ranger","FBXO21",-0.000189431753985826,75,FALSE
"Fold1.Rep11","weighted","Ranger","HP",-0.00019143949046488,76,FALSE
"Fold1.Rep11","weighted","Ranger","P2RY10",-0.000194429912404581,77,FALSE
"Fold1.Rep11","weighted","Ranger","EVL",-0.000200227090919697,78,FALSE
"Fold1.Rep11","weighted","Ranger","STMN3",-0.000201825124690248,79,FALSE
"Fold1.Rep11","weighted","Ranger","NPAT",-0.00021476553369593,80,FALSE
"Fold1.Rep11","weighted","Ranger","PID1",-0.000231279969570111,81,FALSE
"Fold1.Rep11","weighted","Ranger","RNF125",-0.000234145553433322,82,FALSE
"Fold1.Rep11","weighted","Ranger","FBXL16",-0.000257936372808653,83,FALSE
"Fold1.Rep11","weighted","Ranger","NLRC3",-0.000261070015303281,84,FALSE
"Fold1.Rep11","weighted","Ranger","PRKCQ",-0.000308236089218427,85,FALSE
"Fold1.Rep11","weighted","Ranger","CD96",-0.000321626372688488,86,FALSE
"Fold1.Rep11","weighted","Ranger","KDM2B",-0.00032787288778879,87,FALSE
"Fold1.Rep11","weighted","Ranger","PAFAH2",-0.000371591275958223,88,FALSE
"Fold1.Rep11","weighted","Ranger","KIAA0748",-0.000425176774393616,89,FALSE
"Fold1.Rep11","weighted","Ranger","S100A12",-0.000434709135535775,90,FALSE
"Fold1.Rep11","weighted","Ranger","FAM43A",-0.000441831230614316,91,FALSE
"Fold1.Rep11","weighted","Ranger","ARG1",-0.000445535492789147,92,FALSE
"Fold1.Rep11","weighted","Ranger","ANXA3",-0.000457132722345639,93,FALSE
"Fold1.Rep11","weighted","Ranger","METTL9",-0.000490786884815872,94,FALSE
"Fold1.Rep11","weighted","Ranger","Septin 9",-0.000516185753425696,95,FALSE
"Fold1.Rep11","weighted","Ranger","S100A8",-0.000518147061825217,96,FALSE
"Fold1.Rep11","weighted","Ranger","C19orf59",-0.000598570108254154,97,FALSE
"Fold1.Rep11","weighted","Ranger","GATA3",-0.000643110951763417,98,FALSE
"Fold1.Rep11","weighted","Ranger","UPP1",-0.000715159254357618,99,FALSE
"Fold1.Rep11","weighted","Ranger","C5orf32",-0.00080202182187115,100,FALSE
"Fold1.Rep11","weighted","XGBoost","C5orf32",0.3486847428374,1,TRUE
"Fold1.Rep11","weighted","XGBoost","C19orf59",0.276287892972895,2,TRUE
"Fold1.Rep11","weighted","XGBoost","S100A8",0.141460732226859,3,TRUE
"Fold1.Rep11","weighted","XGBoost","S100A12",0.117114329660476,4,TRUE
"Fold1.Rep11","weighted","XGBoost","PAQR8",0.0479855969950887,5,TRUE
"Fold1.Rep11","weighted","XGBoost","UPP1",0.0372739970536521,6,TRUE
"Fold1.Rep11","weighted","XGBoost","GATA3",0.0170612400503587,7,TRUE
"Fold1.Rep11","weighted","XGBoost","KIAA0748",0.00596424642769926,8,TRUE
"Fold1.Rep11","weighted","XGBoost","FBXL16",0.00545461942769884,9,TRUE
"Fold1.Rep11","weighted","XGBoost","PID1",0.000993105966699526,10,TRUE
"Fold1.Rep11","weighted","XGBoost","CD96",0.000318382820263321,11,TRUE
"Fold1.Rep11","weighted","XGBoost","LRRN3",0.000296776965883506,12,TRUE
"Fold1.Rep11","weighted","XGBoost","NELL2",0.000274077488970427,13,TRUE
"Fold1.Rep11","weighted","XGBoost","TBC1D4",0.000185108063168695,14,TRUE
"Fold1.Rep11","weighted","XGBoost","PTGDR",0.00012019324328321,15,TRUE
"Fold1.Rep11","weighted","XGBoost","RFTN1",0.000108500561307749,16,TRUE
"Fold1.Rep11","weighted","XGBoost","CD160",9.30066124817613e-05,17,TRUE
"Fold1.Rep11","weighted","XGBoost","CCR6",8.63551864781906e-05,18,TRUE
"Fold1.Rep11","weighted","XGBoost","ANXA3",8.24891276511649e-05,19,TRUE
"Fold1.Rep11","weighted","XGBoost","NMT2",5.33082520868566e-05,20,TRUE
"Fold1.Rep11","weighted","XGBoost","FAM43A",5.16530990906008e-05,21,FALSE
"Fold1.Rep11","weighted","XGBoost","Septin 9",2.74096197481688e-05,22,FALSE
"Fold1.Rep11","weighted","XGBoost","PJA1",2.22353407587101e-05,23,FALSE
"Fold2.Rep11","weighted","LASSO","S100A8",0.645559897919957,1,TRUE
"Fold2.Rep11","weighted","LASSO","ANXA3",0.463751516898048,2,TRUE
"Fold2.Rep11","weighted","LASSO","GATA2",0.394772494235815,3,TRUE
"Fold2.Rep11","weighted","LASSO","CD160",0.36890094433262,4,TRUE
"Fold2.Rep11","weighted","LASSO","CSRP2BP",0.304584067278269,5,TRUE
"Fold2.Rep11","weighted","LASSO","PID1",0.27026637398835,6,TRUE
"Fold2.Rep11","weighted","LASSO","C19orf59",0.268461482814163,7,TRUE
"Fold2.Rep11","weighted","LASSO","TBC1D4",0.238502304513919,8,TRUE
"Fold2.Rep11","weighted","LASSO","P2RY10",0.218846090068008,9,TRUE
"Fold2.Rep11","weighted","LASSO","EOMES",0.216779605297738,10,TRUE
"Fold2.Rep11","weighted","LASSO","SIGLECP3",0.196319975689938,11,TRUE
"Fold2.Rep11","weighted","LASSO","FAM43A",0.159762105614679,12,TRUE
"Fold2.Rep11","weighted","LASSO","PAFAH2",0.143855295786199,13,TRUE
"Fold2.Rep11","weighted","LASSO","FCER1A",0.0591441502979126,14,TRUE
"Fold2.Rep11","weighted","LASSO","KLRG1",0.0561301238909876,15,TRUE
"Fold2.Rep11","weighted","LASSO","ARG1",0.00830567683400631,16,TRUE
"Fold2.Rep11","weighted","glmBoost","C19orf59",0.121537815364569,1,TRUE
"Fold2.Rep11","weighted","glmBoost","S100A8",0.112665803220375,2,TRUE
"Fold2.Rep11","weighted","glmBoost","P2RY10",0.097394970869157,3,TRUE
"Fold2.Rep11","weighted","glmBoost","PID1",0.0470221634547968,4,TRUE
"Fold2.Rep11","weighted","glmBoost","CSRP2BP",0.0442081018617239,5,TRUE
"Fold2.Rep11","weighted","glmBoost","CD160",0.0330203182280237,6,TRUE
"Fold2.Rep11","weighted","glmBoost","FAM43A",0.027956923511663,7,TRUE
"Fold2.Rep11","weighted","glmBoost","ARG1",0.0225483475916249,8,TRUE
"Fold2.Rep11","weighted","glmBoost","NLRC3",0.018024109573318,9,TRUE
"Fold2.Rep11","weighted","glmBoost","FCER1A",0.0168944320312273,10,TRUE
"Fold2.Rep11","weighted","glmBoost","TCTN1",0.0105424396057119,11,TRUE
"Fold2.Rep11","weighted","glmBoost","EPHX2",0.010534506075011,12,TRUE
"Fold2.Rep11","weighted","Ranger","PRKCQ",1.76578780344074e-05,1,TRUE
"Fold2.Rep11","weighted","Ranger","MAN1C1",1.06666666666666e-05,2,TRUE
"Fold2.Rep11","weighted","Ranger","ZNF549",5.61797752809001e-06,3,TRUE
"Fold2.Rep11","weighted","Ranger","LEF1",0,4,TRUE
"Fold2.Rep11","weighted","Ranger","POLR1B",0,5,TRUE
"Fold2.Rep11","weighted","Ranger","IL11RA",0,6,TRUE
"Fold2.Rep11","weighted","Ranger","BACH2",0,7,TRUE
"Fold2.Rep11","weighted","Ranger","PAQR8",0,8,TRUE
"Fold2.Rep11","weighted","Ranger","BCKDHB",0,9,TRUE
"Fold2.Rep11","weighted","Ranger","TIGIT",0,10,TRUE
"Fold2.Rep11","weighted","Ranger","Septin 1",0,11,TRUE
"Fold2.Rep11","weighted","Ranger","PATZ1",0,12,TRUE
"Fold2.Rep11","weighted","Ranger","C12orf65",0,13,TRUE
"Fold2.Rep11","weighted","Ranger","PASK",0,14,TRUE
"Fold2.Rep11","weighted","Ranger","ANAPC1",0,15,TRUE
"Fold2.Rep11","weighted","Ranger","ZNHIT6",-3.1210255690084e-08,16,TRUE
"Fold2.Rep11","weighted","Ranger","LYRM7",-5.40540540540535e-06,17,TRUE
"Fold2.Rep11","weighted","Ranger","DDHD2",-5.52486187845291e-06,18,TRUE
