"sample_id","group","array_median","array_IQR","missing_fraction","S100A8","duplicate_sample_id","label_supported_by_title"
"GSM1691993","Sepsis",3.876633003,2.91848972325,0,12.01435022,FALSE,TRUE
"GSM1691994","Sepsis",3.8521934655,3.165057834,0,13.15125939,FALSE,TRUE
"GSM1691995","Sepsis",3.9700466165,3.012801436,0,13.01083787,FALSE,TRUE
"GSM1691996","Sepsis",3.743772151,2.958738285,0,12.83942119,FALSE,TRUE
"GSM1691997","Sepsis",4.024511582,3.32613584825,0,12.97334795,FALSE,TRUE
"GSM1691998","Sepsis",4.0767705325,3.12989856425,0,12.86949335,FALSE,TRUE
"GSM1691999","Sepsis",3.9638301015,3.05699418425,0,12.76545862,FALSE,TRUE
"GSM1692000","Sepsis",3.764420964,2.80042640725,0,12.78492653,FALSE,TRUE
"GSM1692001","Sepsis",3.980984816,3.26617033475,0,13.07747217,FALSE,TRUE
"GSM1692002","Sepsis",3.9679572205,3.176727698,0,13.24516559,FALSE,TRUE
"GSM1692003","Sepsis",3.697081242,2.95149263675,0,13.22733204,FALSE,TRUE
"GSM1692004","Sepsis",4.02321804,3.208641613,0,13.15586386,FALSE,TRUE
"GSM1692005","Sepsis",3.88354563,2.9529426235,0,11.88337976,FALSE,TRUE
"GSM1692006","Sepsis",3.8029175785,2.9808075045,0,13.32809,FALSE,TRUE
"GSM1692007","Sepsis",4.076489975,3.1048101435,0,13.00882288,FALSE,TRUE
"GSM1692008","Sepsis",3.8099905545,2.98266994025,0,13.00067138,FALSE,TRUE
"GSM1692009","Sepsis",4.1122721465,3.23881970125,0,13.05396301,FALSE,TRUE
"GSM1692010","Sepsis",3.8690427645,3.0257557005,0,12.77372918,FALSE,TRUE
"GSM1692011","Sepsis",3.738790339,2.913220591,0,12.95876636,FALSE,TRUE
"GSM1692012","Sepsis",3.76518775,2.964295833,0,13.20898323,FALSE,TRUE
"GSM1692015","Sepsis",3.955585145,3.1243856905,0,13.0308706,FALSE,TRUE
"GSM1692016","Sepsis",3.850570204,3.14844109375,0,13.01638944,FALSE,TRUE
"GSM1692017","Sepsis",3.990527179,3.2600659125,0,13.24000664,FALSE,TRUE
"GSM1692018","Sepsis",3.924149159,3.13783241025,0,12.96795121,FALSE,TRUE
"GSM1692019","Sepsis",3.7063548985,2.789881117,0,12.84733796,FALSE,TRUE
"GSM1692020","Sepsis",4.1992390955,3.202954061,0,12.18423308,FALSE,TRUE
"GSM1692021","Sepsis",3.815103182,2.58601369625,0,12.23763548,FALSE,TRUE
"GSM1692022","Sepsis",3.85561687,2.95785399675,0,13.26253052,FALSE,TRUE
"GSM1692023","Sepsis",4.046864196,3.19324333075,0,13.11249471,FALSE,TRUE
"GSM1692024","Sepsis",3.895756934,3.002437707,0,13.21282735,FALSE,TRUE
"GSM1692025","Sepsis",4.0678864825,3.13614896825,0,12.64622501,FALSE,TRUE
"GSM1692026","Sepsis",3.9310570625,3.075037012,0,12.98582691,FALSE,TRUE
"GSM1692027","Sepsis",4.083030977,3.1267207375,0,12.44470025,FALSE,TRUE
"GSM1692028","Sepsis",3.7201524465,2.6472985115,0,12.92129015,FALSE,TRUE
"GSM1692029","Sepsis",3.889569221,3.04262476325,0,13.12186409,FALSE,TRUE
"GSM1692030","Sepsis",3.805968278,2.785996769,0,13.10877137,FALSE,TRUE
"GSM1692032","Sepsis",3.7334811965,2.75591395575,0,12.47303362,FALSE,TRUE
"GSM1692033","Sepsis",3.9021844715,2.957340637,0,12.84239169,FALSE,TRUE
"GSM1692034","Sepsis",3.9371413735,3.15355794375,0,13.25950304,FALSE,TRUE
"GSM1692035","Sepsis",3.8530514865,2.8892635585,0,12.86270168,FALSE,TRUE
"GSM1692036","Sepsis",3.811145729,2.869401109,0,13.01187186,FALSE,TRUE
"GSM1692037","Sepsis",3.680757469,2.6712230035,0,12.90678999,FALSE,TRUE
"GSM1692038","Sepsis",3.69197213,2.79598794075,0,12.98223109,FALSE,TRUE
"GSM1692039","Sepsis",3.857861732,3.0256965605,0,12.43885751,FALSE,TRUE
"GSM1692040","Sepsis",4.0703830715,3.210578199,0,13.0842983,FALSE,TRUE
"GSM1692041","Sepsis",4.120133125,3.1906774105,0,12.74791,FALSE,TRUE
"GSM1692042","Sepsis",3.8410190335,2.9561650275,0,12.54015315,FALSE,TRUE
"GSM1692043","Sepsis",3.77727819,2.90481308,0,13.12918842,FALSE,TRUE
"GSM1692044","Sepsis",3.885820873,2.90859122,0,12.88663687,FALSE,TRUE
"GSM1692045","Sepsis",3.9186880875,3.0990298555,0,13.14165035,FALSE,TRUE
"GSM1692046","Sepsis",4.1290450345,3.18758017475,0,12.87151019,FALSE,TRUE
"GSM1692047","Sepsis",4.107017173,3.21911728325,0,13.28893877,FALSE,TRUE
"GSM1692048","Sepsis",3.8193697095,3.00471738125,0,12.94142418,FALSE,TRUE
"GSM1692049","Sepsis",3.7338879045,2.6983630075,0,12.79489781,FALSE,TRUE
"GSM1692050","Sepsis",3.900222332,3.1779720725,0,12.99395078,FALSE,TRUE
"GSM1692051","Sepsis",3.809745934,2.9702325885,0,12.72627642,FALSE,TRUE
"GSM1692052","Sepsis",4.227715274,3.22457745375,0,13.13859682,FALSE,TRUE
"GSM1692053","Sepsis",3.7127745725,2.49193135025,0,12.76282625,FALSE,TRUE
"GSM1692054","Sepsis",3.891550023,3.0382798545,0,13.205588,FALSE,TRUE
"GSM1692055","Sepsis",3.7336646195,2.88735216125,0,12.9359025,FALSE,TRUE
"GSM1692056","Sepsis",3.819624492,2.821997842,0,12.98944802,FALSE,TRUE
"GSM1692057","Sepsis",3.6882147775,2.94153531525,0,13.05248775,FALSE,TRUE
"GSM1692058","Sepsis",3.764373831,2.8787303955,0,13.10462657,FALSE,TRUE
"GSM1692059","Sepsis",4.0058696475,3.225562424,0,13.32806596,FALSE,TRUE
"GSM1692060","Sepsis",3.905057654,3.09022449525,0,13.30480331,FALSE,TRUE
"GSM1692061","Sepsis",3.8002009665,2.8482798965,0,12.68565693,FALSE,TRUE
"GSM1692062","Sepsis",3.609865284,2.60657971275,0,12.85976092,FALSE,TRUE
"GSM1692063","Sepsis",4.007444636,3.19804634975,0,12.48975708,FALSE,TRUE
"GSM1692064","Sepsis",4.039899842,3.00381852675,0,12.61076941,FALSE,TRUE
"GSM1692065","Sepsis",3.6862931355,2.81021222375,0,12.80853931,FALSE,TRUE
"GSM1692066","Sepsis",3.927734455,2.99034433225,0,12.32875759,FALSE,TRUE
"GSM1692067","Sepsis",4.018553772,3.2063005775,0,12.9211523,FALSE,TRUE
"GSM1692068","Sepsis",4.062298078,3.17646656225,0,13.06175191,FALSE,TRUE
"GSM1692069","Sepsis",3.9655988645,3.15511630125,0,12.942409,FALSE,TRUE
"GSM1692070","Sepsis",3.7481494255,2.95322984675,0,13.18244733,FALSE,TRUE
"GSM1692071","Sepsis",3.9349644325,3.16782452225,0,13.27136105,FALSE,TRUE
"GSM1692072","Sepsis",3.669074464,2.82586340875,0,12.91336606,FALSE,TRUE
"GSM1692073","Sepsis",3.756615335,3.00397818375,0,12.94610717,FALSE,TRUE
"GSM1692074","Sepsis",3.920133969,3.0685328,0,12.74891847,FALSE,TRUE
"GSM1692075","Sepsis",3.802766488,2.8887433285,0,12.63309508,FALSE,TRUE
"GSM1692077","Sepsis",4.209995024,3.140075983,0,12.76593247,FALSE,TRUE
"GSM1692078","Sepsis",3.6833154795,2.75595253125,0,12.74808792,FALSE,TRUE
"GSM1692079","Sepsis",3.883269609,3.22144993875,0,13.3173935,FALSE,TRUE
"GSM1692080","Sepsis",3.912811224,3.14321455825,0,12.76190906,FALSE,TRUE
"GSM1692081","Sepsis",3.8489167735,2.6706996835,0,12.40600019,FALSE,TRUE
"GSM1692082","Sepsis",3.8871737655,3.05749393375,0,13.16710882,FALSE,TRUE
"GSM1692083","Sepsis",3.7048716155,2.570846999,0,12.74550919,FALSE,TRUE
"GSM1692084","Sepsis",3.749041724,2.9951228785,0,13.32473749,FALSE,TRUE
"GSM1692085","Sepsis",3.7663607275,2.816245882,0,12.86716397,FALSE,TRUE
"GSM1692086","Sepsis",3.8815775935,3.170941334,0,13.39397294,FALSE,TRUE
"GSM1692087","Sepsis",3.718776528,2.82769220825,0,13.21683492,FALSE,TRUE
"GSM1692088","Sepsis",3.6425120005,2.58961135325,0,13.08993078,FALSE,TRUE
"GSM1692089","Sepsis",3.941940576,2.89111617625,0,11.63207873,FALSE,TRUE
"GSM1692090","Sepsis",3.9245957945,3.16623271975,0,13.14572948,FALSE,TRUE
"GSM1692091","Sepsis",3.8145697055,2.959276791,0,12.98762177,FALSE,TRUE
"GSM1692092","Sepsis",3.7697085865,2.8452172065,0,12.28105206,FALSE,TRUE
"GSM1692093","Sepsis",4.073699599,3.123376814,0,13.10929677,FALSE,TRUE
"GSM1692094","Sepsis",3.8289457475,2.86319104625,0,12.50875949,FALSE,TRUE
"GSM1692095","Sepsis",3.7757446745,2.97801825725,0,12.93338958,FALSE,TRUE
"GSM1692096","Sepsis",4.0044181835,3.173230285,0,12.85633739,FALSE,TRUE
"GSM1692097","Sepsis",3.842414481,2.9723603265,0,13.13441235,FALSE,TRUE
"GSM1692098","Sepsis",3.7070224985,2.88948925475,0,12.99764752,FALSE,TRUE
"GSM1692099","Sepsis",3.6570090045,2.685425433,0,13.27799221,FALSE,TRUE
"GSM1692100","Sepsis",3.771627312,2.931278377,0,13.25416412,FALSE,TRUE
"GSM1692101","Sepsis",4.2120896035,3.1484461605,0,12.66160588,FALSE,TRUE
"GSM1692102","Sepsis",3.8898359055,2.909545533,0,13.00657723,FALSE,TRUE
"GSM1692103","Sepsis",3.903503673,3.0694887835,0,13.0785082,FALSE,TRUE
"GSM1692104","Sepsis",3.9884010245,3.01535229775,0,12.11022028,FALSE,TRUE
"GSM1692105","Sepsis",3.8515511365,2.87590324475,0,12.82069374,FALSE,TRUE
"GSM1692106","Sepsis",3.9523425995,3.08174876275,0,12.64931563,FALSE,TRUE
"GSM1692107","Sepsis",4.0813161775,3.16096583375,0,13.15713,FALSE,TRUE
"GSM1692108","Sepsis",3.9756530725,3.00226282725,0,13.02645199,FALSE,TRUE
"GSM1692109","Sepsis",3.862987594,2.78163093575,0,12.06685606,FALSE,TRUE
"GSM1692110","Sepsis",3.843912364,2.9830056385,0,12.8624164,FALSE,TRUE
"GSM1692111","Sepsis",3.742935277,2.807966943,0,13.04483239,FALSE,TRUE
"GSM1692112","Sepsis",4.117985226,3.20529070675,0,13.19526026,FALSE,TRUE
"GSM1692114","Sepsis",3.931738388,3.16094274925,0,13.16263084,FALSE,TRUE
"GSM1692115","Sepsis",3.7871605285,2.907642306,0,13.15150903,FALSE,TRUE
"GSM1692116","Sepsis",4.0024431,3.14737169825,0,12.92808494,FALSE,TRUE
"GSM1692117","Sepsis",3.9978840535,3.25568271825,0,13.23117881,FALSE,TRUE
"GSM1692118","Sepsis",4.038734877,3.16728454575,0,13.07686545,FALSE,TRUE
"GSM1692119","Sepsis",3.8152292255,2.981486956,0,13.16313626,FALSE,TRUE
"GSM1692120","Sepsis",4.044634678,2.97502758975,0,12.81504208,FALSE,TRUE
"GSM1692121","Sepsis",4.1923129735,3.19068548825,0,12.99008561,FALSE,TRUE
"GSM1692122","Sepsis",3.9924472425,3.109915639,0,13.12176276,FALSE,TRUE
"GSM1692123","Sepsis",3.68762762,2.7986548155,0,13.00341076,FALSE,TRUE
"GSM1692124","Sepsis",3.9322671205,2.9766591755,0,12.94405041,FALSE,TRUE
"GSM1692125","Sepsis",3.8187069255,3.03844762275,0,12.95170526,FALSE,TRUE
"GSM1692126","Sepsis",4.0534134835,3.179228082,0,13.29002151,FALSE,TRUE
"GSM1692127","Sepsis",4.0359369085,3.154000441,0,12.81033101,FALSE,TRUE
"GSM1692128","Sepsis",3.9202508555,2.88550309425,0,12.15069091,FALSE,TRUE
"GSM1692129","Sepsis",3.9668326715,3.3117126625,0,12.99301103,FALSE,TRUE
"GSM1692130","Sepsis",4.082668832,3.1424665605,0,12.96002291,FALSE,TRUE
"GSM1692131","Sepsis",3.8803978985,2.933935518,0,12.68038426,FALSE,TRUE
"GSM1692132","Sepsis",3.7736060115,3.161061152,0,13.20863886,FALSE,TRUE
"GSM1692133","Sepsis",4.0051754845,3.01492018375,0,12.86271283,FALSE,TRUE
"GSM1692135","Sepsis",4.0870833055,3.1329998425,0,13.23656547,FALSE,TRUE
"GSM1692136","Sepsis",3.7670385865,2.65452709125,0,12.63014519,FALSE,TRUE
"GSM1692137","Sepsis",4.198681959,3.27429787525,0,13.42205163,FALSE,TRUE
"GSM1692138","Sepsis",3.8918256645,3.0221438545,0,13.25152627,FALSE,TRUE
"GSM1692139","Sepsis",3.660760669,2.540594841,0,13.07847766,FALSE,TRUE
"GSM1692140","Sepsis",3.8286546575,3.0769962325,0,13.09858682,FALSE,TRUE
"GSM1692141","Sepsis",4.0006323355,3.2609979945,0,13.27871014,FALSE,TRUE
"GSM1692142","Sepsis",3.7825201375,2.64060678825,0,13.16218929,FALSE,TRUE
"GSM1692143","Sepsis",3.966866471,3.18702659875,0,13.14468949,FALSE,TRUE
"GSM1692144","Sepsis",4.063908805,3.167346757,0,12.98489317,FALSE,TRUE
"GSM1692145","Sepsis",3.8128445925,2.908825774,0,13.19671156,FALSE,TRUE
"GSM1692146","Sepsis",3.945202577,3.25308486875,0,13.35013936,FALSE,TRUE
"GSM1692147","Sepsis",3.781322063,2.93856327125,0,13.01441957,FALSE,TRUE
"GSM1692148","Sepsis",4.0699165175,3.1603546085,0,13.08541998,FALSE,TRUE
"GSM1692149","Sepsis",3.9631043665,2.956533981,0,12.78339198,FALSE,TRUE
"GSM1692150","Sepsis",4.0397741325,3.06940753725,0,13.11210204,FALSE,TRUE
"GSM1692151","Sepsis",3.9287777705,2.9402505705,0,12.68823421,FALSE,TRUE
"GSM1692152","Sepsis",3.7812563,2.804199207,0,12.84747925,FALSE,TRUE
"GSM1692153","Sepsis",3.7742998405,2.9829053545,0,13.16085722,FALSE,TRUE
"GSM1692154","Sepsis",3.842655602,3.026592152,0,13.10740688,FALSE,TRUE
"GSM1692155","Sepsis",3.63338801,2.709059406,0,13.07777844,FALSE,TRUE
"GSM1692156","Sepsis",4.0794689785,3.2469531785,0,13.02044728,FALSE,TRUE
"GSM1692157","Sepsis",3.7608017525,2.97968378275,0,13.10166104,FALSE,TRUE
"GSM1692158","Sepsis",3.9634129585,3.197425797,0,12.84115939,FALSE,TRUE
"GSM1692159","Sepsis",3.709501103,2.7769447585,0,12.91662614,FALSE,TRUE
"GSM1692160","Sepsis",3.645373465,2.169594387,0,13.09940709,FALSE,TRUE
"GSM1692161","Sepsis",3.9246869775,2.8986956515,0,12.53894113,FALSE,TRUE
"GSM1692162","Sepsis",3.836913177,2.992288397,0,13.11344028,FALSE,TRUE
"GSM1692163","Sepsis",3.8587633185,2.87944170425,0,12.65822957,FALSE,TRUE
"GSM1692164","Sepsis",3.7753094435,2.8129258705,0,12.44065837,FALSE,TRUE
"GSM1692165","Sepsis",3.887224294,2.98867554325,0,12.72849206,FALSE,TRUE
"GSM1692166","Sepsis",3.7108121965,2.83362213,0,13.24434358,FALSE,TRUE
"GSM1692167","Sepsis",4.1564724905,3.221305685,0,13.04151829,FALSE,TRUE
"GSM1692168","Sepsis",3.888936025,2.92299162625,0,12.04112528,FALSE,TRUE
"GSM1692169","Sepsis",3.933123915,3.12877635325,0,12.8177505,FALSE,TRUE
"GSM1692170","Sepsis",3.852755437,3.0375984195,0,12.91975561,FALSE,TRUE
"GSM1692171","Sepsis",3.7879372635,2.59492649325,0,12.46545465,FALSE,TRUE
"GSM1692172","Sepsis",4.0131042325,3.0473574455,0,12.05592477,FALSE,TRUE
"GSM1692173","Sepsis",4.0684501365,3.15871372725,0,12.91843295,FALSE,TRUE
"GSM1692174","Sepsis",3.7753166005,2.9145328945,0,13.16005402,FALSE,TRUE
"GSM1692175","Sepsis",3.815970729,2.90181201675,0,12.98177414,FALSE,TRUE
"GSM1692176","Sepsis",3.9170259665,2.96580272425,0,12.13407773,FALSE,TRUE
"GSM1692177","Sepsis",3.7698519915,2.7473890265,0,13.15258508,FALSE,TRUE
"GSM1692178","Sepsis",4.097317789,3.313001046,0,13.05832052,FALSE,TRUE
"GSM1692179","Sepsis",4.0125681505,3.01674849025,0,13.10703915,FALSE,TRUE
"GSM1692180","Sepsis",3.766943384,2.7787577785,0,13.1134088,FALSE,TRUE
"GSM1692181","Sepsis",3.7573985275,2.782519849,0,12.81420272,FALSE,TRUE
"GSM1692182","Sepsis",4.0166990595,3.05375391475,0,13.09022604,FALSE,TRUE
"GSM1692183","Sepsis",3.846166082,2.8430914885,0,12.91626124,FALSE,TRUE
"GSM1692184","Sepsis",3.746411876,2.888491684,0,13.29132003,FALSE,TRUE
"GSM1692185","Sepsis",4.026400662,3.17638741475,0,12.8323147,FALSE,TRUE
"GSM1692186","Sepsis",4.1770258585,3.29163231675,0,13.20947221,FALSE,TRUE
"GSM1692187","Sepsis",4.1428363145,3.25116676575,0,13.14947739,FALSE,TRUE
"GSM1692188","Sepsis",3.7902736135,2.63134965525,0,12.23935292,FALSE,TRUE
"GSM1692189","Sepsis",3.912165724,3.0091224855,0,12.73636539,FALSE,TRUE
"GSM1692190","Sepsis",3.8278151685,2.9276253075,0,13.07605016,FALSE,TRUE
"GSM1692191","Sepsis",4.105499586,3.25232733475,0,13.30186817,FALSE,TRUE
"GSM1692192","Sepsis",3.855520702,3.115764133,0,13.16589118,FALSE,TRUE
"GSM1692193","Sepsis",3.9606099305,3.07839726325,0,12.56745997,FALSE,TRUE
"GSM1692194","Sepsis",3.843245618,2.958272756,0,12.79141968,FALSE,TRUE
"GSM1692195","Sepsis",3.835346505,2.98907646475,0,13.13934952,FALSE,TRUE
"GSM1692196","Sepsis",3.94233036,3.150240437,0,12.9249794,FALSE,TRUE
"GSM1692197","Sepsis",4.1140942395,3.09030406375,0,12.46136251,FALSE,TRUE
"GSM1692198","Sepsis",3.7754071375,2.871096273,0,13.08283614,FALSE,TRUE
"GSM1692199","Sepsis",3.9447081745,3.09667412175,0,13.11752711,FALSE,TRUE
"GSM1692200","Sepsis",3.8754095085,3.06324948225,0,13.10602964,FALSE,TRUE
"GSM1692201","Sepsis",3.6656184725,2.59636389925,0,13.1188805,FALSE,TRUE
"GSM1692202","Sepsis",3.9820434155,3.09296533875,0,13.21677419,FALSE,TRUE
"GSM1692203","Sepsis",4.051143334,3.13242427875,0,13.06253648,FALSE,TRUE
"GSM1692204","Sepsis",4.027764948,3.181425207,0,13.04657959,FALSE,TRUE
"GSM1692205","Sepsis",3.693618062,2.48336217675,0,12.87725006,FALSE,TRUE
"GSM1692206","Sepsis",3.813441783,2.89344127975,0,12.95225573,FALSE,TRUE
"GSM1692207","Sepsis",3.6877342795,2.8396733025,0,13.11633727,FALSE,TRUE
"GSM1692208","Sepsis",3.6996351935,2.73234585275,0,13.02293904,FALSE,TRUE
"GSM1692209","Sepsis",3.90279926,2.916193749,0,12.79299869,FALSE,TRUE
"GSM1692210","Sepsis",4.1001147775,3.06697640725,0,12.5492792,FALSE,TRUE
"GSM1692211","Sepsis",3.8015490305,3.04013294875,0,13.06043026,FALSE,TRUE
"GSM1692212","Sepsis",4.159749527,3.27646384175,0,13.05079443,FALSE,TRUE
"GSM1692213","Sepsis",3.8171089245,2.8906886715,0,12.85659973,FALSE,TRUE
"GSM1692214","Sepsis",3.9105409845,3.0821601925,0,12.96665599,FALSE,TRUE
"GSM1692215","Sepsis",3.885572213,2.94258425975,0,12.77489291,FALSE,TRUE
"GSM1692216","Sepsis",4.02261204,3.166389107,0,12.6156588,FALSE,TRUE
"GSM1692217","Sepsis",4.25889734,3.287836672,0,13.21261041,FALSE,TRUE
"GSM1692218","Sepsis",4.027973081,3.1801947055,0,12.76838554,FALSE,TRUE
"GSM1692219","Sepsis",3.8597555935,3.111189892,0,13.12837502,FALSE,TRUE
"GSM1692220","Sepsis",3.785519659,3.085031101,0,12.96060014,FALSE,TRUE
"GSM1692221","Sepsis",3.8189816505,3.05383149525,0,13.04576336,FALSE,TRUE
"GSM1692222","Sepsis",3.7499342185,2.91842090775,0,12.88875096,FALSE,TRUE
"GSM1692223","Sepsis",3.885222903,3.26724092675,0,12.84185233,FALSE,TRUE
"GSM1692224","Sepsis",4.0738366315,3.188889008,0,13.20281241,FALSE,TRUE
"GSM1692225","Sepsis",3.928479498,3.0846732695,0,12.86894707,FALSE,TRUE
"GSM1692226","Sepsis",3.876197362,3.21875418825,0,13.163687,FALSE,TRUE
"GSM1692227","Sepsis",4.206165915,3.213201541,0,12.8950292,FALSE,TRUE
"GSM1692228","Sepsis",3.863796862,2.9954040845,0,13.166903,FALSE,TRUE
"GSM1692229","Sepsis",3.9939178505,3.1307862095,0,12.68447389,FALSE,TRUE
"GSM1692230","Sepsis",3.8051842985,2.871759699,0,12.55867835,FALSE,TRUE
"GSM1692231","Sepsis",4.1070306025,3.207464804,0,12.60840774,FALSE,TRUE
"GSM1692232","Sepsis",3.780511815,3.074692594,0,12.94081552,FALSE,TRUE
"GSM1692233","Sepsis",3.8652692595,2.93786280975,0,12.77560159,FALSE,TRUE
"GSM1692234","Sepsis",3.68225579,2.5309458845,0,12.84193761,FALSE,TRUE
"GSM1692235","Sepsis",3.620582112,2.2476118735,0,12.81264409,FALSE,TRUE
"GSM1692237","Sepsis",4.0653712725,3.1403151135,0,13.13530892,FALSE,TRUE
"GSM1692238","Sepsis",3.7230474465,2.8037868905,0,13.13861681,FALSE,TRUE
"GSM1692239","Sepsis",3.715790442,2.7748922495,0,12.5947727,FALSE,TRUE
"GSM1692240","Sepsis",4.076570589,3.13749126975,0,13.20068813,FALSE,TRUE
"GSM1692241","Sepsis",3.66113046,2.9640785605,0,13.02934881,FALSE,TRUE
"GSM1692242","Sepsis",3.7110076325,2.67822387325,0,12.59229182,FALSE,TRUE
"GSM1692243","Sepsis",3.7249256905,2.94577512075,0,13.15630408,FALSE,TRUE
"GSM1692244","Sepsis",3.7877671565,2.8470636985,0,12.71015071,FALSE,TRUE
"GSM1692245","Sepsis",3.9218092325,3.107570291,0,12.51835593,FALSE,TRUE
"GSM1692246","Sepsis",4.332367443,3.16683875775,0,12.58192101,FALSE,TRUE
"GSM1692247","Sepsis",3.8922813795,2.8621581815,0,12.1405201,FALSE,TRUE
"GSM1692248","Sepsis",3.877677349,2.99035603675,0,13.29472318,FALSE,TRUE
"GSM1692249","Sepsis",3.9543395475,3.09367078575,0,12.94020807,FALSE,TRUE
"GSM1692250","Sepsis",4.040633418,3.040259094,0,11.64190638,FALSE,TRUE
"GSM1692251","Sepsis",3.823289622,2.89410448125,0,13.07198136,FALSE,TRUE
"GSM1692252","Sepsis",3.9391468195,2.9799865885,0,12.46411304,FALSE,TRUE
"GSM1692253","Sepsis",3.885310157,2.972089836,0,12.50632805,FALSE,TRUE
"GSM1692254","Sepsis",3.759305677,2.871451206,0,12.91051263,FALSE,TRUE
"GSM1692255","Sepsis",3.982192355,3.14337655625,0,13.04156868,FALSE,TRUE
"GSM1692256","Sepsis",3.8541458835,3.1003756475,0,12.72284322,FALSE,TRUE
"GSM1692257","Sepsis",3.9588559685,3.21182924575,0,12.8251809,FALSE,TRUE
"GSM1692258","Sepsis",4.108637293,3.06219931825,0,12.91058844,FALSE,TRUE
"GSM1692259","Sepsis",4.127292649,3.2285230825,0,13.04813373,FALSE,TRUE
"GSM1692260","Sepsis",4.092744021,3.22927870625,0,12.54650684,FALSE,TRUE
"GSM1692261","Sepsis",3.9088384935,3.208293604,0,13.26546291,FALSE,TRUE
"GSM1692262","Sepsis",3.978436492,3.1471221685,0,12.4292995,FALSE,TRUE
"GSM1692263","Sepsis",3.813720745,2.98289993375,0,12.80165406,FALSE,TRUE
"GSM1692264","Sepsis",4.1377551085,3.17054245125,0,13.06267602,FALSE,TRUE
"GSM1692265","Sepsis",4.134723797,3.20496045475,0,12.72345878,FALSE,TRUE
"GSM1692266","Sepsis",3.8290521035,3.06310554975,0,12.68337782,FALSE,TRUE
"GSM1692267","Sepsis",4.018922583,3.219868524,0,12.70267625,FALSE,TRUE
"GSM1692268","Sepsis",4.026610278,3.11417619625,0,12.99701939,FALSE,TRUE
"GSM1692269","Sepsis",3.9075575375,3.20923602025,0,12.68396803,FALSE,TRUE
"GSM1692270","Sepsis",3.870077413,2.9891537825,0,12.89434242,FALSE,TRUE
"GSM1692271","Sepsis",3.671803054,2.631407031,0,12.90628531,FALSE,TRUE
"GSM1692272","Sepsis",4.1968609385,3.17706929525,0,13.00999613,FALSE,TRUE
"GSM1692273","Sepsis",3.8345723335,2.95891008,0,12.93590011,FALSE,TRUE
"GSM1692274","Sepsis",3.8399634375,2.95516184875,0,12.93832247,FALSE,TRUE
"GSM1692275","Sepsis",3.9581526085,3.05176322775,0,12.59525462,FALSE,TRUE
"GSM1692276","Sepsis",3.7725729895,2.88376701125,0,12.76957948,FALSE,TRUE
"GSM1692277","Sepsis",3.9075774995,3.02017819175,0,12.92501877,FALSE,TRUE
"GSM1692278","Sepsis",3.814372969,2.8660013215,0,13.25623719,FALSE,TRUE
"GSM1692279","Sepsis",3.641937641,2.6666863395,0,13.14729277,FALSE,TRUE
"GSM1692280","Sepsis",3.996727731,3.1444682125,0,12.93178552,FALSE,TRUE
"GSM1692281","Sepsis",3.8568661115,2.776157211,0,12.21923064,FALSE,TRUE
"GSM1692282","Sepsis",3.962008271,2.9627527445,0,12.22820284,FALSE,TRUE
"GSM1692283","Sepsis",3.777426488,2.868442605,0,13.02283591,FALSE,TRUE
"GSM1692284","Sepsis",3.89972906,3.24739658875,0,13.27870105,FALSE,TRUE
"GSM1692286","Sepsis",3.9289625135,2.92531033275,0,12.89723855,FALSE,TRUE
"GSM1692287","Sepsis",4.0566477525,3.147324623,0,13.05395806,FALSE,TRUE
"GSM1692288","Sepsis",4.034924048,3.303056676,0,13.30858782,FALSE,TRUE
"GSM1692289","Sepsis",3.7370921685,2.89806985675,0,13.02722973,FALSE,TRUE
"GSM1692290","Sepsis",3.8174518945,2.98861817325,0,12.90768966,FALSE,TRUE
"GSM1692291","Sepsis",3.707370072,2.75177062875,0,12.84450333,FALSE,TRUE
"GSM1692292","Sepsis",3.768625573,2.82011075975,0,12.43885015,FALSE,TRUE
"GSM1692293","Sepsis",3.9047005265,2.96904680675,0,12.9852232,FALSE,TRUE
"GSM1692294","Sepsis",3.803015769,2.895485635,0,13.29753226,FALSE,TRUE
"GSM1692295","Sepsis",3.7580749965,2.856504686,0,13.03734699,FALSE,TRUE
"GSM1692296","Sepsis",4.3928473565,3.26189630825,0,13.17993268,FALSE,TRUE
"GSM1692297","Sepsis",4.037844178,3.10395391625,0,12.6658843,FALSE,TRUE
"GSM1692298","Sepsis",3.956587363,2.99927740575,0,12.8255077,FALSE,TRUE
"GSM1692299","Sepsis",3.735266143,2.880587421,0,13.15518964,FALSE,TRUE
"GSM1692300","Sepsis",3.9810552155,3.0623488375,0,12.75599514,FALSE,TRUE
"GSM1692301","Sepsis",3.684185836,2.53275579,0,12.94486465,FALSE,TRUE
"GSM1692302","Sepsis",4.0593462815,3.2829231225,0,13.16352319,FALSE,TRUE
"GSM1692303","Sepsis",4.10663542,3.25235865175,0,12.74776474,FALSE,TRUE
"GSM1692304","Sepsis",3.8677086955,3.08194320775,0,12.96451848,FALSE,TRUE
"GSM1692305","Sepsis",3.818562693,3.015271603,0,12.88729963,FALSE,TRUE
"GSM1692306","Sepsis",3.6925971125,2.815374299,0,13.00674644,FALSE,TRUE
"GSM1692307","Sepsis",3.8819542655,3.019563993,0,12.90351898,FALSE,TRUE
"GSM1692308","Sepsis",4.2841224225,3.32743032925,0,13.29145463,FALSE,TRUE
