"coef","variable","value","lambda"
"IL18RAP",15,0,0.0357260087537258
"IL1R2",15,0,0.0357260087537258
"IL1RAP",15,0,0.0357260087537258
"IMPA2",15,0,0.0357260087537258
"IRAK3",15,0,0.0357260087537258
"ITGA7",15,0,0.0357260087537258
"ITGAM",15,0,0.0357260087537258
"ITPKC",15,0,0.0357260087537258
"JMJD6",15,0,0.0357260087537258
"KCNE1",15,0,0.0357260087537258
"KCNMA1",15,0,0.0357260087537258
"KIAA1715",15,0,0.0357260087537258
"KIF3C",15,0,0.0357260087537258
"KLF5",15,0,0.0357260087537258
"LAIR1",15,0,0.0357260087537258
"LCN2",15,0,0.0357260087537258
"LDHA",15,0,0.0357260087537258
"LDLR",15,0,0.0357260087537258
"LGALS8",15,0,0.0357260087537258
"LILRA5",15,0,0.0357260087537258
"LILRA6",15,0,0.0357260087537258
"LIN7A",15,0,0.0357260087537258
"LOC375190",15,0,0.0357260087537258
"LRPAP1",15,0,0.0357260087537258
"LRRFIP2",15,0,0.0357260087537258
"LTF",15,0,0.0357260087537258
"LYRM1",15,0,0.0357260087537258
"MAFG",15,0,0.0357260087537258
"MAP2K6",15,0,0.0357260087537258
"MAPK14",15,0,0.0357260087537258
"MCTP1",15,0,0.0357260087537258
"MCTP2",15,0,0.0357260087537258
"MEF2A",15,0,0.0357260087537258
"MERTK",15,0,0.0357260087537258
"METTL7B",15,0,0.0357260087537258
"METTL9",15,0,0.0357260087537258
"MKNK1",15,0,0.0357260087537258
"MMADHC",15,0,0.0357260087537258
"MMP8",15,0,0.0357260087537258
"MMP9",15,0,0.0357260087537258
"MS4A4A",15,0,0.0357260087537258
"MSL3",15,0,0.0357260087537258
"MSRA",15,0,0.0357260087537258
"MSRB3",15,0,0.0357260087537258
"MTF1",15,0,0.0357260087537258
"MTHFS",15,0,0.0357260087537258
"MYL6",15,0,0.0357260087537258
"NAIP",15,0,0.0357260087537258
"NANS",15,0,0.0357260087537258
"NDST2",15,0,0.0357260087537258
"NDUFA4",15,0,0.0357260087537258
"NDUFB1",15,0,0.0357260087537258
"NDUFB3",15,0,0.0357260087537258
"NECAB1",15,0,0.0357260087537258
"NLRC4",15,0,0.0357260087537258
"NQO2",15,0,0.0357260087537258
"NSUN7",15,0,0.0357260087537258
"OLAH",15,0,0.0357260087537258
"OLFM4",15,0,0.0357260087537258
"OPLAH",15,0,0.0357260087537258
"OSCAR",15,0,0.0357260087537258
"OSM",15,0,0.0357260087537258
"OSTalpha",15,0,0.0357260087537258
"P2RX1",15,0,0.0357260087537258
"PADI4",15,0,0.0357260087537258
"PAG1",15,0,0.0357260087537258
"PCMT1",15,0,0.0357260087537258
"PCOLCE2",15,0,0.0357260087537258
"PDE4D",15,0,0.0357260087537258
"PDSS1",15,0,0.0357260087537258
"PECR",15,0,0.0357260087537258
"PFKFB2",15,0,0.0357260087537258
"PFKFB3",15,0,0.0357260087537258
"PGD",15,0,0.0357260087537258
"PGLYRP1",15,0,0.0357260087537258
"PGS1",15,0,0.0357260087537258
"PHTF1",15,0,0.0357260087537258
"PIM3",15,0,0.0357260087537258
"PLAC8",15,0,0.0357260087537258
"PLB1",15,0,0.0357260087537258
"PLBD1",15,0,0.0357260087537258
"PLSCR1",15,0,0.0357260087537258
"PPM1M",15,0,0.0357260087537258
"PPM1N",15,0,0.0357260087537258
"PSMA6",15,0,0.0357260087537258
"PSTPIP2",15,0,0.0357260087537258
"QSOX1",15,0,0.0357260087537258
"RAB10",15,0,0.0357260087537258
"RAB20",15,0,0.0357260087537258
"RAB32",15,0,0.0357260087537258
"RABGEF1",15,0,0.0357260087537258
"RETN",15,0,0.0357260087537258
"RGL4",15,0,0.0357260087537258
"RRAGD",15,0,0.0357260087537258
"S100A12",15,0,0.0357260087537258
"S100A8",15,1.70665477935499,0.0357260087537258
"S100P",15,0,0.0357260087537258
"SERPINB1",15,0,0.0357260087537258
"SERPINB2",15,0,0.0357260087537258
"SESN2",15,0,0.0357260087537258
"SF3B14",15,0,0.0357260087537258
"SFT2D2",15,0,0.0357260087537258
"SFXN1",15,0,0.0357260087537258
"SH3GLB1",15,0,0.0357260087537258
"SIGLEC5",15,0,0.0357260087537258
"SIGLEC9",15,0,0.0357260087537258
"SLC1A3",15,0,0.0357260087537258
"SLC25A28",15,0,0.0357260087537258
"SLC36A1",15,0,0.0357260087537258
"SMPDL3A",15,0,0.0357260087537258
"SNX3",15,0,0.0357260087537258
"SOCS3",15,0,0.0357260087537258
"SORT1",15,0,0.0357260087537258
"SPPL2A",15,0,0.0357260087537258
"SPTLC2",15,0,0.0357260087537258
"SQRDL",15,0,0.0357260087537258
"ST6GALNAC3",15,0,0.0357260087537258
"STK16",15,0,0.0357260087537258
"STOM",15,0,0.0357260087537258
"STXBP2",15,0,0.0357260087537258
"SUB1",15,0,0.0357260087537258
"SULT1B1",15,0,0.0357260087537258
"TBC1D8",15,0,0.0357260087537258
"TCN1",15,0,0.0357260087537258
"TDRD9",15,0,0.0357260087537258
"TFF3",15,0,0.0357260087537258
"TIPARP",15,0,0.0357260087537258
"TLR8",15,0,0.0357260087537258
"TMEM110",15,0,0.0357260087537258
"TMEM185B",15,0,0.0357260087537258
"TMTC1",15,0,0.0357260087537258
"TP53I3",15,0,0.0357260087537258
"TPM4",15,0,0.0357260087537258
"TPST2",15,0,0.0357260087537258
"TRIB1",15,0,0.0357260087537258
"TRPS1",15,0,0.0357260087537258
"TSHZ3",15,0,0.0357260087537258
"TSPAN2",15,0,0.0357260087537258
"TSPO",15,0,0.0357260087537258
"TXN",15,0,0.0357260087537258
"TXNDC17",15,0,0.0357260087537258
"UBL5",15,0,0.0357260087537258
"UGCG",15,0,0.0357260087537258
"UPB1",15,0,0.0357260087537258
"UPP1",15,0,0.0357260087537258
"VNN1",15,0,0.0357260087537258
"VSTM1",15,0,0.0357260087537258
"VWA5A",15,0,0.0357260087537258
"WDFY3",15,0,0.0357260087537258
"WIPI1",15,0,0.0357260087537258
"ZDHHC19",15,0,0.0357260087537258
"ZDHHC3",15,0,0.0357260087537258
"ZNF438",15,0,0.0357260087537258
"(Intercept)",16,4.49006414692105,0.0325522086010509
"ACER3",16,0,0.0325522086010509
"ACSL1",16,0,0.0325522086010509
"ACSL3",16,0,0.0325522086010509
"ACVR1B",16,0,0.0325522086010509
"ADCY3",16,0,0.0325522086010509
"AGFG1",16,0,0.0325522086010509
"AIG1",16,0,0.0325522086010509
"AKR1C1",16,0,0.0325522086010509
"ALOX5",16,0,0.0325522086010509
"ALOX5AP",16,0,0.0325522086010509
"ANKRD22",16,0,0.0325522086010509
"ANKRD34B",16,0,0.0325522086010509
"ANKRD55",16,0,0.0325522086010509
"ANKS1A",16,0,0.0325522086010509
"ANXA1",16,0,0.0325522086010509
"ANXA3",16,0,0.0325522086010509
"ARG1",16,0,0.0325522086010509
"ATP2C2",16,0,0.0325522086010509
"ATP8B4",16,0,0.0325522086010509
"ATP9A",16,0,0.0325522086010509
"BATF",16,0,0.0325522086010509
"BAZ1A",16,0,0.0325522086010509
"BLOC1S1",16,0,0.0325522086010509
"BMX",16,0,0.0325522086010509
"BST1",16,0,0.0325522086010509
"C14orf101",16,0,0.0325522086010509
"C14orf2",16,0,0.0325522086010509
"C17orf60",16,0,0.0325522086010509
"C19orf38",16,0,0.0325522086010509
"C19orf59",16,0,0.0325522086010509
"C20orf177",16,0,0.0325522086010509
"C22orf9",16,0,0.0325522086010509
"C4orf3",16,0,0.0325522086010509
"C5orf32",16,0,0.0325522086010509
"C9orf103",16,0,0.0325522086010509
"C9orf89",16,0,0.0325522086010509
"CA4",16,0,0.0325522086010509
"CACNA1E",16,0,0.0325522086010509
"CAPG",16,0,0.0325522086010509
"CARD6",16,0,0.0325522086010509
"CCDC109A",16,0,0.0325522086010509
"CCNA1",16,0,0.0325522086010509
"CD163",16,0,0.0325522086010509
"CD177",16,0,0.0325522086010509
"CD55",16,0,0.0325522086010509
"CD59",16,0,0.0325522086010509
"CD63",16,0,0.0325522086010509
"CD82",16,0,0.0325522086010509
"CDC42EP3",16,0,0.0325522086010509
"CDK5RAP2",16,0,0.0325522086010509
"CDKN2C",16,0,0.0325522086010509
"CDKN2D",16,0,0.0325522086010509
"CEACAM1",16,0,0.0325522086010509
"CEACAM21",16,0,0.0325522086010509
"CEACAM4",16,0,0.0325522086010509
"CHCHD7",16,0,0.0325522086010509
"CKAP4",16,0,0.0325522086010509
"CLEC5A",16,0,0.0325522086010509
"COL17A1",16,0,0.0325522086010509
"CORO2A",16,0,0.0325522086010509
"CPEB4",16,0,0.0325522086010509
"CPNE5",16,0,0.0325522086010509
"CR1",16,0,0.0325522086010509
"CST7",16,0,0.0325522086010509
"CYP19A1",16,0,0.0325522086010509
"CYP1B1",16,0,0.0325522086010509
"DAAM2",16,0,0.0325522086010509
"DDAH2",16,0,0.0325522086010509
"DHCR7",16,0,0.0325522086010509
"DHRS9",16,0,0.0325522086010509
"DRAM1",16,0,0.0325522086010509
"DUSP13",16,0,0.0325522086010509
"EAF2",16,0,0.0325522086010509
"EIF4E3",16,0,0.0325522086010509
"EMB",16,0,0.0325522086010509
"EMILIN2",16,0,0.0325522086010509
"EMR1",16,0,0.0325522086010509
"ENTPD1",16,0,0.0325522086010509
"ENTPD7",16,0,0.0325522086010509
"ENY2",16,0,0.0325522086010509
"ERI1",16,0,0.0325522086010509
"ERLIN1",16,0,0.0325522086010509
"ERO1L",16,0,0.0325522086010509
"ETS2",16,0,0.0325522086010509
"EXOSC4",16,0,0.0325522086010509
"F8",16,0,0.0325522086010509
"FAM160A2",16,0,0.0325522086010509
"FAM177A1",16,0,0.0325522086010509
"FAM20A",16,0,0.0325522086010509
"FAM89A",16,0,0.0325522086010509
"FAR2",16,0,0.0325522086010509
"FBN2",16,0,0.0325522086010509
"FCAR",16,0,0.0325522086010509
"FCER1G",16,0,0.0325522086010509
"FERMT3",16,0,0.0325522086010509
"FKBP5",16,0,0.0325522086010509
"FKBP9",16,0,0.0325522086010509
"FNDC3B",16,0,0.0325522086010509
"GALNT14",16,0,0.0325522086010509
"GALNT2",16,0,0.0325522086010509
"GBA",16,0,0.0325522086010509
"GLRX",16,0,0.0325522086010509
"GM2A",16,0,0.0325522086010509
"GMFG",16,0,0.0325522086010509
"GNA15",16,0,0.0325522086010509
"GPR141",16,0,0.0325522086010509
"GPR84",16,0,0.0325522086010509
"GRB10",16,0,0.0325522086010509
"GSTO1",16,0,0.0325522086010509
"GTDC1",16,0,0.0325522086010509
"GYG1",16,0,0.0325522086010509
"HEBP2",16,0,0.0325522086010509
"HGF",16,0,0.0325522086010509
"HIP1",16,0,0.0325522086010509
"HIST1H2AE",16,0,0.0325522086010509
"HK3",16,0,0.0325522086010509
"HP",16,0,0.0325522086010509
"HPGD",16,0,0.0325522086010509
"HS3ST3B1",16,0,0.0325522086010509
"HSBP1",16,0,0.0325522086010509
"HSDL2",16,0,0.0325522086010509
"IER3",16,0,0.0325522086010509
"IFT20",16,0,0.0325522086010509
"IGF2BP3",16,0,0.0325522086010509
"IL18R1",16,0,0.0325522086010509
"IL18RAP",16,0,0.0325522086010509
"IL1R2",16,0,0.0325522086010509
"IL1RAP",16,0,0.0325522086010509
"IMPA2",16,0,0.0325522086010509
"IRAK3",16,0,0.0325522086010509
"ITGA7",16,0,0.0325522086010509
"ITGAM",16,0,0.0325522086010509
"ITPKC",16,0,0.0325522086010509
"JMJD6",16,0,0.0325522086010509
"KCNE1",16,0,0.0325522086010509
"KCNMA1",16,0,0.0325522086010509
"KIAA1715",16,0,0.0325522086010509
"KIF3C",16,0,0.0325522086010509
"KLF5",16,0,0.0325522086010509
"LAIR1",16,0,0.0325522086010509
"LCN2",16,0,0.0325522086010509
"LDHA",16,0,0.0325522086010509
"LDLR",16,0,0.0325522086010509
"LGALS8",16,0,0.0325522086010509
"LILRA5",16,0,0.0325522086010509
"LILRA6",16,0,0.0325522086010509
"LIN7A",16,0,0.0325522086010509
"LOC375190",16,0,0.0325522086010509
"LRPAP1",16,0,0.0325522086010509
"LRRFIP2",16,0,0.0325522086010509
"LTF",16,0,0.0325522086010509
"LYRM1",16,0,0.0325522086010509
"MAFG",16,0,0.0325522086010509
"MAP2K6",16,0,0.0325522086010509
"MAPK14",16,0,0.0325522086010509
"MCTP1",16,0,0.0325522086010509
"MCTP2",16,0,0.0325522086010509
"MEF2A",16,0,0.0325522086010509
"MERTK",16,0,0.0325522086010509
"METTL7B",16,0,0.0325522086010509
"METTL9",16,0,0.0325522086010509
"MKNK1",16,0,0.0325522086010509
"MMADHC",16,0,0.0325522086010509
"MMP8",16,0,0.0325522086010509
"MMP9",16,0,0.0325522086010509
"MS4A4A",16,0,0.0325522086010509
"MSL3",16,0,0.0325522086010509
"MSRA",16,0,0.0325522086010509
"MSRB3",16,0,0.0325522086010509
"MTF1",16,0,0.0325522086010509
"MTHFS",16,0,0.0325522086010509
"MYL6",16,0,0.0325522086010509
"NAIP",16,0,0.0325522086010509
"NANS",16,0,0.0325522086010509
"NDST2",16,0,0.0325522086010509
"NDUFA4",16,0,0.0325522086010509
"NDUFB1",16,0,0.0325522086010509
"NDUFB3",16,0,0.0325522086010509
"NECAB1",16,0,0.0325522086010509
"NLRC4",16,0,0.0325522086010509
"NQO2",16,0,0.0325522086010509
"NSUN7",16,0,0.0325522086010509
"OLAH",16,0,0.0325522086010509
"OLFM4",16,0,0.0325522086010509
"OPLAH",16,0,0.0325522086010509
"OSCAR",16,0,0.0325522086010509
"OSM",16,0,0.0325522086010509
"OSTalpha",16,0,0.0325522086010509
"P2RX1",16,0,0.0325522086010509
"PADI4",16,0,0.0325522086010509
"PAG1",16,0,0.0325522086010509
"PCMT1",16,0,0.0325522086010509
"PCOLCE2",16,0,0.0325522086010509
"PDE4D",16,0,0.0325522086010509
"PDSS1",16,0,0.0325522086010509
"PECR",16,0,0.0325522086010509
"PFKFB2",16,0,0.0325522086010509
"PFKFB3",16,0,0.0325522086010509
"PGD",16,0,0.0325522086010509
"PGLYRP1",16,0,0.0325522086010509
"PGS1",16,0,0.0325522086010509
"PHTF1",16,0,0.0325522086010509
"PIM3",16,0,0.0325522086010509
"PLAC8",16,0,0.0325522086010509
"PLB1",16,0,0.0325522086010509
"PLBD1",16,0,0.0325522086010509
"PLSCR1",16,0,0.0325522086010509
"PPM1M",16,0,0.0325522086010509
"PPM1N",16,0,0.0325522086010509
"PSMA6",16,0,0.0325522086010509
"PSTPIP2",16,0,0.0325522086010509
"QSOX1",16,0,0.0325522086010509
"RAB10",16,0,0.0325522086010509
"RAB20",16,0,0.0325522086010509
"RAB32",16,0,0.0325522086010509
"RABGEF1",16,0,0.0325522086010509
"RETN",16,0,0.0325522086010509
"RGL4",16,0,0.0325522086010509
"RRAGD",16,0,0.0325522086010509
"S100A12",16,0,0.0325522086010509
"S100A8",16,1.78901212584618,0.0325522086010509
"S100P",16,0,0.0325522086010509
"SERPINB1",16,0,0.0325522086010509
"SERPINB2",16,0,0.0325522086010509
"SESN2",16,0,0.0325522086010509
"SF3B14",16,0,0.0325522086010509
"SFT2D2",16,0,0.0325522086010509
"SFXN1",16,0,0.0325522086010509
"SH3GLB1",16,0,0.0325522086010509
"SIGLEC5",16,0,0.0325522086010509
"SIGLEC9",16,0,0.0325522086010509
"SLC1A3",16,0,0.0325522086010509
"SLC25A28",16,0,0.0325522086010509
"SLC36A1",16,0,0.0325522086010509
"SMPDL3A",16,0,0.0325522086010509
"SNX3",16,0,0.0325522086010509
"SOCS3",16,0,0.0325522086010509
"SORT1",16,0,0.0325522086010509
"SPPL2A",16,0,0.0325522086010509
"SPTLC2",16,0,0.0325522086010509
"SQRDL",16,0,0.0325522086010509
"ST6GALNAC3",16,0,0.0325522086010509
"STK16",16,0,0.0325522086010509
"STOM",16,0,0.0325522086010509
"STXBP2",16,0,0.0325522086010509
"SUB1",16,0,0.0325522086010509
"SULT1B1",16,0,0.0325522086010509
"TBC1D8",16,0,0.0325522086010509
"TCN1",16,0,0.0325522086010509
"TDRD9",16,0,0.0325522086010509
"TFF3",16,0,0.0325522086010509
"TIPARP",16,0,0.0325522086010509
"TLR8",16,0,0.0325522086010509
"TMEM110",16,0,0.0325522086010509
"TMEM185B",16,0,0.0325522086010509
"TMTC1",16,0,0.0325522086010509
"TP53I3",16,0,0.0325522086010509
"TPM4",16,0,0.0325522086010509
"TPST2",16,0,0.0325522086010509
"TRIB1",16,0,0.0325522086010509
"TRPS1",16,0,0.0325522086010509
"TSHZ3",16,0,0.0325522086010509
"TSPAN2",16,0,0.0325522086010509
"TSPO",16,0,0.0325522086010509
"TXN",16,0,0.0325522086010509
"TXNDC17",16,0,0.0325522086010509
"UBL5",16,0,0.0325522086010509
"UGCG",16,0,0.0325522086010509
"UPB1",16,0,0.0325522086010509
"UPP1",16,0,0.0325522086010509
"VNN1",16,0,0.0325522086010509
"VSTM1",16,0,0.0325522086010509
"VWA5A",16,0,0.0325522086010509
"WDFY3",16,0,0.0325522086010509
"WIPI1",16,0,0.0325522086010509
"ZDHHC19",16,0,0.0325522086010509
"ZDHHC3",16,0,0.0325522086010509
"ZNF438",16,0,0.0325522086010509
"(Intercept)",17,4.62103009177069,0.0296603601065798
"ACER3",17,0,0.0296603601065798
"ACSL1",17,0,0.0296603601065798
"ACSL3",17,0,0.0296603601065798
"ACVR1B",17,0,0.0296603601065798
"ADCY3",17,0,0.0296603601065798
"AGFG1",17,0,0.0296603601065798
"AIG1",17,0,0.0296603601065798
"AKR1C1",17,0,0.0296603601065798
"ALOX5",17,0,0.0296603601065798
"ALOX5AP",17,0,0.0296603601065798
"ANKRD22",17,0,0.0296603601065798
"ANKRD34B",17,0,0.0296603601065798
"ANKRD55",17,0,0.0296603601065798
"ANKS1A",17,0,0.0296603601065798
"ANXA1",17,0,0.0296603601065798
"ANXA3",17,0,0.0296603601065798
"ARG1",17,0,0.0296603601065798
"ATP2C2",17,0,0.0296603601065798
"ATP8B4",17,0,0.0296603601065798
"ATP9A",17,0,0.0296603601065798
"BATF",17,0,0.0296603601065798
"BAZ1A",17,0,0.0296603601065798
"BLOC1S1",17,0,0.0296603601065798
"BMX",17,0,0.0296603601065798
"BST1",17,0,0.0296603601065798
"C14orf101",17,0,0.0296603601065798
"C14orf2",17,0,0.0296603601065798
"C17orf60",17,0,0.0296603601065798
"C19orf38",17,0,0.0296603601065798
"C19orf59",17,0,0.0296603601065798
"C20orf177",17,0,0.0296603601065798
"C22orf9",17,0,0.0296603601065798
"C4orf3",17,0,0.0296603601065798
"C5orf32",17,0,0.0296603601065798
"C9orf103",17,0,0.0296603601065798
"C9orf89",17,0,0.0296603601065798
"CA4",17,0,0.0296603601065798
"CACNA1E",17,0,0.0296603601065798
"CAPG",17,0,0.0296603601065798
"CARD6",17,0,0.0296603601065798
"CCDC109A",17,0,0.0296603601065798
"CCNA1",17,0,0.0296603601065798
"CD163",17,0,0.0296603601065798
"CD177",17,0,0.0296603601065798
"CD55",17,0,0.0296603601065798
"CD59",17,0,0.0296603601065798
"CD63",17,0,0.0296603601065798
"CD82",17,0,0.0296603601065798
"CDC42EP3",17,0,0.0296603601065798
"CDK5RAP2",17,0,0.0296603601065798
"CDKN2C",17,0,0.0296603601065798
"CDKN2D",17,0,0.0296603601065798
"CEACAM1",17,0,0.0296603601065798
"CEACAM21",17,0,0.0296603601065798
"CEACAM4",17,0,0.0296603601065798
"CHCHD7",17,0,0.0296603601065798
"CKAP4",17,0,0.0296603601065798
"CLEC5A",17,0,0.0296603601065798
"COL17A1",17,0,0.0296603601065798
"CORO2A",17,0,0.0296603601065798
"CPEB4",17,0,0.0296603601065798
"CPNE5",17,0,0.0296603601065798
"CR1",17,0,0.0296603601065798
"CST7",17,0,0.0296603601065798
"CYP19A1",17,0,0.0296603601065798
"CYP1B1",17,0,0.0296603601065798
"DAAM2",17,0,0.0296603601065798
"DDAH2",17,0,0.0296603601065798
"DHCR7",17,0,0.0296603601065798
"DHRS9",17,0,0.0296603601065798
"DRAM1",17,0,0.0296603601065798
"DUSP13",17,0,0.0296603601065798
"EAF2",17,0,0.0296603601065798
"EIF4E3",17,0,0.0296603601065798
"EMB",17,0,0.0296603601065798
"EMILIN2",17,0,0.0296603601065798
"EMR1",17,0,0.0296603601065798
"ENTPD1",17,0,0.0296603601065798
"ENTPD7",17,0,0.0296603601065798
"ENY2",17,0,0.0296603601065798
"ERI1",17,0,0.0296603601065798
"ERLIN1",17,0,0.0296603601065798
"ERO1L",17,0,0.0296603601065798
"ETS2",17,0,0.0296603601065798
"EXOSC4",17,0,0.0296603601065798
"F8",17,0,0.0296603601065798
"FAM160A2",17,0,0.0296603601065798
"FAM177A1",17,0,0.0296603601065798
"FAM20A",17,0,0.0296603601065798
"FAM89A",17,0,0.0296603601065798
"FAR2",17,0,0.0296603601065798
"FBN2",17,0,0.0296603601065798
"FCAR",17,0,0.0296603601065798
"FCER1G",17,0,0.0296603601065798
"FERMT3",17,0,0.0296603601065798
"FKBP5",17,0,0.0296603601065798
"FKBP9",17,0,0.0296603601065798
"FNDC3B",17,0,0.0296603601065798
"GALNT14",17,0,0.0296603601065798
"GALNT2",17,0,0.0296603601065798
"GBA",17,0,0.0296603601065798
"GLRX",17,0,0.0296603601065798
"GM2A",17,0,0.0296603601065798
"GMFG",17,0,0.0296603601065798
"GNA15",17,0,0.0296603601065798
"GPR141",17,0,0.0296603601065798
"GPR84",17,0,0.0296603601065798
"GRB10",17,0,0.0296603601065798
"GSTO1",17,0,0.0296603601065798
"GTDC1",17,0,0.0296603601065798
"GYG1",17,0,0.0296603601065798
"HEBP2",17,0,0.0296603601065798
"HGF",17,0,0.0296603601065798
"HIP1",17,0,0.0296603601065798
"HIST1H2AE",17,0,0.0296603601065798
"HK3",17,0,0.0296603601065798
"HP",17,0,0.0296603601065798
"HPGD",17,0,0.0296603601065798
"HS3ST3B1",17,0,0.0296603601065798
"HSBP1",17,0,0.0296603601065798
"HSDL2",17,0,0.0296603601065798
"IER3",17,0,0.0296603601065798
"IFT20",17,0,0.0296603601065798
"IGF2BP3",17,0,0.0296603601065798
"IL18R1",17,0,0.0296603601065798
"IL18RAP",17,0,0.0296603601065798
"IL1R2",17,0,0.0296603601065798
"IL1RAP",17,0,0.0296603601065798
"IMPA2",17,0,0.0296603601065798
"IRAK3",17,0,0.0296603601065798
"ITGA7",17,0,0.0296603601065798
"ITGAM",17,0,0.0296603601065798
"ITPKC",17,0,0.0296603601065798
"JMJD6",17,0,0.0296603601065798
"KCNE1",17,0,0.0296603601065798
"KCNMA1",17,0,0.0296603601065798
"KIAA1715",17,0,0.0296603601065798
"KIF3C",17,0,0.0296603601065798
"KLF5",17,0,0.0296603601065798
"LAIR1",17,0,0.0296603601065798
"LCN2",17,0,0.0296603601065798
"LDHA",17,0,0.0296603601065798
"LDLR",17,0,0.0296603601065798
"LGALS8",17,0,0.0296603601065798
"LILRA5",17,0,0.0296603601065798
"LILRA6",17,0,0.0296603601065798
"LIN7A",17,0,0.0296603601065798
"LOC375190",17,0,0.0296603601065798
"LRPAP1",17,0,0.0296603601065798
"LRRFIP2",17,0,0.0296603601065798
"LTF",17,0,0.0296603601065798
"LYRM1",17,0,0.0296603601065798
"MAFG",17,0,0.0296603601065798
"MAP2K6",17,0,0.0296603601065798
"MAPK14",17,0,0.0296603601065798
"MCTP1",17,0,0.0296603601065798
"MCTP2",17,0,0.0296603601065798
"MEF2A",17,0,0.0296603601065798
"MERTK",17,0,0.0296603601065798
"METTL7B",17,0,0.0296603601065798
"METTL9",17,0,0.0296603601065798
"MKNK1",17,0,0.0296603601065798
"MMADHC",17,0,0.0296603601065798
"MMP8",17,0,0.0296603601065798
"MMP9",17,0,0.0296603601065798
"MS4A4A",17,0,0.0296603601065798
"MSL3",17,0,0.0296603601065798
"MSRA",17,0,0.0296603601065798
"MSRB3",17,0,0.0296603601065798
"MTF1",17,0,0.0296603601065798
"MTHFS",17,0,0.0296603601065798
"MYL6",17,0,0.0296603601065798
"NAIP",17,0,0.0296603601065798
"NANS",17,0,0.0296603601065798
"NDST2",17,0,0.0296603601065798
"NDUFA4",17,0,0.0296603601065798
"NDUFB1",17,0,0.0296603601065798
"NDUFB3",17,0,0.0296603601065798
"NECAB1",17,0,0.0296603601065798
"NLRC4",17,0,0.0296603601065798
"NQO2",17,0,0.0296603601065798
"NSUN7",17,0,0.0296603601065798
"OLAH",17,0,0.0296603601065798
"OLFM4",17,0,0.0296603601065798
"OPLAH",17,0,0.0296603601065798
"OSCAR",17,0,0.0296603601065798
"OSM",17,0,0.0296603601065798
"OSTalpha",17,0,0.0296603601065798
"P2RX1",17,0,0.0296603601065798
"PADI4",17,0,0.0296603601065798
"PAG1",17,0,0.0296603601065798
"PCMT1",17,0,0.0296603601065798
"PCOLCE2",17,0,0.0296603601065798
"PDE4D",17,0,0.0296603601065798
"PDSS1",17,0,0.0296603601065798
"PECR",17,0,0.0296603601065798
"PFKFB2",17,0,0.0296603601065798
"PFKFB3",17,0,0.0296603601065798
"PGD",17,0,0.0296603601065798
"PGLYRP1",17,0,0.0296603601065798
"PGS1",17,0,0.0296603601065798
"PHTF1",17,0,0.0296603601065798
"PIM3",17,0,0.0296603601065798
"PLAC8",17,0,0.0296603601065798
"PLB1",17,0,0.0296603601065798
"PLBD1",17,0,0.0296603601065798
"PLSCR1",17,0,0.0296603601065798
"PPM1M",17,0,0.0296603601065798
"PPM1N",17,0,0.0296603601065798
"PSMA6",17,0,0.0296603601065798
"PSTPIP2",17,0,0.0296603601065798
"QSOX1",17,0,0.0296603601065798
"RAB10",17,0,0.0296603601065798
"RAB20",17,0,0.0296603601065798
"RAB32",17,0,0.0296603601065798
"RABGEF1",17,0,0.0296603601065798
"RETN",17,0,0.0296603601065798
"RGL4",17,0,0.0296603601065798
"RRAGD",17,0,0.0296603601065798
"S100A12",17,0,0.0296603601065798
"S100A8",17,1.87108146289983,0.0296603601065798
"S100P",17,0,0.0296603601065798
"SERPINB1",17,0,0.0296603601065798
"SERPINB2",17,0,0.0296603601065798
"SESN2",17,0,0.0296603601065798
"SF3B14",17,0,0.0296603601065798
"SFT2D2",17,0,0.0296603601065798
"SFXN1",17,0,0.0296603601065798
"SH3GLB1",17,0,0.0296603601065798
"SIGLEC5",17,0,0.0296603601065798
"SIGLEC9",17,0,0.0296603601065798
"SLC1A3",17,0,0.0296603601065798
"SLC25A28",17,0,0.0296603601065798
"SLC36A1",17,0,0.0296603601065798
"SMPDL3A",17,0,0.0296603601065798
"SNX3",17,0,0.0296603601065798
"SOCS3",17,0,0.0296603601065798
"SORT1",17,0,0.0296603601065798
"SPPL2A",17,0,0.0296603601065798
"SPTLC2",17,0,0.0296603601065798
"SQRDL",17,0,0.0296603601065798
"ST6GALNAC3",17,0,0.0296603601065798
"STK16",17,0,0.0296603601065798
"STOM",17,0,0.0296603601065798
"STXBP2",17,0,0.0296603601065798
"SUB1",17,0,0.0296603601065798
"SULT1B1",17,0,0.0296603601065798
"TBC1D8",17,0,0.0296603601065798
"TCN1",17,0,0.0296603601065798
"TDRD9",17,0,0.0296603601065798
"TFF3",17,0,0.0296603601065798
"TIPARP",17,0,0.0296603601065798
"TLR8",17,0,0.0296603601065798
"TMEM110",17,0,0.0296603601065798
"TMEM185B",17,0,0.0296603601065798
"TMTC1",17,0,0.0296603601065798
"TP53I3",17,0,0.0296603601065798
"TPM4",17,0,0.0296603601065798
"TPST2",17,0,0.0296603601065798
"TRIB1",17,0,0.0296603601065798
"TRPS1",17,0,0.0296603601065798
"TSHZ3",17,0,0.0296603601065798
"TSPAN2",17,0,0.0296603601065798
"TSPO",17,0,0.0296603601065798
"TXN",17,0,0.0296603601065798
"TXNDC17",17,0,0.0296603601065798
"UBL5",17,0,0.0296603601065798
