"C5orf32","S100A8","MAFG","CD177","MYL6","EXOSC4"
0.0226632467581954,0.0157616544063292,0.0100756964592367,0.00347948793625124,0.00259253320091398,0.0018768053136114
0.0342130227281551,-0.00555048273543996,0.0129756735571724,-0.00370044957301055,0.0035459225055081,0.00307745819215922
0.022389585211243,0.0160356262275079,0.00988584050898846,0.00366486409371347,0.00276773466262297,0.00210629495926881
0.0231959407093424,0.0155291719108163,0.0098962450215895,0.00363777487105026,0.00249271030439545,0.00210976736596106
0.0229452376771377,0.0156783605942049,0.0100327317313556,0.00362880872410688,0.00246896792297516,0.00194626223926418
0.0224874648375479,0.0158377604172053,0.010029477057534,0.00356301376584393,0.00261948663082116,0.00198596342515828
0.0229663783718378,0.0159141568407739,0.00998043584819787,0.00364836255078618,0.00262603858664222,0.00206612987484528
0.022610990477602,0.0156286290446156,0.00997769188280451,0.00329333454278137,0.00271829023054996,0.00219075400841803
0.0228813135523419,0.0155567418113064,0.0100797648966,0.00362323368438641,0.00257466151135089,0.00224669587103324
0.0227579780714736,0.0155171185349026,0.0099287201408106,0.00353808156843212,0.00266493116002094,0.00204683836643169
0.0226560240090576,0.0159678067944842,0.00992512250922285,0.003661018255843,0.00273839332576105,0.00204116554321406
0.0225053296679911,0.0158316530177383,0.00991831614293407,0.00354251170772115,0.00266326707449409,0.00207595570697766
0.0226280056432719,0.0159464463551845,0.0100318560566839,0.00352308070475209,0.00268766481004955,0.00209560319807196
0.0227090975714151,0.0158416734409888,0.00995483258954222,0.00358431230404723,0.0026036289702532,0.00216619619306571
0.0227990718061463,0.0157711844611849,0.00996033881746202,0.00340794845945015,0.0027051170370501,0.0022322095084963
0.0227834730719091,0.0157939074101953,0.0100780501268688,0.0036156514422362,0.00256955916640779,0.00205009281978047
0.0374711875586314,-0.0153373258737401,0.0151960880221126,0.00541670900251718,0.00406585824378442,-0.00818931837217763
0.0289918989271978,0.0182213946977928,0.0120844261176894,0.00426085418695651,-0.00125580560399592,-0.00246285751490578
0.0227122303972383,0.0158369798635597,0.0100188379083101,0.00335332752361791,0.00272533183229241,0.00229008502262674
0.022600665053237,0.0156516287053109,0.0100432411646089,0.00359342851377593,0.00259982580394408,0.00212414085084545
0.0236113560857324,0.0161629259743282,0.0101996080811256,0.00350716754138315,0.00267649242524005,0.00227204125305137
0.0226570107798947,0.0158097663080232,0.00992247185783309,0.00348825668090988,0.00267355023697756,0.00232412122022514
0.0238895669902176,0.0165952457452308,0.0101875784472408,0.00351517701032902,0.00261904784758848,0.00200508362791965
0.0227756077623309,0.0156917053889278,0.00991662639311325,0.00363587533075399,0.00279644865096903,0.00217217202573215
0.0237546827059336,0.0164871135354623,0.0104852411756974,0.0036826479971301,-0.000525522436418023,0.00208510084103108
0.0227889082712351,0.0156573621770638,0.00995292554462271,0.00341307734711278,0.00247667569079699,0.00220092194359618
-0.295701770271728,-0.211634656992125,-0.167660580366919,-0.0393265731926425,-0.0292318868851331,-0.0357780464806791
0.0226513309131187,0.0156473257447863,0.00993215352448687,0.00348961628959261,0.00250088775531261,0.00223912687770289
0.0228346009691509,0.0155031215164259,0.0101588318280638,0.0037888547485544,0.00274223222702841,0.00204852444386505
0.0254861247397472,0.0172170713921896,0.0109101908481908,0.00377884087424078,0.00291054175791163,-0.00169956732314502
0.0240406948950401,0.0163858623281236,0.0103987734757555,0.00381787378268768,0.00266392928556904,-0.00151242589366869
0.0225180704103948,0.0153961838095826,0.00990567854329297,0.00364161888813614,0.00285889333163465,0.00233309826990963
0.0229774577556791,0.015615992837715,0.010046460541452,0.00333368771941876,0.00241755616989201,0.00196984727248056
0.023975084196826,0.0161421279247933,0.010555251050906,0.00375273041428861,-0.000679363580537059,0.00221517718351017
-0.180374629142336,-0.182669048132912,-0.212408135778679,0.00462463219914167,-0.0402357151463978,-0.0462159776969762
0.0229064866279235,0.0157735842706519,0.00990614477888639,0.00351971925739918,0.00295052593587496,0.0018943199015332
0.0241036378620816,0.016513839428552,0.010505937885163,0.00367583899898156,0.0025666487403015,-0.00168823817130666
0.0227590580246355,0.0155809596564719,0.00997036995709874,0.00348174563965892,0.00290183809704712,0.00205638069894029
0.0234917950825745,0.0160837392873087,0.010193043678112,0.00357561953280548,0.00280317651979896,0.00220011043384412
0.0225323640138079,0.0159565119054544,0.0100554118999176,0.00366651648092139,0.0026823284782738,0.00228282089831493
0.0228632696796694,0.0157271879112573,0.0101102000621918,0.00350522480021448,0.00247717002830123,0.00224966290885404
0.0240816531621111,0.0162874179138392,0.010556644010664,0.00343001175707439,0.00249910553404283,0.00217522476339663
0.0237887614931985,0.0162271935420667,0.0104820353511208,0.00375826195349645,0.00251651880387115,0.00229338907091513
0.0227944134281668,0.01570148979919,0.00985818819202602,0.00356521777516687,0.00254920558382362,0.00198088791064405
0.0229763617008641,0.0154143215650704,0.0100178078712028,0.00348552249533227,0.00275037071797644,0.00212666486736343
0.0229253075410938,0.0154394027083708,0.0100443104748079,0.00336897387001065,0.00256461181763293,0.00226226319497826
