"avg.exp","pct.exp","features.plot","id","avg.exp.scaled"
0.333524631584591,11.2752161383285,"CD8A","3",0.140860381462108
0.682870106565013,16.0302593659942,"CD8B","3",0.750463781534722
0.396850372876946,4.2507204610951,"GNLY","3",-0.496838473684868
0.316817209006536,6.15994236311239,"NKG7","3",-0.541496345963776
0.0158223225008868,0.324207492795389,"KLRF1","3",-0.42832752098383
0.0682759362900388,1.22478386167147,"KLRD1","3",-0.40495376548767
0.0393644944663603,1.62103746397695,"MS4A1","3",-0.805112755052501
0.142452317882577,3.81844380403458,"CD79A","3",-0.79207344427773
0.0667228462364909,3.20605187319885,"CD79B","3",-0.704673948852178
0.0762910135677499,3.60230547550432,"RALGPS2","3",-0.729769987920011
0.0636854612910764,1.8371757925072,"PPBP","3",-0.535983539966707
0.0247283155217314,0.792507204610951,"PF4","3",-0.438245558575409
0.00295362579430261,0.144230769230769,"CD14","4",-0.301688355305423
0.00556635274021775,0.240384615384615,"VCAN","4",-0.305604158823175
0.00419154019932637,0.192307692307692,"FCN1","4",-0.313168026382486
0.0384081764468093,1.44230769230769,"LYZ","4",-0.380425433166724
0.164501730503071,3.89423076923077,"S100A8","4",-0.385689649290151
0.208707549167723,6.15384615384615,"S100A9","4",-0.388575688724313
0.224882316111629,7.74038461538462,"MNDA","4",0.194692119596162
0.00294737041967238,0.192307692307692,"FCGR3A","4",-0.412623528364313
0.304104574584444,11.4423076923077,"LST1","4",-0.274989506473282
0.0285767639240049,1.25,"MS4A7","4",0.210307913107795
0.0100797213805496,0.480769230769231,"CDKN1C","4",-0.527996905769782
0.0128183254337423,0.528846153846154,"CSF3R","4",-0.331728755411036
0,0,"FCGR3B","4",-0.316980062549372
0.835966143680965,28.2211538461538,"NAMPT","4",-0.228625795517315
0.00108771319178559,0.0480769230769231,"CXCR2","4",-0.315432574866737
0.0011609979009158,0.0480769230769231,"FCER1A","4",-0.296857692315169
0.025984252506784,1.05769230769231,"CST3","4",-0.625961617615773
47.0371398263375,99.8557692307692,"HLA-DRA","4",1.20205094510298
3.99077564542495,72.9326923076923,"HLA-DQA1","4",1.30288627626416
0.0560705851490552,2.5,"CD3D","4",-0.82361609693393
0.0849376074498676,3.22115384615385,"CD3E","4",-0.868442940995795
0.0953128144643947,3.36538461538462,"IL7R","4",-0.770107453268706
0.0599854988989917,2.78846153846154,"TRAC","4",-0.729109133319381
0.0125240061548834,0.721153846153846,"CD8A","4",-0.678085330265101
0.0295710501720235,1.29807692307692,"CD8B","4",-0.686497169280879
0.146668092189547,2.83653846153846,"GNLY","4",-0.628819821636689
0.0913278926892574,1.39423076923077,"NKG7","4",-0.682700143214078
0.0149734392445768,0.576923076923077,"KLRF1","4",-0.430945654396239
0.00926989607986115,0.336538461538462,"KLRD1","4",-0.501894067911776
3.63883069201936,66.7788461538461,"MS4A1","4",1.27351450982388
12.8706616671523,95.3365384615385,"CD79A","4",1.26960032275469
0.940479077729347,23.7019230769231,"CD79B","4",1.25595371477622
1.3536727895872,40.3846153846154,"RALGPS2","4",1.31189300444742
0.124577814414164,1.58653846153846,"PPBP","4",-0.505239747527965
0.0853423562242693,0.913461538461539,"PF4","4",-0.403658757324819
0.00299361342536822,0.196560196560197,"CD14","5",-0.301550510417151
0.00747644986074027,0.294840294840295,"VCAN","5",-0.30023985530618
0.00549801175990489,0.294840294840295,"FCN1","5",-0.310209639333504
0.030292641802423,1.27764127764128,"LYZ","5",-0.389679785088632
0.143833222892059,4.52088452088452,"S100A8","5",-0.395271293257874
0.191056661340591,6.63390663390663,"S100A9","5",-0.397032591438677
0.252710470910028,9.43488943488943,"MNDA","5",0.288910673624696
0,0,"FCGR3A","5",-0.421119864184552
0.235676413470541,9.23832923832924,"LST1","5",-0.366589500792379
0.045706632155058,2.11302211302211,"MS4A7","5",0.788983536293611
