"metric","value"
"Standardized mean difference",5.42198076588667
"Standardized mean difference",5.73183920139667
"Standardized mean difference",5.9072113067036
"Standardized mean difference",5.63121399078123
"Standardized mean difference",5.96879130554515
"Standardized mean difference",5.76329466827782
"Standardized mean difference",6.21278913963503
"Standardized mean difference",5.4246518641564
"Standardized mean difference",5.97919030377703
"Standardized mean difference",6.16267919276477
"Standardized mean difference",5.66026379312587
"Standardized mean difference",6.00966760693626
"Standardized mean difference",5.96625946547065
"Standardized mean difference",5.91465291766623
"Standardized mean difference",6.07351181896667
"Standardized mean difference",5.92050809484656
"Standardized mean difference",5.74452624419011
"Standardized mean difference",5.31271863124789
"Standardized mean difference",5.303557933959
"Standardized mean difference",5.9748988908215
"Standardized mean difference",5.92424447889233
"Standardized mean difference",6.00374233454021
"Standardized mean difference",5.83003019678836
"Standardized mean difference",5.64517458069619
"Standardized mean difference",5.38865371198788
"Standardized mean difference",6.2068656908539
"Standardized mean difference",5.53372316463614
"Standardized mean difference",6.01413809766582
"Standardized mean difference",5.85350935659092
"Standardized mean difference",5.61215708161379
"Standardized mean difference",5.29641740282023
"Standardized mean difference",5.68256604748366
"Standardized mean difference",6.1587395526825
"Standardized mean difference",5.79015220274475
"Standardized mean difference",6.43209160519418
"Standardized mean difference",5.67095197230339
"Standardized mean difference",5.17211436122597
"Standardized mean difference",6.37388408166304
"Standardized mean difference",5.88334523102403
"Standardized mean difference",6.23719582371548
"Standardized mean difference",6.32796876299031
"Standardized mean difference",5.71240424586233
"Standardized mean difference",5.72411422316715
"Standardized mean difference",5.64631148712501
"Standardized mean difference",5.71017829495258
"Standardized mean difference",5.56550219643924
"Standardized mean difference",5.9036519123559
"Standardized mean difference",5.72144696586827
"Standardized mean difference",5.38726548996774
"Standardized mean difference",5.56255654628123
"Standardized mean difference",5.82032826562738
"Standardized mean difference",6.24124534657017
"Standardized mean difference",5.66411621379986
"Standardized mean difference",5.98576354564533
"Standardized mean difference",5.51818542732157
"Standardized mean difference",5.91403344483036
"Standardized mean difference",6.2427549273227
"Standardized mean difference",5.88752049668656
"Standardized mean difference",5.20880206204468
"Standardized mean difference",5.9379801200108
"Standardized mean difference",5.661084156757
"Standardized mean difference",5.48378891374494
"Standardized mean difference",5.11504347889457
"Standardized mean difference",5.76939495912717
"Standardized mean difference",4.98885435063359
"Standardized mean difference",5.9248763997793
"Standardized mean difference",5.29813131828458
"Standardized mean difference",5.89501508494417
"Standardized mean difference",6.46874445742593
"Standardized mean difference",6.32564904336226
"Standardized mean difference",5.75965165382471
"Standardized mean difference",5.84834256261537
"Standardized mean difference",6.02556039949856
"Standardized mean difference",5.35504597679037
"Standardized mean difference",6.12419239389931
"Standardized mean difference",5.54135546570465
"Standardized mean difference",5.98593921345602
"Standardized mean difference",5.81305195688725
"Standardized mean difference",6.28831413578464
"Standardized mean difference",4.97030281207273
"Standardized mean difference",5.95012339686012
"Standardized mean difference",5.72967115564505
"Standardized mean difference",5.57310894143519
"Standardized mean difference",5.75133897178379
"Standardized mean difference",5.97227765162772
"Standardized mean difference",5.06528986346795
"Standardized mean difference",5.69909240423325
"Standardized mean difference",5.37147343824376
"Standardized mean difference",6.25429347774852
"Standardized mean difference",5.78848584956783
"Standardized mean difference",5.70931052154469
"Standardized mean difference",6.02228760033587
"Standardized mean difference",6.09547871309998
"Standardized mean difference",5.78229374301523
"Standardized mean difference",5.85229654142893
"Standardized mean difference",5.64900395271857
"Standardized mean difference",4.92666929182592
"Standardized mean difference",5.75226937857928
"Standardized mean difference",6.33034420560391
"Standardized mean difference",5.8431203562482
"Standardized mean difference",5.55841036097604
"Standardized mean difference",5.55310825874298
"Standardized mean difference",5.74014218643587
"Standardized mean difference",6.1008381430226
"Standardized mean difference",6.31329334401752
"Standardized mean difference",6.26414155702927
"Standardized mean difference",5.88084070342069
"Standardized mean difference",5.95591036011161
"Standardized mean difference",5.63506185092008
"Standardized mean difference",6.00731025363001
"Standardized mean difference",5.65543195372948
"Standardized mean difference",6.7010321884226
"Standardized mean difference",6.12115685056295
"Standardized mean difference",5.62341813122347
"Standardized mean difference",6.36347034462709
"Standardized mean difference",6.04772493354809
"Standardized mean difference",6.77045841049019
"Standardized mean difference",5.69476235120825
"Standardized mean difference",5.32555911318806
"Standardized mean difference",5.84691997608079
"Standardized mean difference",5.78324658721068
"Standardized mean difference",5.82175757074136
"Standardized mean difference",5.30835513192875
"Standardized mean difference",6.26864907856872
"Standardized mean difference",6.37259002566783
"Standardized mean difference",5.68263056944508
"Standardized mean difference",5.69385645772834
"Standardized mean difference",5.70433046948476
"Standardized mean difference",5.9232296331108
"Standardized mean difference",6.0455775089013
"Standardized mean difference",5.62938555992591
"Standardized mean difference",5.83559484130292
"Standardized mean difference",6.16347741222174
"Standardized mean difference",5.82231115484882
"Standardized mean difference",6.14253327273335
"Standardized mean difference",5.87085659659179
"Standardized mean difference",6.09598543511137
"Standardized mean difference",6.2859537470154
"Standardized mean difference",5.61444673544653
"Standardized mean difference",5.65230447166444
"Standardized mean difference",5.83919157125603
"Standardized mean difference",6.17672606773142
"Standardized mean difference",4.96314584930644
"Standardized mean difference",6.05108753845711
"Standardized mean difference",5.85083598858747
"Standardized mean difference",5.17373714807209
"Standardized mean difference",5.32643327672756
"Standardized mean difference",5.82023245995593
"Standardized mean difference",5.8455190405624
"Standardized mean difference",5.73986555460352
"Standardized mean difference",5.78969791540564
"Standardized mean difference",6.09163185045485
"Standardized mean difference",5.79537790076451
"Standardized mean difference",6.14516142328526
"Standardized mean difference",5.69495654640325
"Standardized mean difference",6.32870771789587
"Standardized mean difference",5.38590255617672
"Standardized mean difference",5.86932472905963
"Standardized mean difference",5.38341624395984
"Standardized mean difference",5.11711765221167
"Standardized mean difference",5.85960978419311
"Standardized mean difference",6.43733079619561
"Standardized mean difference",5.64989803879227
"Standardized mean difference",5.65973278876338
"Standardized mean difference",6.37809409987835
"Standardized mean difference",5.7833678711383
"Standardized mean difference",5.75130256224108
"Standardized mean difference",5.92309137110582
"Standardized mean difference",5.40424254364178
"Standardized mean difference",5.93512407175603
"Standardized mean difference",5.60791328678502
"Standardized mean difference",5.87785257048975
"Standardized mean difference",5.33007761776313
"Standardized mean difference",6.33902826601714
"Standardized mean difference",5.76392206068772
"Standardized mean difference",6.15274576054595
"Standardized mean difference",5.7039196746778
"Standardized mean difference",6.25365368974153
"Standardized mean difference",5.70382891633737
"Standardized mean difference",6.51780284028406
"Standardized mean difference",5.48773688932023
"Standardized mean difference",6.0272271030178
"Standardized mean difference",6.77124775495659
"Standardized mean difference",5.75428059490415
"Standardized mean difference",5.69468399387679
"Standardized mean difference",5.9734344686873
"Standardized mean difference",5.95455651215482
"Standardized mean difference",6.78667987847059
"Standardized mean difference",6.16033859201249
"Standardized mean difference",5.81583058214111
"Standardized mean difference",5.23437536554279
"Standardized mean difference",6.07111168397722
"Standardized mean difference",5.3562023254075
"Standardized mean difference",5.53691050160725
"Standardized mean difference",5.55474266737687
"Standardized mean difference",5.54324960290886
"Standardized mean difference",5.67301295924604
"Standardized mean difference",6.76168796324302
"Standardized mean difference",5.99094766248346
"Standardized mean difference",6.03557441312323
"Standardized mean difference",5.65147420462583
"Standardized mean difference",6.24786753314807
"Standardized mean difference",5.85167471062634
"Standardized mean difference",5.95682267773445
"Standardized mean difference",5.96034146352985
"Standardized mean difference",6.64811800629404
"Standardized mean difference",6.01522482102436
"Standardized mean difference",5.85766596008626
"Standardized mean difference",5.31921916742964
"Standardized mean difference",5.96709999028243
"Standardized mean difference",5.45594726337796
"Standardized mean difference",6.40984802657665
"Standardized mean difference",5.53767143771692
"Standardized mean difference",5.19014691595503
"Standardized mean difference",5.49413053493021
"Standardized mean difference",5.99665097654861
"Standardized mean difference",6.02844553672407
"Standardized mean difference",6.45401983414211
"Standardized mean difference",6.36569349401203
"Standardized mean difference",6.15813085027375
"Standardized mean difference",5.85678483083267
"Standardized mean difference",5.87018927048245
"Standardized mean difference",6.38294498524411
"Standardized mean difference",6.00940677267203
"Standardized mean difference",5.9255172469356
"Standardized mean difference",6.15495311029579
"Standardized mean difference",5.815299420126
"Standardized mean difference",6.07233285625288
"Standardized mean difference",5.8319351372569
"Standardized mean difference",5.72316809120806
"Standardized mean difference",5.79792789008953
"Standardized mean difference",5.56637958059671
"Standardized mean difference",5.59239111687539
"Standardized mean difference",6.63907674166182
"Standardized mean difference",5.51518253242298
"Standardized mean difference",6.09337305544399
"Standardized mean difference",5.61668250449403
"Standardized mean difference",5.80792377262708
"Standardized mean difference",5.88943653435339
"Standardized mean difference",6.51898358995227
"Standardized mean difference",6.21265237713175
"Standardized mean difference",6.34423562595273
"Standardized mean difference",5.48187605278824
"Standardized mean difference",6.53913255975075
"Standardized mean difference",6.08941950011463
"Standardized mean difference",5.91305254377653
"Standardized mean difference",5.92887742560084
"Standardized mean difference",6.10629666710129
"Standardized mean difference",6.01912762805987
"Standardized mean difference",5.52166586538676
"Standardized mean difference",5.5710790593462
"Standardized mean difference",6.29466649753607
"Standardized mean difference",5.67177607778849
"Standardized mean difference",5.61046353301871
"Standardized mean difference",5.9741680969458
"Standardized mean difference",5.81541028531105
"Standardized mean difference",6.16376350916186
"Standardized mean difference",5.63251181996639
"Standardized mean difference",6.31560770569695
"Standardized mean difference",6.49892658052898
"Standardized mean difference",5.51167589372626
"Standardized mean difference",6.50993853535119
"Standardized mean difference",5.88670208307375
"Standardized mean difference",5.58510174867371
"Standardized mean difference",5.81082231669002
"Standardized mean difference",6.11038773112469
"Standardized mean difference",5.73786645993528
"Standardized mean difference",5.96042978341734
"Standardized mean difference",5.79089827457434
"Standardized mean difference",6.07073504688596
"Standardized mean difference",6.26485395310993
"Standardized mean difference",5.35172820739373
"Standardized mean difference",6.08830925683838
"Standardized mean difference",5.59177035699288
"Standardized mean difference",5.97722569198995
"Standardized mean difference",6.20961989445142
"Standardized mean difference",5.25201333614676
"Standardized mean difference",6.24623111119331
"Standardized mean difference",6.30577562341902
"Standardized mean difference",5.55974160231989
"Standardized mean difference",6.20723369229106
"Standardized mean difference",5.88753482125918
"Standardized mean difference",5.68591834816525
"Standardized mean difference",6.14515265593773
"Standardized mean difference",6.12514587924775
"Standardized mean difference",5.98815559618876
"Standardized mean difference",6.38246308964546
"Standardized mean difference",5.87947452122988
"Standardized mean difference",6.36026344854645
"Standardized mean difference",5.94235286413158
"Standardized mean difference",6.53353981503196
"Standardized mean difference",5.83206003380648
"Standardized mean difference",6.22701750223314
"Standardized mean difference",5.85974846468273
"Standardized mean difference",5.4884562916591
"Standardized mean difference",6.14267923893167
"Standardized mean difference",6.05994623038739
"Standardized mean difference",5.99321924465242
"Standardized mean difference",6.41132174649476
"Standardized mean difference",5.35007595765662
"Standardized mean difference",6.64077746189196
"Standardized mean difference",5.91508263954618
"Standardized mean difference",5.92059453931647
"Standardized mean difference",6.06442965887703
"Standardized mean difference",5.81244764821246
"Standardized mean difference",5.91055439223862
"Standardized mean difference",5.79271129963361
"Standardized mean difference",6.04806154569733
"Standardized mean difference",5.71140337073508
"Standardized mean difference",6.14331814212399
"Standardized mean difference",5.4084945221585
"Standardized mean difference",6.10671328191253
"Standardized mean difference",6.25782602969582
"Standardized mean difference",6.6293033669259
"Standardized mean difference",5.50519509462999
"Standardized mean difference",5.76780319009254
"Standardized mean difference",6.31869898804469
"Standardized mean difference",6.18695118109383
"Standardized mean difference",5.86480452427204
"Standardized mean difference",6.01974970102231
"Standardized mean difference",6.54359470736921
"Standardized mean difference",6.32060468493633
"Standardized mean difference",6.08020255188573
"Standardized mean difference",6.04589844291954
"Standardized mean difference",5.53385637264413
"Standardized mean difference",6.40895951511153
"Standardized mean difference",5.79161326147608
"Standardized mean difference",6.30134573801561
"Standardized mean difference",5.92517519495235
"Standardized mean difference",5.71615749259113
"Standardized mean difference",5.79531183496412
"Standardized mean difference",6.19325346598745
"Standardized mean difference",5.90198184174336
"Standardized mean difference",5.65933328343088
"Standardized mean difference",5.89159266554035
"Standardized mean difference",5.47651906403858
"Standardized mean difference",6.18151509667925
"Standardized mean difference",5.79840301933992
"Standardized mean difference",6.06300193230505
"Standardized mean difference",5.61255669294618
"Standardized mean difference",6.33838393436288
"Standardized mean difference",6.187183333597
"Standardized mean difference",6.12543917968076
"Standardized mean difference",5.7566395395199
"Standardized mean difference",6.02823491587253
"Standardized mean difference",5.85467592980728
"Standardized mean difference",6.05744138812877
"Standardized mean difference",6.30732394484922
"Standardized mean difference",6.12229388991409
"Standardized mean difference",5.66174977074374
"Standardized mean difference",5.92975525119064
"Standardized mean difference",5.62033398933936
"Standardized mean difference",6.4590654322945
"Standardized mean difference",5.57882259757845
"Standardized mean difference",5.56040254633979
"Standardized mean difference",5.97188335586733
"Standardized mean difference",5.88180400779743
"Standardized mean difference",6.03415228870401
"Standardized mean difference",6.15223934638143
"Standardized mean difference",6.04531207717582
"Standardized mean difference",6.2127571917183
"Standardized mean difference",5.78565166662496
"Standardized mean difference",6.0352174112426
"Standardized mean difference",5.8585998048013
"Standardized mean difference",5.80651176549828
"Standardized mean difference",6.03128941483256
"Standardized mean difference",6.06814119956132
"Standardized mean difference",6.66913948835784
"Standardized mean difference",6.17374017260133
"Standardized mean difference",5.9495265977332
"Standardized mean difference",5.80473870935458
"Standardized mean difference",6.45109682579509
"Standardized mean difference",5.75086337441614
"Standardized mean difference",5.81319875706449
"Standardized mean difference",5.77089148728806
"Standardized mean difference",5.81328019484195
"Standardized mean difference",6.29604426098711
"Standardized mean difference",5.74857742187611
"Standardized mean difference",6.3940886013827
"Standardized mean difference",5.94157542789957
"Standardized mean difference",5.74652965081438
"Standardized mean difference",5.81287145528127
"Standardized mean difference",6.39739251354459
"Standardized mean difference",5.61604205545267
"Standardized mean difference",6.22498534281551
"Standardized mean difference",5.81864255014124
"Standardized mean difference",6.2207755188235
"Standardized mean difference",5.82213267003974
"Standardized mean difference",6.12871234474541
"Standardized mean difference",5.83616180128022
"Standardized mean difference",6.14611296551573
"Standardized mean difference",6.12339028128433
"Standardized mean difference",5.93134934923783
"Standardized mean difference",5.22494567080112
"Standardized mean difference",6.28763172378506
"Standardized mean difference",5.34408459388423
"Standardized mean difference",5.91461893177649
"Standardized mean difference",6.46908891178135
"Standardized mean difference",5.90089524111929
"Standardized mean difference",5.6784728740321
"Standardized mean difference",6.23737766251537
"Standardized mean difference",5.43895105120779
"Standardized mean difference",5.44639715597832
"Standardized mean difference",5.69397406150936
"Standardized mean difference",5.64750966870379
"Standardized mean difference",6.05460052025123
"Standardized mean difference",5.89246331004117
"Standardized mean difference",6.17954881837109
"Standardized mean difference",6.40860674036021
"Standardized mean difference",5.92509663779496
"Standardized mean difference",6.08789658656776
"Standardized mean difference",5.3922870491699
"Standardized mean difference",5.80305843391946
"Standardized mean difference",6.02625897959874
"Standardized mean difference",5.76689884730369
"Standardized mean difference",5.68783704091955
"Standardized mean difference",6.12661337956523
"Standardized mean difference",5.8364306590784
"Standardized mean difference",5.74913807246234
"Standardized mean difference",5.75647386895058
"Standardized mean difference",5.91843052909977
"Standardized mean difference",6.15022085482916
"Standardized mean difference",5.32158089720745
"Standardized mean difference",6.15690236714329
"Standardized mean difference",5.72639990568678
"Standardized mean difference",5.30964808228792
"Standardized mean difference",5.77877789423255
"Standardized mean difference",5.93465318231616
"Standardized mean difference",5.78264042555526
"Standardized mean difference",5.36173234127754
"Standardized mean difference",5.86782356726022
"Standardized mean difference",5.76817273564722
"Standardized mean difference",5.86416736856243
"Standardized mean difference",5.50495659158591
"Standardized mean difference",5.99494501801017
"Standardized mean difference",6.00716304873922
"Standardized mean difference",5.55260955726489
"Standardized mean difference",6.13714580123752
"Standardized mean difference",5.78551296670798
"Standardized mean difference",5.81325447884223
"Standardized mean difference",6.08879867881657
"Standardized mean difference",5.26096725664138
"Standardized mean difference",6.05156214539412
"Standardized mean difference",5.81967615411155
"Standardized mean difference",5.3245552084477
"Standardized mean difference",5.81414276339896
"Standardized mean difference",5.79979730109771
"Standardized mean difference",6.39935371344116
"Standardized mean difference",5.86970238817467
"Standardized mean difference",5.83091052341373
"Standardized mean difference",6.06325526878443
"Standardized mean difference",6.28339026003307
"Standardized mean difference",5.30267048247762
"Standardized mean difference",5.8226473258381
"Standardized mean difference",6.4957972457297
"Standardized mean difference",5.71486676679851
"Standardized mean difference",5.95158655999468
"Standardized mean difference",6.16839080897104
"Standardized mean difference",5.55859762620903
"Standardized mean difference",5.8905197371906
"Standardized mean difference",5.46974639067674
"Standardized mean difference",5.77093243627184
"Standardized mean difference",6.34381536294117
"Standardized mean difference",5.7590427834616
"Standardized mean difference",5.30470536805374
"Standardized mean difference",6.29276334778758
"Standardized mean difference",6.07412443314601
"Standardized mean difference",5.65399945264966
"Standardized mean difference",5.80674273583209
"Standardized mean difference",5.56501251075237
"Standardized mean difference",5.91128245389072
"Standardized mean difference",6.01611427401108
"Standardized mean difference",5.56815005744055
"Standardized mean difference",5.51054864682419
"Standardized mean difference",5.57219046040273
"Standardized mean difference",5.54418460964281
"Standardized mean difference",5.95670562186652
"Standardized mean difference",5.99259984137131
"Standardized mean difference",5.97949963445494
"Standardized mean difference",5.80480055867438
"Standardized mean difference",6.10678267992216
"Standardized mean difference",5.82689719960355
"Standardized mean difference",6.56442095182679
"Standardized mean difference",5.84703755043965
"Standardized mean difference",5.56012154186823
"Standardized mean difference",5.72344031372251
"Standardized mean difference",6.20864090644878
"Standardized mean difference",6.71932669337959
"Standardized mean difference",5.74051449450202
"Standardized mean difference",6.10292964032213
"Standardized mean difference",6.11348033809314
"Standardized mean difference",6.54109207293205
"Standardized mean difference",6.51695931012345
"Standardized mean difference",5.7782056599997
"Standardized mean difference",6.18931222999816
"Standardized mean difference",6.6368834996256
"Standardized mean difference",6.13906376835716
"Standardized mean difference",5.81229604181196
"Standardized mean difference",5.78428520465589
"Standardized mean difference",5.45556361669003
"Standardized mean difference",5.96910457119207
"Standardized mean difference",5.42020468113476
"Standardized mean difference",5.82833091091159
"Standardized mean difference",5.15982338964287
"Standardized mean difference",5.91646144975829
"Standardized mean difference",6.31461485865991
"Standardized mean difference",5.98576291445775
"Standardized mean difference",5.95526365223679
"Standardized mean difference",6.7105084911574
"Standardized mean difference",5.54205813317674
"Standardized mean difference",5.83732728758938
"Standardized mean difference",6.47299335867491
"Standardized mean difference",5.88330442602972
"Standardized mean difference",5.86415898802448
"Standardized mean difference",6.48637866649784
"Standardized mean difference",5.54875164415696
"Standardized mean difference",5.98914701168378
"Standardized mean difference",5.97763658641963
"Standardized mean difference",5.93779038316044
"Standardized mean difference",6.17118007419406
"Standardized mean difference",6.58218040572087
"Standardized mean difference",6.65232982641696
"Standardized mean difference",5.2199416059017
"Standardized mean difference",5.9789636936533
"Standardized mean difference",5.6869232955468
"Standardized mean difference",5.86246226603205
"Standardized mean difference",5.85889365936611
"Standardized mean difference",5.30820629983864
"Standardized mean difference",5.78616303723861
"Standardized mean difference",5.95918432001171
"Standardized mean difference",5.71455170820437
"Standardized mean difference",5.48806688400222
"Standardized mean difference",5.47350079253743
"Standardized mean difference",5.64342273461609
"Standardized mean difference",5.68848163382067
"Standardized mean difference",6.13899477632698
"Standardized mean difference",6.38069130683382
"Standardized mean difference",6.14435468812667
"Standardized mean difference",5.71892352529352
"Standardized mean difference",5.9852342704132
"Standardized mean difference",5.49250891113085
"Standardized mean difference",6.07917833948158
"Standardized mean difference",5.85431962324861
"Standardized mean difference",6.11586458856442
"Standardized mean difference",6.38487690573869
"Standardized mean difference",6.42174560659372
"Standardized mean difference",6.19759065999519
"Standardized mean difference",5.99857269415419
"Standardized mean difference",6.73220059986929
"Standardized mean difference",5.97696959299288
"Standardized mean difference",6.47671988916053
"Standardized mean difference",5.78246623068828
"Standardized mean difference",5.89655254378283
"Standardized mean difference",5.9466289238575
"Standardized mean difference",6.0222490318338
"Standardized mean difference",5.51752428676577
"Standardized mean difference",5.3184309256209
"Standardized mean difference",5.67322242448271
"Standardized mean difference",6.28705397186964
"Standardized mean difference",6.46433659078284
"Standardized mean difference",5.88866148181903
"Standardized mean difference",5.82244982131558
"Standardized mean difference",6.14836551424111
"Standardized mean difference",6.30849654905371
"Standardized mean difference",5.35653601537732
"Standardized mean difference",6.28996468321972
"Standardized mean difference",5.61395525044008
"Standardized mean difference",6.22326839148765
"Standardized mean difference",5.93545229651691
"Standardized mean difference",6.88568560549647
"Standardized mean difference",5.69468770332917
"Standardized mean difference",5.61421632842309
"Standardized mean difference",6.29548702499556
"Standardized mean difference",6.29987650208019
"Standardized mean difference",6.02662429520414
"Standardized mean difference",5.40479542200017
"Standardized mean difference",5.97195528057186
"Standardized mean difference",5.25713617691911
"Standardized mean difference",5.70408881252601
"Standardized mean difference",6.64123049083939
"Standardized mean difference",5.90471225327274
"Standardized mean difference",6.47034111131785
"Standardized mean difference",5.88210658663401
"Standardized mean difference",5.29936856773135
"Standardized mean difference",5.85608592531838
"Standardized mean difference",5.72272255448891
"Standardized mean difference",5.8081865425782
"Standardized mean difference",5.78775605978435
"Standardized mean difference",5.30045429424206
"Standardized mean difference",6.45080654560737
"Standardized mean difference",5.86383594296277
"Standardized mean difference",6.51443115188631
"Standardized mean difference",5.48229624937061
"Standardized mean difference",5.9462654339494
"Standardized mean difference",5.58828350572952
"Standardized mean difference",5.81820084969484
"Standardized mean difference",5.16773918331876
"Standardized mean difference",5.95797430346265
"Standardized mean difference",5.75250879209026
"Standardized mean difference",6.15669525514197
"Standardized mean difference",6.86260676855948
"Standardized mean difference",6.03619742482316
"Standardized mean difference",5.72066303990876
"Standardized mean difference",5.53841675068365
"Standardized mean difference",6.1612817264769
"Standardized mean difference",5.29631902252698
"Standardized mean difference",5.5428941976426
"Standardized mean difference",5.57632175853268
"Standardized mean difference",5.80088257410586
"Standardized mean difference",6.15514465069564
"Standardized mean difference",6.2546211334404
"Standardized mean difference",5.9474862478946
"Standardized mean difference",5.75877859796011
"Standardized mean difference",5.63363029082409
"Standardized mean difference",6.21014837720478
"Standardized mean difference",5.70635905600272
"Standardized mean difference",5.88299071015456
"Standardized mean difference",7.07530566936243
"Standardized mean difference",6.24855746443769
"Standardized mean difference",5.85107837016687
"Standardized mean difference",5.43654758383019
"Standardized mean difference",6.05340256143171
"Standardized mean difference",6.22995430533187
"Standardized mean difference",6.00229752596259
"Standardized mean difference",5.82764477175111
"Standardized mean difference",6.09491344318303
"Standardized mean difference",5.50940786515062
"Standardized mean difference",5.93326809665972
"Standardized mean difference",5.79310850556166
"Standardized mean difference",6.21989277602487
"Standardized mean difference",6.31877797854044
"Standardized mean difference",5.93521734949916
"Standardized mean difference",5.72444036439838
"Standardized mean difference",5.98837799784724
"Standardized mean difference",5.78918018893194
"Standardized mean difference",5.75501094696194
"Standardized mean difference",5.86383241552976
"Standardized mean difference",5.9418572678933
"Standardized mean difference",6.30516080681625
"Standardized mean difference",5.56959630310572
"Standardized mean difference",6.05442596868092
"Standardized mean difference",5.9754740634452
"Standardized mean difference",6.4121326864465
"Standardized mean difference",6.68681527829623
"Standardized mean difference",5.69991608160095
"Standardized mean difference",6.25333718513498
"Standardized mean difference",5.76856705149426
"Standardized mean difference",5.81444844123785
"Standardized mean difference",5.48852653985289
"Standardized mean difference",5.86793531523075
"Standardized mean difference",5.95235604268482
"Standardized mean difference",6.10945995757602
"Standardized mean difference",6.12432235325745
"Standardized mean difference",6.32048233179249
"Standardized mean difference",6.10784672759083
"Standardized mean difference",5.81712826136916
"Standardized mean difference",5.68023708260574
"Standardized mean difference",6.21446117179698
"Standardized mean difference",5.48460291913528
"Standardized mean difference",6.09857778137936
"Standardized mean difference",5.72112446778771
"Standardized mean difference",5.97168657210053
"Standardized mean difference",5.40716067229527
"Standardized mean difference",5.69363339879819
"Standardized mean difference",6.23823695119392
"Standardized mean difference",6.395793167826
"Standardized mean difference",5.76524824348257
"Standardized mean difference",5.5279378916016
"Standardized mean difference",6.07082623828055
"Standardized mean difference",5.94084657344076
"Standardized mean difference",5.29553754744893
"Standardized mean difference",5.88775818384781
"Standardized mean difference",5.94694798563555
"Standardized mean difference",6.20136545916865
"Standardized mean difference",6.41459310596231
"Standardized mean difference",5.79965080836786
"Standardized mean difference",6.09397090439984
"Standardized mean difference",6.33290699533128
"Standardized mean difference",5.52022344876915
"Standardized mean difference",5.63346774686599
"Standardized mean difference",6.07293598889977
"Standardized mean difference",6.15641341436841
"Standardized mean difference",6.92113519121429
"Standardized mean difference",6.40910710358949
"Standardized mean difference",6.08510826874008
"Standardized mean difference",5.6709131605973
"Standardized mean difference",6.42042754299686
"Standardized mean difference",6.32664319514696
"Standardized mean difference",5.51319483362783
"Standardized mean difference",5.75767656924527
"Standardized mean difference",5.38033011264338
"Standardized mean difference",6.01856801610404
"Standardized mean difference",5.20105622215705
"Standardized mean difference",5.97834883722369
"Standardized mean difference",6.07471719142703
"Standardized mean difference",5.86995917606789
"Standardized mean difference",5.58523712215758
"Standardized mean difference",5.92775426776547
"Standardized mean difference",5.74786574432197
"Standardized mean difference",5.26917615086801
"Standardized mean difference",6.30988089970926
"Standardized mean difference",6.21507567091444
"Standardized mean difference",5.55220341802916
"Standardized mean difference",5.06159025809898
"Standardized mean difference",5.29931073923652
"Standardized mean difference",5.53907385548024
"Standardized mean difference",6.41349527704596
"Standardized mean difference",5.16955096302052
"Standardized mean difference",5.90696839894118
"Standardized mean difference",5.83395378095581
"Standardized mean difference",5.2102035312758
"Standardized mean difference",5.86946170543149
"Standardized mean difference",6.11801069216878
"Standardized mean difference",5.59339437868473
"Standardized mean difference",5.86461080935388
"Standardized mean difference",6.47094662419744
"Standardized mean difference",5.98967062314277
"Standardized mean difference",5.71579227496161
"Standardized mean difference",6.48483676792212
"Standardized mean difference",5.77610473133458
"Standardized mean difference",6.03906673125143
"Standardized mean difference",5.87832686521724
"Standardized mean difference",5.96612500295376
"Standardized mean difference",5.74674336803431
"Standardized mean difference",5.82415570778057
"Standardized mean difference",5.54576452981174
"Standardized mean difference",6.17411719395125
"Standardized mean difference",6.20704502528966
"Standardized mean difference",6.20938892486087
"Standardized mean difference",5.39595389888652
"Standardized mean difference",5.43361375041564
"Standardized mean difference",6.31346435520063
"Standardized mean difference",6.17790695124378
"Standardized mean difference",6.46206602509345
"Standardized mean difference",5.8606700504451
"Standardized mean difference",6.09879452612937
"Standardized mean difference",6.44304544946221
"Standardized mean difference",6.26371916917966
"Standardized mean difference",6.032056955437
"Standardized mean difference",5.23712691218523
"Standardized mean difference",5.93900585323507
"Standardized mean difference",6.26939242635503
"Standardized mean difference",5.5868899947838
"Standardized mean difference",6.01199791160121
"Standardized mean difference",5.90960970126987
"Standardized mean difference",5.62358024074373
"Standardized mean difference",6.36071198956115
"Standardized mean difference",6.14807960718944
"Standardized mean difference",6.1335725644259
"Standardized mean difference",5.91071414208901
"Standardized mean difference",5.6696796563728
"Standardized mean difference",5.95477878398681
"Standardized mean difference",6.50873935828151
"Standardized mean difference",5.52447255371353
"Standardized mean difference",5.61284997333585
"Standardized mean difference",6.27142483884844
"Standardized mean difference",5.56193075282249
"Standardized mean difference",6.38530521345335
"Standardized mean difference",6.07448819224623
"Standardized mean difference",5.82069672800504
"Standardized mean difference",5.69774259196589
"Standardized mean difference",5.84201772038225
"Standardized mean difference",5.42206223826218
"Standardized mean difference",5.85798129601613
"Standardized mean difference",5.84295475850991
"Standardized mean difference",5.24559922137229
"Standardized mean difference",6.24431843866672
"Standardized mean difference",5.16905623071454
"Standardized mean difference",6.1641059834974
"Standardized mean difference",5.9729645710463
"Standardized mean difference",5.9024743862487
"Standardized mean difference",6.14250444698701
"Standardized mean difference",6.08237058421263
"Standardized mean difference",6.27835405885769
"Standardized mean difference",6.55380193406673
"Standardized mean difference",5.43139936706955
"Standardized mean difference",5.70634190463567
