dataset,sample_id,group,expression,platform,probe,z,label,family
GSE134347,GSM3942735,Healthy,7.680125768,GPL17586,TC01003261.hg.1,-1.0606841017183826,GSE134347 | healthy,healthy
GSE134347,GSM3942736,Healthy,7.015533193,GPL17586,TC01003261.hg.1,-1.6798061851506454,GSE134347 | healthy,healthy
GSE134347,GSM3942737,Healthy,7.540922913,GPL17586,TC01003261.hg.1,-1.1903628926788727,GSE134347 | healthy,healthy
GSE134347,GSM3942738,Healthy,7.73017919,GPL17586,TC01003261.hg.1,-1.0140552646273955,GSE134347 | healthy,healthy
GSE134347,GSM3942739,Healthy,7.526241699,GPL17586,TC01003261.hg.1,-1.2040396386145238,GSE134347 | healthy,healthy
GSE134347,GSM3942740,Healthy,6.85407767,GPL17586,TC01003261.hg.1,-1.8302151477867468,GSE134347 | healthy,healthy
GSE134347,GSM3942741,Healthy,7.047261254,GPL17586,TC01003261.hg.1,-1.6502489135702543,GSE134347 | healthy,healthy
GSE134347,GSM3942742,Healthy,7.857556826,GPL17586,TC01003261.hg.1,-0.8953926277735367,GSE134347 | healthy,healthy
GSE134347,GSM3942743,Healthy,7.315417641,GPL17586,TC01003261.hg.1,-1.4004394103492654,GSE134347 | healthy,healthy
GSE134347,GSM3942744,Healthy,6.842861242,GPL17586,TC01003261.hg.1,-1.840664163519473,GSE134347 | healthy,healthy
GSE134347,GSM3942745,Healthy,7.528016414,GPL17586,TC01003261.hg.1,-1.2023863471249245,GSE134347 | healthy,healthy
GSE134347,GSM3942746,Sepsis,9.508281265,GPL17586,TC01003261.hg.1,0.6423915610525776,GSE134347 | healthy,healthy
GSE134347,GSM3942747,Sepsis,10.0102276,GPL17586,TC01003261.hg.1,1.1099954320353194,GSE134347 | healthy,healthy
GSE134347,GSM3942748,Sepsis,8.455572408,GPL17586,TC01003261.hg.1,-0.33829243288677124,GSE134347 | healthy,healthy
GSE134347,GSM3942749,Sepsis,8.672439297,GPL17586,TC01003261.hg.1,-0.1362632721710449,GSE134347 | healthy,healthy
GSE134347,GSM3942750,Sepsis,9.537754019,GPL17586,TC01003261.hg.1,0.6698478305737434,GSE134347 | healthy,healthy
GSE134347,GSM3942751,Sepsis,9.489984032,GPL17586,TC01003261.hg.1,0.6253461990636843,GSE134347 | healthy,healthy
GSE134347,GSM3942752,Sepsis,9.14242164,GPL17586,TC01003261.hg.1,0.30156353829931903,GSE134347 | healthy,healthy
GSE134347,GSM3942753,Sepsis,8.623967809,GPL17586,TC01003261.hg.1,-0.18141840896688144,GSE134347 | healthy,healthy
GSE134347,GSM3942754,Sepsis,9.61740632,GPL17586,TC01003261.hg.1,0.7440504328903499,GSE134347 | healthy,healthy
GSE134347,GSM3942755,Sepsis,9.842331844,GPL17586,TC01003261.hg.1,0.9535868681055238,GSE134347 | healthy,healthy
GSE134347,GSM3942757,Sepsis,8.905522398,GPL17586,TC01003261.hg.1,0.08087261007075192,GSE134347 | healthy,healthy
GSE134347,GSM3942759,Sepsis,9.32709626,GPL17586,TC01003261.hg.1,0.4736029798947369,GSE134347 | healthy,healthy
GSE134347,GSM3942760,Sepsis,9.989282547,GPL17586,TC01003261.hg.1,1.0904834101759728,GSE134347 | healthy,healthy
GSE134347,GSM3942761,Sepsis,9.81731065,GPL17586,TC01003261.hg.1,0.9302775890946302,GSE134347 | healthy,healthy
GSE134347,GSM3942762,Sepsis,10.57666547,GPL17586,TC01003261.hg.1,1.637678417674051,GSE134347 | healthy,healthy
GSE134347,GSM3942763,Sepsis,9.87461975,GPL17586,TC01003261.hg.1,0.9836656808764691,GSE134347 | healthy,healthy
GSE134347,GSM3942765,Sepsis,9.748428796,GPL17586,TC01003261.hg.1,0.8661085349050672,GSE134347 | healthy,healthy
GSE134347,GSM3942766,Sepsis,10.31246077,GPL17586,TC01003261.hg.1,1.391550232572681,GSE134347 | healthy,healthy
GSE134347,GSM3942767,Sepsis,9.952209227,GPL17586,TC01003261.hg.1,1.0559465947170423,GSE134347 | healthy,healthy
GSE134347,GSM3942768,Sepsis,10.09320504,GPL17586,TC01003261.hg.1,1.187295672006667,GSE134347 | healthy,healthy
GSE134347,GSM3942769,Sepsis,9.435238041,GPL17586,TC01003261.hg.1,0.5743458519600707,GSE134347 | healthy,healthy
GSE134347,GSM3942770,Sepsis,9.296744199,GPL17586,TC01003261.hg.1,0.445327564324856,GSE134347 | healthy,healthy
GSE134347,GSM3942773,Healthy,7.044274309,GPL17586,TC01003261.hg.1,-1.653031495983995,GSE134347 | healthy,healthy
GSE134347,GSM3942774,Healthy,6.826008321,GPL17586,TC01003261.hg.1,-1.856364031309057,GSE134347 | healthy,healthy
GSE134347,GSM3942775,Healthy,6.974598634,GPL17586,TC01003261.hg.1,-1.7179400590544582,GSE134347 | healthy,healthy
GSE134347,GSM3942776,Healthy,7.525616738,GPL17586,TC01003261.hg.1,-1.204621840659715,GSE134347 | healthy,healthy
GSE134347,GSM3942777,Healthy,7.724735265,GPL17586,TC01003261.hg.1,-1.0191267239166442,GSE134347 | healthy,healthy
GSE134347,GSM3942778,Healthy,7.029774843,GPL17586,TC01003261.hg.1,-1.6665389288628158,GSE134347 | healthy,healthy
GSE134347,GSM3942779,Healthy,7.317489115,GPL17586,TC01003261.hg.1,-1.3985096636940975,GSE134347 | healthy,healthy
GSE134347,GSM3942780,Healthy,7.013034157,GPL17586,TC01003261.hg.1,-1.6821342406136364,GSE134347 | healthy,healthy
GSE134347,GSM3942781,Healthy,7.590856698,GPL17586,TC01003261.hg.1,-1.1438455071921958,GSE134347 | healthy,healthy
GSE134347,GSM3942782,Healthy,6.959921584,GPL17586,TC01003261.hg.1,-1.7316129258851474,GSE134347 | healthy,healthy
GSE134347,GSM3942783,Healthy,7.346945268,GPL17586,TC01003261.hg.1,-1.3710688593558011,GSE134347 | healthy,healthy
GSE134347,GSM3942784,Sepsis,9.033383034,GPL17586,TC01003261.hg.1,0.19998520074225284,GSE134347 | healthy,healthy
GSE134347,GSM3942785,Sepsis,10.20691685,GPL17586,TC01003261.hg.1,1.2932274795024903,GSE134347 | healthy,healthy
GSE134347,GSM3942786,Sepsis,9.912464021,GPL17586,TC01003261.hg.1,1.0189206999496128,GSE134347 | healthy,healthy
GSE134347,GSM3942787,Sepsis,8.910849843,GPL17586,TC01003261.hg.1,0.08583555875817914,GSE134347 | healthy,healthy
GSE134347,GSM3942790,Sepsis,10.10764448,GPL17586,TC01003261.hg.1,1.2007471857801908,GSE134347 | healthy,healthy
GSE134347,GSM3942791,Sepsis,10.08993455,GPL17586,TC01003261.hg.1,1.1842489443440165,GSE134347 | healthy,healthy
GSE134347,GSM3942792,Sepsis,9.334427658,GPL17586,TC01003261.hg.1,0.48043277392942196,GSE134347 | healthy,healthy
GSE134347,GSM3942793,Sepsis,10.14463785,GPL17586,TC01003261.hg.1,1.2352095213059546,GSE134347 | healthy,healthy
GSE134347,GSM3942794,Sepsis,9.33637965,GPL17586,TC01003261.hg.1,0.4822512133753989,GSE134347 | healthy,healthy
GSE134347,GSM3942796,Sepsis,9.351335283,GPL17586,TC01003261.hg.1,0.49618360294807506,GSE134347 | healthy,healthy
GSE134347,GSM3942797,Sepsis,8.976753545,GPL17586,TC01003261.hg.1,0.147230221929279,GSE134347 | healthy,healthy
GSE134347,GSM3942799,Sepsis,9.45069831,GPL17586,TC01003261.hg.1,0.5887483510456244,GSE134347 | healthy,healthy
GSE134347,GSM3942800,Sepsis,9.585943588,GPL17586,TC01003261.hg.1,0.7147403368720311,GSE134347 | healthy,healthy
GSE134347,GSM3942802,Sepsis,9.064172503,GPL17586,TC01003261.hg.1,0.2286680974704523,GSE134347 | healthy,healthy
GSE134347,GSM3942804,Sepsis,9.578666118,GPL17586,TC01003261.hg.1,0.707960781159246,GSE134347 | healthy,healthy
GSE134347,GSM3942806,Sepsis,8.53210115,GPL17586,TC01003261.hg.1,-0.2669996800456933,GSE134347 | healthy,healthy
GSE134347,GSM3942807,Sepsis,9.977582989,GPL17586,TC01003261.hg.1,1.0795843195200223,GSE134347 | healthy,healthy
GSE134347,GSM3942808,Sepsis,10.04830716,GPL17586,TC01003261.hg.1,1.1454696419651906,GSE134347 | healthy,healthy
GSE134347,GSM3942809,Sepsis,9.490420227,GPL17586,TC01003261.hg.1,0.6257525502137585,GSE134347 | healthy,healthy
GSE134347,GSM3942810,Sepsis,10.06976779,GPL17586,TC01003261.hg.1,1.1654619657695438,GSE134347 | healthy,healthy
GSE134347,GSM3942811,Sepsis,9.432754944,GPL17586,TC01003261.hg.1,0.5720326449730608,GSE134347 | healthy,healthy
GSE134347,GSM3942813,Healthy,7.450979952,GPL17586,TC01003261.hg.1,-1.2741520824759254,GSE134347 | healthy,healthy
GSE134347,GSM3942814,Healthy,7.28390978,GPL17586,TC01003261.hg.1,-1.429791547704718,GSE134347 | healthy,healthy
GSE134347,GSM3942815,Healthy,6.914271547,GPL17586,TC01003261.hg.1,-1.7741396513999483,GSE134347 | healthy,healthy
GSE134347,GSM3942816,Healthy,7.670500589,GPL17586,TC01003261.hg.1,-1.0696507394751888,GSE134347 | healthy,healthy
GSE134347,GSM3942817,Healthy,7.205395705,GPL17586,TC01003261.hg.1,-1.5029337998473289,GSE134347 | healthy,healthy
GSE134347,GSM3942818,Healthy,7.502651722,GPL17586,TC01003261.hg.1,-1.2260156224845795,GSE134347 | healthy,healthy
GSE134347,GSM3942819,Healthy,7.585393405,GPL17586,TC01003261.hg.1,-1.1489350093500568,GSE134347 | healthy,healthy
GSE134347,GSM3942820,Healthy,7.881093287,GPL17586,TC01003261.hg.1,-0.8734664984138426,GSE134347 | healthy,healthy
GSE134347,GSM3942821,Healthy,7.477329216,GPL17586,TC01003261.hg.1,-1.2496055981511691,GSE134347 | healthy,healthy
GSE134347,GSM3942822,Healthy,6.492068317,GPL17586,TC01003261.hg.1,-2.1674563287483686,GSE134347 | healthy,healthy
GSE134347,GSM3942823,Healthy,7.146137145,GPL17586,TC01003261.hg.1,-1.558137972311031,GSE134347 | healthy,healthy
GSE134347,GSM3942824,Healthy,7.700757221,GPL17586,TC01003261.hg.1,-1.0414642237870126,GSE134347 | healthy,healthy
GSE134347,GSM3942825,Healthy,6.611047423,GPL17586,TC01003261.hg.1,-2.0566176062549255,GSE134347 | healthy,healthy
GSE134347,GSM3942826,Sepsis,9.343914372,GPL17586,TC01003261.hg.1,0.4892704202672655,GSE134347 | healthy,healthy
GSE134347,GSM3942828,Sepsis,9.621932512,GPL17586,TC01003261.hg.1,0.7482669491838919,GSE134347 | healthy,healthy
GSE134347,GSM3942831,Sepsis,9.624860276,GPL17586,TC01003261.hg.1,0.7509943996786215,GSE134347 | healthy,healthy
GSE134347,GSM3942832,Sepsis,9.747335715,GPL17586,TC01003261.hg.1,0.8650902409735098,GSE134347 | healthy,healthy
GSE134347,GSM3942834,Sepsis,9.397552847,GPL17586,TC01003261.hg.1,0.5392390260617692,GSE134347 | healthy,healthy
GSE134347,GSM3942837,Sepsis,9.55118167,GPL17586,TC01003261.hg.1,0.682356780531124,GSE134347 | healthy,healthy
GSE134347,GSM3942838,Sepsis,9.537105353,GPL17586,TC01003261.hg.1,0.6692435453913944,GSE134347 | healthy,healthy
GSE134347,GSM3942839,Sepsis,9.816410487,GPL17586,TC01003261.hg.1,0.9294390139841755,GSE134347 | healthy,healthy
GSE134347,GSM3942843,Sepsis,9.745827502,GPL17586,TC01003261.hg.1,0.863685217790968,GSE134347 | healthy,healthy
GSE134347,GSM3942847,Sepsis,8.505349593,GPL17586,TC01003261.hg.1,-0.29192093304780126,GSE134347 | healthy,healthy
GSE134347,GSM3942848,Sepsis,9.655041286,GPL17586,TC01003261.hg.1,0.7791104673179413,GSE134347 | healthy,healthy
GSE134347,GSM3942849,Sepsis,9.528402463,GPL17586,TC01003261.hg.1,0.6611360949151671,GSE134347 | healthy,healthy
GSE134347,GSM3942855,Sepsis,9.136901004,GPL17586,TC01003261.hg.1,0.2964206164690667,GSE134347 | healthy,healthy
GSE134347,GSM3942856,Sepsis,9.501163389,GPL17586,TC01003261.hg.1,0.63576068014222,GSE134347 | healthy,healthy
GSE134347,GSM3942860,Sepsis,9.746388199,GPL17586,TC01003261.hg.1,0.8642075526888786,GSE134347 | healthy,healthy
GSE134347,GSM3942861,Sepsis,9.962626174,GPL17586,TC01003261.hg.1,1.0656508288181277,GSE134347 | healthy,healthy
GSE134347,GSM3942862,Sepsis,9.225480471,GPL17586,TC01003261.hg.1,0.3789396006126356,GSE134347 | healthy,healthy
GSE134347,GSM3942863,Sepsis,9.501557363,GPL17586,TC01003261.hg.1,0.6361276989938794,GSE134347 | healthy,healthy
GSE134347,GSM3942864,Sepsis,10.01203815,GPL17586,TC01003261.hg.1,1.1116821067444949,GSE134347 | healthy,healthy
GSE134347,GSM3942866,Sepsis,9.000431022,GPL17586,TC01003261.hg.1,0.16928771917209787,GSE134347 | healthy,healthy
GSE134347,GSM3942867,Sepsis,9.451309217,GPL17586,TC01003261.hg.1,0.5893174606457785,GSE134347 | healthy,healthy
GSE134347,GSM3942868,Sepsis,9.586451488,GPL17586,TC01003261.hg.1,0.7152134870666079,GSE134347 | healthy,healthy
GSE134347,GSM3942871,Sepsis,9.343413745,GPL17586,TC01003261.hg.1,0.4888040454642322,GSE134347 | healthy,healthy
GSE134347,GSM3942872,Sepsis,9.478858496,GPL17586,TC01003261.hg.1,0.6149818566278386,GSE134347 | healthy,healthy
GSE134347,GSM3942873,Sepsis,8.568670535,GPL17586,TC01003261.hg.1,-0.23293232106107556,GSE134347 | healthy,healthy
GSE134347,GSM3942874,Sepsis,9.189936016,GPL17586,TC01003261.hg.1,0.3458270473553813,GSE134347 | healthy,healthy
GSE134347,GSM3942875,Sepsis,8.792957248,GPL17586,TC01003261.hg.1,-0.023990990293524125,GSE134347 | healthy,healthy
GSE134347,GSM3942876,Sepsis,9.975859372,GPL17586,TC01003261.hg.1,1.077978629976953,GSE134347 | healthy,healthy
GSE134347,GSM3942877,Sepsis,9.739005715,GPL17586,TC01003261.hg.1,0.8573301678866397,GSE134347 | healthy,healthy
GSE134347,GSM3942878,Sepsis,9.823736044,GPL17586,TC01003261.hg.1,0.9362633666518857,GSE134347 | healthy,healthy
GSE134347,GSM3942879,Sepsis,9.777464157,GPL17586,TC01003261.hg.1,0.8931573372416384,GSE134347 | healthy,healthy
GSE134347,GSM3942881,Sepsis,9.919821994,GPL17586,TC01003261.hg.1,1.025775250760082,GSE134347 | healthy,healthy
GSE134347,GSM3942882,Sepsis,9.249792004,GPL17586,TC01003261.hg.1,0.401587772633505,GSE134347 | healthy,healthy
GSE134347,GSM3942885,Sepsis,9.84414882,GPL17586,TC01003261.hg.1,0.9552795291567938,GSE134347 | healthy,healthy
GSE134347,GSM3942886,Sepsis,9.257806348,GPL17586,TC01003261.hg.1,0.4090537864610347,GSE134347 | healthy,healthy
GSE134347,GSM3942887,Healthy,7.726672297,GPL17586,TC01003261.hg.1,-1.0173222209284556,GSE134347 | healthy,healthy
GSE134347,GSM3942888,Healthy,7.583958882,GPL17586,TC01003261.hg.1,-1.1502713842990113,GSE134347 | healthy,healthy
GSE134347,GSM3942889,Healthy,7.22762544,GPL17586,TC01003261.hg.1,-1.4822249921280328,GSE134347 | healthy,healthy
GSE134347,GSM3942890,Healthy,7.538409871,GPL17586,TC01003261.hg.1,-1.1927039958709946,GSE134347 | healthy,healthy
GSE134347,GSM3942891,Healthy,6.82525754,GPL17586,TC01003261.hg.1,-1.8570634449263719,GSE134347 | healthy,healthy
GSE134347,GSM3942892,Healthy,8.27198488,GPL17586,TC01003261.hg.1,-0.5093191597916559,GSE134347 | healthy,healthy
GSE134347,GSM3942893,Healthy,7.785496079,GPL17586,TC01003261.hg.1,-0.9625230795639816,GSE134347 | healthy,healthy
GSE134347,GSM3942894,Healthy,7.210914535,GPL17586,TC01003261.hg.1,-1.4977925604530906,GSE134347 | healthy,healthy
GSE134347,GSM3942895,Healthy,7.904983186,GPL17586,TC01003261.hg.1,-0.8512111127862398,GSE134347 | healthy,healthy
GSE134347,GSM3942896,Healthy,7.592886077,GPL17586,TC01003261.hg.1,-1.141954975456186,GSE134347 | healthy,healthy
GSE134347,GSM3942897,Healthy,8.128899266,GPL17586,TC01003261.hg.1,-0.6426150568288214,GSE134347 | healthy,healthy
GSE134347,GSM3942898,Healthy,7.142528806,GPL17586,TC01003261.hg.1,-1.5614994338190986,GSE134347 | healthy,healthy
GSE134347,GSM3942899,Healthy,8.507050071,GPL17586,TC01003261.hg.1,-0.29033679936681517,GSE134347 | healthy,healthy
GSE134347,GSM3942900,Healthy,8.331255933,GPL17586,TC01003261.hg.1,-0.45410334908148664,GSE134347 | healthy,healthy
GSE134347,GSM3942901,Healthy,7.667918437,GPL17586,TC01003261.hg.1,-1.0720562242580711,GSE134347 | healthy,healthy
GSE134347,GSM3942902,Healthy,8.172481066,GPL17586,TC01003261.hg.1,-0.6020150624401867,GSE134347 | healthy,healthy
GSE134347,GSM3942903,Healthy,7.586539003,GPL17586,TC01003261.hg.1,-1.1478677915579587,GSE134347 | healthy,healthy
GSE134347,GSM3942904,Healthy,8.662187778,GPL17586,TC01003261.hg.1,-0.14581339662379816,GSE134347 | healthy,healthy
GSE134347,GSM3942905,Sepsis,9.757317375,GPL17586,TC01003261.hg.1,0.8743889698004338,GSE134347 | healthy,healthy
GSE134347,GSM3942906,Sepsis,9.357571448,GPL17586,TC01003261.hg.1,0.501993098288025,GSE134347 | healthy,healthy
GSE134347,GSM3942908,Sepsis,9.561896002,GPL17586,TC01003261.hg.1,0.692338052967736,GSE134347 | healthy,healthy
GSE134347,GSM3942910,Sepsis,9.699206521,GPL17586,TC01003261.hg.1,0.8202539789024279,GSE134347 | healthy,healthy
GSE134347,GSM3942911,Sepsis,9.22115466,GPL17586,TC01003261.hg.1,0.37490975553220607,GSE134347 | healthy,healthy
GSE134347,GSM3942912,Sepsis,9.056396932,GPL17586,TC01003261.hg.1,0.2214245201292589,GSE134347 | healthy,healthy
GSE134347,GSM3942913,Sepsis,9.448134384,GPL17586,TC01003261.hg.1,0.5863598452653928,GSE134347 | healthy,healthy
GSE134347,GSM3942914,Sepsis,9.223411743,GPL17586,TC01003261.hg.1,0.37701241208000075,GSE134347 | healthy,healthy
GSE134347,GSM3942915,Sepsis,9.645352725,GPL17586,TC01003261.hg.1,0.7700847840686513,GSE134347 | healthy,healthy
GSE134347,GSM3942916,Sepsis,8.937175747,GPL17586,TC01003261.hg.1,0.11036028134136149,GSE134347 | healthy,healthy
GSE134347,GSM3942917,Sepsis,8.539553087,GPL17586,TC01003261.hg.1,-0.26005759412027446,GSE134347 | healthy,healthy
GSE134347,GSM3942918,Sepsis,9.712063964,GPL17586,TC01003261.hg.1,0.832231733691174,GSE134347 | healthy,healthy
GSE134347,GSM3942919,Sepsis,8.768766578,GPL17586,TC01003261.hg.1,-0.046526568591285074,GSE134347 | healthy,healthy
GSE134347,GSM3942920,Sepsis,9.76803514,GPL17586,TC01003261.hg.1,0.8843734403560036,GSE134347 | healthy,healthy
GSE134347,GSM3942921,Sepsis,9.113070211,GPL17586,TC01003261.hg.1,0.27422029289186894,GSE134347 | healthy,healthy
GSE134347,GSM3942922,Sepsis,9.323787141,GPL17586,TC01003261.hg.1,0.4705202661740718,GSE134347 | healthy,healthy
GSE134347,GSM3942923,Sepsis,9.301127175,GPL17586,TC01003261.hg.1,0.44941066325618667,GSE134347 | healthy,healthy
GSE134347,GSM3942924,Sepsis,9.405266664,GPL17586,TC01003261.hg.1,0.5464250745250036,GSE134347 | healthy,healthy
GSE134347,GSM3942926,Sepsis,9.78596647,GPL17586,TC01003261.hg.1,0.9010779339147997,GSE134347 | healthy,healthy
GSE134347,GSM3942927,Sepsis,9.505946204,GPL17586,TC01003261.hg.1,0.6402162616501406,GSE134347 | healthy,healthy
GSE134347,GSM3942929,Sepsis,9.592983957,GPL17586,TC01003261.hg.1,0.7212990137025871,GSE134347 | healthy,healthy
GSE134347,GSM3942932,Sepsis,9.28675237,GPL17586,TC01003261.hg.1,0.43601936224664406,GSE134347 | healthy,healthy
GSE134347,GSM3942935,Sepsis,9.252691908,GPL17586,TC01003261.hg.1,0.40428926927034786,GSE134347 | healthy,healthy
GSE134347,GSM3942936,Sepsis,9.366131364,GPL17586,TC01003261.hg.1,0.5099673568447426,GSE134347 | healthy,healthy
GSE134347,GSM3942937,Sepsis,9.541161026,GPL17586,TC01003261.hg.1,0.6730217349347848,GSE134347 | healthy,healthy
GSE134347,GSM3942938,Sepsis,10.11261341,GPL17586,TC01003261.hg.1,1.2053761485609282,GSE134347 | healthy,healthy
GSE134347,GSM3942939,Sepsis,9.95411762,GPL17586,TC01003261.hg.1,1.057724418145429,GSE134347 | healthy,healthy
GSE134347,GSM3942940,Sepsis,9.35345209,GPL17586,TC01003261.hg.1,0.49815558098298485,GSE134347 | healthy,healthy
GSE134347,GSM3942942,Sepsis,10.05023589,GPL17586,TC01003261.hg.1,1.1472664109645705,GSE134347 | healthy,healthy
GSE134347,GSM3942943,Sepsis,10.02071408,GPL17586,TC01003261.hg.1,1.1197644417860981,GSE134347 | healthy,healthy
GSE134347,GSM3942944,Sepsis,9.452401857,GPL17586,TC01003261.hg.1,0.5903353437499361,GSE134347 | healthy,healthy
GSE134347,GSM3942945,Healthy,7.700704046,GPL17586,TC01003261.hg.1,-1.041513760628116,GSE134347 | healthy,healthy
GSE134347,GSM3942946,Healthy,7.582358745,GPL17586,TC01003261.hg.1,-1.1517620421704409,GSE134347 | healthy,healthy
GSE134347,GSM3942947,Healthy,8.208099309,GPL17586,TC01003261.hg.1,-0.5688337696543673,GSE134347 | healthy,healthy
GSE134347,GSM3942948,Healthy,8.183198078,GPL17586,TC01003261.hg.1,-0.5920312933654134,GSE134347 | healthy,healthy
GSE134347,GSM3942949,Healthy,7.54909044,GPL17586,TC01003261.hg.1,-1.182754176417291,GSE134347 | healthy,healthy
GSE134347,GSM3942950,Healthy,7.052095256,GPL17586,TC01003261.hg.1,-1.6457456472050596,GSE134347 | healthy,healthy
GSE134347,GSM3942951,Healthy,7.151210661,GPL17586,TC01003261.hg.1,-1.553411579157681,GSE134347 | healthy,healthy
GSE134347,GSM3942952,Healthy,7.082643578,GPL17586,TC01003261.hg.1,-1.6172873985374463,GSE134347 | healthy,healthy
GSE134347,GSM3942953,Healthy,7.659628758,GPL17586,TC01003261.hg.1,-1.0797787350511905,GSE134347 | healthy,healthy
GSE134347,GSM3942954,Healthy,6.775044528,GPL17586,TC01003261.hg.1,-1.9038409530934612,GSE134347 | healthy,healthy
GSE134347,GSM3942955,Healthy,7.407843492,GPL17586,TC01003261.hg.1,-1.3143372064025547,GSE134347 | healthy,healthy
GSE134347,GSM3942956,Healthy,8.1008796,GPL17586,TC01003261.hg.1,-0.668717656592286,GSE134347 | healthy,healthy
GSE134347,GSM3942957,Healthy,7.168963362,GPL17586,TC01003261.hg.1,-1.5368734930533183,GSE134347 | healthy,healthy
GSE134347,GSM3942958,Healthy,7.363420217,GPL17586,TC01003261.hg.1,-1.3557211032522662,GSE134347 | healthy,healthy
GSE134347,GSM3942959,Healthy,6.943393469,GPL17586,TC01003261.hg.1,-1.7470102104455534,GSE134347 | healthy,healthy
GSE134347,GSM3942960,Healthy,7.242453282,GPL17586,TC01003261.hg.1,-1.468411650274425,GSE134347 | healthy,healthy
GSE134347,GSM3942961,Healthy,7.746439589,GPL17586,TC01003261.hg.1,-0.9989073793138711,GSE134347 | healthy,healthy
GSE134347,GSM3942962,Healthy,7.513829518,GPL17586,TC01003261.hg.1,-1.2156025956046144,GSE134347 | healthy,healthy
GSE134347,GSM3942963,Healthy,7.54938985,GPL17586,TC01003261.hg.1,-1.182475251629423,GSE134347 | healthy,healthy
GSE134347,GSM3942964,Healthy,7.43696919,GPL17586,TC01003261.hg.1,-1.2872042477967816,GSE134347 | healthy,healthy
GSE134347,GSM3942965,Healthy,7.235639305,GPL17586,TC01003261.hg.1,-1.4747594245279956,GSE134347 | healthy,healthy
GSE134347,GSM3942966,Healthy,7.366692473,GPL17586,TC01003261.hg.1,-1.3526727304168586,GSE134347 | healthy,healthy
GSE134347,GSM3942967,Healthy,7.656807445,GPL17586,TC01003261.hg.1,-1.082407017773992,GSE134347 | healthy,healthy
GSE134347,GSM3942968,Healthy,7.537310195,GPL17586,TC01003261.hg.1,-1.193728433581904,GSE134347 | healthy,healthy
GSE134347,GSM3942969,Healthy,7.689036031,GPL17586,TC01003261.hg.1,-1.0523834664118727,GSE134347 | healthy,healthy
GSE134347,GSM3942970,Healthy,7.445590157,GPL17586,TC01003261.hg.1,-1.2791731152638297,GSE134347 | healthy,healthy
GSE134347,GSM3942971,Healthy,7.720641888,GPL17586,TC01003261.hg.1,-1.0229400378052522,GSE134347 | healthy,healthy
GSE134347,GSM3942972,Healthy,7.385423159,GPL17586,TC01003261.hg.1,-1.3352235716740968,GSE134347 | healthy,healthy
GSE134347,GSM3942973,Sepsis,10.0899588,GPL17586,TC01003261.hg.1,1.1842715351930382,GSE134347 | healthy,healthy
GSE134347,GSM3942974,Sepsis,9.909505066,GPL17586,TC01003261.hg.1,1.0161641924993412,GSE134347 | healthy,healthy
GSE134347,GSM3942975,Sepsis,9.59789341,GPL17586,TC01003261.hg.1,0.7258725688162184,GSE134347 | healthy,healthy
GSE134347,GSM3942976,Sepsis,8.247354928,GPL17586,TC01003261.hg.1,-0.5322639650312817,GSE134347 | healthy,healthy
GSE134347,GSM3942977,Sepsis,9.364136826,GPL17586,TC01003261.hg.1,0.5081092823363947,GSE134347 | healthy,healthy
GSE134347,GSM3942978,Sepsis,8.850790754,GPL17586,TC01003261.hg.1,0.02988562836552736,GSE134347 | healthy,healthy
GSE134347,GSM3942979,Sepsis,9.525566365,GPL17586,TC01003261.hg.1,0.6584940387613214,GSE134347 | healthy,healthy
GSE134347,GSM3942983,Sepsis,9.484809487,GPL17586,TC01003261.hg.1,0.6205256891727717,GSE134347 | healthy,healthy
GSE134347,GSM3942984,Sepsis,9.16377489,GPL17586,TC01003261.hg.1,0.32145582889261864,GSE134347 | healthy,healthy
GSE134347,GSM3942985,Sepsis,9.02497137,GPL17586,TC01003261.hg.1,0.19214905099168958,GSE134347 | healthy,healthy
GSE134347,GSM3942986,Sepsis,10.07205307,GPL17586,TC01003261.hg.1,1.167590890118159,GSE134347 | healthy,healthy
GSE134347,GSM3942987,Sepsis,9.052168631,GPL17586,TC01003261.hg.1,0.21748551355143428,GSE134347 | healthy,healthy
GSE134347,GSM3942988,Sepsis,9.77320166,GPL17586,TC01003261.hg.1,0.8891864743061559,GSE134347 | healthy,healthy
GSE134347,GSM3942989,Sepsis,9.760257458,GPL17586,TC01003261.hg.1,0.877127896446468,GSE134347 | healthy,healthy
GSE134347,GSM3942990,Sepsis,9.613053589,GPL17586,TC01003261.hg.1,0.7399955096385504,GSE134347 | healthy,healthy
GSE134347,GSM3942991,Sepsis,9.418367662,GPL17586,TC01003261.hg.1,0.5586297206223529,GSE134347 | healthy,healthy
GSE134347,GSM3942992,Sepsis,10.40005961,GPL17586,TC01003261.hg.1,1.4731556828397856,GSE134347 | healthy,healthy
GSE134347,GSM3942993,Sepsis,9.542920815,GPL17586,TC01003261.hg.1,0.6746611216403644,GSE134347 | healthy,healthy
GSE134347,GSM3942994,Sepsis,9.527020016,GPL17586,TC01003261.hg.1,0.659848232999353,GSE134347 | healthy,healthy
GSE134347,GSM3942996,Sepsis,9.864790204,GPL17586,TC01003261.hg.1,0.9745086586230778,GSE134347 | healthy,healthy
GSE134347,GSM3942997,Sepsis,9.611093039,GPL17586,TC01003261.hg.1,0.7381690977189275,GSE134347 | healthy,healthy
GSE134347,GSM3942998,Sepsis,9.773163554,GPL17586,TC01003261.hg.1,0.8891509754652139,GSE134347 | healthy,healthy
