"Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Regulation"
"NDUFS8",6.2014339090586,-0.640318018440474,0.0915823876419103,-6.99171571005699,5.71191368137264e-12,1.87658862999736e-11,"Not significant"
"NDUFV1",4.52502307179302,-0.912595834715472,0.0767886988557383,-11.8845070734947,4.01570341628588e-30,3.85422017489387e-29,"Not significant"
"NDUFV2",7.34977913053741,0.207428387638595,0.0706971045427268,2.93404360730549,0.00344094676481,0.00517179109103608,"Not significant"
"NDUFV3",6.59824037880299,0.192986682311967,0.1024746045909,1.88326349813606,0.0600254683499402,0.0754924300915378,"Not significant"
"NECAB1",2.84736589958354,0.997684934649186,0.162971404198307,6.12184045144007,1.44520363130521e-09,4.03150234593329e-09,"Not significant"
"NECAB2",3.78162852098753,-0.0230067606238715,0.0799454662218794,-0.287780679895204,0.773588797137391,0.796645695065357,"Not significant"
"NECAB3",3.22939059811596,0.0552998838663554,0.048951152250483,1.12969524360501,0.25894155329794,0.293844878773947,"Not significant"
"NECAP1",7.11666310797631,-0.102859805033824,0.0729471619711743,-1.4100590379989,0.15890896211695,0.187048425778278,"Not significant"
"NECAP2",6.62749391195636,-0.646364139841802,0.0723284837492021,-8.93650891511925,2.70663368804934e-18,1.32217758191956e-17,"Not significant"
"NEDD1",5.55929351962594,0.0569985979914778,0.102252894756827,0.557427720036966,0.577390408315272,0.612902010420894,"Not significant"
"NEDD4",2.85627401828554,0.698625394005009,0.105754419788721,6.60611060417845,7.17376811439077e-11,2.18362048136482e-10,"Not significant"
"NEDD4L",4.17451689256733,1.05898166543772,0.174760650419818,6.05961160532298,2.09557565346083e-09,5.76074386181269e-09,"Up"
"NEDD8",9.32854274100249,0.0906175966406053,0.0478982578476499,1.89187667177443,0.0588664907701085,0.0741541873949158,"Not significant"
"NEDD9",7.39536474614214,-0.645223046608644,0.145860839568686,-4.42355226061074,1.10458199347267e-05,2.23413813971457e-05,"Not significant"
"NEIL1",3.4932060955586,0.255719799734024,0.120071450688202,2.12973024202122,0.033497079057057,0.043782318700608,"Not significant"
"NEIL2",2.94213137590399,-0.257595710109773,0.0929533156724762,-2.77123745663274,0.00571336265858709,0.0083349803306339,"Not significant"
"NEK1",3.4605272072207,-0.836969173712215,0.0713173382422703,-11.7358442468642,1.81087902071663e-29,1.66314194700456e-28,"Not significant"
"NEK2",2.28465336760848,0.249193474636527,0.0658156749293976,3.78623291341834,0.000164331538849115,0.000292275201665318,"Not significant"
"NEK3",2.73181266978554,-0.125138523863782,0.0470186883953399,-2.66146351875236,0.00793542897375606,0.0113353598419609,"Not significant"
"NEK4",2.84807961893267,-0.493128334686781,0.0853867304643924,-5.77523383322919,1.09788801370925e-08,2.86998653416434e-08,"Not significant"
"NEK6",4.8459011226783,0.592825091686598,0.0999209372410343,5.93294166423355,4.41955641845456e-09,1.18872576699263e-08,"Not significant"
"NEK7",6.74981734475436,-0.159991674974115,0.15754100797359,-1.0155557402612,0.310146544336983,0.346813678729494,"Not significant"
"NEK8",3.16752627403242,-0.0301346722582081,0.0476587263012843,-0.632301250933683,0.527369794715338,0.564715517568444,"Not significant"
"NEK9",5.82421674584788,-0.106996102506265,0.073902836990749,-1.44779425070865,0.148064409246254,0.175004217040529,"Not significant"
"NELF",3.03436988638903,-0.21294254524881,0.0451723566549687,-4.71400123919342,2.86234726732673e-06,6.13569555986865e-06,"Not significant"
"NELL2",3.49922207229551,-2.91516234259505,0.139649379000949,-20.8748679260165,1.17118500395928e-77,4.30618298108604e-75,"Down"
"NENF",4.55272546281172,-0.0719809012112753,0.0823543399876338,-0.874038954377922,0.382358061260272,0.420618991824756,"Not significant"
"NEO1",4.20997132227057,0.885777498343607,0.157322863105668,5.63031641337892,2.48618366012127e-08,6.32557236495032e-08,"Not significant"
"NET1",3.13195656700499,-0.32288169079248,0.0738941878679606,-4.36951403227312,1.40835538213894e-05,2.81358962210812e-05,"Not significant"
"NETO2",2.83525780285162,0.311470026183959,0.0755722372616307,4.12148743335005,4.15492815457646e-05,7.87890016884815e-05,"Not significant"
"NEU1",5.49640175467955,0.0462430021532585,0.0891286379733506,0.518834385947703,0.604019029738105,0.638162550441836,"Not significant"
"NEU2",2.71865926965835,0.176339043040289,0.0543869767552413,3.2423027268802,0.00123454654328604,0.0019740279629921,"Not significant"
"NEU4",3.12459413967955,0.129691733954387,0.0567859224011196,2.28387122143199,0.0226390334730234,0.0303138520647122,"Not significant"
"NEURL4",2.85557422235786,-0.221209071137094,0.0460923443456759,-4.79925840781944,1.89854040085916e-06,4.12323850216244e-06,"Not significant"
"NEUROD1",2.34713275755985,0.122335653297117,0.0667719914302487,1.83214025337123,0.0673002492732526,0.0839837739573259,"Not significant"
"NEUROD2",2.50265856624564,0.120534211218675,0.0486159574899849,2.47931373651347,0.0133674790146148,0.0185038372988744,"Not significant"
"NEXN",3.53008154288903,0.547495343174125,0.13850865800963,3.9527878693046,8.40462799866592e-05,0.000154500134143319,"Not significant"
"NF1",3.31742573023815,0.162372036619176,0.0670977985630651,2.41993090826315,0.0157442130537397,0.0215696086949702,"Not significant"
"NF2",3.73850317763965,-1.10348424062638,0.0746798712887965,-14.7761936594543,6.89717213286164e-44,1.61011872958178e-42,"Down"
"NFAM1",7.73496796891521,0.17239399918077,0.107332698681035,1.60616476897762,0.108630426723074,0.131011626095267,"Not significant"
"NFAT5",7.61936764780299,-0.0678900702987439,0.0680682546230708,-0.997382269821467,0.318879043974532,0.355459290053985,"Not significant"
"NFATC1",5.22940067345137,-0.861645828555262,0.0942771527128385,-9.1394977866989,5.01998086391024e-19,2.5622454592406e-18,"Not significant"
"NFATC2",5.69646114080798,-2.33248879861822,0.140776527166616,-16.568733762395,2.89278737230952e-53,1.37249292372855e-51,"Down"
"NFATC2IP",6.24655131144015,-1.37495653946366,0.0877601727183581,-15.6672041186177,1.77105318821421e-48,5.83004840243885e-47,"Down"
"NFATC3",5.80208770049751,-1.54078219656234,0.103693191318948,-14.8590488629391,2.6229060795895e-44,6.37714447027166e-43,"Down"
"NFATC4",3.29000381812344,0.229276650495988,0.0510685494782316,4.4895861119713,8.17909731249759e-06,1.67835477858798e-05,"Not significant"
"NFE2",9.43009632565835,1.22418815100488,0.0781618555381609,15.6622196668194,1.87823936141088e-48,6.16557060962861e-47,"Up"
"NFE2L1",4.18914784969576,-0.0108426404265645,0.0545546697996003,-0.198748163381678,0.84250998848963,0.861268336548756,"Not significant"
"NFE2L2",8.81837382533541,0.02850342537476,0.0620223477259306,0.459567017693578,0.645951262480844,0.677942221477074,"Not significant"
"NFE4",2.85005797487531,0.198351410838663,0.06701209481126,2.95993449238262,0.00316744870222275,0.00479206446441368,"Not significant"
"NFIA",3.29152278813716,0.417283320537782,0.0814831592475173,5.12109894107348,3.80465741286853e-07,8.80118046218048e-07,"Not significant"
"NFIC",4.65230430211471,-0.273576251989287,0.0980204415758042,-2.7910122377659,0.00537889521556892,0.00786564425146645,"Not significant"
"NFIL3",8.08416345937282,1.00926984304467,0.122967554537762,8.20761091686779,8.94230530700496e-16,3.75071137769475e-15,"Up"
"NFIX",6.82868911109352,0.695828308778633,0.134293038516406,5.18141756613563,2.78671637373878e-07,6.52367742386032e-07,"Not significant"
"NFKB1",8.71001164054613,-0.0972146811039529,0.0706943885359172,-1.3751399950869,0.169471065963068,0.198682615248218,"Not significant"
"NFKB2",2.84480752358603,0.112968735103133,0.0537908787643965,2.10014667352685,0.0360269166885221,0.0468329935299823,"Not significant"
"NFKBIA",9.53615108338404,0.671941032850384,0.100630532243441,6.67730775014539,4.53776765497568e-11,1.39905548930966e-10,"Not significant"
"NFKBIB",3.09531201695885,0.164420843614659,0.0457944042819346,3.59041341825077,0.000350179409950207,0.000599876115364197,"Not significant"
"NFKBID",3.69738911007357,0.124808513127006,0.0629636230663506,1.98223207383545,0.0477933113811442,0.0612120518099367,"Not significant"
"NFKBIE",4.73017836552244,-0.559932899592412,0.0910590289529898,-6.14912003818406,1.22669820651438e-09,3.44492602016344e-09,"Not significant"
"NFKBIL1",2.79573141168204,0.268491101981707,0.055187265930848,4.86509156511102,1.37668535411199e-06,3.03487126878073e-06,"Not significant"
"NFKBIZ",8.41608378198628,0.771662942364977,0.101346976078532,7.61406972583992,7.45524176240307e-14,2.74742069854093e-13,"Not significant"
"NFRKB",3.03185312182045,-0.426921844370363,0.0574224443384222,-7.43475568288728,2.68599645354554e-13,9.56172309814708e-13,"Not significant"
"NFS1",3.20648915610474,-0.685313957113781,0.0751598401755281,-9.11808693995757,6.0031354739255e-19,3.05341773519674e-18,"Not significant"
"NFU1",4.7125395309788,0.314705932802632,0.0914653401721087,3.44071242954387,0.000610108887766621,0.00101531753134579,"Not significant"
"NFX1",4.40203693989651,-1.30943105835489,0.0892966732055047,-14.6638280167661,2.55783458794233e-43,5.72047014047638e-42,"Down"
"NFXL1",2.75198802572569,-0.332134856839843,0.120857892521999,-2.74814370753143,0.00612767662812042,0.00890503998077173,"Not significant"
"NFYA",3.86743738901995,-0.121042663536588,0.0651099111123535,-1.85905127911659,0.0633850044282397,0.0793514439583956,"Not significant"
"NFYB",3.13255901373691,0.088149124278885,0.0468993646752933,1.87953770566368,0.0605325211972652,0.0761137999904239,"Not significant"
"NFYC",5.28005213278554,-0.190344346562085,0.066572607805199,-2.85919919374437,0.00435702230542829,0.00645592924482414,"Not significant"
"NGDN",3.09374233717082,-0.601565684222744,0.0804896621147689,-7.47382543816597,2.03619993769243e-13,7.30849221127644e-13,"Not significant"
"NGFR",3.23364581873566,0.063973646980958,0.063497043503059,1.00750591604908,0.313994803469902,0.350615064493929,"Not significant"
"NGFRAP1",7.42942831548628,0.435906041329826,0.168163619807926,2.59215424732003,0.00971087139150329,0.0137176593342607,"Not significant"
"NGLY1",6.64413105363716,-0.255050458317298,0.079673254180713,-3.20120548532884,0.00142232092828675,0.0022573373454215,"Not significant"
"NGRN",6.59314570015711,-0.214634176480828,0.110936291464645,-1.93475168177253,0.0533713096875554,0.0677269494562493,"Not significant"
"NHEDC2",2.65177064919077,-0.305836382063779,0.0423052385279726,-7.2292792265326,1.1307822130759e-12,3.89754022206955e-12,"Not significant"
"NHEJ1 ",2.48382313361845,-0.398046848389911,0.0420402802309199,-9.46822538297817,3.07498051011631e-20,1.67529970237346e-19,"Not significant"
"NHLH1",3.09792670845012,0.211397928581137,0.0505493878176402,4.18200769005882,3.20708263220343e-05,6.15421669670738e-05,"Not significant"
"NHLRC3",3.31510397277681,0.0251902582890979,0.0986072715870509,0.255460453206637,0.798432831597807,0.820415112099491,"Not significant"
"NHLRC4",2.84043237284165,0.100327462555639,0.0518587668384905,1.93462877488198,0.0533863418216386,0.067731356480219,"Not significant"
"NHP2",6.1066452454813,-1.18564947174412,0.101245102302511,-11.7106847124467,2.3363819330394e-29,2.1324034169228e-28,"Down"
"NHP2L1",5.25086405283416,-1.38771905863715,0.0917845095377675,-15.1193165995633,1.22685716924075e-45,3.30518141754768e-44,"Down"
"NHP2L1 ",6.98310472805112,-1.06730993300746,0.084156956768432,-12.6823731987397,9.93927271524412e-34,1.1825211873091e-32,"Down"
"NHSL2",2.435493525601,0.0902368120691084,0.0498538397279863,1.8100273231001,0.0706647728178877,0.0877820034004424,"Not significant"
"NID1",2.85108796770449,0.0637273007386598,0.0597538292710949,1.06649735282299,0.286518990479317,0.322392323516766,"Not significant"
"NIF3L1",3.12060489591272,-0.494037667131642,0.0567377535103455,-8.70738858283416,1.74892722815296e-17,8.13320562965259e-17,"Not significant"
"NIN",7.99920704047132,0.186425989126942,0.102882592620487,1.81202654772348,0.0703551014677056,0.0874699166242353,"Not significant"
"NINJ1",7.02746251926559,-0.354086942735656,0.122964631862689,-2.87958364427143,0.00408778602724641,0.00608005640986174,"Not significant"
"NINJ2",8.0113001143192,0.234640712226643,0.0956788054351103,2.45237919892067,0.0144030779175891,0.0198342738091924,"Not significant"
"NINL",2.89600977055237,0.178555105358897,0.0646755372830538,2.76078271414194,0.00589765289017392,0.00858673055285728,"Not significant"
"NIP7",4.87698546314589,-0.915422175105765,0.0836078935941322,-10.9489922034109,4.21386991794686e-26,3.20456467024136e-25,"Not significant"
"NIPA1",2.55421986636783,-0.333916373108517,0.0436116040897487,-7.65659461691314,5.47898496723403e-14,2.03448114166716e-13,"Not significant"
"NIPA2",7.16037506636284,-0.0707943719810755,0.0734633227476823,-0.963669615438257,0.335501331020205,0.372641465095799,"Not significant"
"NIPAL2",4.24569262935037,-0.421164531813099,0.107391892226135,-3.92175352424419,9.541082379431e-05,0.000174107668023282,"Not significant"
"NIPAL3",4.03164854801372,-1.89603618968502,0.107454139420691,-17.6450735160783,3.80220949441372e-59,2.85628801698939e-57,"Down"
"NIPAL4",2.70753357296259,0.0462968378074597,0.0437364165952601,1.05854208944217,0.290126263683968,0.326168549220835,"Not significant"
"NIPBL",6.45209513934289,-0.332005630219988,0.0662662589234081,-5.01017615320229,6.68908689532939e-07,1.51770395597996e-06,"Not significant"
"NIPSNAP1",3.36314209475935,-0.461039946406952,0.0553019848040216,-8.33677033547311,3.29327080172358e-16,1.42098087354192e-15,"Not significant"
"NIPSNAP3A",4.64202464023192,0.300702456895801,0.107481154358843,2.79772262113838,0.00526948724795054,0.00772010514548473,"Not significant"
"NISCH",5.62606468977681,-0.556983649398051,0.0891102600088888,-6.25049965450097,6.63401726986494e-10,1.8975847787539e-09,"Not significant"
"NIT1",4.12323197287282,0.337860798907829,0.0667926233614903,5.05835497850239,5.24200043002146e-07,1.20123197183069e-06,"Not significant"
"NIT2",2.66814717612718,-0.468010349649188,0.0694723723419389,-6.73663981626637,3.08765325137789e-11,9.63370832079273e-11,"Not significant"
"NKAP",4.5893551796409,0.306840813419734,0.0702783515619009,4.36607869422591,1.43014223965104e-05,2.85419565845889e-05,"Not significant"
"NKAPL",2.64170756386409,6.13277061431994e-05,0.0534622223406532,0.00114712227547199,0.999085013577574,0.999085013577574,"Not significant"
"NKD1",2.70102295075436,0.108443856858586,0.0461423844416481,2.35020054058377,0.0190041034976793,0.0257169848601967,"Not significant"
"NKG7",7.0959794423616,-0.825081408841409,0.17966208940683,-4.59240684312137,5.08401534471014e-06,1.06335134436299e-05,"Not significant"
"NKIRAS2",5.73959895923192,0.199622963295616,0.0547486555037982,3.64617106043394,0.000283305112013305,0.000490406589022736,"Not significant"
"NKRF",3.90022016725935,-0.929688115433709,0.0986553859370875,-9.42359209893083,4.51529876972171e-20,2.43734621291427e-19,"Not significant"
"NKTR",7.72699146256733,-1.02739475115168,0.0867092509826544,-11.8487328573189,5.7810001211124e-30,5.49007620902077e-29,"Down"
"NKX1-2",2.76645749979302,0.157519730448496,0.0704160318339575,2.23698675352697,0.0255605520704626,0.0339196138278508,"Not significant"
"NKX2-8",2.48121924150873,0.118653542651817,0.0435074434178504,2.72720098747829,0.00652660123142285,0.00944962192130521,"Not significant"
"NKX3-1",2.67865850077431,-0.555395613874,0.0725893645246589,-7.65119818186768,5.69787878255127e-14,2.1130835902759e-13,"Not significant"
"NKX6-3",2.46721647599377,0.195615466203888,0.0434697644870281,4.50003510514216,7.79658904697541e-06,1.60464044681252e-05,"Not significant"
"NLGN2",3.76233402290524,0.00399216891741627,0.0513870258354996,0.0776882657150858,0.938095355993583,0.946169160589448,"Not significant"
"NLGN3",2.86665127208105,0.163649340723245,0.0691999005882514,2.36487826329376,0.0182725687314093,0.0248158805149363,"Not significant"
"NLK",4.53599776332668,0.00818794198389483,0.112061582310069,0.0730664498493263,0.941771415231169,0.9494682738381,"Not significant"
"NLN",2.84172584265087,-0.0546242961714922,0.0564920947874282,-0.966936991397394,0.333866269536914,0.371071586940734,"Not significant"
"NLRC3",4.63529717774065,-2.40325339642637,0.118998358509794,-20.1956852726551,1.12409587744555e-73,3.063553392508e-71,"Down"
"NLRC4",6.50096924136658,2.20993262471385,0.171084680399446,12.9171859195933,8.06474157859196e-35,1.01515259462427e-33,"Up"
"NLRC5",7.56654247821945,-0.219064714160138,0.0962411707968634,-2.27620583110443,0.0230958923501202,0.0308832453732381,"Not significant"
"NLRP1",5.48963824291022,-1.38313546144843,0.154476422007812,-8.95369949323708,2.35026398051816e-18,1.15193406891227e-17,"Down"
"NLRP12",8.90254495339651,0.66820400195537,0.106094537381871,6.29819421852299,4.95316394944264e-10,1.42759784366745e-09,"Not significant"
"NLRP2",2.77149422129676,-0.04098412177331,0.0603264939812679,-0.679371849224921,0.49709779775017,0.535430982705353,"Not significant"
"NLRP3",5.69941938234913,0.627799871143731,0.144926544488777,4.33184875385164,1.66573458208062e-05,3.30188490652956e-05,"Not significant"
"NLRP6",2.58293351756484,0.24504368827688,0.0442137488168051,5.54225087974765,4.04932312613817e-08,1.0131088325195e-07,"Not significant"
"NLRX1",5.22097593350374,0.283197923198751,0.0778231932529647,3.63899130016696,0.000291190630240367,0.000503313126222252,"Not significant"
"NMD3",3.89940135978928,0.0635091231853364,0.0863553532890754,0.735439330237455,0.462286486629799,0.500835290451569,"Not significant"
"NME1-NME2 ",7.66695299833915,-0.519721063423495,0.104892007840296,-4.95482043031152,8.82949817183991e-07,1.98110069071016e-06,"Not significant"
"NME1 ",3.6504325550212,-0.0842125878849012,0.136360975779364,-0.617571027220862,0.537033044966076,0.574066428346022,"Not significant"
"NME3",4.77010989756234,-0.759751960972938,0.0881842647344334,-8.61550485521344,3.65738367460851e-17,1.66514682528116e-16,"Not significant"
"NME4",4.02173995183292,0.793536908969234,0.134202085226722,5.91299984369561,4.96430012146274e-09,1.33005562696438e-08,"Not significant"
"NME6",4.1865615131995,0.0913000283468683,0.0728996735007418,1.25240654673082,0.210785919099496,0.243249649032692,"Not significant"
"NME7",2.63339376428554,-0.346347565780887,0.0448642753949428,-7.71989657097925,3.45614447221023e-14,1.30359050755815e-13,"Not significant"
"NMI",8.81406942907357,0.738816841203201,0.0844053214651994,8.75320214860882,1.20849100258962e-17,5.68310837052478e-17,"Not significant"
"NMNAT1",3.0232867203217,0.205491581631773,0.0573447880654363,3.58343955159945,0.000359514808092302,0.000614879456513966,"Not significant"
"NMNAT2",2.59414609646509,0.343288822818173,0.0636865330089996,5.39028907052709,9.25020746033345e-08,2.24996225047006e-07,"Not significant"
"NMNAT3",2.80676815895511,0.0575129334261271,0.0621097919179526,0.925988183990409,0.354729956144173,0.392658954949803,"Not significant"
"NMRAL1",3.93548493355736,-0.87027063305025,0.105019470035547,-8.28675513936302,4.85694972850109e-16,2.07883834435004e-15,"Not significant"
"NMT1",5.43104795400623,-0.176191784134089,0.080427952089738,-2.19067848373786,0.0287615205302911,0.0379055622013587,"Not significant"
"NMT2",2.84776340208853,-1.91883660878246,0.0763306496482716,-25.1384812997711,2.34914224610036e-103,4.46596122670994e-100,"Down"
"NMUR1",3.24401193496509,-0.49240913210745,0.0577718117735199,-8.52334584966485,7.61108786461472e-17,3.40956952161391e-16,"Not significant"
"NNAT",3.1153378756409,0.145867687410895,0.0480770810245955,3.03403793038665,0.00249070830940179,0.00382199956499668,"Not significant"
"NNMT",2.47315352860599,0.316126774252193,0.0997101360274239,3.17045775732616,0.00157968747930997,0.00249223984518491,"Not significant"
"NNT",3.43046968619701,-0.862829825669868,0.0896432617089659,-9.62514983525604,7.89674591352334e-21,4.44699497167612e-20,"Not significant"
"NOB1",4.51724879803741,-1.55451361384216,0.100147415617779,-15.5222539119242,1.01155011875272e-47,3.16116155777683e-46,"Down"
"NOC2L",2.57001571805985,-0.62979591449273,0.0484353779529218,-13.0028078877567,3.19806488023474e-35,4.10944323809988e-34,"Not significant"
"NOC4L",2.91574195634289,-0.112425136839474,0.0416994431727147,-2.69608244824328,0.00716270772376423,0.0103069464409127,"Not significant"
"NOD1",3.73081636625561,-0.807660069504696,0.0794338216147724,-10.1677100898101,6.28192601005349e-23,4.00314795605312e-22,"Not significant"
"NOD2",5.54692588839526,-0.127059862937088,0.143407436225197,-0.886006097602652,0.375879202304369,0.414191666366234,"Not significant"
"NODAL",3.42525715679177,0.199671509936344,0.0592467350531865,3.37016900183776,0.000787034047942151,0.00129104871330264,"Not significant"
"NOL10",2.83247402180673,-0.327750856591854,0.0490305604135913,-6.68462391266084,4.32749020813758e-11,1.33598150024142e-10,"Not significant"
"NOL11",4.19703296877182,-1.32141040977443,0.0802720412699103,-16.4616520131993,1.08769530874346e-52,4.92150630238018e-51,"Down"
"NOL12",6.43960005963342,-0.176905009559589,0.0723869807155798,-2.44387882752947,0.0147442480677418,0.0202755037674098,"Not significant"
"NOL12 ",6.47448844128928,-0.0906805264988764,0.0905376995975875,-1.00157754064797,0.316849058163488,0.353593230206954,"Not significant"
"NOL3",2.28595725045636,0.219395921250439,0.0405243106349306,5.41393345902662,8.14516304003451e-08,1.98860761804509e-07,"Not significant"
"NOL6",3.75792533966708,0.0547532269265063,0.0582587333225794,0.939828654072119,0.347587697929235,0.385080377390121,"Not significant"
"NOL7",6.66172201496883,0.132124175762476,0.0705611041941263,1.87247885745918,0.0615031001538881,0.0772347653989942,"Not significant"
"NOL8",5.1293744159601,-1.19086867814599,0.0971681500554321,-12.2557512669185,8.81972908644064e-32,9.42191478249753e-31,"Down"
"NOLC1",4.72868220385661,-1.9566403350391,0.112454079785466,-17.3994606400396,8.6475254198167e-58,5.92633628039953e-56,"Down"
"NOMO1 ",6.36884693340025,-0.522340200386591,0.0785731178057924,-6.64782326288296,5.48798900182587e-11,1.68669664601094e-10,"Not significant"
"NOMO2",5.19638263185037,-0.297801055127634,0.0837805251088695,-3.55453793994073,0.000400749905466286,0.000681722767043026,"Not significant"
"NONO",8.6277058011808,-1.13317510501985,0.0639513341195794,-17.7193348758133,1.46578377026431e-59,1.13758410620711e-57,"Down"
"NOP10",8.99100996634913,0.699541565103697,0.0783861149308194,8.92430458788633,2.99299434160536e-18,1.45780967120836e-17,"Not significant"
"NOP16",3.02123685960224,-0.542099870545363,0.0673649255038959,-8.04721249953749,3.03504583278475e-15,1.23413262020835e-14,"Not significant"
"NOP2",3.07108649677057,-0.819930772050436,0.0585965262755977,-13.9928221716428,5.60673328171227e-40,1.00466830777349e-38,"Not significant"
"NOP56",6.98698268191022,-1.48146351596039,0.10082255553863,-14.6937707345929,1.80570914294967e-43,4.10098942756341e-42,"Down"
"NOP58",5.3864256488217,-1.05301694434687,0.132182652269828,-7.96637778304915,5.57895156126047e-15,2.23367725816233e-14,"Down"
"NOSIP",7.0169034447606,-0.931530859425497,0.0796815273985637,-11.6906752397707,2.85706547861469e-29,2.5955000266578e-28,"Not significant"
"NOTCH1",5.90501145182544,-0.0881675307914778,0.0958551467561451,-0.919799653698047,0.35795338392883,0.395965235629786,"Not significant"
"NOTCH2",7.13661279939776,-0.0226727733964269,0.11483129149783,-0.197444207939221,0.843529850006468,0.862142535515943,"Not significant"
"NOTCH2 ",5.98100830263217,0.407520910106205,0.104256813098224,3.90881802345394,0.000100564517961221,0.000182970902963446,"Not significant"
"NOTCH2NL",2.59552611351496,0.0426105385047606,0.0659181878418788,0.646415502303743,0.518194760772378,0.556008460125572,"Not significant"
"NOTCH3",3.48639813822818,0.203044275970304,0.0557621833426638,3.64125405066329,0.000288681763748061,0.000499492335650898,"Not significant"
"NOV",2.79757944278554,-1.57933125692512,0.0880926588617805,-17.9280688916784,1.01497790816341e-60,8.43583411756524e-59,"Down"
"NOVA2",2.67345945451746,0.228983092379455,0.0495953804401899,4.61702461695197,4.53046925193638e-06,9.52333079164887e-06,"Not significant"
"NOX4",2.43236091323192,0.0745432519864688,0.0458949900071114,1.62421327414862,0.104722211166595,0.126558687497301,"Not significant"
"NOXA1",2.62080552027431,0.0637747393636001,0.0435430743355631,1.46463565875304,0.143411211534472,0.169864158881391,"Not significant"
"NPAS1",2.69873070455362,0.0464935522976782,0.0575737749388875,0.807547400652978,0.419589999293569,0.458136141034318,"Not significant"
"NPAS3",3.4832148751783,0.194656779668672,0.0527141465652971,3.69268578459391,0.000236890969853391,0.000413483061619287,"Not significant"
"NPAT",6.08597501408354,-1.29718351065758,0.0832111746475046,-15.5890541883665,4.53464493359353e-48,1.4401491592624e-46,"Down"
"NPB",2.84610247920574,0.208568673376003,0.0581314730253365,3.58787869154973,0.000353545867375375,0.0006050239514854,"Not significant"
"NPC1",2.82166935051372,-0.615779547926001,0.0584189590604474,-10.5407483774033,2.01494941265317e-24,1.37686251701938e-23,"Not significant"
"NPC2",9.4389789958192,-0.554744490805254,0.0868744992977726,-6.38558489878372,2.88550912589075e-10,8.4474847480174e-10,"Not significant"
"NPCDR1",2.34937401445012,-0.920965488208208,0.0774048747313562,-11.8980295673178,3.49931142704373e-30,3.3779596880993e-29,"Not significant"
"NPDC1",3.5981276120187,-0.0428535541676056,0.0628375847085798,-0.681973286630071,0.495452234313315,0.533952982703489,"Not significant"
"NPEPL1",4.84506194831297,0.436907570832463,0.0662456549451356,6.5952638130653,7.68828837959479e-11,2.33598785378458e-10,"Not significant"
"NPEPPS",7.35426888975312,0.175971258050688,0.0755057131539597,2.33056878347569,0.0200226028599761,0.0270110375176769,"Not significant"
"NPFF",2.82161080122693,0.152187445240413,0.0577278905323004,2.63628973511963,0.00854345251549987,0.0121446773446316,"Not significant"
"NPHP3",4.44888743848878,-0.361200937396428,0.0960280248561672,-3.76141171223133,0.000181218513848211,0.000320510076031872,"Not significant"
"NPHP4",3.37030413812469,-0.210405014638348,0.0505211378630266,-4.16469271156955,3.45483438413619e-05,6.611235164548e-05,"Not significant"
"NPL",7.3379048362182,0.52388393661855,0.0940981426023404,5.56742059014373,3.52495372359837e-08,8.85128191275964e-08,"Not significant"
"NPLOC4",6.52091557949252,0.0183094822053977,0.0567508759866713,0.322629067605899,0.747060049223904,0.773050482724497,"Not significant"
"NPM1",8.64996224493766,-1.42126170034962,0.108739638241115,-13.0703184536827,1.54266255555572e-35,2.02900813564057e-34,"Down"
"NPM3",3.52456313548504,-0.37604474633515,0.0608394506871745,-6.18093592377592,1.01231512508404e-09,2.86138952022671e-09,"Not significant"
"NPPA",2.31340552557481,0.0963884443493734,0.0519998867837569,1.85362796558015,0.0641584906953104,0.0802597515433756,"Not significant"
"NPR1",2.2992460195586,0.134086602898248,0.0516937063124316,2.59386707712235,0.00966299398170075,0.0136533188415181,"Not significant"
"NPRL2",5.29025333702244,-0.873703386451503,0.0753299000550649,-11.5983611529133,7.21266985833922e-29,6.44738963156959e-28,"Not significant"
"NPRL3",6.96333261418953,0.327688171695051,0.174983014994709,1.87268559582745,0.0614745796000864,0.0772072230557724,"Not significant"
"NPTN",7.52319461695137,-0.0111377672122064,0.125034724856311,-0.089077392100521,0.929042591500976,0.938168903903485,"Not significant"
"NPW",2.58292081779676,0.0880424969094005,0.0507317373973037,1.73545203508208,0.0830438910222488,0.102075871500916,"Not significant"
"NQO2",8.83357179595636,1.8636067477762,0.137779597135576,13.5259993970108,1.04511135143207e-37,1.60309684914037e-36,"Up"
"NR1D1 ",3.18656046897756,-0.0614149255039464,0.0607280728210513,-1.01131029935561,0.312172158721645,0.348845764094494,"Not significant"
"NR1D2",2.95568398363342,-1.25319287632018,0.0701725914142653,-17.8587230578664,2.45982644702535e-60,1.98804869880621e-58,"Down"
"NR1H2",6.17638470451746,0.182806528552954,0.0725061327755883,2.52125608627829,0.011885952709826,0.0165803451739615,"Not significant"
"NR2C1",2.9593260523217,-0.804873406592167,0.0692781535568229,-11.6179973811224,5.92270116441024e-29,5.31863103032365e-28,"Not significant"
"NR2C2",6.67140103323067,-0.63848108685626,0.113793205821523,-5.61088935184475,2.7702772669199e-08,7.02703014957453e-08,"Not significant"
"NR2C2AP",3.6002783755798,-0.139929262374191,0.0555854927900378,-2.51737018690728,0.0120167976894177,0.0167489120031264,"Not significant"
"NR2E1",2.50962152272693,0.365601554186344,0.0643639043161326,5.68022648829131,1.8798786142598e-08,4.82380063072271e-08,"Not significant"
