"Gene","Step","Coefficient","StepIndex","Lambda","LogLambda"
"SPTLC2","s45",0,45,0.00269083973110104,-5.91790196638703
"SPTLC2","s46",0,46,0.00245179294565508,-6.01093570751811
"SPTLC2","s47",0,47,0.0022339824177876,-6.10396944864918
"SPTLC2","s48",0,48,0.00203552157690489,-6.19700318978025
"SPTLC2","s49",0,49,0.00185469145014521,-6.29003693091132
"SPTLC2","s50",0,50,0.00168992577345814,-6.3830706720424
"SPTLC2","s51",0,51,0.00153979742537472,-6.47610441317347
"SPTLC2","s52",0,52,0.00140300606596397,-6.56913815430454
"SPTLC2","s53",0,53,0.00127836687391048,-6.66217189543561
"SPTLC2","s54",0,54,0.00116480028415901,-6.75520563656669
"SPTLC2","s55",0,55,0.00106132263723843,-6.84823937769776
"SPTLC2","s56",0,56,0.000967037659273928,-6.94127311882883
"SPTLC2","s57",0,57,0.000881128698891504,-7.0343068599599
"SPTLC2","s58",0,58,0.000802851653774438,-7.12734060109098
"SPTLC2","s59",0,59,0.000731528525604995,-7.22037434222205
"SPTLC2","s60",0,60,0.000666541547567348,-7.31340808335312
"SPTLC2","s61",0,61,0.000607327833546948,-7.40644182448419
"SPTLC2","s62",0,62,0.000553374502680286,-7.49947556561527
"SPTLC2","s63",0,63,0.000504214237026208,-7.59250930674634
"SPTLC2","s64",0,64,0.000459421233881468,-7.68554304787741
"SPTLC2","s65",0,65,0.000418607517681417,-7.77857678900848
"SPTLC2","s66",0,66,0.000381419579541263,-7.87161053013956
"SPTLC2","s67",0,67,0.000347535315331229,-7.96464427127063
"SPTLC2","s68",0,68,0.000316661235764668,-8.0576780124017
"SPTLC2","s69",0,69,0.000288529924334272,-8.15071175353278
"SPTLC2","s70",0,70,0.000262897721078208,-8.24374549466385
"SPTLC2","s71",0,71,0.000239542612114102,-8.33677923579492
"SPTLC2","s72",0,72,0.000218262306660988,-8.42981297692599
"SPTLC2","s73",0,73,0.00019887248489335,-8.52284671805706
"SPTLC2","s74",0,74,0.000181205201450961,-8.61588045918814
"SPTLC2","s75",0,75,0.00016510743077652,-8.70891420031921
"SPTLC2","s76",0,76,0.000150439741681481,-8.80194794145028
"SPTLC2","s77",0,77,0.000137075089659801,-8.89498168258135
"SPTLC2","s78",0,78,0.000124897716489202,-8.98801542371243
"SPTLC2","s79",0,79,0.000113802147588832,-9.0810491648435
"SPTLC2","s80",0,80,0.000103692278448902,-9.17408290597457
"SPTLC2","s81",0,81,9.44805422193964e-05,-9.26711664710565
"SPTLC2","s82",0,82,8.6087151247911e-05,-9.36015038823672
"SPTLC2","s83",0,83,7.84394059971776e-05,-9.45318412936779
"SPTLC2","s84",0,84,7.14710653564502e-05,-9.54621787049886
"SPTLC2","s85",0,85,6.51217728926934e-05,-9.63925161162994
"SPTLC2","s86",0,86,5.93365340720335e-05,-9.73228535276101
"SPTLC2","s87",0,87,5.40652399234147e-05,-9.82531909389208
"ST6GALNAC3","s0",0,0,0.177039286132001,-1.73138361548877
"ST6GALNAC3","s1",0,1,0.161311603892753,-1.82441735661984
"ST6GALNAC3","s2",0,2,0.146981125596331,-1.91745109775091
"ST6GALNAC3","s3",0,3,0.133923727495309,-2.01048483888199
"ST6GALNAC3","s4",0,4,0.122026312653886,-2.10351858001306
"ST6GALNAC3","s5",0,5,0.111185831356325,-2.19655232114413
"ST6GALNAC3","s6",0,6,0.101308388539621,-2.2895860622752
"ST6GALNAC3","s7",0,7,0.09230843051938,-2.38261980340628
"ST6GALNAC3","s8",0,8,0.0841080039647334,-2.47565354453735
"ST6GALNAC3","s9",0,9,0.076636080703879,-2.56868728566842
"ST6GALNAC3","s10",0,10,0.0698279425120354,-2.66172102679949
"ST6GALNAC3","s11",0,11,0.0636246205531402,-2.75475476793057
"ST6GALNAC3","s12",0,12,0.0579723846200014,-2.84778850906164
"ST6GALNAC3","s13",0,13,0.0528222777489477,-2.94082225019271
"ST6GALNAC3","s14",0,14,0.048129692178029,-3.03385599132378
"ST6GALNAC3","s15",0,15,0.043853982975923,-3.12688973245486
"ST6GALNAC3","s16",0,16,0.0399581159949838,-3.21992347358593
"ST6GALNAC3","s17",0,17,0.0364083470991718,-3.312957214717
"ST6GALNAC3","s18",0,18,0.0331739298884908,-3.40599095584808
"ST6GALNAC3","s19",0,19,0.0302268493883793,-3.49902469697915
"ST6GALNAC3","s20",0,20,0.0275415793974034,-3.59205843811022
"ST6GALNAC3","s21",0,21,0.0250948613915117,-3.68509217924129
"ST6GALNAC3","s22",0,22,0.022865503069826,-3.77812592037237
"ST6GALNAC3","s23",0,23,0.0208341947970698,-3.87115966150344
"ST6GALNAC3","s24",0,24,0.0189833423527451,-3.96419340263451
"ST6GALNAC3","s25",0,25,0.0172969145384111,-4.05722714376558
"ST6GALNAC3","s26",0,26,0.0157603043231128,-4.15026088489666
"ST6GALNAC3","s27",0,27,0.0143602023242663,-4.24329462602773
"ST6GALNAC3","s28",0,28,0.0130844815281545,-4.3363283671588
"ST6GALNAC3","s29",0,29,0.0119220922515355,-4.42936210828987
"ST6GALNAC3","s30",0,30,0.0108629664345722,-4.52239584942095
"ST6GALNAC3","s31",0,31,0.00989793043611486,-4.61542959055202
"ST6GALNAC3","s32",0,32,0.0090186255760098,-4.70846333168309
"ST6GALNAC3","s33",0,33,0.00821743573621073,-4.80149707281416
"ST6GALNAC3","s34",0,34,0.00748742139360768,-4.89453081394524
"ST6GALNAC3","s35",0,35,0.00682225951319765,-4.98756455507631
"ST6GALNAC3","s36",0,36,0.00621618878098029,-5.08059829620738
"ST6GALNAC3","s37",0,37,0.00566395970221219,-5.17363203733845
"ST6GALNAC3","s38",0,38,0.00516078913279472,-5.26666577846953
"ST6GALNAC3","s39",0,39,0.0047023188499681,-5.3596995196006
"ST6GALNAC3","s40",0,40,0.00428457780347076,-5.45273326073167
"ST6GALNAC3","s41",0,41,0.00390394772020166,-5.54576700186274
"ST6GALNAC3","s42",0,42,0.00355713176446973,-5.63880074299382
"ST6GALNAC3","s43",0,43,0.00324112598238019,-5.73183448412489
"ST6GALNAC3","s44",0,44,0.00295319328302306,-5.82486822525596
"ST6GALNAC3","s45",0,45,0.00269083973110104,-5.91790196638703
"ST6GALNAC3","s46",0,46,0.00245179294565508,-6.01093570751811
"ST6GALNAC3","s47",0,47,0.0022339824177876,-6.10396944864918
"ST6GALNAC3","s48",0,48,0.00203552157690489,-6.19700318978025
"ST6GALNAC3","s49",0,49,0.00185469145014521,-6.29003693091132
"ST6GALNAC3","s50",0,50,0.00168992577345814,-6.3830706720424
"ST6GALNAC3","s51",0,51,0.00153979742537472,-6.47610441317347
"ST6GALNAC3","s52",0,52,0.00140300606596397,-6.56913815430454
"ST6GALNAC3","s53",0,53,0.00127836687391048,-6.66217189543561
"ST6GALNAC3","s54",0,54,0.00116480028415901,-6.75520563656669
"ST6GALNAC3","s55",0,55,0.00106132263723843,-6.84823937769776
"ST6GALNAC3","s56",0,56,0.000967037659273928,-6.94127311882883
"ST6GALNAC3","s57",0,57,0.000881128698891504,-7.0343068599599
"ST6GALNAC3","s58",0,58,0.000802851653774438,-7.12734060109098
"ST6GALNAC3","s59",0,59,0.000731528525604995,-7.22037434222205
"ST6GALNAC3","s60",0,60,0.000666541547567348,-7.31340808335312
"ST6GALNAC3","s61",0,61,0.000607327833546948,-7.40644182448419
"ST6GALNAC3","s62",0,62,0.000553374502680286,-7.49947556561527
"ST6GALNAC3","s63",0,63,0.000504214237026208,-7.59250930674634
"ST6GALNAC3","s64",0,64,0.000459421233881468,-7.68554304787741
"ST6GALNAC3","s65",0,65,0.000418607517681417,-7.77857678900848
"ST6GALNAC3","s66",0,66,0.000381419579541263,-7.87161053013956
"ST6GALNAC3","s67",0,67,0.000347535315331229,-7.96464427127063
"ST6GALNAC3","s68",0,68,0.000316661235764668,-8.0576780124017
"ST6GALNAC3","s69",0,69,0.000288529924334272,-8.15071175353278
"ST6GALNAC3","s70",0,70,0.000262897721078208,-8.24374549466385
"ST6GALNAC3","s71",0,71,0.000239542612114102,-8.33677923579492
"ST6GALNAC3","s72",0,72,0.000218262306660988,-8.42981297692599
"ST6GALNAC3","s73",0,73,0.00019887248489335,-8.52284671805706
"ST6GALNAC3","s74",0,74,0.000181205201450961,-8.61588045918814
"ST6GALNAC3","s75",0,75,0.00016510743077652,-8.70891420031921
"ST6GALNAC3","s76",0,76,0.000150439741681481,-8.80194794145028
"ST6GALNAC3","s77",0,77,0.000137075089659801,-8.89498168258135
"ST6GALNAC3","s78",0,78,0.000124897716489202,-8.98801542371243
"ST6GALNAC3","s79",0,79,0.000113802147588832,-9.0810491648435
"ST6GALNAC3","s80",0,80,0.000103692278448902,-9.17408290597457
"ST6GALNAC3","s81",0,81,9.44805422193964e-05,-9.26711664710565
"ST6GALNAC3","s82",0,82,8.6087151247911e-05,-9.36015038823672
