"Sample","C5orf32","GADD45A","MAFG","S100A8","MYL6","NSUN7"
"75",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,-0.194558337330818
"76",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"77",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"78",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"79",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"80",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,0.207649618387222
"81",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"82",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"83",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"84",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"85",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"86",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"87",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"88",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"89",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"90",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"91",1.78916430473328,0.48521563410759,0.393408894538879,0.966815590858459,0.427118629217148,0.207649618387222
"92",1.78916430473328,0.48521563410759,1.10304343700409,0.966815590858459,-0.178513050079346,0.207649618387222
"93",2.61243081092834,0.48521563410759,-0.236699059605598,0.966815590858459,0.427118629217148,0.207649618387222
"94",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"95",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,-0.178513050079346,0.207649618387222
"96",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"97",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,-0.194558337330818
"98",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"99",0.189630597829819,0.48521563410759,1.10304343700409,0.966815590858459,0.427118629217148,0.207649618387222
"100",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"101",2.61243081092834,0.48521563410759,-0.236699059605598,0.966815590858459,0.427118629217148,0.207649618387222
"102",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"103",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"104",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"105",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,0.427118629217148,-0.194558337330818
"106",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"107",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,0.427118629217148,-0.194558337330818
"108",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
"109",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"110",2.61243081092834,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"111",1.78916430473328,0.48521563410759,2.05252504348755,0.966815590858459,0.427118629217148,0.207649618387222
"112",-0.451274633407593,-0.376759350299835,-0.236699059605598,-0.253045678138733,-0.178513050079346,-0.194558337330818
