"gene","HC1","HC2","NSES","P50","S2","S3"
"RBM4",6.89619719930481,5.33302586221419,5.48660048793175,6.03134333562224,6.12489709155534,5.9517357601784
"C11orf80",4.22742789384803,5.04948116299568,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"RCE1",5.23087700832804,6.11015747676198,4.99023772891781,5.09970920054362,4.9770888836488,4.22742789384803
"KDM2A",6.97025208565506,6.50231620993424,6.78264155239198,6.03134333562224,5.83348774422402,5.3331782699928
"GRK2",6.73560474279721,7.68462349192357,7.15712900260094,6.99590584220857,6.12489709155534,5.3331782699928
"ANKRD13D",5.81698738387323,5.56989199982261,5.48660048793175,5.63945629658092,4.9770888836488,4.22742789384803
"RAD9A",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"CLCF1",4.22742789384803,5.04948116299568,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"PPP1CA",7.17202051973996,7.63328471970583,6.39220151235508,7.31064077225432,4.22742789384803,5.9517357601784
"TBC1D10C",5.81698738387323,6.25305255567801,4.6586722164309,5.63945629658092,5.467922580958,6.38328187344124
"RPS6KB2",5.9692199427275,6.11015747676198,5.48660048793175,6.03134333562224,4.22742789384803,4.22742789384803
"CORO1B",5.64677549933564,6.50231620993424,5.25966149830981,5.09970920054362,4.9770888836488,4.22742789384803
"TMEM134",6.10691118376025,5.77329786295453,4.6586722164309,5.09970920054362,4.9770888836488,4.22742789384803
"AIP",5.9692199427275,5.77329786295453,6.00932155005559,4.22742789384803,4.9770888836488,4.22742789384803
"PITPNM1",5.45376148785481,4.22742789384803,4.99023772891781,5.09970920054362,4.9770888836488,4.22742789384803
"CDK2AP2",4.64419098111034,4.22742789384803,4.6586722164309,5.63945629658092,4.22742789384803,4.22742789384803
"GSTP1",8.87789911704425,8.98814339808338,6.50015485035393,7.31064077225432,6.75594514893013,8.66957130050752
"NDUFV1",5.45376148785481,6.38306105974853,5.25966149830981,5.09970920054362,4.22742789384803,5.3331782699928
"NUDT8",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"UNC93B1",5.23087700832804,5.04948116299568,5.25966149830981,4.22742789384803,5.467922580958,4.22742789384803
"ALDH3B1",5.23087700832804,4.69623031625439,5.85521045547623,5.09970920054362,4.22742789384803,5.3331782699928
"NDUFS8",6.73560474279721,6.7147912772439,6.00932155005559,5.09970920054362,5.467922580958,5.9517357601784
"TCIRG1",5.81698738387323,6.98432362664443,7.74494069363361,6.59277782143442,5.467922580958,5.3331782699928
"AP002807.1",4.22742789384803,5.04948116299568,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"CHKA",5.23087700832804,5.77329786295453,6.944273314467,5.63945629658092,4.22742789384803,5.9517357601784
"KMT5B",5.23087700832804,5.56989199982261,5.68264611380475,5.63945629658092,5.467922580958,4.22742789384803
"C11orf24",4.22742789384803,5.04948116299568,4.22742789384803,4.22742789384803,5.467922580958,4.22742789384803
"PPP6R3",5.45376148785481,4.69623031625439,5.68264611380475,6.03134333562224,4.22742789384803,4.22742789384803
"TESMIN",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"CPT1A",4.96715343895881,5.04948116299568,4.99023772891781,6.03134333562224,6.12489709155534,4.22742789384803
"MRPL21",4.64419098111034,6.11015747676198,5.48660048793175,6.03134333562224,4.9770888836488,6.38328187344124
"IGHMBP2",5.23087700832804,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"TPCN2",4.64419098111034,5.04948116299568,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"ORAOV1",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"FADD",4.22742789384803,4.69623031625439,4.99023772891781,4.22742789384803,4.22742789384803,5.3331782699928
"PPFIA1",5.45376148785481,4.69623031625439,5.25966149830981,4.22742789384803,4.22742789384803,4.22742789384803
"DHCR7",4.22742789384803,4.22742789384803,4.99023772891781,5.09970920054362,4.22742789384803,4.22742789384803
"AP002387.2",5.45376148785481,5.33302586221419,4.22742789384803,4.22742789384803,4.9770888836488,5.9517357601784
"NADSYN1",5.45376148785481,5.04948116299568,5.68264611380475,4.22742789384803,4.22742789384803,5.9517357601784
"IL18BP",4.64419098111034,4.69623031625439,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"NUMA1",6.45523665627239,5.04948116299568,4.99023772891781,4.22742789384803,5.467922580958,5.3331782699928
"LAMTOR1",6.89619719930481,7.73419796077374,7.5577421477225,6.80837686950916,5.467922580958,7.40769590977013
"ANAPC15",6.10691118376025,6.7147912772439,6.00932155005559,6.80837686950916,4.9770888836488,5.3331782699928
"FOLR3",4.22742789384803,5.56989199982261,8.58569611779083,4.22742789384803,4.22742789384803,5.9517357601784
"INPPL1",4.96715343895881,4.22742789384803,5.25966149830981,5.09970920054362,5.467922580958,5.9517357601784
"CLPB",4.22742789384803,4.69623031625439,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"ARAP1",5.45376148785481,4.69623031625439,6.50015485035393,5.63945629658092,4.9770888836488,5.3331782699928
"STARD10",5.23087700832804,5.56989199982261,5.25966149830981,5.09970920054362,4.9770888836488,4.22742789384803
"ATG16L2",6.23259847825732,4.69623031625439,4.6586722164309,6.03134333562224,5.467922580958,4.22742789384803
"FCHSD2",4.64419098111034,5.33302586221419,4.22742789384803,5.63945629658092,5.467922580958,5.3331782699928
"RELT",6.73560474279721,6.98432362664443,6.00932155005559,6.03134333562224,4.22742789384803,6.38328187344124
"FAM168A",4.64419098111034,4.22742789384803,5.25966149830981,4.22742789384803,4.22742789384803,4.22742789384803
"PLEKHB1",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"RAB6A",5.64677549933564,5.04948116299568,4.6586722164309,4.22742789384803,5.467922580958,5.9517357601784
"MRPL48",4.96715343895881,5.33302586221419,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"COA4",4.96715343895881,5.33302586221419,4.22742789384803,5.63945629658092,5.467922580958,4.22742789384803
"PAAF1",4.96715343895881,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"AP003717.1",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"UCP2",6.34820803139847,7.52477837858949,6.14854751394828,5.63945629658092,5.467922580958,6.98456621692932
"PPME1",4.22742789384803,4.22742789384803,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"PGM2L1",4.64419098111034,4.69623031625439,5.48660048793175,4.22742789384803,4.9770888836488,4.22742789384803
"KCNE3",5.45376148785481,5.56989199982261,4.22742789384803,5.09970920054362,4.22742789384803,5.3331782699928
"POLD3",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,5.3331782699928
"RNF169",5.45376148785481,4.69623031625439,5.25966149830981,6.33920071562365,6.36722099727102,4.22742789384803
"XRRA1",4.96715343895881,4.22742789384803,5.25966149830981,5.09970920054362,4.22742789384803,4.22742789384803
"SPCS2",6.45523665627239,6.61246178641685,5.25966149830981,6.99590584220857,6.12489709155534,7.21158830531232
"NEU3",5.64677549933564,5.04948116299568,4.22742789384803,5.09970920054362,5.83348774422402,4.22742789384803
"ARRB1",5.45376148785481,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"RPS3",12.2305290574627,12.2718915009592,11.8248326115695,10.3030550515224,11.7692227956317,10.9688129259101
"DGAT2",5.45376148785481,5.77329786295453,4.99023772891781,6.33920071562365,4.22742789384803,4.22742789384803
"UVRAG",5.64677549933564,5.33302586221419,4.99023772891781,4.22742789384803,6.57463603714936,4.22742789384803
"WNT11",4.64419098111034,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"THAP12",6.34820803139847,5.95153722397477,5.25966149830981,6.59277782143442,6.57463603714936,5.9517357601784
"AP002360.1",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"EMSY",4.64419098111034,4.22742789384803,4.22742789384803,4.22742789384803,4.9770888836488,5.3331782699928
"ACER3",4.96715343895881,5.04948116299568,6.27551219359965,4.22742789384803,4.9770888836488,5.3331782699928
"PAK1",5.23087700832804,5.04948116299568,4.22742789384803,4.22742789384803,5.467922580958,4.22742789384803
"CLNS1A",6.55487062077416,6.50231620993424,5.68264611380475,5.09970920054362,4.9770888836488,5.3331782699928
"RSF1",6.89619719930481,6.25305255567801,6.78264155239198,6.03134333562224,6.12489709155534,5.9517357601784
"AAMDC",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"INTS4",4.96715343895881,5.04948116299568,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"NDUFC2",7.93422878111567,8.29285949090969,8.53583154994792,6.80837686950916,7.31410544215665,8.94696033365838
"KCTD21-AS1",4.22742789384803,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"USP35",4.64419098111034,4.22742789384803,5.25966149830981,4.22742789384803,4.22742789384803,4.22742789384803
"GAB2",6.45523665627239,6.61246178641685,7.01876962335722,4.22742789384803,4.9770888836488,5.9517357601784
"AP003086.1",4.96715343895881,5.33302586221419,4.22742789384803,4.22742789384803,4.9770888836488,5.3331782699928
"NARS2",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"PRCP",5.81698738387323,5.33302586221419,5.25966149830981,5.63945629658092,5.467922580958,4.22742789384803
"RAB30",5.23087700832804,4.69623031625439,4.99023772891781,4.22742789384803,6.57463603714936,4.22742789384803
"RAB30-AS1",4.96715343895881,4.69623031625439,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"PCF11",6.6480660242547,6.50231620993424,6.14854751394828,6.33920071562365,5.83348774422402,6.71502521591347
"ANKRD42",4.64419098111034,4.69623031625439,5.85521045547623,4.22742789384803,4.22742789384803,5.3331782699928
"CCDC90B",4.22742789384803,4.22742789384803,4.99023772891781,5.63945629658092,5.83348774422402,4.22742789384803
"TMEM126B",4.64419098111034,4.22742789384803,5.48660048793175,4.22742789384803,4.22742789384803,4.22742789384803
"TMEM126A",5.45376148785481,6.11015747676198,5.48660048793175,4.22742789384803,5.467922580958,5.9517357601784
"CREBZF",6.10691118376025,4.69623031625439,4.6586722164309,5.63945629658092,4.9770888836488,5.3331782699928
"PICALM",7.50662515602912,7.78212537191891,7.98682433624506,6.03134333562224,6.36722099727102,7.73445762293791
"EED",4.96715343895881,5.33302586221419,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"HIKESHI",4.96715343895881,5.77329786295453,5.25966149830981,5.09970920054362,5.467922580958,4.22742789384803
"PRSS23",4.64419098111034,4.22742789384803,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"TMEM135",4.22742789384803,4.22742789384803,4.6586722164309,5.09970920054362,4.9770888836488,4.22742789384803
"CTSC",5.64677549933564,6.11015747676198,5.68264611380475,6.03134333562224,4.9770888836488,7.40769590977013
"CHORDC1",4.96715343895881,4.22742789384803,5.85521045547623,5.63945629658092,4.9770888836488,5.9517357601784
"SLC36A4",6.10691118376025,5.04948116299568,5.85521045547623,5.09970920054362,4.22742789384803,4.22742789384803
"SMCO4",4.64419098111034,4.22742789384803,4.22742789384803,4.22742789384803,6.36722099727102,4.22742789384803
"CEP295",4.64419098111034,4.69623031625439,4.6586722164309,5.63945629658092,4.22742789384803,5.9517357601784
"TAF1D",7.34900179090998,6.50231620993424,6.27551219359965,4.22742789384803,7.19348487074112,7.40769590977013
"C11orf54",4.22742789384803,4.69623031625439,4.22742789384803,4.22742789384803,5.467922580958,4.22742789384803
"MED17",5.23087700832804,5.33302586221419,5.48660048793175,5.63945629658092,4.9770888836488,5.9517357601784
"PANX1",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"MRE11",5.23087700832804,4.69623031625439,4.6586722164309,5.09970920054362,4.22742789384803,5.3331782699928
"ANKRD49",6.81813434612107,5.95153722397477,6.944273314467,5.09970920054362,7.06185174393157,5.9517357601784
"FUT4",4.64419098111034,5.04948116299568,4.6586722164309,5.63945629658092,4.9770888836488,4.22742789384803
"CWC15",6.89619719930481,7.46730304627358,6.78264155239198,6.59277782143442,6.75594514893013,6.38328187344124
"SRSF8",6.10691118376025,5.77329786295453,4.99023772891781,5.09970920054362,5.467922580958,6.38328187344124
"ENDOD1",4.22742789384803,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"SESN3",5.9692199427275,5.77329786295453,6.27551219359965,5.09970920054362,6.75594514893013,5.9517357601784
"FAM76B",6.23259847825732,5.77329786295453,6.50015485035393,5.09970920054362,6.75594514893013,4.22742789384803
"CEP57",5.64677549933564,5.04948116299568,4.6586722164309,6.03134333562224,5.467922580958,4.22742789384803
"MTMR2",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"MAML2",6.97025208565506,6.50231620993424,5.25966149830981,6.03134333562224,6.57463603714936,6.38328187344124
"CCDC82",5.64677549933564,5.56989199982261,5.48660048793175,5.09970920054362,4.9770888836488,5.3331782699928
"JRKL",4.22742789384803,4.22742789384803,5.25966149830981,5.09970920054362,4.9770888836488,4.22742789384803
"BIRC3",6.10691118376025,6.50231620993424,7.01876962335722,6.33920071562365,6.91699129181617,5.9517357601784
"BIRC2",7.04069054479577,6.61246178641685,8.02347055790497,5.09970920054362,7.31410544215665,6.98456621692932
"TMEM123",8.20350544184256,7.5800514157682,6.6944853045484,7.56885973252092,8.60319945800999,6.38328187344124
"DCUN1D5",5.45376148785481,5.04948116299568,5.48660048793175,4.22742789384803,5.83348774422402,5.3331782699928
"DYNC2H1",4.64419098111034,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"CASP4",7.04069054479577,7.34499052574209,6.944273314467,5.63945629658092,6.36722099727102,5.9517357601784
"CASP1",4.64419098111034,6.61246178641685,4.6586722164309,6.03134333562224,6.36722099727102,5.3331782699928
"CARD16",5.45376148785481,7.63328471970583,6.50015485035393,6.59277782143442,8.22659350590177,6.71502521591347
"MSANTD4",4.64419098111034,4.22742789384803,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"AASDHPPT",5.81698738387323,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"CWF19L2",5.45376148785481,4.69623031625439,5.68264611380475,5.09970920054362,4.9770888836488,4.22742789384803
"SLC35F2",4.22742789384803,5.04948116299568,4.6586722164309,4.22742789384803,6.12489709155534,4.22742789384803
"RAB39A",4.22742789384803,4.22742789384803,4.6586722164309,5.09970920054362,4.22742789384803,4.22742789384803
"CUL5",5.45376148785481,5.77329786295453,5.68264611380475,5.09970920054362,6.12489709155534,5.3331782699928
"ACAT1",4.64419098111034,4.69623031625439,4.99023772891781,5.09970920054362,4.22742789384803,5.3331782699928
"NPAT",5.45376148785481,5.04948116299568,5.85521045547623,4.22742789384803,5.467922580958,4.22742789384803
"ATM",7.34900179090998,6.89995334279123,6.00932155005559,6.59277782143442,5.467922580958,7.40769590977013
"DDX10",4.22742789384803,4.22742789384803,4.99023772891781,5.63945629658092,5.467922580958,5.3331782699928
"RDX",5.23087700832804,5.04948116299568,4.22742789384803,6.03134333562224,4.22742789384803,5.9517357601784
"FDX1",5.81698738387323,6.50231620993424,6.50015485035393,4.22742789384803,5.83348774422402,6.38328187344124
"SIK2",4.64419098111034,4.22742789384803,4.6586722164309,5.09970920054362,4.22742789384803,4.22742789384803
"PPP2R1B",4.96715343895881,4.22742789384803,4.22742789384803,4.22742789384803,5.83348774422402,4.22742789384803
"C11orf1",4.96715343895881,4.69623031625439,5.25966149830981,5.63945629658092,5.467922580958,4.22742789384803
"DLAT",4.96715343895881,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,5.3331782699928
"NKAPD1",4.96715343895881,4.69623031625439,4.6586722164309,5.63945629658092,5.467922580958,4.22742789384803
"TIMM8B",6.10691118376025,5.56989199982261,5.85521045547623,5.09970920054362,4.9770888836488,5.3331782699928
"SDHD",5.9692199427275,5.33302586221419,5.48660048793175,6.03134333562224,4.9770888836488,5.3331782699928
"IL18",4.22742789384803,5.56989199982261,5.48660048793175,4.22742789384803,4.22742789384803,4.22742789384803
"PTS",5.45376148785481,5.95153722397477,4.99023772891781,5.09970920054362,4.9770888836488,6.71502521591347
"NCAM1",4.22742789384803,4.69623031625439,4.22742789384803,5.63945629658092,4.22742789384803,4.22742789384803
"TTC12",4.64419098111034,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"USP28",5.23087700832804,4.69623031625439,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"ZBTB16",4.64419098111034,4.22742789384803,4.22742789384803,6.33920071562365,5.467922580958,4.22742789384803
"C11orf71",4.96715343895881,4.22742789384803,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"RBM7",6.81813434612107,6.11015747676198,6.39220151235508,6.33920071562365,6.36722099727102,5.3331782699928
"REXO2",5.64677549933564,5.33302586221419,4.6586722164309,5.09970920054362,4.22742789384803,5.9517357601784
"BUD13",4.96715343895881,4.69623031625439,4.99023772891781,5.63945629658092,4.22742789384803,4.22742789384803
"ZPR1",5.45376148785481,6.25305255567801,4.6586722164309,6.03134333562224,5.83348774422402,4.22742789384803
"APOA1",4.22742789384803,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"SIK3",6.55487062077416,5.77329786295453,5.48660048793175,4.22742789384803,6.12489709155534,4.22742789384803
"PAFAH1B2",6.55487062077416,6.7147912772439,7.5577421477225,6.80837686950916,5.83348774422402,6.38328187344124
"SIDT2",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,5.9517357601784
"TAGLN",4.64419098111034,4.69623031625439,4.6586722164309,5.09970920054362,4.9770888836488,4.22742789384803
"PCSK7",6.81813434612107,7.13956474962307,6.27551219359965,6.03134333562224,7.06185174393157,6.98456621692932
"RNF214",4.64419098111034,4.69623031625439,5.48660048793175,4.22742789384803,4.22742789384803,4.22742789384803
"CEP164",4.96715343895881,4.69623031625439,4.6586722164309,4.22742789384803,5.467922580958,5.3331782699928
"FXYD6",4.96715343895881,5.33302586221419,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"IL10RA",7.93422878111567,7.27971217529975,6.00932155005559,5.63945629658092,5.83348774422402,6.98456621692932
"JAML",5.64677549933564,5.95153722397477,4.99023772891781,6.03134333562224,4.22742789384803,5.3331782699928
"MPZL3",4.96715343895881,5.33302586221419,6.14854751394828,4.22742789384803,4.22742789384803,4.22742789384803
"CD3E",8.37688672753772,8.35755874184891,6.00932155005559,6.59277782143442,5.83348774422402,6.71502521591347
"CD3D",7.55555846998996,7.78212537191891,6.27551219359965,4.22742789384803,6.57463603714936,5.9517357601784
"CD3G",7.10784940397453,6.98432362664443,6.27551219359965,5.09970920054362,5.467922580958,6.38328187344124
"UBE4A",5.23087700832804,5.95153722397477,6.39220151235508,5.63945629658092,5.467922580958,6.38328187344124
"AP001267.1",4.64419098111034,4.22742789384803,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"ATP5MG",9.96210865513724,9.95083963499292,9.34821187854484,8.77740450495494,8.649790790298,9.4257390762279
"KMT2A",6.55487062077416,6.25305255567801,6.00932155005559,5.63945629658092,6.12489709155534,5.9517357601784
"ARCN1",5.9692199427275,4.69623031625439,4.99023772891781,4.22742789384803,4.9770888836488,5.3331782699928
"DDX6",8.0411817652863,7.52477837858949,8.12813461898602,7.68248056724323,8.09808394940256,7.87371481860354
"AP004609.3",4.22742789384803,4.69623031625439,4.99023772891781,4.22742789384803,4.9770888836488,4.22742789384803
"CXCR5",4.96715343895881,5.33302586221419,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"BCL9L",5.64677549933564,5.33302586221419,4.99023772891781,5.09970920054362,4.22742789384803,4.22742789384803
"CCDC84",5.45376148785481,5.33302586221419,6.00932155005559,4.22742789384803,5.467922580958,5.3331782699928
"RPS25",12.1491728009328,11.9141716303297,11.0455004778793,10.6348839622308,11.6653348468902,10.7512488826192
"TRAPPC4",4.96715343895881,5.33302586221419,5.48660048793175,6.03134333562224,5.467922580958,6.71502521591347
"HYOU1",4.22742789384803,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"VPS11",4.96715343895881,5.04948116299568,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"HMBS",4.22742789384803,4.69623031625439,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"H2AFX",4.96715343895881,5.04948116299568,4.22742789384803,4.22742789384803,5.467922580958,4.22742789384803
"CBL",4.64419098111034,6.25305255567801,6.39220151235508,6.03134333562224,5.83348774422402,6.38328187344124
"MCAM",4.96715343895881,4.22742789384803,5.25966149830981,4.22742789384803,4.22742789384803,4.22742789384803
"RNF26",4.22742789384803,5.04948116299568,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"USP2",4.22742789384803,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"OAF",4.96715343895881,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"SC5D",4.64419098111034,5.33302586221419,4.6586722164309,5.63945629658092,4.22742789384803,4.22742789384803
"SORL1",8.07514051895216,6.38306105974853,7.98682433624506,8.06424920834032,5.467922580958,5.9517357601784
"UBASH3B",4.22742789384803,4.22742789384803,5.85521045547623,5.63945629658092,6.12489709155534,4.22742789384803
"CRTAM",4.64419098111034,4.22742789384803,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"HSPA8",7.60288636799342,9.04817728550034,6.50015485035393,6.33920071562365,6.57463603714936,5.3331782699928
"GRAMD1B",4.22742789384803,4.69623031625439,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"ZNF202",4.22742789384803,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"TBRG1",4.96715343895881,5.77329786295453,5.48660048793175,4.22742789384803,5.83348774422402,4.22742789384803
"SPA17",4.22742789384803,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"NRGN",7.17202051973996,6.89995334279123,7.08960731982806,5.09970920054362,4.22742789384803,4.22742789384803
"SLC37A2",4.22742789384803,4.69623031625439,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"TMEM218",4.64419098111034,5.04948116299568,4.22742789384803,5.09970920054362,4.22742789384803,4.22742789384803
"EI24",5.64677549933564,4.22742789384803,4.22742789384803,5.09970920054362,5.467922580958,4.22742789384803
"CHEK1",4.22742789384803,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"PUS3",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"RPUSD4",4.96715343895881,5.04948116299568,4.22742789384803,6.33920071562365,4.22742789384803,4.22742789384803
"SRPRA",6.10691118376025,5.77329786295453,6.39220151235508,5.63945629658092,6.57463603714936,5.3331782699928
"FOXRED1",4.64419098111034,4.22742789384803,4.22742789384803,4.22742789384803,4.9770888836488,5.3331782699928
"DCPS",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,5.3331782699928
"GSEC",4.22742789384803,4.22742789384803,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"ST3GAL4",4.64419098111034,4.22742789384803,5.48660048793175,4.22742789384803,4.22742789384803,5.9517357601784
"ETS1",6.97025208565506,6.11015747676198,7.60686778179473,8.49587839624855,7.62517166242492,6.71502521591347
"FLI1",5.23087700832804,5.77329786295453,4.6586722164309,5.63945629658092,4.22742789384803,5.3331782699928
"SENCR",4.22742789384803,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"NFRKB",5.23087700832804,5.33302586221419,5.48660048793175,5.09970920054362,4.22742789384803,5.9517357601784
"APLP2",8.00640436812778,8.04040307993881,6.78264155239198,8.06424920834032,7.31410544215665,6.98456621692932
"ST14",4.22742789384803,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,5.3331782699928
"ZBTB44",5.45376148785481,4.69623031625439,4.22742789384803,5.63945629658092,5.467922580958,5.3331782699928
"AP000911.1",4.64419098111034,4.22742789384803,4.22742789384803,4.22742789384803,4.9770888836488,4.22742789384803
"NCAPD3",4.22742789384803,4.22742789384803,4.6586722164309,4.22742789384803,4.9770888836488,4.22742789384803
"VPS26B",4.64419098111034,4.69623031625439,4.6586722164309,5.09970920054362,4.22742789384803,4.22742789384803
"THYN1",5.81698738387323,5.56989199982261,5.68264611380475,5.09970920054362,4.22742789384803,4.22742789384803
"ACAD8",4.22742789384803,4.22742789384803,5.25966149830981,5.09970920054362,4.22742789384803,4.22742789384803
"ZMYND11",4.96715343895881,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,5.3331782699928
"LARP4B",4.64419098111034,4.69623031625439,4.22742789384803,6.59277782143442,4.9770888836488,4.22742789384803
"GTPBP4",5.9692199427275,6.25305255567801,6.60058963624906,4.22742789384803,5.467922580958,5.9517357601784
"IDI1",7.23345844354182,6.89995334279123,8.56097925979947,8.82767068003241,7.42541468770571,7.73445762293791
"WDR37",4.64419098111034,4.22742789384803,5.85521045547623,4.22742789384803,4.22742789384803,5.3331782699928
"PFKP",4.64419098111034,4.22742789384803,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"PITRM1",4.64419098111034,5.56989199982261,4.22742789384803,5.09970920054362,4.9770888836488,4.22742789384803
"KLF6",9.71529069201494,10.1648134043567,9.85465688193933,9.98646478812335,10.35302043735,9.98223420053025
"AKR1C3",4.22742789384803,4.69623031625439,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"NET1",5.81698738387323,4.22742789384803,4.99023772891781,4.22742789384803,4.22742789384803,4.22742789384803
"FAM208B",5.45376148785481,5.33302586221419,5.25966149830981,6.03134333562224,5.467922580958,4.22742789384803
"GDI2",6.55487062077416,7.40744261377575,6.00932155005559,6.03134333562224,4.9770888836488,6.71502521591347
"AL137186.2",5.23087700832804,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803,5.3331782699928
"IL15RA",4.96715343895881,5.04948116299568,4.99023772891781,4.22742789384803,4.9770888836488,4.22742789384803
"RBM17",6.81813434612107,6.81034084147749,6.60058963624906,6.33920071562365,7.62517166242492,6.98456621692932
"PFKFB3",6.6480660242547,6.98432362664443,8.53583154994792,6.33920071562365,6.36722099727102,6.38328187344124
"AL137145.1",4.64419098111034,4.69623031625439,4.6586722164309,4.22742789384803,4.22742789384803,4.22742789384803
"PRKCQ",4.96715343895881,4.69623031625439,4.22742789384803,4.22742789384803,4.22742789384803,4.22742789384803
"SFMBT2",5.45376148785481,4.69623031625439,5.25966149830981,5.63945629658092,4.9770888836488,5.9517357601784
"KIN",5.23087700832804,5.95153722397477,6.00932155005559,5.09970920054362,4.9770888836488,5.9517357601784
"ATP5F1C",7.29238652054676,7.5800514157682,6.27551219359965,6.33920071562365,6.36722099727102,6.38328187344124
"TAF3",5.45376148785481,5.04948116299568,5.25966149830981,5.09970920054362,4.9770888836488,5.3331782699928
"GATA3",5.23087700832804,5.77329786295453,4.22742789384803,4.22742789384803,5.467922580958,4.22742789384803
"CELF2",7.73621161751222,7.5800514157682,8.76952173823262,7.97785523371345,6.91699129181617,8.22538882764288
"USP6NL",4.96715343895881,4.22742789384803,4.6586722164309,4.22742789384803,5.467922580958,4.22742789384803
