"ONTOLOGY","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:0090181","regulation of cholesterol metabolic process","2/251","13/4684",0.153846153846154,2.87097762794974,1.60725731489536,0.15139108624525,0.575109698302974,0.523264396715825,"ERLIN1/LDLR",2
"BP","GO:0090329","regulation of DNA-templated DNA replication","2/251","13/4684",0.153846153846154,2.87097762794974,1.60725731489536,0.15139108624525,0.575109698302974,0.523264396715825,"BCL6/DACH1",2
"BP","GO:0090594","inflammatory response to wounding","2/251","13/4684",0.153846153846154,2.87097762794974,1.60725731489536,0.15139108624525,0.575109698302974,0.523264396715825,"ALOX5/TIMP1",2
"BP","GO:1900745","positive regulation of p38MAPK cascade","2/251","13/4684",0.153846153846154,2.87097762794974,1.60725731489536,0.15139108624525,0.575109698302974,0.523264396715825,"DSC2/GADD45A",2
"BP","GO:1901186","positive regulation of ERBB signaling pathway","2/251","13/4684",0.153846153846154,2.87097762794974,1.60725731489536,0.15139108624525,0.575109698302974,0.523264396715825,"HIP1/MMP9",2
"BP","GO:2000786","positive regulation of autophagosome assembly","2/251","13/4684",0.153846153846154,2.87097762794974,1.60725731489536,0.15139108624525,0.575109698302974,0.523264396715825,"SH3GLB1/WIPI1",2
"BP","GO:0001501","skeletal system development","10/251","129/4684",0.0775193798449612,1.44661663423824,1.22387096800942,0.15203891949283,0.575109698302974,0.523264396715825,"ALPL/CBS/ETS2/EXT1/MAP2K6/MAPK14/MMP9/PDGFC/TIMP1/TRPS1",10
"BP","GO:0009150","purine ribonucleotide metabolic process","10/251","129/4684",0.0775193798449612,1.44661663423824,1.22387096800942,0.15203891949283,0.575109698302974,0.523264396715825,"ENTPD7/HK3/IER3/LDHA/PDE4D/PFKFB2/PFKFB3/SULT1B1/TPST1/TSPO",10
"BP","GO:1903037","regulation of leukocyte cell-cell adhesion","13/251","177/4684",0.0734463276836158,1.37060796362572,1.19593527339809,0.152218124186236,0.575109698302974,0.523264396715825,"ALOX5/ARG1/BCL6/CD55/CR1/FLOT2/FUT7/IL4R/JAK3/SMARCD3/ST3GAL4/TNFSF13B/VNN1",13
"BP","GO:1903706","regulation of hemopoiesis","13/251","177/4684",0.0734463276836158,1.37060796362572,1.19593527339809,0.152218124186236,0.575109698302974,0.523264396715825,"ACVR1B/BATF/BCL6/CEACAM1/CR1/IL4R/JAK3/MAPK14/PGLYRP1/SMARCD3/TNFAIP6/TRIB1/VNN1",13
"BP","GO:0007416","synapse assembly","5/251","53/4684",0.0943396226415094,1.76050514921446,1.32480749732136,0.152360393404179,0.575109698302974,0.523264396715825,"FGF13/LIN7A/LRRN1/NTNG2/SEMA4A",5
"BP","GO:0051216","cartilage development","5/251","53/4684",0.0943396226415094,1.76050514921446,1.32480749732136,0.152360393404179,0.575109698302974,0.523264396715825,"CBS/EXT1/MAPK14/TIMP1/TRPS1",5
"BP","GO:1902105","regulation of leukocyte differentiation","11/251","145/4684",0.0758620689655172,1.41568896826487,1.20982480026982,0.152796114413297,0.575220478595803,0.523365190326621,"BATF/BCL6/CEACAM1/CR1/IL4R/JAK3/PGLYRP1/SMARCD3/TNFAIP6/TRIB1/VNN1",11
"BP","GO:1903039","positive regulation of leukocyte cell-cell adhesion","11/251","145/4684",0.0758620689655172,1.41568896826487,1.20982480026982,0.152796114413297,0.575220478595803,0.523365190326621,"ALOX5/BCL6/CD55/CR1/FLOT2/FUT7/IL4R/SMARCD3/ST3GAL4/TNFSF13B/VNN1",11
"BP","GO:0001910","regulation of leukocyte mediated cytotoxicity","4/251","39/4684",0.102564102564103,1.91398508529983,1.36373073082187,0.153851654082849,0.575368603313797,0.523499961817048,"ARG1/CEACAM1/IL18RAP/ITGAM",4
"BP","GO:0022898","regulation of transmembrane transporter activity","4/251","39/4684",0.102564102564103,1.91398508529983,1.36373073082187,0.153851654082849,0.575368603313797,0.523499961817048,"ASPH/FGF13/KCNE1/MMP9",4
"BP","GO:0045598","regulation of fat cell differentiation","4/251","39/4684",0.102564102564103,1.91398508529983,1.36373073082187,0.153851654082849,0.575368603313797,0.523499961817048,"ALOX5/KLF5/MAPK14/SORT1",4
"BP","GO:0051592","response to calcium ion","4/251","39/4684",0.102564102564103,1.91398508529983,1.36373073082187,0.153851654082849,0.575368603313797,0.523499961817048,"ASPH/ITPKC/KCNMA1/MEF2A",4
"BP","GO:0071347","cellular response to interleukin-1","4/251","39/4684",0.102564102564103,1.91398508529983,1.36373073082187,0.153851654082849,0.575368603313797,0.523499961817048,"IL1R1/IL1R2/IL1RN/IRAK3",4
"BP","GO:0006163","purine nucleotide metabolic process","12/251","162/4684",0.0740740740740741,1.38232256160543,1.1783443657994,0.157611447938471,0.588651727063077,0.535585631308762,"ENTPD7/HK3/IER3/LDHA/PDE4D/PFKFB2/PFKFB3/PGD/SULT1B1/TP53I3/TPST1/TSPO",12
"BP","GO:0035239","tube morphogenesis","17/251","244/4684",0.069672131147541,1.30017634380511,1.1458557953903,0.158124427502705,0.589789531304554,0.536620864155216,"ADM/ALOX5/ANXA3/C3AR1/CEACAM1/CYP1B1/EMILIN2/EXT1/GADD45A/HPGD/JMJD6/KLF5/LDLR/LRG1/MAPK14/PROK2/SEMA4A",17
"BP","GO:0010563","negative regulation of phosphorus metabolic process","8/251","99/4684",0.0808080808080808,1.50798824902411,1.21549077587242,0.159401773871627,0.58999545215106,0.536808221537356,"CEACAM1/GADD45A/IER3/IRAK3/PDE4D/SAMSN1/TRIB1/TSPO",8
"BP","GO:0045936","negative regulation of phosphate metabolic process","8/251","99/4684",0.0808080808080808,1.50798824902411,1.21549077587242,0.159401773871627,0.58999545215106,0.536808221537356,"CEACAM1/GADD45A/IER3/IRAK3/PDE4D/SAMSN1/TRIB1/TSPO",8
"BP","GO:0006766","vitamin metabolic process","3/251","26/4684",0.115384615384615,2.1532332209623,1.4029886265614,0.160263688698045,0.58999545215106,0.536808221537356,"ALPL/MTHFS/VNN1",3
"BP","GO:0015807","L-amino acid transport","3/251","26/4684",0.115384615384615,2.1532332209623,1.4029886265614,0.160263688698045,0.58999545215106,0.536808221537356,"SLC11A1/SLC36A1/SLC36A4",3
"BP","GO:0042058","regulation of epidermal growth factor receptor signaling pathway","3/251","26/4684",0.115384615384615,2.1532332209623,1.4029886265614,0.160263688698045,0.58999545215106,0.536808221537356,"CEACAM1/HIP1/MMP9",3
"BP","GO:0045921","positive regulation of exocytosis","3/251","26/4684",0.115384615384615,2.1532332209623,1.4029886265614,0.160263688698045,0.58999545215106,0.536808221537356,"CD177/IL4R/ITGAM",3
"BP","GO:0070269","pyroptotic inflammatory response","3/251","26/4684",0.115384615384615,2.1532332209623,1.4029886265614,0.160263688698045,0.58999545215106,0.536808221537356,"AIM2/NAIP/NLRC4",3
"BP","GO:0098930","axonal transport","3/251","26/4684",0.115384615384615,2.1532332209623,1.4029886265614,0.160263688698045,0.58999545215106,0.536808221537356,"AP3S2/BLOC1S1/KIF1B",3
"BP","GO:0099024","plasma membrane invagination","3/251","26/4684",0.115384615384615,2.1532332209623,1.4029886265614,0.160263688698045,0.58999545215106,0.536808221537356,"FCGR1A/ITGAM/RAB31",3
"BP","GO:1901879","regulation of protein depolymerization","3/251","26/4684",0.115384615384615,2.1532332209623,1.4029886265614,0.160263688698045,0.58999545215106,0.536808221537356,"ASPH/CAPG/FGF13",3
"BP","GO:0044409","symbiont entry into host","5/251","54/4684",0.0925925925925926,1.72790320200679,1.28005929698078,0.161070067662166,0.592193976041029,0.538808551701053,"CD55/CLEC5A/CR1/LDLR/PLSCR1",5
"BP","GO:0006790","sulfur compound metabolic process","9/251","115/4684",0.0782608695652174,1.46045383682661,1.18952756739892,0.161830317553893,0.593483356964779,0.539981696812663,"CBS/EXT1/FAR2/MICAL1/NDST2/OPLAH/SULT1B1/TPST1/VNN1",9
"BP","GO:0044403","biological process involved in symbiotic interaction","7/251","84/4684",0.0833333333333333,1.55511288180611,1.22149616202543,0.161920818272141,0.593483356964779,0.539981696812663,"ARG1/CD55/CLEC5A/CR1/LDLR/PGLYRP1/PLSCR1",7
"BP","GO:0071396","cellular response to lipid","15/251","212/4684",0.0707547169811321,1.32037886191085,1.13587609912425,0.16255942719969,0.593483356964779,0.539981696812663,"BPI/CARD16/CD55/CYP1B1/FCAR/GRAMD1A/IRAK3/LDLR/LY96/MAPK14/MMP8/MMP9/TLR5/TRIB1/TSPO",15
"BP","GO:0001649","osteoblast differentiation","6/251","69/4684",0.0869565217391304,1.6227264853629,1.23989841231631,0.162888226196268,0.593483356964779,0.539981696812663,"ALPL/CLEC5A/HGF/MAP2K6/MAPK14/TNFAIP6",6
"BP","GO:0001909","leukocyte mediated cytotoxicity","6/251","69/4684",0.0869565217391304,1.6227264853629,1.23989841231631,0.162888226196268,0.593483356964779,0.539981696812663,"ARG1/CEACAM1/FCGR1A/IL18RAP/ITGAM/STXBP2",6
"BP","GO:0048863","stem cell differentiation","6/251","69/4684",0.0869565217391304,1.6227264853629,1.23989841231631,0.162888226196268,0.593483356964779,0.539981696812663,"BATF/EXT1/MAPK14/OSM/SEMA4A/ZNF281",6
"BP","GO:0051701","biological process involved in interaction with host","6/251","69/4684",0.0869565217391304,1.6227264853629,1.23989841231631,0.162888226196268,0.593483356964779,0.539981696812663,"CD55/CLEC5A/CR1/LDLR/PGLYRP1/PLSCR1",6
"BP","GO:1990823","response to leukemia inhibitory factor","4/251","40/4684",0.1,1.86613545816733,1.30894012909778,0.164232804215335,0.597613198886393,0.543739239500643,"EXT1/KLF5/PCOLCE2/SOCS3",4
"BP","GO:0007169","cell surface receptor protein tyrosine kinase signaling pathway","14/251","196/4684",0.0714285714285714,1.33295389869095,1.13301534069501,0.164498639828671,0.597812130109071,0.543920237363363,"CD63/CEACAM1/EXT1/FUT7/GRB10/HGF/HIP1/JAK3/MAPK14/MMP9/PDGFC/RABGEF1/SOCS3/SORT1",14
"BP","GO:0046649","lymphocyte activation","26/251","398/4684",0.0653266331658292,1.21908346513444,1.08711409841405,0.165126049182659,0.59932287850783,0.545294793994557,"ARG1/BATF/BCL6/BST1/CD55/CEACAM1/CLEC4D/CLEC4E/CR1/ENTPD7/FCER1G/FLOT2/FUT7/IL18R1/IL4R/JAK3/JMJD6/NFIL3/PGLYRP1/SAMSN1/SEMA4A/SLC11A1/SMARCD3/SOCS3/TNFSF13B/VNN1",26
"BP","GO:0006753","nucleoside phosphate metabolic process","17/251","246/4684",0.0691056910569106,1.28960580442458,1.11027673741362,0.166144730590703,0.60224805672507,0.547956271656379,"ENTPD1/ENTPD7/FAR2/HK3/IER3/LDHA/PDE4D/PFKFB2/PFKFB3/PGD/SMPDL3A/SULT1B1/TP53I3/TPST1/TSPO/UPP1/VNN1",17
"BP","GO:0016241","regulation of macroautophagy","7/251","85/4684",0.0823529411764706,1.5368174361378,1.18837756848388,0.168954404109316,0.604743441974877,0.550226701560737,"ATP6V1C1/QSOX1/SH3GLB1/SPTLC2/TSPO/WIPI1/ZDHHC19",7
"BP","GO:0022412","cellular process involved in reproduction in multicellular organism","7/251","85/4684",0.0823529411764706,1.5368174361378,1.18837756848388,0.168954404109316,0.604743441974877,0.550226701560737,"AGFG1/RETN/ROPN1L/SLC26A6/SRPK1/TNFAIP6/UBE2J1",7
"BP","GO:1904062","regulation of monoatomic cation transmembrane transport","7/251","85/4684",0.0823529411764706,1.5368174361378,1.18837756848388,0.168954404109316,0.604743441974877,0.550226701560737,"ASPH/CD63/FGF13/KCNE1/MMP9/P2RX1/PDE4D",7
"BP","GO:1903038","negative regulation of leukocyte cell-cell adhesion","5/251","55/4684",0.0909090909090909,1.69648678015212,1.23623406309659,0.169976734811794,0.604743441974877,0.550226701560737,"ARG1/BCL6/CR1/IL4R/JAK3",5
"BP","GO:0010574","regulation of vascular endothelial growth factor production","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"C3AR1/CYP1B1",2
"BP","GO:0016242","negative regulation of macroautophagy","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"QSOX1/TSPO",2
"BP","GO:0032691","negative regulation of interleukin-1 beta production","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"CARD16/SERPINB1",2
"BP","GO:0032930","positive regulation of superoxide anion generation","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"CD177/ITGAM",2
"BP","GO:0042181","ketone biosynthetic process","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"ADM/PDSS1",2
"BP","GO:0042311","vasodilation","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"EXT1/KCNMA1",2
"BP","GO:0042446","hormone biosynthetic process","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"ADM/TSPO",2
"BP","GO:0042908","xenobiotic transport","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"SLC22A4/SLC37A3",2
"BP","GO:0045589","regulation of regulatory T cell differentiation","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"BCL6/CR1",2
"BP","GO:0050765","negative regulation of phagocytosis","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"DYSF/PLSCR1",2
"BP","GO:0050795","regulation of behavior","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"AIM2/RETN",2
"BP","GO:0051156","glucose 6-phosphate metabolic process","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"HK3/PGD",2
"BP","GO:1902042","negative regulation of extrinsic apoptotic signaling pathway via death domain receptors","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"GRINA/HGF",2
"BP","GO:1903670","regulation of sprouting angiogenesis","2/251","14/4684",0.142857142857143,2.6659077973819,1.48527411547577,0.170678209162108,0.604743441974877,0.550226701560737,"ALOX5/CEACAM1",2
"BP","GO:0010631","epithelial cell migration","3/251","27/4684",0.111111111111111,2.07348384240815,1.33098864101059,0.173608260862742,0.609027244736584,0.554124325743339,"DAAM2/LRG1/MMP9",3
"BP","GO:0014909","smooth muscle cell migration","3/251","27/4684",0.111111111111111,2.07348384240815,1.33098864101059,0.173608260862742,0.609027244736584,0.554124325743339,"CYP1B1/GRB10/TRIB1",3
"BP","GO:0030166","proteoglycan biosynthetic process","3/251","27/4684",0.111111111111111,2.07348384240815,1.33098864101059,0.173608260862742,0.609027244736584,0.554124325743339,"EXT1/NDST2/ST3GAL4",3
"BP","GO:0042632","cholesterol homeostasis","3/251","27/4684",0.111111111111111,2.07348384240815,1.33098864101059,0.173608260862742,0.609027244736584,0.554124325743339,"HSDL2/LDLR/TSPO",3
"BP","GO:0046889","positive regulation of lipid biosynthetic process","3/251","27/4684",0.111111111111111,2.07348384240815,1.33098864101059,0.173608260862742,0.609027244736584,0.554124325743339,"ADM/LDLR/PLIN5",3
"BP","GO:0055092","sterol homeostasis","3/251","27/4684",0.111111111111111,2.07348384240815,1.33098864101059,0.173608260862742,0.609027244736584,0.554124325743339,"HSDL2/LDLR/TSPO",3
"BP","GO:0090132","epithelium migration","3/251","27/4684",0.111111111111111,2.07348384240815,1.33098864101059,0.173608260862742,0.609027244736584,0.554124325743339,"DAAM2/LRG1/MMP9",3
"BP","GO:0098773","skin epidermis development","3/251","27/4684",0.111111111111111,2.07348384240815,1.33098864101059,0.173608260862742,0.609027244736584,0.554124325743339,"ACVR1B/EXT1/UGCG",3
"BP","GO:0032732","positive regulation of interleukin-1 production","4/251","41/4684",0.0975609756097561,1.82061995918764,1.25569665170598,0.174858759736564,0.611897588151068,0.556735911879999,"AIM2/LILRA5/NAIP/NLRC4",4
"BP","GO:0046637","regulation of alpha-beta T cell differentiation","4/251","41/4684",0.0975609756097561,1.82061995918764,1.25569665170598,0.174858759736564,0.611897588151068,0.556735911879999,"BATF/BCL6/IL4R/JAK3",4
"BP","GO:0003018","vascular process in circulatory system","7/251","86/4684",0.0813953488372093,1.51894746595015,1.15568163449604,0.176120677562478,0.614649178205755,0.55923945009927,"ADM/CBS/CEACAM1/ECE1/EXT1/KCNMA1/P2RX1",7
"BP","GO:0005996","monosaccharide metabolic process","7/251","86/4684",0.0813953488372093,1.51894746595015,1.15568163449604,0.176120677562478,0.614649178205755,0.55923945009927,"FUT7/HK3/MAPK14/PFKFB2/PFKFB3/PGD/TFF3",7
"BP","GO:0006468","protein phosphorylation","23/251","350/4684",0.0657142857142857,1.22631758679567,1.04726827183443,0.176296408584625,0.614649178205755,0.55923945009927,"ACVR1B/BMX/BST1/CEACAM1/FAM20A/FLOT1/GADD45A/GMFG/IRAK3/JAK3/LILRA5/LIMK2/MAPK14/MKNK1/MMP9/OSM/PDE4D/ROPN1L/S100A12/SAMSN1/SRPK1/STK16/TRIB1",23
"BP","GO:0007389","pattern specification process","6/251","71/4684",0.0845070422535211,1.57701588014141,1.16566910660754,0.178735362376751,0.621264029687345,0.565257982355103,"ASPH/DAAM2/ETS2/EXT1/ITGAM/SMARCD3",6
"BP","GO:0045137","development of primary sexual characteristics","6/251","71/4684",0.0845070422535211,1.57701588014141,1.16566910660754,0.178735362376751,0.621264029687345,0.565257982355103,"CYP1B1/DACH1/KCNE1/RETN/TLR5/TNFAIP6",6
"BP","GO:0002708","positive regulation of lymphocyte mediated immunity","5/251","56/4684",0.0892857142857143,1.66619237336369,1.19329293371159,0.179071511206243,0.621264029687345,0.565257982355103,"CD55/FCGR1A/IL18R1/IL18RAP/IL1R1",5
"BP","GO:0010970","transport along microtubule","5/251","56/4684",0.0892857142857143,1.66619237336369,1.19329293371159,0.179071511206243,0.621264029687345,0.565257982355103,"AP3S2/BLOC1S1/FLOT2/KIF1B/RABGEF1",5
"BP","GO:0015711","organic anion transport","9/251","118/4684",0.076271186440678,1.42332365453441,1.10814262582487,0.17998809400937,0.623679674590608,0.567455860389008,"CA4/CEACAM1/CR1/MAP2K6/SLC11A1/SLC26A6/SLC26A8/SLC36A1/SLC36A4",9
"BP","GO:0051640","organelle localization","14/251","200/4684",0.07,1.30629482071713,1.05334811650975,0.183119349756676,0.63375413100385,0.576622119231226,"AP3S2/ATP9A/BLOC1S1/CDK5RAP2/IL4R/KIF1B/LIMK2/LIN7A/LMNB1/MEF2A/PLIN5/RABGEF1/STXBP2/WIPI1",14
"BP","GO:0032409","regulation of transporter activity","4/251","42/4684",0.0952380952380952,1.77727186492127,1.20391298562732,0.18571369540273,0.633949094703239,0.576799507237103,"ASPH/FGF13/KCNE1/MMP9",4
"BP","GO:0015850","organic hydroxy compound transport","6/251","72/4684",0.0833333333333333,1.55511288180611,1.12941351003922,0.186885373655763,0.633949094703239,0.576799507237103,"CEACAM1/GRAMD1A/LDLR/P2RX1/SLC26A6/TSPO",6
"BP","GO:0010324","membrane invagination","3/251","28/4684",0.107142857142857,1.99943084803643,1.26204649174508,0.187252906808219,0.633949094703239,0.576799507237103,"FCGR1A/ITGAM/RAB31",3
"BP","GO:0016525","negative regulation of angiogenesis","3/251","28/4684",0.107142857142857,1.99943084803643,1.26204649174508,0.187252906808219,0.633949094703239,0.576799507237103,"ALOX5/GADD45A/SEMA4A",3
"BP","GO:0032355","response to estradiol","3/251","28/4684",0.107142857142857,1.99943084803643,1.26204649174508,0.187252906808219,0.633949094703239,0.576799507237103,"CYP1B1/HPGD/ITGAM",3
"BP","GO:0045661","regulation of myoblast differentiation","3/251","28/4684",0.107142857142857,1.99943084803643,1.26204649174508,0.187252906808219,0.633949094703239,0.576799507237103,"FLOT2/MAPK14/SMARCD3",3
"BP","GO:0048565","digestive tract development","3/251","28/4684",0.107142857142857,1.99943084803643,1.26204649174508,0.187252906808219,0.633949094703239,0.576799507237103,"EXT1/KLF5/PDGFC",3
"BP","GO:0060349","bone morphogenesis","3/251","28/4684",0.107142857142857,1.99943084803643,1.26204649174508,0.187252906808219,0.633949094703239,0.576799507237103,"ALPL/CBS/EXT1",3
"BP","GO:0090130","tissue migration","3/251","28/4684",0.107142857142857,1.99943084803643,1.26204649174508,0.187252906808219,0.633949094703239,0.576799507237103,"DAAM2/LRG1/MMP9",3
"BP","GO:1901343","negative regulation of vasculature development","3/251","28/4684",0.107142857142857,1.99943084803643,1.26204649174508,0.187252906808219,0.633949094703239,0.576799507237103,"ALOX5/GADD45A/SEMA4A",3
"BP","GO:2000181","negative regulation of blood vessel morphogenesis","3/251","28/4684",0.107142857142857,1.99943084803643,1.26204649174508,0.187252906808219,0.633949094703239,0.576799507237103,"ALOX5/GADD45A/SEMA4A",3
"BP","GO:0071248","cellular response to metal ion","5/251","57/4684",0.087719298245614,1.63696092821696,1.15119937511463,0.188345268640034,0.633949094703239,0.576799507237103,"ASPH/ITPKC/MEF2A/SLC11A1/TSPO",5
"BP","GO:0001773","myeloid dendritic cell activation","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"BATF/CLEC4D",2
"BP","GO:0002455","humoral immune response mediated by circulating immunoglobulin","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"CD55/CR1",2
"BP","GO:0010573","vascular endothelial growth factor production","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"C3AR1/CYP1B1",2
"BP","GO:0010828","positive regulation of D-glucose transmembrane transport","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"MAPK14/MEF2A",2
"BP","GO:0021762","substantia nigra development","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"CASP5/LDHA",2
"BP","GO:0030149","sphingolipid catabolic process","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"ACER3/GM2A",2
"BP","GO:0031103","axon regeneration","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"KREMEN1/TSPO",2
"BP","GO:0032411","positive regulation of transporter activity","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"ASPH/FGF13",2
"BP","GO:0032928","regulation of superoxide anion generation","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"CD177/ITGAM",2
"BP","GO:0032986","protein-DNA complex disassembly","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"NFE2/SMARCD3",2
"BP","GO:0043114","regulation of vascular permeability","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"ADM/CEACAM1",2
"BP","GO:0044319","wound healing, spreading of cells","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"CEACAM1/LRG1",2
"BP","GO:0046326","positive regulation of D-glucose import","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"MAPK14/MEF2A",2
"BP","GO:0048066","developmental pigmentation","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"CD63/RAB32",2
"BP","GO:0060986","endocrine hormone secretion","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"RETN/TSPO",2
"BP","GO:0090504","epiboly","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"CEACAM1/LRG1",2
"BP","GO:0090505","epiboly involved in wound healing","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"CEACAM1/LRG1",2
"BP","GO:0098900","regulation of action potential","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"DSC2/FGF13",2
"BP","GO:1902882","regulation of response to oxidative stress","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"ALOX5/MCTP1",2
"BP","GO:1903306","negative regulation of regulated secretory pathway","2/251","15/4684",0.133333333333333,2.48818061088977,1.37353398167412,0.19034148021821,0.633949094703239,0.576799507237103,"CEACAM1/RABGEF1",2
"BP","GO:0045580","regulation of T cell differentiation","7/251","88/4684",0.0795454545454545,1.4844259326331,1.09151267716072,0.19083502594421,0.634846014627566,0.577615571136721,"BATF/BCL6/CR1/IL4R/JAK3/SMARCD3/VNN1",7
"BP","GO:0045619","regulation of lymphocyte differentiation","8/251","104/4684",0.0769230769230769,1.43548881397487,1.06858976154021,0.192456014676489,0.639487062851103,0.581838235623138,"BATF/BCL6/CR1/IL4R/JAK3/PGLYRP1/SMARCD3/VNN1",8
"BP","GO:0034220","monoatomic ion transmembrane transport","17/251","253/4684",0.0671936758893281,1.25392501141678,0.988018189828475,0.195861401617122,0.649516898244145,0.590963895965131,"ASPH/ATP6V1C1/CD63/FGF13/GRINA/KCNE1/KCNMA1/MMP9/P2RX1/PDE4D/SLC11A1/SLC26A6/SLC26A8/SLC36A1/STOM/TCN1/TMEM120A",17
"BP","GO:0006091","generation of precursor metabolites and energy","13/251","186/4684",0.0698924731182796,1.30428822345028,1.00758563031437,0.195933391416637,0.649516898244145,0.590963895965131,"BLOC1S1/GRB10/GYG1/HK3/IER3/LDHA/PFKFB2/PFKFB3/PGD/POR/PPP1R3D/PYGL/WIPI1",13
"BP","GO:0043244","regulation of protein-containing complex disassembly","4/251","43/4684",0.0930232558139535,1.73593996108589,1.1535087760776,0.196781606971669,0.651565765306191,0.59282806064595,"ASPH/CAPG/FGF13/IRAK3",4
"BP","GO:0018105","peptidyl-serine phosphorylation","5/251","58/4684",0.0862068965517241,1.60873746393735,1.1099190033911,0.19778867051457,0.652610403527677,0.593778526253407,"GADD45A/MAPK14/MKNK1/OSM/PDE4D",5
"BP","GO:0031099","regeneration","5/251","58/4684",0.0862068965517241,1.60873746393735,1.1099190033911,0.19778867051457,0.652610403527677,0.593778526253407,"ADM/ANXA3/KLF5/KREMEN1/TSPO",5
"BP","GO:0034341","response to type II interferon","5/251","58/4684",0.0862068965517241,1.60873746393735,1.1099190033911,0.19778867051457,0.652610403527677,0.593778526253407,"ARG1/FCAR/RAB20/SLC11A1/SLC26A6",5
"BP","GO:0071375","cellular response to peptide hormone stimulus","9/251","121/4684",0.0743801652892562,1.38803463830628,1.02893518832515,0.199024315990236,0.655610302219003,0.596507988447415,"CEACAM1/CYP1B1/ECHDC3/FUT7/GRB10/JAK3/RAB31/SLC26A6/SOCS3",9
"BP","GO:0007162","negative regulation of cell adhesion","8/251","105/4684",0.0761904761904762,1.42181749193701,1.04012129221186,0.199392606927079,0.655610302219003,0.596507988447415,"ARG1/BCL6/CEACAM1/CR1/CYP1B1/IL1RN/IL4R/JAK3",8
