"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.63248106039844e-18,0.820846938348204,0.653,0.127,3.37858280260062e-14,"2","SEPT7"
1.67752235955702e-18,2.08994189401837,0.358,0.029,3.47180027533921e-14,"2","KRR1"
1.82919615118115e-18,1.65811231540565,0.347,0.026,3.78570435448451e-14,"2","TAF1D"
2.01628490125934e-18,2.09648710846047,0.358,0.029,4.17290323164633e-14,"2","HNRNPR"
2.02726703278011e-18,1.11366211209667,0.547,0.091,4.19563185104172e-14,"2","ATP5PO"
2.12112546356412e-18,5.04841335334211,0.253,0.003,4.38988125939231e-14,"2","TWISTNB"
2.16698521807928e-18,3.45797960588459,0.253,0.003,4.48479260733688e-14,"2","KIF2A"
2.17015195279171e-18,0.996543687707783,0.558,0.094,4.49134648149772e-14,"2","CD99"
2.19380793018619e-18,1.17468691026625,0.642,0.127,4.54030489231334e-14,"2","SRRM1"
2.26616233079644e-18,1.77226606685545,0.358,0.029,4.69004955981631e-14,"2","WHAMM"
2.40309597440418e-18,3.66590055591801,0.316,0.02,4.97344742862689e-14,"2","CCL5"
2.43925483149374e-18,2.89508633503197,0.295,0.013,5.04828179925944e-14,"2","SYNE2"
2.53397392003735e-18,2.94248698924801,0.295,0.013,5.2443124249093e-14,"2","ATF7IP"
2.86542058603315e-18,2.8041485225099,0.305,0.016,5.93027444485421e-14,"2","USP34"
3.3065462873772e-18,1.45477403380558,0.389,0.039,6.84322819635585e-14,"2","SNRPC"
3.71020973454575e-18,2.58994770524884,0.305,0.016,7.67865006661589e-14,"2","MCUB"
4.89564305971964e-18,7.87681570265627,0.232,0,1.01320228763958e-13,"2","LCK"
4.89564305971964e-18,7.44998266181435,0.232,0,1.01320228763958e-13,"2","MAL"
5.44692450849454e-18,1.03310170100866,0.579,0.104,1.12729549627803e-13,"2","SELENOK"
5.67601873179777e-18,2.14514832072421,0.4,0.046,1.17470883673287e-13,"2","ISG20"
7.70235668647782e-18,1.33689194120601,0.568,0.104,1.59407973983345e-13,"2","ANKRD12"
8.68466712664102e-18,0.989826855219842,0.642,0.134,1.79737870852962e-13,"2","KRT10"
9.58764865974959e-18,1.32095155052679,0.453,0.062,1.98425976662178e-13,"2","RPL17"
1.0129790228973e-17,2.37589827803791,0.421,0.055,2.09646138578826e-13,"2","HLA-DQB1"
1.08000952316517e-17,0.512638955472401,0.547,0.098,2.23518770914264e-13,"2","TNFAIP3"
1.15812955694449e-17,0.990570514041053,0.463,0.065,2.39686493105231e-13,"2","DNAJA1"
1.26101551193545e-17,1.89162975812778,0.358,0.033,2.60979770350162e-13,"2","CD47"
1.31547760512212e-17,1.10899371317694,0.958,0.417,2.72251245156074e-13,"2","RPL27"
1.33250140174777e-17,4.63807941936329,0.242,0.003,2.75774490105719e-13,"2","CCT2"
1.43474779843583e-17,1.91871005555014,0.358,0.033,2.96935404364279e-13,"2","NSD3"
1.51721577200776e-17,2.46756170138971,0.284,0.013,3.14002976174726e-13,"2","ZBTB10"
1.78315349880283e-17,1.26505603713927,0.411,0.049,3.69041448112234e-13,"2","WBP11"
2.04013489899163e-17,1.05991173216073,0.484,0.075,4.22226318695307e-13,"2","N4BP2L2"
2.38020188641982e-17,0.951390793304044,0.726,0.166,4.92606582413445e-13,"2","SUMO2"
2.77857592919013e-17,2.38149874126219,0.305,0.02,5.75054074305189e-13,"2","CCT8"
2.89785773136017e-17,3.643655886808,0.253,0.007,5.99740636082301e-13,"2","CLNS1A"
2.95728294032261e-17,3.30964973067941,0.253,0.007,6.12039277329167e-13,"2","SOCS1"
3.01431312983171e-17,7.86486499659989,0.221,0,6.23842245349971e-13,"2","RBM43"
3.82356937337565e-17,2.0028499727445,0.316,0.023,7.91325917513825e-13,"2","NIFK"
4.16663094509345e-17,1.99438811360541,0.316,0.023,8.6232594039654e-13,"2","CDK13"
4.29934607560632e-17,1.26715553676187,0.442,0.062,8.89792663807485e-13,"2","GSTK1"
4.47966730127896e-17,1.52083261057805,0.326,0.026,9.27111944672693e-13,"2","INTS6"
4.5705759265582e-17,1.23988605452959,0.463,0.068,9.45926393760485e-13,"2","POLR1D"
4.61856313791108e-17,1.98244410796465,0.316,0.023,9.55857827022078e-13,"2","NME3"
4.87088578751838e-17,2.25331793197562,0.326,0.026,1.0080785225848e-12,"2","PMAIP1"
5.15680954281957e-17,1.0808339038336,0.463,0.068,1.06725330298194e-12,"2","PRPF40A"
5.73524160867385e-17,0.866073179530657,0.558,0.101,1.18696560333114e-12,"2","SRSF10"
6.13852212046822e-17,1.14531294418662,0.432,0.059,1.2704285380521e-12,"2","PPIB"
6.31486385839172e-17,1.53173833164645,0.411,0.052,1.30692422413275e-12,"2","PCGF5"
6.7725885185492e-17,1.71815776075824,0.358,0.036,1.40165491979894e-12,"2","SNRPD1"
6.96234154151118e-17,1.2112735085331,0.484,0.078,1.44092620543115e-12,"2","ISCU"
6.96303597692618e-17,1.7702301648259,0.347,0.033,1.44106992578464e-12,"2","PHF3"
7.087897737363e-17,1.33651015388422,0.4,0.049,1.46691131572465e-12,"2","MDH2"
7.35527567501759e-17,0.658147757981234,0.6,0.117,1.52224785370164e-12,"2","PNISR"
7.50511993610889e-17,1.33556793943158,0.389,0.046,1.5532596219771e-12,"2","PRDM2"
7.65447316026434e-17,0.81290866932261,0.8,0.202,1.58416976524831e-12,"2","SF1"
7.69104225610482e-17,0.954547442656259,0.526,0.091,1.59173810532345e-12,"2","EIF3G"
8.12579187625779e-17,3.9441579938352,0.232,0.003,1.68171388671031e-12,"2","SATB1"
1.02547107467759e-16,1.03852998158159,0.484,0.078,2.12231493615275e-12,"2","SRSF11"
1.182741925209e-16,1.06698190673471,0.684,0.156,2.44780268841254e-12,"2","HNRNPDL"
1.37618281243343e-16,1.0541924552386,0.958,0.459,2.84814794861222e-12,"2","RPL7"
1.66933080826978e-16,3.99526053497385,0.242,0.007,3.45484704079514e-12,"2","GZMM"
1.7734941990702e-16,3.45974556071307,0.242,0.007,3.67042359439568e-12,"2","ALG13"
1.84148199064789e-16,7.22598454789436,0.211,0,3.81113112784488e-12,"2","MRPL9"
1.84148199064789e-16,7.40654668103805,0.211,0,3.81113112784488e-12,"2","BCL11B"
2.22653599244065e-16,1.88963525254831,0.305,0.023,4.60803888995517e-12,"2","MRPS21"
2.26827179765974e-16,0.75904223449094,0.579,0.114,4.69441531243661e-12,"2","KMT2E"
2.49753707586943e-16,0.816254141650406,0.758,0.189,5.16890273221938e-12,"2","UQCRH"
2.50780299694226e-16,2.33411598506864,0.316,0.026,5.1901490824717e-12,"2","AC058791.1"
2.70983397681825e-16,3.96508627033584,0.253,0.01,5.60827239842304e-12,"2","HSPB1"
2.74462912826264e-16,1.43615586559094,0.4,0.052,5.68028444385236e-12,"2","PNRC2"
2.79047629920683e-16,1.8084535152637,0.326,0.029,5.77516974883846e-12,"2","SRP72"
2.81343630134018e-16,0.935147717087144,0.526,0.094,5.82268776925364e-12,"2","C19orf53"
2.88204659693211e-16,1.73668744190959,0.326,0.029,5.9646836370107e-12,"2","ILF3"
2.92559228705786e-16,1.33588777341919,0.368,0.042,6.05480579729495e-12,"2","FNBP4"
3.14257757148122e-16,0.827034595889739,0.621,0.134,6.50387854193753e-12,"2","UBE2D2"
3.18096727103887e-16,1.79889262178953,0.337,0.033,6.58332986414206e-12,"2","COMMD2"
3.22431387893943e-16,3.01081577898922,0.253,0.01,6.67304000385305e-12,"2","MPHOSPH8"
3.28930739038844e-16,1.98676881384547,0.347,0.036,6.80755057514792e-12,"2","SLC3A2"
3.35307887290198e-16,0.676020156980577,0.579,0.114,6.93953203535793e-12,"2","CDC42SE2"
3.3862346244478e-16,1.28751008679221,0.326,0.029,7.00815117875717e-12,"2","PHF20"
3.40504238960856e-16,1.25857239216163,0.389,0.049,7.04707572953387e-12,"2","TMED10"
3.642833607793e-16,0.951047902162256,0.716,0.173,7.5392084346884e-12,"2","HNRNPH1"
3.77916692871627e-16,1.53653155490165,0.347,0.036,7.82136387567119e-12,"2","XBP1"
3.87374639319271e-16,1.1278081989223,0.389,0.049,8.01710553535164e-12,"2","UBE2N"
4.08165929399853e-16,1.37941196855941,0.347,0.036,8.44740207485936e-12,"2","SNHG15"
4.39526196619745e-16,0.623776937214186,0.6,0.124,9.09643416524225e-12,"2","RBM8A"
4.81194105426865e-16,4.01235612935777,0.221,0.003,9.95879320591439e-12,"2","ZNHIT3"
4.81194105426865e-16,4.58157215044198,0.221,0.003,9.95879320591439e-12,"2","RNF125"
4.91459955232224e-16,4.30707002927554,0.221,0.003,1.01712552334861e-11,"2","ODF2L"
5.04867589029855e-16,0.965751490702007,0.484,0.081,1.04487396225619e-11,"2","PDIA3"
5.24339761863754e-16,0.937439910225716,0.895,0.28,1.08517357115323e-11,"2","RPL36AL"
5.83338864742531e-16,1.15425489703461,0.632,0.147,1.20727811447114e-11,"2","SAP18"
5.91157508342876e-16,2.82469132580169,0.274,0.016,1.22345957926642e-11,"2","SEC11C"
5.93966368921216e-16,0.87604814082552,0.526,0.098,1.22927279711935e-11,"2","SSR4"
6.65544713122134e-16,1.89436038813873,0.379,0.049,1.37741133827757e-11,"2","C1orf56"
6.76209273801231e-16,1.41146976783946,0.474,0.081,1.39948271305903e-11,"2","RPL22L1"
7.01132942805746e-16,1.04932831505389,0.421,0.062,1.45106473843077e-11,"2","SP100"
7.48469588901941e-16,1.05869817078958,1,0.599,1.54903266119146e-11,"2","JUND"
7.49866573853977e-16,1.19090765133456,0.421,0.062,1.55192386124819e-11,"2","NDUFV2"
7.68802052323687e-16,0.86289587591517,0.547,0.107,1.5911127274891e-11,"2","EIF3L"
1.01031567093851e-15,2.22009395766364,0.284,0.02,2.09094931257434e-11,"2","CDK12"
1.0279357739085e-15,1.59241049094961,0.284,0.02,2.12741587768104e-11,"2","SNRNP200"
1.06408905546544e-15,2.17652948349355,0.284,0.02,2.20223870919127e-11,"2","APEX1"
1.1163572183638e-15,7.04473535288567,0.2,0,2.31041289912572e-11,"2","CD96"
1.11638207466196e-15,7.55626117683475,0.2,0,2.3104643417204e-11,"2","ZNF766"
1.19940445560572e-15,1.23083939839719,0.484,0.088,2.48228746132161e-11,"2","ERP29"
1.23495337793461e-15,1.60655698282043,0.295,0.023,2.55585951097348e-11,"2","SSB"
1.23495337793461e-15,1.81900414202584,0.295,0.023,2.55585951097348e-11,"2","BUB3"
1.28235426843992e-15,1.48963579749023,0.368,0.046,2.65396039396326e-11,"2","NDFIP1"
1.37865162869084e-15,1.41144521821269,0.505,0.101,2.85325741073856e-11,"2","HLA-DPB1"
1.46162990400072e-15,3.60872016747947,0.242,0.01,3.0249892493199e-11,"2","CTSW"
1.55067247923183e-15,1.56311551063149,0.337,0.036,3.20927176301819e-11,"2","NDUFA12"
1.57520707450611e-15,1.5848459388603,0.389,0.052,3.26004856139785e-11,"2","NKTR"
1.67386612252593e-15,1.01408087763961,0.4,0.055,3.46423332717967e-11,"2","MAGOH"
1.72594381656511e-15,1.06544315851772,0.379,0.049,3.57201332276315e-11,"2","TCEA1"
1.74897617659035e-15,0.98473871016113,0.621,0.143,3.61968109507139e-11,"2","TRA2B"
1.77056103239319e-15,3.22361926217959,0.242,0.01,3.66435311264094e-11,"2","OSTC"
1.83342321831725e-15,1.15008326711095,0.337,0.036,3.79445269262938e-11,"2","XRCC6"
1.83965652796905e-15,2.15994208056626,0.242,0.01,3.80735315028475e-11,"2","ZNF430"
1.87519338158061e-15,2.91542982565787,0.242,0.01,3.88090022251924e-11,"2","PWP1"
1.9098173875219e-15,4.16621318709005,0.305,0.033,3.95255806521532e-11,"2","GNLY"
2.00845958450761e-15,1.41711551361802,0.337,0.036,4.15670795609695e-11,"2","BCAS2"
2.12122176430375e-15,1.03930610169722,0.368,0.046,4.39008056340304e-11,"2","CCDC59"
2.14047156306804e-15,1.22770499679283,0.747,0.205,4.42991994692561e-11,"2","HSP90AA1"
2.15389224228754e-15,0.543803696079661,0.484,0.085,4.45769538463829e-11,"2","UBE2I"
2.94832221725394e-15,4.39119068284552,0.211,0.003,6.10184766082876e-11,"2","BRIX1"
2.98642714348743e-15,2.29175279210276,0.253,0.013,6.18070961616158e-11,"2","RANBP1"
3.59123530579586e-15,2.78407422757199,0.263,0.016,7.43242058887512e-11,"2","DNAJC21"
4.13764768227988e-15,2.17747975388613,0.263,0.016,8.56327564324644e-11,"2","PPA1"
4.21146062230844e-15,2.22360220744729,0.263,0.016,8.71603890392955e-11,"2","SINHCAF"
4.48576479557391e-15,0.782372580485627,0.516,0.101,9.28373882091975e-11,"2","MDM4"
4.66618119035968e-15,0.668831624127157,0.768,0.215,9.65712859156839e-11,"2","KLF2"
4.84046247943506e-15,1.63553563736293,0.368,0.049,1.00178211474388e-10,"2","RAB14"
5.33343277671128e-15,1.66422797342862,0.347,0.042,1.10380724746817e-10,"2","CCT4"
5.37577875722616e-15,2.14834411567149,0.274,0.02,1.11257117159553e-10,"2","SMC3"
5.46846583982299e-15,2.16124428992127,0.274,0.02,1.13175369020977e-10,"2","AKAP9"
5.48824004508045e-15,0.466016036251275,0.421,0.065,1.13584615972985e-10,"2","ARID5A"
5.75599380842493e-15,1.87619711803244,0.274,0.02,1.19126047859162e-10,"2","MYCBP2"
5.96306879055356e-15,3.86909824638136,0.221,0.007,1.23411671689296e-10,"2","ARID5B"
6.36776532821856e-15,0.667605779596318,0.674,0.163,1.31787271232811e-10,"2","VAMP2"
6.52961127448048e-15,1.7537240361418,0.284,0.023,1.35136834936648e-10,"2","SECISBP2"
6.70226474533393e-15,1.90807079466764,0.295,0.026,1.38710071169431e-10,"2","PPP1CC"
6.7173432751763e-15,8.0625484301162,0.189,0,1.39022136423049e-10,"2","IGHD"
6.7173432751763e-15,7.29503878503021,0.189,0,1.39022136423049e-10,"2","IL27RA"
7.03476853883145e-15,1.88642403299013,0.295,0.026,1.45591569679656e-10,"2","CCDC12"
7.14484378249571e-15,0.546728991486737,0.537,0.107,1.47869686922531e-10,"2","EDF1"
7.65147866399947e-15,1.56647017756264,0.326,0.036,1.58355002430133e-10,"2","SEM1"
7.80174947511265e-15,0.698817630984877,0.379,0.052,1.61465007136931e-10,"2","PSME2"
8.00430932155938e-15,1.68267416860567,0.326,0.036,1.65657185718993e-10,"2","HIST1H1E"
8.24837587879974e-15,1.61928274630335,0.326,0.036,1.70708387187639e-10,"2","GTF2B"
8.72133060756602e-15,0.66490488528278,0.347,0.042,1.80496658254186e-10,"2","ZNF331"
8.94070472816425e-15,1.17624190342708,0.842,0.303,1.85036825054087e-10,"2","TOMM7"
9.37982103702211e-15,1.43774965287745,0.337,0.039,1.94124776182209e-10,"2","PCM1"
1.03912674768765e-14,2.95119240792678,0.232,0.01,2.15057671701437e-10,"2","FKBP11"
1.08295669572233e-14,0.643074027827271,0.632,0.147,2.24128717746694e-10,"2","CDV3"
1.09996018537499e-14,2.56517788690433,0.232,0.01,2.27647759965209e-10,"2","JPX"
1.40610875804712e-14,0.868784303714589,0.842,0.254,2.91008268565432e-10,"2","RBM3"
1.42815518532409e-14,0.879186258911171,0.421,0.068,2.95570997154674e-10,"2","HSPA9"
1.54325256591042e-14,1.34279242725096,0.379,0.055,3.19391551040821e-10,"2","ATP5F1A"
1.58030881713906e-14,5.45271186805265,0.2,0.003,3.270607127951e-10,"2","GZMH"
1.61697476229962e-14,2.43123431640956,0.242,0.013,3.3464909680553e-10,"2","PRMT2"
1.70754105910312e-14,2.34016448972688,0.242,0.013,3.53392697591983e-10,"2","TTC39C"
1.71826059270091e-14,4.00580266105827,0.2,0.003,3.55611212265381e-10,"2","CEMIP2"
1.75455953184176e-14,4.05261324886767,0.2,0.003,3.63123640709971e-10,"2","ANKRD44"
1.75455953184176e-14,3.23414770205989,0.2,0.003,3.63123640709971e-10,"2","SESN3"
1.89975194186282e-14,1.13457574379205,0.389,0.059,3.9317266188793e-10,"2","SNRPG"
2.09465808434749e-14,1.03468877718293,0.526,0.111,4.33510437136557e-10,"2","SLC25A5"
2.18797308591874e-14,2.47726332428441,0.253,0.016,4.52822909861743e-10,"2","PA2G4"
2.20382400255766e-14,0.680908475053523,0.474,0.088,4.56103415569334e-10,"2","KRAS"
2.35349853906147e-14,0.589744214190901,0.526,0.107,4.87080057644161e-10,"2","PIM3"
2.37532827053218e-14,1.20949094197012,0.389,0.059,4.9159793886934e-10,"2","ARL6IP5"
2.38783107229869e-14,2.08414087846151,0.253,0.016,4.94185518722936e-10,"2","TPR"
2.55076584227467e-14,2.20549510038982,0.263,0.02,5.27906498717165e-10,"2","FDX1"
2.60281647133263e-14,0.864990365314044,0.611,0.143,5.38678896907e-10,"2","NDUFS5"
2.77701695624195e-14,2.13544654565734,0.284,0.026,5.74731429263833e-10,"2","MRPL41"
2.89651882432583e-14,0.75439319839294,0.537,0.114,5.99463535882473e-10,"2","NDUFB11"
2.91871394427728e-14,0.605551677745485,0.558,0.121,6.04057037907627e-10,"2","GYPC"
2.96980352502198e-14,1.76071054248336,0.263,0.02,6.1463053753855e-10,"2","CNOT7"
3.0451293123578e-14,0.70658452256903,0.8,0.235,6.3021996248557e-10,"2","ATP5MC2"
3.1777910740622e-14,1.19134110779566,0.358,0.049,6.57675640687912e-10,"2","ERH"
3.21523040278059e-14,4.4582222584327,0.211,0.007,6.6542408415947e-10,"2","HLA-DQA1"
3.45035223286653e-14,1.03369743272999,0.358,0.049,7.14084898114058e-10,"2","PCNP"
3.52778522562917e-14,1.62634832705309,0.284,0.026,7.30110430296214e-10,"2","MZT2A"
3.62001326458068e-14,3.2412896813887,0.211,0.007,7.49197945237617e-10,"2","WDR33"
3.62001326458068e-14,2.67442446577094,0.211,0.007,7.49197945237617e-10,"2","TRIM44"
3.62001326458068e-14,3.18612065772088,0.211,0.007,7.49197945237617e-10,"2","TMPO"
3.62001326458068e-14,3.23518535290043,0.211,0.007,7.49197945237617e-10,"2","SNRPN"
3.62001326458068e-14,3.27175219834289,0.211,0.007,7.49197945237617e-10,"2","GSPT1"
3.69336794493923e-14,1.21350795306275,0.274,0.023,7.64379429884624e-10,"2","TSPYL1"
3.69336794493923e-14,1.53281687903892,0.274,0.023,7.64379429884624e-10,"2","STUB1"
3.7596355356235e-14,1.61491423121793,0.284,0.026,7.78094170452639e-10,"2","PAXX"
3.97343989216475e-14,1.70139607419111,0.295,0.029,8.22343120082417e-10,"2","GTF3C6"
4.01230458444196e-14,7.40410056007261,0.179,0,8.30386556796109e-10,"2","ANXA2R"
4.01239317683585e-14,7.25394859469195,0.179,0,8.30404891877947e-10,"2","LBH"
4.01239317683585e-14,7.53825421856311,0.179,0,8.30404891877947e-10,"2","TATDN1"
4.01239317683585e-14,6.93349675235889,0.179,0,8.30404891877947e-10,"2","BICDL1"
4.13577030393675e-14,1.66363707371804,0.284,0.026,8.55939022102749e-10,"2","AIMP1"
4.20191180707518e-14,1.39581865318837,0.284,0.026,8.6962766759228e-10,"2","CMPK1"
4.29776767656677e-14,0.990156296037135,0.337,0.042,8.8946599834226e-10,"2","SYNCRIP"
4.79106277989757e-14,0.570961726048008,0.653,0.16,9.91558352927601e-10,"2","WTAP"
5.35714521967776e-14,1.28014577971593,0.389,0.062,1.10871477466451e-09,"2","LSM8"
5.63304940333022e-14,0.988214868692996,0.4,0.065,1.16581590451322e-09,"2","MAPK1IP1L"
6.1468387710963e-14,2.77100017026099,0.221,0.01,1.27214975206609e-09,"2","MAZ"
6.26337324791568e-14,2.02493583034007,0.221,0.01,1.29626772738863e-09,"2","ZNF639"
6.26337324791568e-14,2.48294590163632,0.221,0.01,1.29626772738863e-09,"2","OTUD6B-AS1"
6.26337324791568e-14,2.69754667858557,0.221,0.01,1.29626772738863e-09,"2","ATP5S"
7.17621632408644e-14,0.316628521229567,0.632,0.15,1.48518973043293e-09,"2","RAP1B"
7.22906268242891e-14,0.317164218627773,0.547,0.117,1.49612681275549e-09,"2","HNRNPH3"
7.7071974300525e-14,0.583358244898591,0.642,0.16,1.59508158012366e-09,"2","HMGN2"
8.20338062706583e-14,2.89412370704289,0.232,0.013,1.69777165457754e-09,"2","MHENCR"
8.70987535546993e-14,0.966152951874579,0.389,0.062,1.80259580356806e-09,"2","PFDN2"
8.7407694786543e-14,1.66385852353719,0.347,0.049,1.80898965130229e-09,"2","RTRAF"
9.12118475481551e-14,0.689853752748824,0.484,0.098,1.88772039685662e-09,"2","ARGLU1"
9.4726229307253e-14,2.19819990697189,0.232,0.013,1.96045404174291e-09,"2","SS18L2"
1.01456583775288e-13,4.28413185097581,0.189,0.003,2.09974545781337e-09,"2","DYRK2"
1.03588586457312e-13,3.35066982788718,0.189,0.003,2.14386938532053e-09,"2","GMCL1"
1.03588586457312e-13,3.84295527838743,0.189,0.003,2.14386938532053e-09,"2","MRPS30"
1.03588586457312e-13,3.60451037451303,0.189,0.003,2.14386938532053e-09,"2","ZBTB24"
1.03588586457312e-13,4.32492696815506,0.189,0.003,2.14386938532053e-09,"2","LETMD1"
1.03588586457312e-13,4.1290874859799,0.189,0.003,2.14386938532053e-09,"2","ESD"
1.06656028986213e-13,2.76729591269193,0.242,0.016,2.20735317589866e-09,"2","PDCD5"
1.11258916936827e-13,0.624352471168331,0.368,0.055,2.30261454492456e-09,"2","RBM17"
1.27769691745448e-13,0.828735095858917,0.442,0.081,2.64432154036379e-09,"2","EIF4A2"
1.28994619601738e-13,1.99234195234582,0.242,0.016,2.66967264727758e-09,"2","C19orf24"
1.28994619601738e-13,1.98942952824119,0.242,0.016,2.66967264727758e-09,"2","URI1"
1.46720246966141e-13,1.35133542780706,0.337,0.046,3.03652223121126e-09,"2","EIF3D"
1.52896248788385e-13,1.3016831931806,0.337,0.046,3.16434076492442e-09,"2","RHEB"
1.53660457938736e-13,0.595077560072146,0.537,0.117,3.18015683750009e-09,"2","BCLAF1"
1.5425011620849e-13,0.807802656720999,0.663,0.176,3.19236040505091e-09,"2","SRRM2"
1.69680933254677e-13,1.36189586036874,0.284,0.029,3.5117165946388e-09,"2","GABPB1-AS1"
1.69777645086323e-13,1.24552659636762,0.316,0.039,3.51371814270654e-09,"2","AC026979.2"
1.74953459670774e-13,1.82935445178825,0.284,0.029,3.62083680134634e-09,"2","IFI16"
1.77109195907166e-13,0.737535505134513,1,0.915,3.6654519184947e-09,"2","B2M"
1.80523142521912e-13,1.58870267251011,0.263,0.023,3.73610695763349e-09,"2","MLLT6"
1.83458583186132e-13,1.41941992266635,0.263,0.023,3.7968588376202e-09,"2","AC025164.1"
1.88361347885735e-13,1.49194642512711,0.295,0.033,3.89832645584318e-09,"2","ZNF800"
2.01192484555896e-13,3.52567151637464,0.2,0.007,4.16387966036883e-09,"2","C3orf38"
2.07273123599822e-13,0.932588321313795,0.316,0.039,4.28972456602191e-09,"2","PTGER4"
2.09233130409042e-13,2.88433559930029,0.2,0.007,4.33028886694553e-09,"2","TENT5C"
2.09233130409042e-13,2.96586523248244,0.2,0.007,4.33028886694553e-09,"2","CBLB"
2.09233130409042e-13,2.22253212487153,0.2,0.007,4.33028886694553e-09,"2","INTS10"
2.09233130409042e-13,2.77979491190518,0.2,0.007,4.33028886694553e-09,"2","FABP5"
2.09413265824649e-13,1.40910597493158,0.305,0.036,4.33401694950693e-09,"2","SNX9"
2.17358358589939e-13,0.968720003090531,0.526,0.121,4.49844858937737e-09,"2","PSMB1"
2.25196858788503e-13,1.18695209756196,0.295,0.033,4.66067418948685e-09,"2","C6orf48"
2.26628628351277e-13,0.606156093623288,0.568,0.134,4.69030609235803e-09,"2","DDX6"
2.26836954308151e-13,0.879023921260469,0.305,0.036,4.69461760636149e-09,"2","SUN2"
2.29841794556344e-13,0.940927431073169,0.442,0.085,4.7568057801381e-09,"2","COX5A"
2.37970784725838e-13,6.85378814621229,0.168,0,4.92504336068595e-09,"2","GPATCH4"
2.37970784725838e-13,7.13533579854373,0.168,0,4.92504336068595e-09,"2","STAT4"
2.37970784725838e-13,6.87671493150705,0.168,0,4.92504336068595e-09,"2","CD28"
2.37970784725838e-13,8.7406435357629,0.168,0,4.92504336068595e-09,"2","FGFBP2"
2.42356325343084e-13,0.953669085056507,0.389,0.065,5.01580650930046e-09,"2","GCC2"
2.60224732306871e-13,0.57835520100884,0.4,0.068,5.385611059823e-09,"2","IK"
3.17262091615422e-13,0.472362733708336,0.547,0.124,6.56605624807278e-09,"2","RNMT"
3.37926413926502e-13,0.890500435422739,0.379,0.062,6.99372506262289e-09,"2","PRPF38B"
3.39937539276862e-13,2.64492641586511,0.211,0.01,7.03534731287394e-09,"2","PHF1"
3.52691607309324e-13,1.3223251881823,0.347,0.052,7.29930550487378e-09,"2","SVIP"
3.52818631257878e-13,2.52614646651485,0.211,0.01,7.30193439251303e-09,"2","UBA2"
4.11007428162992e-13,0.896220319988491,0.358,0.055,8.50620973326128e-09,"2","DDT"
4.21984309757361e-13,0.540043798420474,0.537,0.121,8.73338727473833e-09,"2","BTG2"
4.38385155847358e-13,0.787367581854628,0.358,0.055,9.07281918541692e-09,"2","SRP19"
4.62477654725338e-13,0.678931702852918,0.516,0.114,9.5714375421956e-09,"2","SMAP2"
4.66621791048317e-13,2.10495380788015,0.221,0.013,9.65720458753597e-09,"2","SFXN1"
4.87340961120065e-13,0.665798821766349,0.516,0.114,1.00860085313409e-08,"2","SPCS1"
5.19119411941982e-13,2.06280450673909,0.221,0.013,1.07436953495513e-08,"2","PDE3B"
5.8221877375267e-13,4.46354230430284,0.179,0.003,1.20495997415852e-08,"2","PRKCH"
5.89671347139125e-13,2.64624836335378,0.232,0.016,1.22038382003913e-08,"2","BTG3"
5.94389851951875e-13,4.27125825933447,0.179,0.003,1.2301492375996e-08,"2","STIM2"
5.95102132449377e-13,0.859182648392143,0.474,0.101,1.23162337331723e-08,"2","NDUFA11"
6.06810621037425e-13,3.96556323298817,0.179,0.003,1.25585526129905e-08,"2","CAMK4"
6.06810621037425e-13,3.84784231777615,0.179,0.003,1.25585526129905e-08,"2","PLEKHA1"
6.07756898997873e-13,0.779037148455235,1,0.648,1.257813678166e-08,"2","UBA52"
6.18468623721267e-13,1.0536491113277,0.8,0.251,1.27998266365353e-08,"2","UBB"
6.26214829323457e-13,1.12656182012289,0.337,0.049,1.29601421076783e-08,"2","TMX4"
6.64499395475765e-13,1.95622363168973,0.232,0.016,1.37524794887664e-08,"2","VPS51"
6.76937919472726e-13,2.18703508422961,0.242,0.02,1.40099071814075e-08,"2","CLDND1"
6.8753992639792e-13,1.52988809709815,0.232,0.016,1.42293263167313e-08,"2","GADD45GIP1"
7.18997631324844e-13,1.629538511752,0.295,0.036,1.4880374977899e-08,"2","TSPYL2"
7.53838795141127e-13,0.907817604873906,0.337,0.049,1.56014477042408e-08,"2","RELB"
8.11281025583248e-13,1.58273079459371,0.242,0.02,1.67902721054709e-08,"2","SRPRA"
8.1582497061214e-13,1.22512762392153,0.326,0.046,1.68843135917888e-08,"2","PABPC4"
8.2950087487083e-13,1.61693449556973,0.253,0.023,1.71673501063267e-08,"2","C6orf226"
8.3473128058027e-13,1.3321274476727,0.263,0.026,1.72755985828893e-08,"2","PARP14"
8.38386576643735e-13,1.49122048742412,0.242,0.02,1.73512485902187e-08,"2","DDX27"
8.60960897862259e-13,1.55546889301977,0.263,0.026,1.78184467421573e-08,"2","RBM26"
8.74377379441072e-13,1.64035116856581,0.263,0.026,1.80961142449124e-08,"2","CACYBP"
9.42076501200323e-13,1.69457592542158,0.253,0.023,1.94972152688419e-08,"2","DBF4"
9.89358298462855e-13,1.51575554944671,0.263,0.026,2.04757593449872e-08,"2","CNIH1"
1.02034737312606e-12,1.06218341966379,0.263,0.026,2.11171092342169e-08,"2","AC044849.1"
1.16731211611579e-12,0.45170307370313,0.632,0.163,2.41586915551324e-08,"2","ARF1"
